MNT_SURFAC;ZLIDAR;X;Y
225.00000;225.026;877007.78;6546803.70
224.98000;225.026;877006.32;6546802.41
224.94000;225.026;877004.86;6546801.13
224.94000;225.026;877003.39;6546799.84
224.91000;225.026;877001.89;6546798.65
224.91000;225.222;877000.39;6546797.46
224.94000;225.222;876998.89;6546796.26
224.98000;225.096;876997.39;6546795.07
225.03000;225.024;876995.89;6546793.88
225.04000;225.024;876994.39;6546792.68
225.03000;225.024;876992.89;6546791.49
225.04000;225.024;876991.39;6546790.29
225.03000;225.024;876989.89;6546789.10
225.04000;0.000;876988.39;6546787.91
225.04000;225.054;876986.89;6546786.71
225.03000;225.054;876985.34;6546785.47
225.02000;225.054;876983.78;6546784.23
225.01000;225.054;876982.22;6546782.99
225.00000;225.054;876980.66;6546781.75
225.00000;225.054;876979.11;6546780.51
225.01000;225.054;876977.55;6546779.27
225.02000;225.054;876975.99;6546778.04
225.02000;224.970;876974.44;6546776.80
225.04000;224.970;876972.88;6546775.56
225.06000;224.970;876971.32;6546774.32
225.05000;224.970;876969.76;6546773.08
225.05000;224.970;876968.21;6546771.84
225.04000;224.998;876966.65;6546770.60
225.04000;224.998;876965.09;6546769.36
225.04000;224.998;876963.53;6546768.12
225.03000;224.998;876961.98;6546766.88
225.02000;224.998;876960.42;6546765.64
225.01000;0.000;876958.86;6546764.40
225.01000;0.000;876957.30;6546763.16
225.00000;0.000;876955.75;6546761.92
225.01000;0.000;876954.19;6546760.68
225.01000;0.000;876952.63;6546759.44
225.01000;0.000;876951.07;6546758.20
225.01000;0.000;876949.52;6546756.96
225.02000;0.000;876947.96;6546755.72
225.02000;0.000;876946.40;6546754.48
225.03000;225.045;876944.84;6546753.24
225.03000;225.045;876943.29;6546752.00
225.03000;225.045;876941.73;6546750.76
225.04000;225.045;876940.17;6546749.52
225.03000;225.045;876938.61;6546748.28
225.03000;225.045;876937.06;6546747.04
225.03000;225.047;876935.50;6546745.81
225.03000;225.047;876933.94;6546744.57
225.03000;225.047;876932.38;6546743.33
225.02000;225.071;876930.83;6546742.09
225.02000;225.071;876929.27;6546740.85
225.01000;225.032;876927.71;6546739.61
225.01000;225.032;876926.15;6546738.37
225.02000;225.059;876924.60;6546737.13
225.02000;225.054;876923.04;6546735.89
225.02000;225.054;876921.48;6546734.65
225.02000;225.071;876919.92;6546733.41
225.03000;225.048;876918.37;6546732.17
225.03000;225.005;876916.81;6546730.93
225.01000;225.054;876915.25;6546729.69
225.00000;225.054;876913.69;6546728.45
224.99000;225.084;876912.14;6546727.21
225.01000;225.113;876910.58;6546725.97
225.02000;225.042;876909.02;6546724.73
225.04000;225.087;876907.46;6546723.49
225.05000;225.087;876905.91;6546722.25
225.05000;225.060;876904.35;6546721.01
225.04000;225.060;876902.79;6546719.77
225.04000;225.060;876901.23;6546718.53
225.04000;225.088;876899.68;6546717.29
225.06000;225.045;876897.91;6546716.36
225.06000;225.045;876896.14;6546715.43
225.05000;225.081;876894.37;6546714.50
225.04000;225.073;876892.60;6546713.56
225.04000;225.054;876890.83;6546712.63
225.03000;225.054;876889.07;6546711.70
225.04000;225.013;876887.30;6546710.77
225.04000;225.013;876885.53;6546709.83
225.03000;225.024;876883.76;6546708.90
225.02000;224.976;876881.99;6546707.97
225.02000;224.976;876880.22;6546707.04
225.01000;225.062;876878.46;6546706.10
225.00000;224.990;876876.69;6546705.17
225.00000;225.044;876874.92;6546704.24
225.01000;225.044;876873.15;6546703.31
225.02000;225.044;876871.38;6546702.37
225.03000;225.044;876869.61;6546701.44
225.03000;225.044;876867.84;6546700.51
225.04000;225.044;876866.08;6546699.58
225.05000;225.023;876864.31;6546698.64
225.06000;225.023;876862.54;6546697.71
225.06000;225.023;876860.77;6546696.78
225.07000;225.023;876859.00;6546695.85
225.07000;225.023;876857.23;6546694.91
225.06000;225.023;876855.47;6546693.98
225.06000;225.018;876853.70;6546693.05
225.06000;225.018;876851.93;6546692.12
225.07000;225.018;876850.16;6546691.18
225.07000;225.018;876848.39;6546690.25
225.06000;225.018;876846.62;6546689.32
224.97000;225.018;876844.85;6546688.39
225.08000;225.018;876843.09;6546687.46
225.09000;225.018;876842.83;6546687.32
225.10000;225.142;876841.78;6546686.76
225.10000;225.142;876840.06;6546685.86
225.10000;225.142;876838.33;6546684.95
225.10000;225.142;876836.61;6546684.04
225.10000;225.012;876834.89;6546683.13
225.10000;225.012;876833.17;6546682.23
225.09000;225.012;876831.45;6546681.32
224.90000;225.012;876829.73;6546680.41
224.83000;225.083;876828.01;6546679.51
224.79000;225.083;876826.29;6546678.60
224.76000;225.083;876824.57;6546677.69
224.74000;225.044;876822.84;6546676.78
224.82000;225.024;876821.12;6546675.88
224.92000;225.024;876819.40;6546674.97
224.95000;225.024;876817.68;6546674.06
225.01000;225.024;876815.96;6546673.15
224.98000;225.024;876814.24;6546672.25
224.87000;225.088;876812.52;6546671.34
224.79000;225.088;876810.80;6546670.43
224.79000;224.998;876809.08;6546669.52
224.79000;224.998;876807.35;6546668.62
224.78000;224.991;876805.63;6546667.71
224.78000;224.991;876803.91;6546666.80
224.78000;225.026;876802.19;6546665.89
224.77000;225.040;876800.47;6546664.99
224.77000;225.040;876798.75;6546664.08
224.77000;225.035;876797.03;6546663.17
224.79000;225.035;876795.31;6546662.26
224.83000;224.986;876793.59;6546661.36
224.86000;225.047;876791.86;6546660.45
224.88000;225.043;876790.14;6546659.54
224.91000;225.004;876788.42;6546658.63
224.94000;225.015;876786.70;6546657.73
224.98000;224.976;876784.98;6546656.82
225.00000;225.005;876783.26;6546655.91
225.01000;225.005;876781.42;6546655.16
225.02000;225.039;876779.58;6546654.41
225.01000;225.039;876777.73;6546653.66
225.00000;225.000;876775.89;6546652.91
225.00000;225.000;876774.05;6546652.16
224.99000;224.987;876772.21;6546651.41
224.98000;224.987;876770.36;6546650.66
224.98000;225.006;876768.52;6546649.91
224.97000;224.996;876766.68;6546649.16
224.96000;224.996;876764.84;6546648.41
224.96000;224.934;876763.00;6546647.65
224.95000;224.984;876761.15;6546646.90
224.94000;224.994;876759.31;6546646.15
224.94000;224.968;876757.47;6546645.40
224.93000;224.946;876755.63;6546644.65
224.92000;224.946;876753.78;6546643.90
224.91000;224.955;876751.94;6546643.15
224.91000;224.959;876750.10;6546642.40
224.90000;224.951;876748.26;6546641.65
224.88000;224.951;876746.42;6546640.90
224.87000;224.936;876744.57;6546640.15
224.86000;224.970;876742.73;6546639.40
224.86000;224.975;876740.89;6546638.65
224.86000;224.986;876739.05;6546637.90
224.85000;224.986;876737.20;6546637.15
224.84000;224.979;876735.36;6546636.39
224.82000;224.948;876733.51;6546635.64
224.78000;224.967;876731.67;6546634.89
224.74000;224.967;876729.83;6546634.14
224.70000;224.950;876727.98;6546633.39
224.68000;224.933;876726.14;6546632.64
224.68000;224.925;876724.29;6546631.89
224.68000;224.925;876722.45;6546631.13
224.68000;224.917;876720.60;6546630.38
224.67000;224.901;876718.76;6546629.63
224.66000;224.897;876716.91;6546628.88
224.66000;224.900;876715.07;6546628.13
224.65000;224.903;876713.23;6546627.38
224.65000;224.892;876711.38;6546626.63
224.65000;224.937;876709.54;6546625.88
224.65000;224.904;876707.69;6546625.12
224.66000;224.904;876705.85;6546624.37
224.66000;224.884;876704.00;6546623.62
224.66000;224.884;876702.16;6546622.87
224.66000;224.872;876700.31;6546622.12
224.66000;224.872;876698.47;6546621.37
224.66000;224.890;876696.63;6546620.62
224.67000;224.886;876694.78;6546619.86
224.66000;224.886;876692.94;6546619.11
224.66000;224.836;876691.09;6546618.36
224.66000;224.878;876689.25;6546617.61
224.65000;224.878;876687.40;6546616.86
224.63000;224.907;876685.56;6546616.11
224.60000;224.837;876683.71;6546615.36
224.57000;224.843;876681.87;6546614.60
224.55000;224.782;876680.03;6546613.85
224.54000;224.825;876678.18;6546613.10
224.54000;224.825;876676.34;6546612.35
224.54000;224.753;876674.49;6546611.60
224.54000;224.642;876672.65;6546610.85
224.54000;224.775;876670.80;6546610.10
224.53000;224.665;876668.96;6546609.34
224.53000;224.665;876667.17;6546608.52
224.52000;224.757;876665.39;6546607.70
224.52000;224.634;876663.60;6546606.87
224.51000;224.718;876661.82;6546606.05
224.51000;224.549;876660.03;6546605.22
224.51000;224.539;876658.25;6546604.40
224.51000;224.659;876656.47;6546603.58
224.54000;224.602;876654.68;6546602.75
224.52000;224.685;876652.90;6546601.93
224.51000;224.499;876651.11;6546601.11
224.49000;224.616;876649.33;6546600.28
224.50000;224.565;876647.54;6546599.46
224.51000;224.609;876645.76;6546598.63
224.50000;224.560;876643.97;6546597.81
224.50000;224.605;876642.19;6546596.99
224.49000;224.535;876640.40;6546596.16
224.49000;224.559;876638.62;6546595.34
224.48000;224.506;876636.83;6546594.52
224.47000;224.536;876635.05;6546593.69
224.46000;224.501;876633.26;6546592.87
224.44000;224.537;876631.48;6546592.04
224.41000;224.522;876629.69;6546591.22
224.41000;224.490;876627.91;6546590.40
224.39000;224.511;876626.12;6546589.57
224.39000;224.434;876624.34;6546588.75
224.38000;224.469;876622.55;6546587.93
224.35000;224.410;876620.77;6546587.10
224.36000;224.426;876618.98;6546586.28
224.36000;224.402;876617.20;6546585.45
224.34000;224.316;876615.41;6546584.63
224.30000;224.334;876613.63;6546583.81
224.27000;224.314;876611.84;6546582.98
224.24000;224.320;876610.06;6546582.16
224.21000;224.320;876608.27;6546581.34
224.17000;224.251;876606.49;6546580.51
224.13000;224.238;876604.70;6546579.69
224.09000;224.245;876602.92;6546578.86
224.07000;224.243;876601.39;6546577.59
224.03000;224.243;876599.86;6546576.32
224.01000;224.142;876598.33;6546575.04
223.99000;224.159;876596.81;6546573.77
223.98000;224.161;876595.28;6546572.50
223.95000;224.081;876593.75;6546571.22
223.95000;224.074;876592.22;6546569.95
223.92000;224.074;876590.69;6546568.67
223.90000;224.075;876589.16;6546567.40
223.86000;224.075;876587.64;6546566.13
223.85000;223.909;876586.11;6546564.85
223.85000;223.935;876584.58;6546563.58
223.87000;223.874;876583.05;6546562.31
223.86000;223.951;876581.52;6546561.03
223.86000;223.960;876579.99;6546559.76
223.83000;223.884;876578.47;6546558.49
223.77000;223.748;876576.94;6546557.21
223.74000;223.796;876575.41;6546555.94
223.70000;223.794;876573.88;6546554.66
223.69000;223.765;876572.35;6546553.39
223.65000;223.714;876570.82;6546552.12
223.67000;223.733;876569.30;6546550.84
223.67000;223.709;876567.77;6546549.57
223.66000;223.772;876566.28;6546548.33
223.66000;223.790;876564.78;6546547.08
223.67000;223.745;876563.29;6546545.84
223.66000;223.713;876561.80;6546544.60
223.65000;223.713;876560.31;6546543.35
223.64000;223.728;876558.82;6546542.11
223.63000;223.768;876557.32;6546540.87
223.62000;223.768;876555.83;6546539.62
223.61000;223.784;876554.34;6546538.38
223.61000;223.762;876552.85;6546537.14
223.62000;223.762;876551.36;6546535.89
223.63000;223.785;876549.86;6546534.65
223.63000;223.801;876548.37;6546533.41
223.65000;223.801;876546.88;6546532.16
223.66000;223.752;876545.39;6546530.92
223.66000;223.784;876543.89;6546529.68
223.66000;223.779;876542.40;6546528.43
223.66000;223.782;876540.91;6546527.19
223.67000;223.782;876539.42;6546525.95
223.69000;223.811;876538.18;6546524.39
223.70000;223.808;876536.94;6546522.83
223.70000;223.812;876535.70;6546521.27
223.71000;223.825;876534.47;6546519.72
223.71000;223.825;876533.23;6546518.16
223.71000;223.807;876531.99;6546516.60
223.71000;223.820;876530.75;6546515.04
223.71000;223.820;876529.51;6546513.49
223.71000;223.756;876528.28;6546511.93
223.71000;223.769;876527.04;6546510.37
223.70000;223.769;876525.80;6546508.81
223.70000;223.762;876524.56;6546507.26
223.68000;223.762;876523.32;6546505.70
223.68000;223.738;876522.09;6546504.14
223.67000;223.752;876520.85;6546502.58
223.66000;223.752;876519.61;6546501.03
223.66000;223.764;876518.37;6546499.47
223.66000;223.761;876517.13;6546497.91
223.66000;223.795;876515.90;6546496.35
223.67000;223.783;876514.66;6546494.80
223.67000;223.769;876513.42;6546493.24
223.67000;223.769;876512.18;6546491.68
223.67000;223.741;876510.94;6546490.12
223.66000;223.741;876509.71;6546488.57
223.66000;223.756;876508.47;6546487.01
223.66000;223.826;876507.23;6546485.45
223.65000;223.770;876505.99;6546483.89
223.65000;223.770;876504.75;6546482.34
223.64000;223.787;876503.52;6546480.78
223.64000;223.775;876502.28;6546479.22
223.64000;223.733;876501.04;6546477.66
223.64000;223.733;876499.80;6546476.11
223.66000;223.733;876498.56;6546474.55
223.67000;223.729;876497.33;6546472.99
223.68000;223.729;876496.09;6546471.43
223.69000;223.766;876494.85;6546469.88
223.69000;223.766;876493.61;6546468.32
223.69000;223.766;876492.37;6546466.76
223.69000;223.736;876491.13;6546465.20
223.69000;223.736;876489.90;6546463.64
223.69000;223.736;876488.66;6546462.09
223.69000;223.725;876487.42;6546460.53
223.69000;223.725;876486.18;6546458.97
223.69000;223.725;876484.94;6546457.41
223.69000;223.725;876483.71;6546455.86
223.69000;223.773;876482.47;6546454.30
223.69000;223.773;876481.23;6546452.74
223.68000;223.776;876479.99;6546451.18
223.67000;223.776;876478.75;6546449.63
223.66000;223.776;876477.52;6546448.07
223.65000;223.776;876476.28;6546446.51
223.64000;223.702;876475.04;6546444.95
223.61000;223.767;876473.80;6546443.40
223.59000;223.767;876472.65;6546441.79
223.60000;223.767;876471.50;6546440.18
223.61000;223.689;876470.35;6546438.58
223.63000;223.689;876469.19;6546436.97
223.64000;223.756;876468.04;6546435.37
223.67000;223.756;876466.89;6546433.76
223.67000;223.696;876465.74;6546432.16
223.67000;223.696;876464.59;6546430.55
223.67000;223.696;876463.43;6546428.94
223.67000;223.696;876462.28;6546427.34
223.67000;223.758;876461.13;6546425.73
223.68000;223.758;876459.98;6546424.13
223.68000;223.706;876458.83;6546422.52
223.69000;223.706;876457.67;6546420.91
223.69000;223.706;876456.53;6546419.32
223.69000;223.737;876455.39;6546417.73
223.69000;223.737;876454.24;6546416.13
223.69000;223.737;876453.10;6546414.54
223.70000;223.757;876451.96;6546412.95
223.71000;223.757;876450.82;6546411.35
223.69000;223.757;876449.67;6546409.76
223.68000;223.788;876448.53;6546408.17
223.68000;223.788;876447.39;6546406.57
223.69000;223.758;876446.24;6546404.98
223.70000;223.786;876445.10;6546403.39
223.70000;223.770;876443.96;6546401.79
223.69000;223.770;876442.81;6546400.20
223.69000;223.716;876441.67;6546398.61
223.69000;223.716;876440.53;6546397.01
223.69000;223.800;876439.39;6546395.42
223.70000;223.800;876438.24;6546393.83
223.70000;223.725;876437.10;6546392.24
223.70000;223.747;876435.96;6546390.64
223.69000;223.747;876434.81;6546389.05
223.70000;223.769;876433.67;6546387.46
223.70000;223.771;876432.53;6546385.86
223.70000;223.722;876431.38;6546384.27
223.70000;223.781;876430.24;6546382.68
223.70000;223.748;876429.10;6546381.08
223.70000;223.749;876427.96;6546379.49
223.71000;223.749;876426.81;6546377.90
223.71000;223.729;876425.67;6546376.30
223.70000;223.711;876424.53;6546374.71
223.69000;223.772;876423.38;6546373.12
223.69000;223.764;876422.24;6546371.52
223.69000;223.779;876421.10;6546369.93
223.70000;223.744;876419.95;6546368.34
223.71000;223.723;876418.81;6546366.74
223.71000;223.723;876417.67;6546365.15
223.70000;223.790;876416.53;6546363.56
223.69000;223.748;876415.38;6546361.96
223.69000;223.746;876414.24;6546360.37
223.68000;223.755;876413.10;6546358.78
223.67000;223.734;876411.95;6546357.18
223.68000;223.745;876410.81;6546355.59
223.69000;223.763;876409.67;6546354.00
223.69000;223.760;876408.52;6546352.40
223.69000;223.760;876407.38;6546350.81
223.69000;223.761;876406.24;6546349.22
223.70000;223.749;876405.10;6546347.62
223.70000;223.756;876403.95;6546346.03
223.70000;223.756;876403.03;6546344.26
223.70000;223.754;876402.10;6546342.49
223.70000;223.788;876401.17;6546340.72
223.70000;223.779;876400.25;6546338.95
223.70000;223.777;876399.32;6546337.19
223.69000;223.757;876398.39;6546335.42
223.69000;223.724;876397.47;6546333.65
223.69000;223.753;876396.54;6546331.88
223.69000;223.742;876395.61;6546330.11
223.69000;223.784;876394.69;6546328.34
223.68000;223.745;876393.76;6546326.57
223.68000;223.752;876392.83;6546324.80
223.67000;223.759;876391.91;6546323.03
223.66000;223.773;876390.98;6546321.27
223.66000;223.773;876390.05;6546319.50
223.66000;223.758;876389.13;6546317.73
223.65000;223.758;876388.20;6546315.96
223.65000;223.738;876387.27;6546314.19
223.66000;223.738;876386.35;6546312.42
223.66000;223.748;876385.42;6546310.65
223.66000;223.731;876384.49;6546308.88
223.66000;223.758;876383.57;6546307.11
223.66000;223.730;876382.64;6546305.35
223.66000;223.773;876381.71;6546303.58
223.66000;223.735;876380.79;6546301.81
223.66000;223.786;876379.86;6546300.04
223.66000;223.780;876378.93;6546298.27
223.67000;223.782;876378.01;6546296.50
223.67000;223.720;876377.08;6546294.73
223.67000;223.762;876376.15;6546292.96
223.67000;223.753;876375.23;6546291.19
223.67000;223.753;876374.30;6546289.42
223.67000;223.726;876373.38;6546287.66
223.67000;223.741;876372.45;6546285.89
223.66000;223.753;876371.52;6546284.12
223.67000;223.781;876370.60;6546282.35
223.67000;223.747;876369.67;6546280.58
223.68000;223.772;876368.74;6546278.81
223.68000;223.772;876367.82;6546277.04
223.68000;223.747;876366.89;6546275.27
223.68000;223.761;876365.96;6546273.50
223.67000;223.761;876365.04;6546271.74
223.67000;223.791;876364.11;6546269.97
223.66000;223.715;876363.18;6546268.20
223.64000;223.715;876362.26;6546266.43
223.64000;223.754;876361.33;6546264.66
223.65000;223.745;876360.40;6546262.89
223.65000;223.745;876359.48;6546261.12
223.64000;223.784;876358.55;6546259.35
223.64000;223.743;876357.62;6546257.58
223.64000;223.743;876357.41;6546257.19
223.64000;223.757;876356.45;6546255.63
223.65000;223.718;876355.49;6546254.08
223.65000;223.729;876354.53;6546252.52
223.66000;223.722;876353.56;6546250.97
223.66000;223.733;876352.60;6546249.41
223.67000;223.756;876351.64;6546247.86
223.68000;223.775;876350.68;6546246.30
223.67000;223.773;876349.71;6546244.75
223.68000;223.773;876348.75;6546243.19
223.68000;223.766;876347.79;6546241.64
223.67000;223.763;876346.83;6546240.08
223.66000;223.719;876345.79;6546238.41
223.65000;223.747;876344.76;6546236.74
