a0_min         a1_min         a2_min         a3_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.972874E+02   0.305829E+01   0.207254E+01   0.179998E+02   0.631330E-03   0.968346E+01   0.949856E+01   0.109569E+02   0.171422E+02   0.172874E+03  -0.849693E+01   0.000000E+00   0.181371E+03  -0.362742E+03
   0.972874E+02   0.305829E+01   0.207254E+01   0.170833E+02   0.631330E-03   0.968346E+01   0.965070E+01   0.109569E+02   0.151052E+02   0.173522E+03  -0.814689E+01   0.000000E+00   0.181669E+03  -0.363338E+03
   0.972874E+02   0.305829E+01   0.207254E+01   0.170833E+02   0.397219E-03   0.968346E+01   0.965070E+01   0.131343E+02   0.131991E+02   0.172568E+03  -0.738457E+01   0.000000E+00   0.179953E+03  -0.359905E+03
   0.972874E+02   0.305829E+01   0.207254E+01   0.150689E+02   0.397219E-03   0.932193E+01   0.965070E+01   0.131343E+02   0.131991E+02   0.173314E+03  -0.739522E+01   0.000000E+00   0.180709E+03  -0.361418E+03
   0.972874E+02   0.248588E+01   0.207254E+01   0.150689E+02   0.397219E-03   0.932193E+01   0.965070E+01   0.176494E+02   0.131991E+02   0.172745E+03  -0.780086E+01   0.000000E+00   0.180546E+03  -0.361092E+03
   0.972874E+02   0.248588E+01   0.207254E+01   0.160127E+02   0.397219E-03   0.932193E+01   0.965070E+01   0.176677E+02   0.140112E+02   0.172472E+03  -0.771948E+01   0.000000E+00   0.180191E+03  -0.360383E+03
   0.970119E+02   0.248588E+01   0.279216E+01  -0.666123E+01   0.397219E-03   0.932193E+01   0.979333E+01   0.181423E+02   0.155942E+02   0.171276E+03  -0.793535E+01   0.000000E+00   0.179211E+03  -0.358423E+03
   0.970119E+02   0.248588E+01   0.336386E+01  -0.274216E+01   0.397219E-03   0.932193E+01   0.979333E+01   0.181423E+02   0.132349E+02   0.172389E+03  -0.794835E+01   0.000000E+00   0.180337E+03  -0.360675E+03
   0.970119E+02   0.248588E+01   0.336386E+01  -0.274216E+01   0.397219E-03   0.932193E+01   0.979333E+01   0.202746E+02   0.132349E+02   0.171595E+03  -0.874221E+01   0.000000E+00   0.180337E+03  -0.360674E+03
   0.970119E+02   0.248588E+01   0.336386E+01   0.116448E+01   0.798448E-03   0.740925E+01   0.108470E+02   0.218419E+02   0.132349E+02   0.171119E+03  -0.104589E+02   0.000000E+00   0.181578E+03  -0.363156E+03
   0.970119E+02  -0.200328E+01   0.336386E+01   0.728426E+01   0.798448E-03   0.740925E+01   0.108470E+02   0.142187E+02   0.111332E+02   0.170882E+03  -0.904236E+01   0.000000E+00   0.179924E+03  -0.359849E+03
   0.986622E+02  -0.200328E+01   0.793163E+01   0.728426E+01   0.798448E-03   0.740925E+01   0.108248E+02   0.156866E+02   0.169770E+02   0.172136E+03  -0.862632E+01   0.000000E+00   0.180762E+03  -0.361525E+03
   0.986622E+02   0.110692E+01   0.793163E+01   0.728426E+01   0.798448E-03   0.708766E+01   0.108248E+02   0.156866E+02   0.169770E+02   0.172919E+03  -0.893921E+01   0.000000E+00   0.181858E+03  -0.363716E+03
   0.986622E+02   0.357909E+01  -0.258728E+01   0.728426E+01   0.798448E-03   0.708766E+01   0.108248E+02   0.156866E+02   0.169770E+02   0.172511E+03  -0.893921E+01   0.000000E+00   0.181450E+03  -0.362900E+03
   0.986622E+02   0.502325E+01  -0.258728E+01   0.193217E+02   0.514837E-03   0.708766E+01   0.119112E+02   0.156866E+02   0.169770E+02   0.170705E+03  -0.933868E+01   0.000000E+00   0.180044E+03  -0.360087E+03
   0.986622E+02   0.502325E+01   0.150320E+02   0.193217E+02   0.514837E-03   0.708766E+01   0.104541E+02   0.128069E+02   0.156220E+02   0.169991E+03  -0.868079E+01   0.000000E+00   0.178672E+03  -0.357344E+03
   0.986622E+02   0.748044E+01   0.150320E+02   0.193217E+02   0.514837E-03   0.112946E+02   0.119459E+02   0.104879E+02   0.156220E+02   0.169595E+03  -0.944319E+01   0.000000E+00   0.179038E+03  -0.358076E+03
   0.986622E+02   0.748044E+01   0.149151E+02   0.189782E+02   0.514837E-03   0.156614E+02   0.119459E+02   0.104879E+02   0.156220E+02   0.167081E+03  -0.121005E+02   0.000000E+00   0.179181E+03  -0.358363E+03
   0.986622E+02   0.344879E+01  -0.191499E+01   0.212665E+01   0.514837E-03   0.173183E+02   0.119459E+02   0.104879E+02   0.177659E+02   0.167239E+03  -0.139213E+02   0.000000E+00   0.181160E+03  -0.362321E+03
   0.986622E+02   0.344879E+01  -0.191499E+01  -0.192389E+01   0.514837E-03   0.173183E+02   0.120192E+02   0.955529E+01   0.174873E+02   0.166071E+03  -0.147239E+02   0.000000E+00   0.180795E+03  -0.361590E+03
   0.971190E+02   0.344879E+01  -0.191499E+01  -0.192389E+01   0.514837E-03   0.173183E+02   0.102192E+02   0.130616E+02   0.134536E+02   0.170553E+03  -0.117461E+02   0.000000E+00   0.182299E+03  -0.364598E+03
   0.971190E+02   0.344879E+01  -0.191499E+01  -0.192389E+01   0.514837E-03   0.173183E+02   0.111721E+02   0.156907E+02   0.161912E+02   0.170236E+03  -0.120626E+02   0.000000E+00   0.182299E+03  -0.364597E+03
   0.978924E+02   0.358223E+01  -0.322333E+00   0.358577E+00   0.478381E-03   0.185124E+02   0.111721E+02   0.128762E+02   0.203399E+02   0.167802E+03  -0.144830E+02   0.000000E+00   0.182285E+03  -0.364570E+03
   0.978924E+02   0.358223E+01  -0.322333E+00  -0.505842E+01   0.478381E-03   0.191955E+02   0.111721E+02   0.128762E+02   0.176907E+02   0.167144E+03  -0.141350E+02   0.000000E+00   0.181279E+03  -0.362558E+03
   0.978924E+02   0.358223E+01  -0.322333E+00  -0.797589E+01   0.478381E-03   0.191955E+02   0.111721E+02   0.163751E+02   0.193052E+02   0.165784E+03  -0.147231E+02   0.000000E+00   0.180507E+03  -0.361014E+03
   0.978924E+02   0.423884E+00  -0.269119E+01  -0.797589E+01   0.478381E-03   0.191955E+02   0.703292E+01   0.163751E+02   0.169111E+02   0.167539E+03  -0.149069E+02   0.000000E+00   0.182446E+03  -0.364892E+03
   0.978924E+02   0.423884E+00  -0.117041E+01  -0.797589E+01   0.478381E-03   0.191955E+02   0.703292E+01   0.185915E+02   0.153856E+02   0.167268E+03  -0.152474E+02   0.000000E+00   0.182515E+03  -0.365031E+03
   0.978924E+02   0.423884E+00   0.234394E+01   0.368514E+01   0.478381E-03   0.191955E+02   0.915716E+01   0.169251E+02   0.173248E+02   0.169232E+03  -0.139421E+02   0.000000E+00   0.183174E+03  -0.366348E+03
   0.978924E+02   0.618015E+00   0.280819E+01   0.969088E+01   0.478381E-03   0.186972E+02   0.915716E+01   0.169251E+02   0.173248E+02   0.169132E+03  -0.134957E+02   0.000000E+00   0.182628E+03  -0.365255E+03
   0.978924E+02   0.529588E+01   0.280819E+01   0.969088E+01   0.616385E-03   0.192716E+02   0.120313E+02   0.183188E+02   0.172921E+02   0.168070E+03  -0.150019E+02   0.000000E+00   0.183072E+03  -0.366144E+03
   0.978924E+02   0.529588E+01   0.393123E+01   0.969088E+01   0.616385E-03   0.192716E+02   0.120313E+02   0.183188E+02   0.177732E+02   0.167917E+03  -0.151363E+02   0.000000E+00   0.183053E+03  -0.366107E+03
   0.978924E+02   0.582845E+01   0.393123E+01   0.969088E+01   0.616385E-03   0.165503E+02   0.965144E+01   0.165672E+02   0.177732E+02   0.171165E+03  -0.116685E+02   0.000000E+00   0.182833E+03  -0.365667E+03
   0.978924E+02   0.582845E+01   0.633042E+01   0.969088E+01   0.616385E-03   0.158868E+02   0.965144E+01   0.165672E+02   0.177732E+02   0.171457E+03  -0.111331E+02   0.000000E+00   0.182590E+03  -0.365180E+03
   0.978924E+02  -0.179143E+01  -0.306584E+01   0.249367E+02   0.616385E-03   0.166862E+02   0.103313E+02   0.174405E+02   0.166972E+02   0.163908E+03  -0.117795E+02   0.000000E+00   0.175688E+03  -0.351375E+03
   0.978924E+02   0.159667E+01   0.191939E+01   0.249367E+02   0.616385E-03   0.141321E+02   0.753662E+01   0.174405E+02   0.166972E+02   0.168271E+03  -0.105030E+02   0.000000E+00   0.178774E+03  -0.357548E+03
   0.978924E+02   0.159667E+01   0.191939E+01   0.754377E+01   0.616385E-03   0.128184E+02   0.753662E+01   0.182380E+02   0.137600E+02   0.173919E+03  -0.967495E+01   0.000000E+00   0.183594E+03  -0.367188E+03
   0.978924E+02   0.230903E+01   0.191939E+01   0.754377E+01   0.616385E-03   0.128184E+02   0.869544E+01   0.167265E+02   0.137600E+02   0.175002E+03  -0.864676E+01   0.000000E+00   0.183649E+03  -0.367298E+03
   0.978924E+02   0.230903E+01   0.426309E+01   0.754377E+01   0.616385E-03   0.904347E+01   0.104634E+02   0.144916E+02   0.172238E+02   0.175769E+03  -0.771355E+01   0.000000E+00   0.183483E+03  -0.366965E+03
   0.978924E+02   0.243923E+01   0.426309E+01   0.754377E+01   0.616385E-03   0.882730E+01   0.100353E+02   0.955773E+01   0.172238E+02   0.173690E+03  -0.979826E+01   0.000000E+00   0.183488E+03  -0.366977E+03
   0.978924E+02   0.243923E+01   0.426309E+01   0.754377E+01   0.616385E-03   0.882730E+01   0.100353E+02   0.126795E+02   0.201661E+02   0.174580E+03  -0.890851E+01   0.000000E+00   0.183489E+03  -0.366977E+03
   0.978924E+02   0.406582E+01   0.420442E+01  -0.178992E+01   0.616385E-03   0.882730E+01   0.100353E+02   0.126795E+02   0.146919E+02   0.174736E+03  -0.750234E+01   0.000000E+00   0.182238E+03  -0.364477E+03
   0.978924E+02   0.252224E+01   0.420442E+01  -0.178992E+01   0.616385E-03   0.882730E+01   0.100353E+02   0.144139E+02   0.146919E+02   0.175644E+03  -0.729733E+01   0.000000E+00   0.182941E+03  -0.365883E+03
   0.978924E+02   0.252224E+01   0.420442E+01   0.880076E+01   0.616385E-03   0.855023E+01   0.100353E+02   0.153651E+02   0.146919E+02   0.176019E+03  -0.742888E+01   0.000000E+00   0.183448E+03  -0.366896E+03
   0.978924E+02   0.252224E+01  -0.398465E+00   0.880076E+01   0.699238E-03   0.855023E+01   0.100353E+02   0.153651E+02   0.166577E+02   0.175514E+03  -0.768642E+01   0.000000E+00   0.183200E+03  -0.366401E+03
   0.980669E+02   0.252224E+01   0.457823E+01   0.166660E+01   0.699238E-03   0.965352E+01   0.100353E+02   0.135032E+02   0.132887E+02   0.175672E+03  -0.733853E+01   0.000000E+00   0.183011E+03  -0.366021E+03
   0.980669E+02  -0.164592E+00   0.457823E+01  -0.536175E+01   0.699238E-03   0.106688E+02   0.100353E+02   0.164713E+02   0.164576E+02   0.174917E+03  -0.778333E+01   0.000000E+00   0.182700E+03  -0.365401E+03
   0.980669E+02  -0.118198E+01   0.457823E+01   0.398667E+01   0.699238E-03   0.106688E+02   0.831293E+01   0.150384E+02   0.183826E+02   0.174174E+03  -0.834130E+01   0.000000E+00   0.182515E+03  -0.365031E+03
   0.980669E+02   0.510379E+01   0.457823E+01   0.168652E+02   0.699238E-03   0.116755E+02   0.116439E+02   0.150384E+02   0.183826E+02   0.173617E+03  -0.887879E+01   0.000000E+00   0.182496E+03  -0.364992E+03
   0.980669E+02   0.510379E+01   0.457823E+01   0.102329E+02   0.699238E-03   0.160825E+02   0.833950E+01   0.150384E+02   0.184786E+02   0.171328E+03  -0.115420E+02   0.000000E+00   0.182870E+03  -0.365740E+03
   0.980669E+02  -0.576476E+00   0.457823E+01   0.102329E+02   0.699238E-03   0.160825E+02   0.833950E+01   0.125540E+02   0.180881E+02   0.170400E+03  -0.116304E+02   0.000000E+00   0.182030E+03  -0.364061E+03
   0.980669E+02   0.413729E+00   0.658140E-01   0.804941E+01   0.699238E-03   0.160393E+02   0.833950E+01   0.125540E+02   0.180881E+02   0.171352E+03  -0.115958E+02   0.000000E+00   0.182948E+03  -0.365896E+03
   0.980669E+02   0.413729E+00  -0.481231E+00   0.804941E+01   0.729412E-03   0.146300E+02   0.940250E+01   0.135538E+02   0.180881E+02   0.172654E+03  -0.100876E+02   0.000000E+00   0.182742E+03  -0.365483E+03
   0.980669E+02   0.335553E+00   0.113818E+02   0.159311E+02   0.729412E-03   0.130253E+02   0.983731E+01   0.135538E+02   0.108672E+02   0.169411E+03  -0.938705E+01   0.000000E+00   0.178798E+03  -0.357596E+03
   0.980669E+02   0.335553E+00   0.102092E+02   0.159311E+02   0.729412E-03   0.130253E+02   0.803696E+01   0.135538E+02   0.108672E+02   0.169618E+03  -0.977852E+01   0.000000E+00   0.179397E+03  -0.358793E+03
   0.980669E+02   0.463941E+01   0.778361E+01   0.159311E+02   0.729412E-03   0.130253E+02   0.803696E+01   0.182509E+02   0.108672E+02   0.171512E+03  -0.104286E+02   0.000000E+00   0.181941E+03  -0.363881E+03
   0.980669E+02   0.463941E+01   0.778361E+01   0.159311E+02   0.522811E-03   0.130253E+02   0.803696E+01   0.182509E+02   0.108672E+02   0.171692E+03  -0.104286E+02   0.000000E+00   0.182121E+03  -0.364241E+03
   0.982367E+02   0.463941E+01   0.778361E+01   0.159311E+02   0.522811E-03   0.130253E+02   0.803696E+01   0.182509E+02   0.143247E+02   0.172890E+03  -0.943288E+01   0.000000E+00   0.182323E+03  -0.364646E+03
   0.984439E+02   0.741449E+01   0.840712E+01   0.159311E+02   0.522811E-03   0.128042E+02   0.803696E+01   0.140781E+02   0.143247E+02   0.173174E+03  -0.861599E+01   0.000000E+00   0.181790E+03  -0.363580E+03
   0.984439E+02   0.704750E+01   0.840712E+01   0.159311E+02   0.522811E-03   0.114674E+02   0.803696E+01   0.140781E+02   0.143247E+02   0.173970E+03  -0.797630E+01   0.000000E+00   0.181946E+03  -0.363893E+03
   0.984439E+02   0.704750E+01   0.840712E+01   0.531062E+01   0.522811E-03   0.117937E+02   0.757902E+01   0.157849E+02   0.143247E+02   0.172063E+03  -0.851177E+01   0.000000E+00   0.180575E+03  -0.361150E+03
   0.984439E+02  -0.333953E+01   0.840712E+01   0.488131E+01   0.522811E-03   0.974622E+01   0.757902E+01   0.157849E+02   0.132002E+02   0.171989E+03  -0.808505E+01   0.000000E+00   0.180074E+03  -0.360148E+03
   0.984439E+02   0.649327E+01   0.737196E+01   0.488131E+01   0.522811E-03   0.974622E+01   0.920560E+01   0.157849E+02   0.164134E+02   0.173548E+03  -0.751962E+01   0.000000E+00   0.181068E+03  -0.362135E+03
   0.984439E+02   0.649327E+01   0.737196E+01   0.488131E+01   0.522811E-03   0.974622E+01   0.920560E+01   0.154448E+02   0.164134E+02   0.173592E+03  -0.747600E+01   0.000000E+00   0.181068E+03  -0.362136E+03
   0.984439E+02   0.649327E+01   0.737196E+01   0.488131E+01   0.601075E-03   0.114165E+02   0.920560E+01   0.143424E+02   0.124169E+02   0.173718E+03  -0.785176E+01   0.000000E+00   0.181570E+03  -0.363140E+03
   0.984439E+02   0.400194E+01   0.737196E+01   0.494517E+01   0.601075E-03   0.793381E+01   0.920560E+01   0.143424E+02   0.124169E+02   0.174847E+03  -0.793809E+01   0.000000E+00   0.182785E+03  -0.365570E+03
   0.984420E+02   0.400194E+01   0.737196E+01   0.661085E+01   0.601075E-03   0.104046E+02   0.108589E+02   0.143424E+02   0.103381E+02   0.174109E+03  -0.882574E+01   0.000000E+00   0.182935E+03  -0.365869E+03
   0.984420E+02   0.400194E+01   0.737196E+01   0.661085E+01   0.601075E-03   0.109465E+02   0.114832E+02   0.143424E+02   0.114581E+02   0.174488E+03  -0.844715E+01   0.000000E+00   0.182935E+03  -0.365870E+03
   0.984420E+02   0.400194E+01   0.485712E+01   0.220849E+02   0.601075E-03   0.106485E+02   0.114832E+02   0.129996E+02   0.114581E+02   0.173238E+03  -0.849933E+01   0.000000E+00   0.181737E+03  -0.363475E+03
   0.984420E+02   0.400194E+01   0.485712E+01   0.220849E+02   0.601075E-03   0.106485E+02   0.775459E+01   0.172999E+02   0.147929E+02   0.173427E+03  -0.831104E+01   0.000000E+00   0.181738E+03  -0.363476E+03
   0.984420E+02   0.400194E+01   0.876075E+01   0.220849E+02   0.601075E-03   0.115396E+02   0.637578E+01   0.125959E+02   0.143788E+02   0.170964E+03  -0.992765E+01   0.000000E+00   0.180892E+03  -0.361783E+03
   0.978335E+02   0.400194E+01  -0.540379E+01   0.215218E+01   0.847419E-03   0.115396E+02   0.930580E+01   0.125959E+02   0.143788E+02   0.173342E+03  -0.783835E+01   0.000000E+00   0.181180E+03  -0.362361E+03
   0.978335E+02   0.400194E+01  -0.170888E+01  -0.991281E+01   0.847419E-03   0.115396E+02   0.930580E+01   0.125959E+02   0.143788E+02   0.172397E+03  -0.783835E+01   0.000000E+00   0.180235E+03  -0.360471E+03
   0.978335E+02  -0.404471E+01  -0.170888E+01  -0.991281E+01   0.847419E-03   0.113623E+02   0.930580E+01   0.125959E+02   0.143788E+02   0.172960E+03  -0.777043E+01   0.000000E+00   0.180730E+03  -0.361461E+03
   0.978335E+02  -0.404471E+01   0.815525E+01  -0.139332E+02   0.847419E-03   0.113623E+02   0.116803E+02   0.151691E+02   0.143788E+02   0.171012E+03  -0.804059E+01   0.000000E+00   0.179053E+03  -0.358105E+03
   0.978335E+02  -0.266938E+01   0.815525E+01  -0.125794E+02   0.847419E-03   0.113623E+02   0.126498E+02   0.109436E+02   0.164059E+02   0.169871E+03  -0.963385E+01   0.000000E+00   0.179505E+03  -0.359010E+03
   0.995643E+02  -0.266938E+01  -0.690765E+00  -0.124592E+02   0.847419E-03   0.109289E+02   0.126498E+02   0.121937E+02   0.177046E+02   0.171178E+03  -0.921087E+01   0.000000E+00   0.180389E+03  -0.360778E+03
   0.995643E+02  -0.266938E+01  -0.690765E+00  -0.121603E+02   0.847419E-03   0.109289E+02   0.126498E+02   0.121255E+02   0.177046E+02   0.171138E+03  -0.923470E+01   0.000000E+00   0.180373E+03  -0.360745E+03
   0.995643E+02   0.401225E-01  -0.122603E+01   0.218549E+01   0.847419E-03   0.109289E+02   0.124757E+02   0.121255E+02   0.177046E+02   0.170736E+03  -0.914180E+01   0.000000E+00   0.179878E+03  -0.359756E+03
   0.995643E+02  -0.998761E+00   0.125317E+02  -0.391270E+01   0.847419E-03   0.104587E+02   0.124757E+02   0.125089E+02   0.184220E+02   0.171024E+03  -0.912608E+01   0.000000E+00   0.180150E+03  -0.360300E+03
   0.995643E+02  -0.143870E+01   0.571123E+01  -0.506276E+00   0.847419E-03   0.120036E+02   0.137671E+02   0.125089E+02   0.184220E+02   0.170100E+03  -0.104201E+02   0.000000E+00   0.180520E+03  -0.361040E+03
   0.995643E+02  -0.143870E+01   0.383625E+01   0.480620E+01   0.847419E-03   0.120036E+02   0.114732E+02   0.169278E+02   0.184220E+02   0.170944E+03  -0.926928E+01   0.000000E+00   0.180213E+03  -0.360427E+03
   0.995643E+02  -0.143870E+01  -0.656584E-01   0.480620E+01   0.847419E-03   0.120036E+02   0.958081E+01   0.202927E+02   0.159436E+02   0.170366E+03  -0.939026E+01   0.000000E+00   0.179756E+03  -0.359513E+03
   0.995643E+02  -0.143870E+01  -0.523997E+00  -0.889762E+01   0.835093E-03   0.120036E+02   0.958081E+01   0.179124E+02   0.129045E+02   0.171841E+03  -0.854245E+01   0.000000E+00   0.180383E+03  -0.360767E+03
   0.995643E+02  -0.143870E+01  -0.523997E+00   0.279145E+01   0.835093E-03   0.120036E+02   0.895600E+01   0.197582E+02   0.145679E+02   0.170756E+03  -0.910633E+01   0.000000E+00   0.179862E+03  -0.359725E+03
   0.995643E+02  -0.143870E+01   0.673843E+01   0.279145E+01   0.629687E-03   0.123803E+02   0.111998E+02   0.197582E+02   0.168757E+02   0.171321E+03  -0.983224E+01   0.000000E+00   0.181153E+03  -0.362306E+03
   0.995643E+02  -0.143870E+01   0.673843E+01   0.842939E+01   0.629687E-03   0.842776E+01   0.111998E+02   0.228621E+02   0.168757E+02   0.170092E+03  -0.106606E+02   0.000000E+00   0.180753E+03  -0.361505E+03
   0.995643E+02   0.537600E+01   0.852547E+01   0.842939E+01   0.629687E-03   0.118998E+02   0.111301E+02   0.228621E+02   0.172593E+02   0.170345E+03  -0.110896E+02   0.000000E+00   0.181435E+03  -0.362869E+03
   0.995643E+02   0.537600E+01   0.852547E+01   0.128995E+02   0.629687E-03   0.118998E+02   0.942698E+01   0.228621E+02   0.180553E+02   0.170861E+03  -0.110524E+02   0.000000E+00   0.181913E+03  -0.363827E+03
   0.995643E+02   0.537600E+01   0.852547E+01   0.128995E+02   0.629687E-03   0.118998E+02   0.108710E+02   0.190060E+02   0.152122E+02   0.172977E+03  -0.893566E+01   0.000000E+00   0.181913E+03  -0.363825E+03
   0.995643E+02   0.295324E+01   0.852547E+01   0.773262E+01   0.629687E-03   0.118998E+02   0.113258E+02   0.142190E+02   0.152737E+02   0.173688E+03  -0.813407E+01   0.000000E+00   0.181822E+03  -0.363644E+03
   0.995643E+02   0.295324E+01   0.852547E+01   0.145991E+02   0.629687E-03   0.118998E+02   0.113258E+02   0.142190E+02   0.152737E+02   0.173809E+03  -0.813407E+01   0.000000E+00   0.181943E+03  -0.363886E+03
   0.995643E+02   0.295324E+01   0.852547E+01   0.145991E+02   0.629687E-03   0.867035E+01   0.113258E+02   0.131893E+02   0.152737E+02   0.174153E+03  -0.778969E+01   0.000000E+00   0.181943E+03  -0.363885E+03
   0.995643E+02   0.295324E+01   0.852547E+01   0.141043E+01   0.967071E-03   0.867035E+01   0.946598E+01   0.131893E+02   0.152737E+02   0.171957E+03  -0.745421E+01   0.000000E+00   0.179411E+03  -0.358822E+03
   0.995643E+02   0.295324E+01  -0.150555E+01  -0.560943E+01   0.967071E-03   0.867035E+01   0.946598E+01   0.131893E+02   0.128513E+02   0.170866E+03  -0.757622E+01   0.000000E+00   0.178442E+03  -0.356884E+03
