a0_min         a0_flood       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.115683E+03   0.356221E+02   0.213689E-03   0.113741E+02   0.113870E+02   0.133920E+02   0.132759E+02   0.485761E+02  -0.804760E+01   0.000000E+00   0.566237E+02  -0.113247E+03
   0.115683E+03   0.375697E+02   0.213689E-03   0.113741E+02   0.133872E+02   0.133920E+02   0.132759E+02   0.484506E+02  -0.906226E+01   0.000000E+00   0.575129E+02  -0.115026E+03
   0.115683E+03   0.375697E+02   0.213689E-03   0.817500E+01   0.101035E+02   0.170758E+02   0.111805E+02   0.488106E+02  -0.870223E+01   0.000000E+00   0.575128E+02  -0.115026E+03
   0.116215E+03   0.375697E+02   0.213689E-03   0.878325E+01   0.101035E+02   0.179628E+02   0.106249E+02   0.476154E+02  -0.907962E+01   0.000000E+00   0.566950E+02  -0.113390E+03
   0.113935E+03   0.379583E+02   0.213689E-03   0.878325E+01   0.973397E+01   0.176606E+02   0.106249E+02   0.482738E+02  -0.896029E+01   0.000000E+00   0.572341E+02  -0.114468E+03
   0.113935E+03   0.379583E+02   0.240212E-03   0.122400E+02   0.973397E+01   0.875398E+01   0.106249E+02   0.449698E+02  -0.121827E+02   0.000000E+00   0.571525E+02  -0.114305E+03
   0.113935E+03   0.406137E+02   0.240212E-03   0.124432E+02   0.100229E+02   0.875398E+01   0.164310E+02   0.446141E+02  -0.113592E+02   0.000000E+00   0.559733E+02  -0.111947E+03
   0.113935E+03   0.393806E+02   0.240212E-03   0.101982E+02   0.873634E+01   0.148702E+02   0.154035E+02   0.501691E+02  -0.740435E+01   0.000000E+00   0.575735E+02  -0.115147E+03
   0.114875E+03   0.393806E+02   0.240212E-03   0.101982E+02   0.843494E+01   0.173235E+02   0.206279E+02   0.467040E+02  -0.946626E+01   0.000000E+00   0.561703E+02  -0.112341E+03
   0.114875E+03   0.393806E+02   0.240212E-03   0.964774E+01   0.980214E+01   0.144901E+02   0.183809E+02   0.482458E+02  -0.792457E+01   0.000000E+00   0.561704E+02  -0.112341E+03
