a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.100073E+03   0.374809E+01   0.327848E-03   0.112207E+02   0.101871E+02   0.184533E+03  -0.265204E+01   0.000000E+00   0.187185E+03  -0.374370E+03
   0.100073E+03   0.374809E+01   0.354107E-03   0.110453E+02   0.101871E+02   0.184962E+03  -0.246723E+01   0.000000E+00   0.187429E+03  -0.374858E+03
   0.100073E+03   0.374809E+01   0.362530E-03   0.105483E+02   0.101871E+02   0.185427E+03  -0.206944E+01   0.000000E+00   0.187496E+03  -0.374993E+03
   0.100034E+03   0.374809E+01   0.585869E-03   0.923804E+01   0.980024E+01   0.185335E+03  -0.207287E+01   0.000000E+00   0.187408E+03  -0.374816E+03
   0.100101E+03   0.374809E+01   0.585869E-03   0.923804E+01   0.980024E+01   0.185335E+03  -0.207287E+01   0.000000E+00   0.187408E+03  -0.374816E+03
   0.100101E+03   0.374809E+01   0.585869E-03   0.944168E+01   0.982297E+01   0.185464E+03  -0.194355E+01   0.000000E+00   0.187408E+03  -0.374815E+03
   0.100101E+03   0.374809E+01   0.585869E-03   0.109316E+02   0.982297E+01   0.185086E+03  -0.232174E+01   0.000000E+00   0.187408E+03  -0.374815E+03
   0.100101E+03   0.374809E+01   0.585869E-03   0.109316E+02   0.982297E+01   0.185086E+03  -0.232174E+01   0.000000E+00   0.187408E+03  -0.374815E+03
   0.997297E+02   0.374809E+01   0.378787E-03   0.118413E+02   0.835776E+01   0.182702E+03  -0.486480E+01   0.000000E+00   0.187567E+03  -0.375134E+03
   0.997297E+02   0.319614E+01   0.378787E-03   0.916169E+01   0.835776E+01   0.184209E+03  -0.356334E+01   0.000000E+00   0.187772E+03  -0.375545E+03
   0.997297E+02   0.319614E+01   0.715567E-03   0.916169E+01   0.113050E+02   0.183084E+03  -0.300855E+01   0.000000E+00   0.186093E+03  -0.372185E+03
   0.997297E+02   0.461147E+01   0.113872E-02   0.916169E+01   0.121922E+02   0.175193E+03  -0.429621E+01   0.000000E+00   0.179489E+03  -0.358978E+03
   0.997297E+02   0.174555E+01   0.113872E-02   0.947443E+01   0.121922E+02   0.175520E+03  -0.409223E+01   0.000000E+00   0.179612E+03  -0.359224E+03
   0.994762E+02   0.174555E+01   0.113872E-02   0.120914E+02   0.121922E+02   0.173470E+03  -0.599367E+01   0.000000E+00   0.179464E+03  -0.358927E+03
   0.994762E+02   0.174555E+01   0.113469E-02   0.106632E+02   0.121922E+02   0.175258E+03  -0.427086E+01   0.000000E+00   0.179529E+03  -0.359058E+03
   0.994762E+02   0.174555E+01   0.113469E-02   0.106632E+02   0.110532E+02   0.176820E+03  -0.270975E+01   0.000000E+00   0.179530E+03  -0.359059E+03
   0.994762E+02   0.174555E+01   0.113469E-02   0.106632E+02   0.107234E+02   0.177107E+03  -0.242201E+01   0.000000E+00   0.179529E+03  -0.359058E+03
   0.994762E+02   0.174555E+01   0.610049E-03   0.112279E+02   0.107234E+02   0.184064E+03  -0.293812E+01   0.000000E+00   0.187002E+03  -0.374004E+03
   0.994762E+02   0.174555E+01   0.610049E-03   0.110735E+02   0.107234E+02   0.184229E+03  -0.277349E+01   0.000000E+00   0.187002E+03  -0.374005E+03
   0.994762E+02   0.174555E+01   0.370028E-03   0.110735E+02   0.107234E+02   0.184842E+03  -0.277349E+01   0.000000E+00   0.187615E+03  -0.375231E+03
   0.991649E+02   0.174555E+01   0.370028E-03   0.917005E+01   0.107234E+02   0.184582E+03  -0.244033E+01   0.000000E+00   0.187022E+03  -0.374045E+03
   0.991649E+02   0.174555E+01   0.658581E-03   0.897763E+01   0.121262E+02   0.181705E+03  -0.436265E+01   0.000000E+00   0.186068E+03  -0.372135E+03
   0.991649E+02   0.533948E+01   0.266818E-03   0.897763E+01   0.848673E+01   0.180774E+03  -0.349365E+01   0.000000E+00   0.184268E+03  -0.368535E+03
   0.991649E+02   0.533948E+01   0.644269E-03   0.897763E+01   0.848673E+01   0.182006E+03  -0.349365E+01   0.000000E+00   0.185500E+03  -0.370999E+03
   0.991649E+02   0.533948E+01   0.644269E-03   0.809008E+01   0.952124E+01   0.181557E+03  -0.394328E+01   0.000000E+00   0.185500E+03  -0.371001E+03
   0.991649E+02   0.533948E+01   0.644269E-03   0.939982E+01   0.952124E+01   0.183461E+03  -0.203881E+01   0.000000E+00   0.185500E+03  -0.371000E+03
   0.991649E+02   0.533948E+01   0.644269E-03   0.939982E+01   0.952124E+01   0.183461E+03  -0.203881E+01   0.000000E+00   0.185500E+03  -0.371000E+03
   0.991649E+02   0.533948E+01   0.644269E-03   0.939982E+01   0.952124E+01   0.183461E+03  -0.203881E+01   0.000000E+00   0.185500E+03  -0.371000E+03
   0.991649E+02   0.533948E+01   0.528527E-03   0.906208E+01   0.952124E+01   0.183796E+03  -0.229565E+01   0.000000E+00   0.186092E+03  -0.372183E+03
   0.991649E+02   0.533948E+01   0.528527E-03   0.101032E+02   0.952124E+01   0.184167E+03  -0.192470E+01   0.000000E+00   0.186092E+03  -0.372183E+03
   0.991649E+02   0.222379E+01   0.528527E-03   0.100146E+02   0.952124E+01   0.185174E+03  -0.191073E+01   0.000000E+00   0.187085E+03  -0.374169E+03
   0.991649E+02   0.792208E+00   0.612759E-03   0.123948E+02   0.104618E+02   0.181782E+03  -0.450425E+01   0.000000E+00   0.186286E+03  -0.372573E+03
   0.991837E+02   0.792208E+00   0.438647E-03   0.124727E+02   0.105221E+02   0.182356E+03  -0.468034E+01   0.000000E+00   0.187036E+03  -0.374073E+03
   0.991837E+02   0.395400E+01   0.438647E-03   0.118102E+02   0.105255E+02   0.183351E+03  -0.357072E+01   0.000000E+00   0.186922E+03  -0.373843E+03
   0.991837E+02   0.395400E+01   0.438647E-03   0.812398E+01   0.934755E+01   0.182973E+03  -0.394857E+01   0.000000E+00   0.186922E+03  -0.373843E+03
   0.991837E+02   0.395400E+01   0.438647E-03   0.812398E+01   0.934755E+01   0.182973E+03  -0.394857E+01   0.000000E+00   0.186922E+03  -0.373843E+03
   0.991837E+02   0.395400E+01   0.438647E-03   0.101017E+02   0.934755E+01   0.184908E+03  -0.201326E+01   0.000000E+00   0.186921E+03  -0.373843E+03
   0.991837E+02   0.395400E+01   0.388272E-03   0.101017E+02   0.934755E+01   0.184721E+03  -0.201326E+01   0.000000E+00   0.186734E+03  -0.373469E+03
   0.991837E+02   0.395400E+01   0.388272E-03   0.961261E+01   0.105883E+02   0.184637E+03  -0.209697E+01   0.000000E+00   0.186734E+03  -0.373468E+03
   0.991837E+02   0.395400E+01   0.388272E-03   0.106418E+02   0.105883E+02   0.184420E+03  -0.231411E+01   0.000000E+00   0.186734E+03  -0.373468E+03
   0.991837E+02   0.420572E+01   0.388272E-03   0.123620E+02   0.105883E+02   0.182081E+03  -0.451857E+01   0.000000E+00   0.186600E+03  -0.373199E+03
   0.991837E+02   0.420572E+01   0.330259E-03   0.123620E+02   0.105883E+02   0.181623E+03  -0.451857E+01   0.000000E+00   0.186142E+03  -0.372283E+03
   0.991837E+02   0.420572E+01   0.371179E-03   0.993231E+01   0.105883E+02   0.184435E+03  -0.205395E+01   0.000000E+00   0.186489E+03  -0.372978E+03
   0.991837E+02   0.420572E+01   0.328601E-03   0.103082E+02   0.921859E+01   0.183961E+03  -0.216394E+01   0.000000E+00   0.186125E+03  -0.372250E+03
   0.991837E+02   0.420572E+01   0.455936E-03   0.985982E+01   0.921859E+01   0.184746E+03  -0.208336E+01   0.000000E+00   0.186829E+03  -0.373659E+03
   0.991837E+02   0.420572E+01   0.455936E-03   0.103426E+02   0.921859E+01   0.184652E+03  -0.217793E+01   0.000000E+00   0.186830E+03  -0.373660E+03
   0.991837E+02   0.420572E+01   0.455936E-03   0.103426E+02   0.876431E+01   0.184164E+03  -0.266625E+01   0.000000E+00   0.186830E+03  -0.373660E+03
   0.991837E+02   0.284883E+01   0.455936E-03   0.103426E+02   0.876431E+01   0.184595E+03  -0.266625E+01   0.000000E+00   0.187261E+03  -0.374522E+03
   0.991837E+02   0.284883E+01   0.455936E-03   0.918570E+01   0.876431E+01   0.184409E+03  -0.285160E+01   0.000000E+00   0.187261E+03  -0.374521E+03
   0.991837E+02   0.284883E+01   0.329678E-03   0.106138E+02   0.845462E+01   0.183417E+03  -0.331605E+01   0.000000E+00   0.186733E+03  -0.373466E+03
   0.991837E+02   0.284883E+01   0.329678E-03   0.106138E+02   0.964454E+01   0.184629E+03  -0.210418E+01   0.000000E+00   0.186733E+03  -0.373466E+03
   0.995445E+02   0.284883E+01   0.286640E-03   0.106138E+02   0.964454E+01   0.184843E+03  -0.210418E+01   0.000000E+00   0.186947E+03  -0.373894E+03
   0.995445E+02   0.284883E+01   0.760684E-03   0.106138E+02   0.964454E+01   0.183291E+03  -0.210418E+01   0.000000E+00   0.185395E+03  -0.370790E+03
   0.995445E+02   0.284883E+01   0.122558E-03   0.106138E+02   0.108024E+02   0.182287E+03  -0.244992E+01   0.000000E+00   0.184737E+03  -0.369474E+03
   0.995445E+02   0.284883E+01   0.122558E-03   0.106138E+02   0.925191E+01   0.182437E+03  -0.229941E+01   0.000000E+00   0.184736E+03  -0.369473E+03
   0.995445E+02   0.284883E+01   0.613183E-03   0.106808E+02   0.925191E+01   0.184721E+03  -0.234517E+01   0.000000E+00   0.187066E+03  -0.374132E+03
   0.995445E+02   0.284883E+01   0.610341E-03   0.918843E+01   0.925191E+01   0.184755E+03  -0.233597E+01   0.000000E+00   0.187091E+03  -0.374182E+03
   0.101194E+03  -0.554120E+00   0.457963E-03   0.990061E+01   0.925191E+01   0.183703E+03  -0.205741E+01   0.000000E+00   0.185760E+03  -0.371521E+03
   0.101194E+03  -0.554120E+00   0.453882E-03   0.990061E+01   0.959425E+01   0.183862E+03  -0.187724E+01   0.000000E+00   0.185739E+03  -0.371478E+03
   0.100554E+03  -0.554120E+00   0.270912E-03   0.100774E+02   0.101149E+02   0.183540E+03  -0.186651E+01   0.000000E+00   0.185407E+03  -0.370813E+03
   0.995583E+02  -0.815008E+00   0.270912E-03   0.970437E+01   0.101149E+02   0.183756E+03  -0.187084E+01   0.000000E+00   0.185627E+03  -0.371254E+03
   0.995583E+02  -0.815008E+00   0.270912E-03   0.970437E+01   0.101493E+02   0.183748E+03  -0.187870E+01   0.000000E+00   0.185627E+03  -0.371253E+03
   0.995583E+02  -0.815008E+00   0.270912E-03   0.970437E+01   0.101493E+02   0.183748E+03  -0.187870E+01   0.000000E+00   0.185627E+03  -0.371253E+03
   0.995583E+02  -0.300511E+00   0.270912E-03   0.970437E+01   0.977519E+01   0.184196E+03  -0.185601E+01   0.000000E+00   0.186052E+03  -0.372104E+03
   0.995583E+02  -0.111628E+00   0.270912E-03   0.970437E+01   0.977519E+01   0.184330E+03  -0.185601E+01   0.000000E+00   0.186186E+03  -0.372372E+03
   0.995583E+02  -0.111628E+00   0.300935E-03   0.970437E+01   0.952974E+01   0.184596E+03  -0.192073E+01   0.000000E+00   0.186517E+03  -0.373033E+03
   0.995114E+02  -0.111628E+00   0.300935E-03   0.103988E+02   0.952974E+01   0.184431E+03  -0.202128E+01   0.000000E+00   0.186452E+03  -0.372905E+03
   0.995114E+02  -0.111628E+00   0.300935E-03   0.103988E+02   0.105616E+02   0.184295E+03  -0.215736E+01   0.000000E+00   0.186452E+03  -0.372905E+03
   0.995114E+02  -0.111628E+00   0.372825E-03   0.103988E+02   0.105616E+02   0.184857E+03  -0.215736E+01   0.000000E+00   0.187014E+03  -0.374029E+03
   0.100481E+03   0.368934E+01   0.526074E-03   0.103988E+02   0.961487E+01   0.185554E+03  -0.199129E+01   0.000000E+00   0.187545E+03  -0.375091E+03
   0.100481E+03   0.368934E+01   0.526074E-03   0.103988E+02   0.961752E+01   0.185555E+03  -0.199049E+01   0.000000E+00   0.187545E+03  -0.375091E+03
   0.100481E+03   0.368934E+01   0.526074E-03   0.103988E+02   0.961752E+01   0.185555E+03  -0.199049E+01   0.000000E+00   0.187545E+03  -0.375091E+03
   0.995223E+02   0.368934E+01   0.526074E-03   0.103988E+02   0.961752E+01   0.185474E+03  -0.199049E+01   0.000000E+00   0.187464E+03  -0.374929E+03
   0.995223E+02   0.345255E+01   0.526074E-03   0.103988E+02   0.111982E+02   0.184823E+03  -0.270696E+01   0.000000E+00   0.187530E+03  -0.375060E+03
   0.995223E+02   0.345255E+01   0.526074E-03   0.103988E+02   0.111982E+02   0.184823E+03  -0.270696E+01   0.000000E+00   0.187530E+03  -0.375060E+03
   0.995223E+02  -0.408158E+01   0.526074E-03   0.103988E+02   0.105738E+02   0.181240E+03  -0.216489E+01   0.000000E+00   0.183405E+03  -0.366810E+03
   0.995223E+02   0.642537E+01   0.526074E-03   0.103988E+02   0.105738E+02   0.183670E+03  -0.216489E+01   0.000000E+00   0.185835E+03  -0.371670E+03
   0.995223E+02   0.642537E+01   0.544263E-03   0.103988E+02   0.102176E+02   0.183813E+03  -0.199814E+01   0.000000E+00   0.185811E+03  -0.371622E+03
   0.995223E+02   0.288036E+01   0.544263E-03   0.107924E+02   0.102176E+02   0.185294E+03  -0.224959E+01   0.000000E+00   0.187544E+03  -0.375087E+03
   0.100347E+03   0.288036E+01   0.544263E-03   0.107924E+02   0.102176E+02   0.185505E+03  -0.224959E+01   0.000000E+00   0.187755E+03  -0.375509E+03
   0.996099E+02   0.288036E+01   0.342414E-03   0.851771E+01   0.102176E+02   0.184521E+03  -0.300915E+01   0.000000E+00   0.187530E+03  -0.375060E+03
   0.996099E+02   0.288036E+01   0.768202E-03   0.872381E+01   0.102176E+02   0.182672E+03  -0.267805E+01   0.000000E+00   0.185350E+03  -0.370700E+03
   0.997015E+02   0.288036E+01   0.388669E-03   0.101624E+02   0.981757E+01   0.186014E+03  -0.186550E+01   0.000000E+00   0.187880E+03  -0.375759E+03
   0.997015E+02   0.288036E+01   0.429899E-03   0.101624E+02   0.981757E+01   0.186128E+03  -0.186550E+01   0.000000E+00   0.187994E+03  -0.375987E+03
   0.997015E+02   0.288036E+01   0.429899E-03   0.101624E+02   0.981757E+01   0.186128E+03  -0.186550E+01   0.000000E+00   0.187994E+03  -0.375987E+03
   0.997015E+02   0.288036E+01   0.429899E-03   0.101624E+02   0.981757E+01   0.186128E+03  -0.186550E+01   0.000000E+00   0.187994E+03  -0.375987E+03
   0.992678E+02   0.288036E+01   0.429899E-03   0.101624E+02   0.912943E+01   0.185218E+03  -0.219067E+01   0.000000E+00   0.187409E+03  -0.374817E+03
   0.992678E+02   0.288036E+01   0.429899E-03   0.101624E+02   0.912943E+01   0.185218E+03  -0.219067E+01   0.000000E+00   0.187409E+03  -0.374817E+03
   0.992678E+02   0.288036E+01   0.429899E-03   0.101624E+02   0.893957E+01   0.185026E+03  -0.238316E+01   0.000000E+00   0.187409E+03  -0.374818E+03
   0.992678E+02   0.288036E+01   0.429899E-03   0.101624E+02   0.907217E+01   0.185165E+03  -0.224367E+01   0.000000E+00   0.187409E+03  -0.374817E+03
   0.992678E+02   0.133959E+01   0.429899E-03   0.101890E+02   0.907217E+01   0.185119E+03  -0.225084E+01   0.000000E+00   0.187370E+03  -0.374740E+03
   0.992678E+02   0.133959E+01   0.429899E-03   0.953147E+01   0.907217E+01   0.185088E+03  -0.228173E+01   0.000000E+00   0.187370E+03  -0.374739E+03
   0.992678E+02   0.133959E+01   0.429899E-03   0.953147E+01   0.907217E+01   0.185088E+03  -0.228173E+01   0.000000E+00   0.187370E+03  -0.374739E+03
   0.992678E+02  -0.219683E+01   0.482796E-03   0.953147E+01   0.907217E+01   0.182823E+03  -0.228173E+01   0.000000E+00   0.185105E+03  -0.370209E+03
   0.992678E+02  -0.219683E+01   0.482796E-03   0.953147E+01   0.923794E+01   0.182965E+03  -0.213991E+01   0.000000E+00   0.185105E+03  -0.370210E+03
   0.992678E+02  -0.219683E+01   0.482796E-03   0.992438E+01   0.121655E+02   0.181155E+03  -0.395036E+01   0.000000E+00   0.185105E+03  -0.370211E+03
   0.100055E+03  -0.219683E+01   0.465743E-03   0.992438E+01   0.110018E+02   0.183708E+03  -0.238440E+01   0.000000E+00   0.186092E+03  -0.372185E+03
   0.100055E+03   0.413367E+00   0.465743E-03   0.992438E+01   0.104866E+02   0.185848E+03  -0.199356E+01   0.000000E+00   0.187842E+03  -0.375683E+03
   0.100055E+03   0.413367E+00   0.465743E-03   0.992438E+01   0.966435E+01   0.185984E+03  -0.185731E+01   0.000000E+00   0.187841E+03  -0.375683E+03
   0.100055E+03   0.413367E+00   0.465743E-03   0.992438E+01   0.966435E+01   0.185984E+03  -0.185731E+01   0.000000E+00   0.187841E+03  -0.375683E+03
   0.100055E+03   0.377797E+01   0.465743E-03   0.992438E+01   0.966435E+01   0.186010E+03  -0.185731E+01   0.000000E+00   0.187867E+03  -0.375735E+03
   0.100055E+03   0.377797E+01   0.367315E-03   0.992438E+01   0.966435E+01   0.185668E+03  -0.185731E+01   0.000000E+00   0.187525E+03  -0.375051E+03
   0.100055E+03   0.377797E+01   0.621163E-03   0.992438E+01   0.966435E+01   0.185260E+03  -0.185731E+01   0.000000E+00   0.187117E+03  -0.374235E+03
   0.100055E+03   0.377797E+01   0.621163E-03   0.103854E+02   0.103088E+02   0.185094E+03  -0.202386E+01   0.000000E+00   0.187118E+03  -0.374236E+03
   0.998810E+02   0.524364E+01   0.366309E-03   0.103854E+02   0.103088E+02   0.184529E+03  -0.202386E+01   0.000000E+00   0.186553E+03  -0.373106E+03
   0.998810E+02   0.524364E+01   0.366309E-03   0.103854E+02   0.103088E+02   0.184529E+03  -0.202386E+01   0.000000E+00   0.186553E+03  -0.373106E+03
   0.998810E+02   0.524364E+01   0.694550E-03   0.107794E+02   0.103088E+02   0.183574E+03  -0.227123E+01   0.000000E+00   0.185845E+03  -0.371690E+03
   0.998810E+02   0.524364E+01   0.694550E-03   0.107794E+02   0.103088E+02   0.183574E+03  -0.227123E+01   0.000000E+00   0.185845E+03  -0.371690E+03
   0.998810E+02  -0.783008E+00   0.694550E-03   0.105590E+02   0.103088E+02   0.183610E+03  -0.211686E+01   0.000000E+00   0.185727E+03  -0.371454E+03
   0.998810E+02  -0.783008E+00   0.694550E-03   0.105590E+02   0.979850E+01   0.183686E+03  -0.204057E+01   0.000000E+00   0.185727E+03  -0.371453E+03
   0.998810E+02  -0.783008E+00   0.694550E-03   0.933084E+01   0.979850E+01   0.183718E+03  -0.200883E+01   0.000000E+00   0.185727E+03  -0.371454E+03
   0.998810E+02  -0.783008E+00   0.694550E-03   0.933084E+01   0.112984E+02   0.182851E+03  -0.287567E+01   0.000000E+00   0.185727E+03  -0.371453E+03
   0.998810E+02  -0.783008E+00   0.615191E-03   0.938957E+01   0.112984E+02   0.183656E+03  -0.284046E+01   0.000000E+00   0.186496E+03  -0.372993E+03
   0.998810E+02   0.200335E+01   0.615191E-03   0.938957E+01   0.870875E+01   0.184523E+03  -0.279074E+01   0.000000E+00   0.187314E+03  -0.374627E+03
   0.998810E+02  -0.989357E+00   0.615191E-03   0.938957E+01   0.870875E+01   0.183592E+03  -0.279074E+01   0.000000E+00   0.186383E+03  -0.372765E+03
   0.100345E+03  -0.989357E+00   0.615191E-03   0.938957E+01   0.114665E+02   0.183401E+03  -0.304642E+01   0.000000E+00   0.186447E+03  -0.372895E+03
   0.100345E+03   0.352141E+01   0.615191E-03   0.104153E+02   0.114665E+02   0.184129E+03  -0.303452E+01   0.000000E+00   0.187164E+03  -0.374327E+03
   0.100345E+03   0.195401E+01   0.372660E-03   0.104153E+02   0.114665E+02   0.184710E+03  -0.303452E+01   0.000000E+00   0.187745E+03  -0.375489E+03
   0.100345E+03   0.683276E-01   0.372660E-03   0.104153E+02   0.114665E+02   0.184240E+03  -0.303452E+01   0.000000E+00   0.187275E+03  -0.374549E+03
   0.100979E+03   0.683276E-01   0.372660E-03   0.104153E+02   0.114665E+02   0.182977E+03  -0.303452E+01   0.000000E+00   0.186012E+03  -0.372023E+03
   0.100979E+03   0.683276E-01   0.372660E-03   0.104153E+02   0.112946E+02   0.183187E+03  -0.282412E+01   0.000000E+00   0.186011E+03  -0.372022E+03
   0.100979E+03   0.683276E-01   0.372660E-03   0.104153E+02   0.112946E+02   0.183187E+03  -0.282412E+01   0.000000E+00   0.186011E+03  -0.372022E+03
   0.100979E+03   0.683276E-01   0.372660E-03   0.104153E+02   0.115240E+02   0.182902E+03  -0.310923E+01   0.000000E+00   0.186011E+03  -0.372022E+03
   0.991602E+02   0.683276E-01   0.638126E-03   0.948978E+01   0.115240E+02   0.182724E+03  -0.307051E+01   0.000000E+00   0.185795E+03  -0.371589E+03
   0.991602E+02   0.683276E-01   0.638126E-03   0.948978E+01   0.115240E+02   0.182724E+03  -0.307051E+01   0.000000E+00   0.185795E+03  -0.371589E+03
   0.991602E+02   0.683276E-01   0.638126E-03   0.948978E+01   0.111384E+02   0.183182E+03  -0.261164E+01   0.000000E+00   0.185794E+03  -0.371587E+03
   0.991602E+02   0.680703E+01   0.638126E-03   0.948978E+01   0.111384E+02   0.181950E+03  -0.261164E+01   0.000000E+00   0.184562E+03  -0.369123E+03
   0.991602E+02   0.680703E+01   0.638126E-03   0.948978E+01   0.108958E+02   0.182186E+03  -0.237645E+01   0.000000E+00   0.184562E+03  -0.369125E+03
   0.991602E+02  -0.363376E+01   0.476094E-03   0.948978E+01   0.110772E+02   0.180493E+03  -0.254824E+01   0.000000E+00   0.183041E+03  -0.366082E+03
   0.991602E+02  -0.363376E+01   0.760990E-03   0.103566E+02   0.110772E+02   0.179555E+03  -0.255991E+01   0.000000E+00   0.182115E+03  -0.364230E+03
   0.101525E+03  -0.363376E+01   0.760990E-03   0.106271E+02   0.108447E+02   0.179897E+03  -0.249355E+01   0.000000E+00   0.182391E+03  -0.364781E+03
