a0_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.970673E+02   0.592206E-03   0.988376E+01   0.111075E+02   0.194721E+02   0.116979E+02   0.174061E+03  -0.912837E+01   0.000000E+00   0.183189E+03  -0.366379E+03
   0.970673E+02   0.592206E-03   0.988376E+01   0.111075E+02   0.194721E+02   0.116979E+02   0.174061E+03  -0.912837E+01   0.000000E+00   0.183189E+03  -0.366379E+03
   0.991761E+02   0.592206E-03   0.988376E+01   0.111075E+02   0.194721E+02   0.125388E+02   0.172667E+03  -0.882652E+01   0.000000E+00   0.181494E+03  -0.362987E+03
   0.991761E+02   0.963910E-03   0.988376E+01   0.111075E+02   0.108758E+02   0.125388E+02   0.171049E+03  -0.868512E+01   0.000000E+00   0.179734E+03  -0.359468E+03
   0.991761E+02   0.102262E-02   0.112880E+02   0.111075E+02   0.128415E+02   0.125388E+02   0.170880E+03  -0.817551E+01   0.000000E+00   0.179056E+03  -0.358111E+03
   0.991761E+02   0.102262E-02   0.122798E+02   0.111075E+02   0.128415E+02   0.132552E+02   0.170607E+03  -0.844866E+01   0.000000E+00   0.179056E+03  -0.358111E+03
   0.981326E+02   0.102262E-02   0.122798E+02   0.111075E+02   0.129946E+02   0.132552E+02   0.171403E+03  -0.841623E+01   0.000000E+00   0.179819E+03  -0.359638E+03
   0.981326E+02   0.771024E-03   0.122798E+02   0.809237E+01   0.165853E+02   0.132552E+02   0.174056E+03  -0.863433E+01   0.000000E+00   0.182690E+03  -0.365381E+03
   0.988180E+02   0.771024E-03   0.122798E+02   0.776783E+01   0.136343E+02   0.132552E+02   0.173405E+03  -0.862275E+01   0.000000E+00   0.182028E+03  -0.364055E+03
   0.988180E+02   0.771024E-03   0.122798E+02   0.854156E+01   0.136343E+02   0.132552E+02   0.173797E+03  -0.823079E+01   0.000000E+00   0.182028E+03  -0.364056E+03
   0.988180E+02   0.771024E-03   0.129254E+02   0.854156E+01   0.189624E+02   0.193789E+02   0.171539E+03  -0.104894E+02   0.000000E+00   0.182028E+03  -0.364057E+03
   0.988180E+02   0.771024E-03   0.865781E+01   0.854156E+01   0.189624E+02   0.193789E+02   0.172503E+03  -0.952523E+01   0.000000E+00   0.182028E+03  -0.364056E+03
   0.982564E+02   0.771024E-03   0.865781E+01   0.854156E+01   0.144874E+02   0.156288E+02   0.175051E+03  -0.757027E+01   0.000000E+00   0.182621E+03  -0.365243E+03
   0.982564E+02   0.771024E-03   0.865781E+01   0.854156E+01   0.136529E+02   0.156288E+02   0.175014E+03  -0.760651E+01   0.000000E+00   0.182621E+03  -0.365241E+03
   0.982564E+02   0.771024E-03   0.865781E+01   0.854156E+01   0.152068E+02   0.156288E+02   0.175015E+03  -0.760597E+01   0.000000E+00   0.182621E+03  -0.365242E+03
   0.982564E+02   0.771024E-03   0.102607E+02   0.854156E+01   0.152222E+02   0.156288E+02   0.175095E+03  -0.752583E+01   0.000000E+00   0.182621E+03  -0.365242E+03
   0.982564E+02   0.771024E-03   0.102607E+02   0.863535E+01   0.152222E+02   0.156288E+02   0.175126E+03  -0.749521E+01   0.000000E+00   0.182621E+03  -0.365242E+03
   0.982564E+02   0.771024E-03   0.102607E+02   0.863535E+01   0.158841E+02   0.156288E+02   0.175045E+03  -0.757606E+01   0.000000E+00   0.182621E+03  -0.365242E+03
   0.982564E+02   0.771024E-03   0.936307E+01   0.863535E+01   0.158841E+02   0.156288E+02   0.175091E+03  -0.753038E+01   0.000000E+00   0.182621E+03  -0.365243E+03
   0.972959E+02   0.712314E-03   0.936307E+01   0.860755E+01   0.149307E+02   0.146941E+02   0.175616E+03  -0.735904E+01   0.000000E+00   0.182975E+03  -0.365950E+03
   0.972959E+02   0.712314E-03   0.936307E+01   0.860755E+01   0.137770E+02   0.146941E+02   0.175607E+03  -0.736877E+01   0.000000E+00   0.182976E+03  -0.365952E+03
   0.972959E+02   0.712314E-03   0.936307E+01   0.860755E+01   0.108009E+02   0.146941E+02   0.174592E+03  -0.838324E+01   0.000000E+00   0.182975E+03  -0.365950E+03
   0.972959E+02   0.712314E-03   0.936307E+01   0.860755E+01   0.108009E+02   0.182911E+02   0.173887E+03  -0.908875E+01   0.000000E+00   0.182976E+03  -0.365952E+03
   0.972959E+02   0.712314E-03   0.936307E+01   0.860755E+01   0.162724E+02   0.110571E+02   0.174575E+03  -0.840065E+01   0.000000E+00   0.182976E+03  -0.365951E+03
   0.972959E+02   0.628361E-03   0.936307E+01   0.860755E+01   0.162724E+02   0.162556E+02   0.175684E+03  -0.770415E+01   0.000000E+00   0.183388E+03  -0.366776E+03
   0.972959E+02   0.628361E-03   0.910199E+01   0.832707E+01   0.116357E+02   0.162556E+02   0.175163E+03  -0.822519E+01   0.000000E+00   0.183388E+03  -0.366776E+03
   0.972959E+02   0.415960E-03   0.910199E+01   0.832707E+01   0.116357E+02   0.162556E+02   0.174254E+03  -0.822519E+01   0.000000E+00   0.182479E+03  -0.364958E+03
   0.972959E+02   0.775519E-03   0.910199E+01   0.969404E+01   0.117225E+02   0.162556E+02   0.174545E+03  -0.793124E+01   0.000000E+00   0.182476E+03  -0.364952E+03
   0.984485E+02   0.433055E-03   0.910199E+01   0.969404E+01   0.117225E+02   0.128543E+02   0.173874E+03  -0.791359E+01   0.000000E+00   0.181788E+03  -0.363575E+03
   0.984485E+02   0.433055E-03   0.910199E+01   0.952256E+01   0.117225E+02   0.139170E+02   0.174022E+03  -0.776534E+01   0.000000E+00   0.181787E+03  -0.363575E+03
   0.984485E+02   0.433055E-03   0.910199E+01   0.952256E+01   0.117225E+02   0.139170E+02   0.174022E+03  -0.776534E+01   0.000000E+00   0.181787E+03  -0.363575E+03
   0.976058E+02   0.433055E-03   0.910199E+01   0.952256E+01   0.117225E+02   0.139170E+02   0.175034E+03  -0.776534E+01   0.000000E+00   0.182799E+03  -0.365599E+03
   0.976058E+02   0.433055E-03   0.910199E+01   0.146864E+02   0.117225E+02   0.139170E+02   0.172784E+03  -0.100151E+02   0.000000E+00   0.182799E+03  -0.365598E+03
   0.976058E+02   0.696706E-03   0.910199E+01   0.146864E+02   0.117225E+02   0.139170E+02   0.173252E+03  -0.100151E+02   0.000000E+00   0.183267E+03  -0.366534E+03
   0.976058E+02   0.696706E-03   0.910199E+01   0.135859E+02   0.117225E+02   0.139170E+02   0.174003E+03  -0.926466E+01   0.000000E+00   0.183268E+03  -0.366535E+03
   0.974215E+02   0.696706E-03   0.910199E+01   0.856166E+01   0.120667E+02   0.127053E+02   0.175195E+03  -0.797482E+01   0.000000E+00   0.183170E+03  -0.366340E+03
   0.974215E+02   0.696706E-03   0.910199E+01   0.856166E+01   0.144540E+02   0.127053E+02   0.175590E+03  -0.758065E+01   0.000000E+00   0.183171E+03  -0.366341E+03
   0.974215E+02   0.696706E-03   0.910199E+01   0.856166E+01   0.144540E+02   0.127053E+02   0.175590E+03  -0.758065E+01   0.000000E+00   0.183171E+03  -0.366341E+03
   0.980874E+02   0.696706E-03   0.703379E+01   0.856166E+01   0.171028E+02   0.127053E+02   0.174103E+03  -0.912601E+01   0.000000E+00   0.183229E+03  -0.366458E+03
   0.980874E+02   0.696706E-03   0.101567E+02   0.856166E+01   0.171028E+02   0.166075E+02   0.175227E+03  -0.800168E+01   0.000000E+00   0.183229E+03  -0.366457E+03
   0.980874E+02   0.702156E-03   0.695646E+01   0.856166E+01   0.171028E+02   0.166075E+02   0.173932E+03  -0.926653E+01   0.000000E+00   0.183199E+03  -0.366397E+03
   0.980874E+02   0.702156E-03   0.695646E+01   0.856166E+01   0.171028E+02   0.166075E+02   0.173932E+03  -0.926653E+01   0.000000E+00   0.183199E+03  -0.366397E+03
   0.980874E+02   0.702156E-03   0.875517E+01   0.856166E+01   0.171028E+02   0.166075E+02   0.175127E+03  -0.807109E+01   0.000000E+00   0.183198E+03  -0.366396E+03
   0.980874E+02   0.702156E-03   0.100204E+02   0.856166E+01   0.171028E+02   0.135471E+02   0.175417E+03  -0.778171E+01   0.000000E+00   0.183199E+03  -0.366397E+03
   0.980874E+02   0.702156E-03   0.100204E+02   0.856166E+01   0.163091E+02   0.135471E+02   0.175592E+03  -0.760656E+01   0.000000E+00   0.183199E+03  -0.366397E+03
   0.983274E+02   0.702156E-03   0.100204E+02   0.856166E+01   0.163091E+02   0.135471E+02   0.175425E+03  -0.760656E+01   0.000000E+00   0.183032E+03  -0.366063E+03
   0.978699E+02   0.702156E-03   0.100204E+02   0.103589E+02   0.160504E+02   0.135471E+02   0.175799E+03  -0.746497E+01   0.000000E+00   0.183264E+03  -0.366528E+03
   0.978699E+02   0.702156E-03   0.100204E+02   0.103589E+02   0.160504E+02   0.135471E+02   0.175799E+03  -0.746497E+01   0.000000E+00   0.183264E+03  -0.366528E+03
   0.978699E+02   0.611797E-03   0.746668E+01   0.103589E+02   0.151075E+02   0.135471E+02   0.175494E+03  -0.812036E+01   0.000000E+00   0.183614E+03  -0.367229E+03
   0.978699E+02   0.611797E-03   0.801359E+01   0.103589E+02   0.151075E+02   0.130894E+02   0.175809E+03  -0.780518E+01   0.000000E+00   0.183614E+03  -0.367228E+03
   0.978699E+02   0.611797E-03   0.834670E+01   0.869168E+01   0.219426E+02   0.130894E+02   0.173737E+03  -0.987713E+01   0.000000E+00   0.183614E+03  -0.367228E+03
   0.978028E+02   0.611797E-03   0.834670E+01   0.132186E+02   0.216355E+02   0.130894E+02   0.172749E+03  -0.108783E+02   0.000000E+00   0.183627E+03  -0.367255E+03
   0.978028E+02   0.611797E-03   0.834670E+01   0.132186E+02   0.216355E+02   0.156391E+02   0.172781E+03  -0.108460E+02   0.000000E+00   0.183627E+03  -0.367254E+03
   0.978028E+02   0.611797E-03   0.834670E+01   0.156454E+02   0.216355E+02   0.156391E+02   0.171081E+03  -0.125454E+02   0.000000E+00   0.183626E+03  -0.367253E+03
   0.978028E+02   0.611797E-03   0.834670E+01   0.156454E+02   0.217510E+02   0.156391E+02   0.171027E+03  -0.125999E+02   0.000000E+00   0.183627E+03  -0.367254E+03
   0.978028E+02   0.611797E-03   0.834670E+01   0.854827E+01   0.215921E+02   0.156391E+02   0.173903E+03  -0.972397E+01   0.000000E+00   0.183627E+03  -0.367254E+03
   0.973010E+02   0.611797E-03   0.834670E+01   0.854827E+01   0.215921E+02   0.156391E+02   0.173704E+03  -0.972397E+01   0.000000E+00   0.183428E+03  -0.366856E+03
   0.973010E+02   0.594468E-03   0.834670E+01   0.854827E+01   0.215921E+02   0.156391E+02   0.173729E+03  -0.972397E+01   0.000000E+00   0.183453E+03  -0.366906E+03
   0.973010E+02   0.594468E-03   0.834670E+01   0.854827E+01   0.212271E+02   0.156391E+02   0.173898E+03  -0.955530E+01   0.000000E+00   0.183453E+03  -0.366907E+03
   0.973010E+02   0.594468E-03   0.834670E+01   0.854827E+01   0.199964E+02   0.156391E+02   0.174432E+03  -0.902169E+01   0.000000E+00   0.183454E+03  -0.366907E+03
   0.984631E+02   0.594468E-03   0.834670E+01   0.854827E+01   0.115139E+02   0.155883E+02   0.174797E+03  -0.830443E+01   0.000000E+00   0.183101E+03  -0.366203E+03
   0.970769E+02   0.591093E-03   0.834670E+01   0.854827E+01   0.115139E+02   0.155883E+02   0.174900E+03  -0.830443E+01   0.000000E+00   0.183204E+03  -0.366409E+03
   0.970769E+02   0.591093E-03   0.113402E+02   0.105371E+02   0.219202E+02   0.149279E+02   0.173361E+03  -0.984304E+01   0.000000E+00   0.183204E+03  -0.366408E+03
   0.969829E+02   0.591093E-03   0.113402E+02   0.105371E+02   0.219202E+02   0.149279E+02   0.173212E+03  -0.984304E+01   0.000000E+00   0.183055E+03  -0.366110E+03
   0.969829E+02   0.591093E-03   0.103630E+02   0.105371E+02   0.219202E+02   0.199224E+02   0.172189E+03  -0.108662E+02   0.000000E+00   0.183055E+03  -0.366110E+03
   0.969829E+02   0.591093E-03   0.103630E+02   0.848346E+01   0.192097E+02   0.199224E+02   0.173268E+03  -0.978724E+01   0.000000E+00   0.183055E+03  -0.366110E+03
   0.969829E+02   0.591093E-03   0.103630E+02   0.848346E+01   0.126414E+02   0.199224E+02   0.174085E+03  -0.896976E+01   0.000000E+00   0.183055E+03  -0.366110E+03
   0.969829E+02   0.591093E-03   0.103630E+02   0.848346E+01   0.126414E+02   0.199224E+02   0.174085E+03  -0.896976E+01   0.000000E+00   0.183055E+03  -0.366110E+03
   0.969829E+02   0.591093E-03   0.103630E+02   0.901573E+01   0.126414E+02   0.127824E+02   0.175359E+03  -0.769610E+01   0.000000E+00   0.183055E+03  -0.366110E+03
   0.969829E+02   0.591093E-03   0.103630E+02   0.901573E+01   0.126414E+02   0.127824E+02   0.175359E+03  -0.769610E+01   0.000000E+00   0.183055E+03  -0.366110E+03
   0.969829E+02   0.591093E-03   0.110193E+02   0.901573E+01   0.136759E+02   0.137152E+02   0.175525E+03  -0.752971E+01   0.000000E+00   0.183055E+03  -0.366109E+03
   0.969829E+02   0.542337E-03   0.110193E+02   0.901573E+01   0.172527E+02   0.137152E+02   0.175109E+03  -0.790000E+01   0.000000E+00   0.183009E+03  -0.366018E+03
   0.969829E+02   0.542337E-03   0.110193E+02   0.103278E+02   0.111078E+02   0.137152E+02   0.174652E+03  -0.835766E+01   0.000000E+00   0.183010E+03  -0.366019E+03
   0.969829E+02   0.542337E-03   0.110193E+02   0.103278E+02   0.111078E+02   0.137152E+02   0.174652E+03  -0.835766E+01   0.000000E+00   0.183010E+03  -0.366019E+03
   0.969829E+02   0.542337E-03   0.110193E+02   0.103278E+02   0.217222E+02   0.175889E+02   0.172930E+03  -0.100796E+02   0.000000E+00   0.183010E+03  -0.366019E+03
   0.969829E+02   0.542337E-03   0.110193E+02   0.103278E+02   0.130074E+02   0.121550E+02   0.175036E+03  -0.797334E+01   0.000000E+00   0.183009E+03  -0.366019E+03
   0.969829E+02   0.542337E-03   0.813322E+01   0.103278E+02   0.130074E+02   0.130175E+02   0.175157E+03  -0.785243E+01   0.000000E+00   0.183009E+03  -0.366019E+03
   0.969829E+02   0.542337E-03   0.949688E+01   0.101886E+02   0.138293E+02   0.130175E+02   0.175635E+03  -0.737472E+01   0.000000E+00   0.183010E+03  -0.366019E+03
   0.969829E+02   0.542337E-03   0.115394E+02   0.715332E+01   0.138293E+02   0.125013E+02   0.174049E+03  -0.896070E+01   0.000000E+00   0.183010E+03  -0.366019E+03
   0.969829E+02   0.542337E-03   0.991946E+01   0.715332E+01   0.138293E+02   0.125013E+02   0.174456E+03  -0.855398E+01   0.000000E+00   0.183010E+03  -0.366020E+03
   0.975006E+02   0.728910E-03   0.991946E+01   0.935971E+01   0.138293E+02   0.158991E+02   0.175658E+03  -0.734242E+01   0.000000E+00   0.183000E+03  -0.366001E+03
   0.975006E+02   0.728910E-03   0.991946E+01   0.935971E+01   0.138293E+02   0.158991E+02   0.175658E+03  -0.734242E+01   0.000000E+00   0.183000E+03  -0.366001E+03
   0.975490E+02   0.728910E-03   0.991946E+01   0.935971E+01   0.138293E+02   0.158991E+02   0.175683E+03  -0.734242E+01   0.000000E+00   0.183025E+03  -0.366051E+03
   0.975490E+02   0.728910E-03   0.991946E+01   0.935971E+01   0.114094E+02   0.158991E+02   0.175022E+03  -0.800332E+01   0.000000E+00   0.183025E+03  -0.366051E+03
   0.975490E+02   0.728910E-03   0.991946E+01   0.935971E+01   0.189190E+02   0.158991E+02   0.174779E+03  -0.824673E+01   0.000000E+00   0.183026E+03  -0.366051E+03
   0.975490E+02   0.728910E-03   0.991946E+01   0.935971E+01   0.121973E+02   0.236881E+02   0.172390E+03  -0.106351E+02   0.000000E+00   0.183025E+03  -0.366050E+03
   0.975490E+02   0.728910E-03   0.991946E+01   0.935971E+01   0.142951E+02   0.236881E+02   0.172737E+03  -0.102880E+02   0.000000E+00   0.183025E+03  -0.366050E+03
   0.975490E+02   0.728910E-03   0.991946E+01   0.935971E+01   0.142951E+02   0.236881E+02   0.172737E+03  -0.102880E+02   0.000000E+00   0.183025E+03  -0.366050E+03
   0.971277E+02   0.728910E-03   0.991946E+01   0.935971E+01   0.142951E+02   0.191489E+02   0.174472E+03  -0.821098E+01   0.000000E+00   0.182683E+03  -0.365366E+03
   0.973066E+02   0.728910E-03   0.874319E+01   0.145490E+02   0.142951E+02   0.194014E+02   0.172318E+03  -0.105482E+02   0.000000E+00   0.182866E+03  -0.365732E+03
   0.966557E+02   0.728910E-03   0.874319E+01   0.126714E+02   0.123940E+02   0.194014E+02   0.172304E+03  -0.963712E+01   0.000000E+00   0.181941E+03  -0.363882E+03
   0.966557E+02   0.728910E-03   0.874319E+01   0.126714E+02   0.123940E+02   0.194014E+02   0.172304E+03  -0.963712E+01   0.000000E+00   0.181941E+03  -0.363882E+03
   0.966557E+02   0.728910E-03   0.120599E+02   0.129139E+02   0.123940E+02   0.155976E+02   0.172660E+03  -0.928076E+01   0.000000E+00   0.181941E+03  -0.363882E+03
   0.966557E+02   0.728910E-03   0.120599E+02   0.864710E+01   0.123940E+02   0.156935E+02   0.173602E+03  -0.833899E+01   0.000000E+00   0.181941E+03  -0.363882E+03
   0.966557E+02   0.728910E-03   0.108612E+02   0.864710E+01   0.141167E+02   0.141817E+02   0.174427E+03  -0.751455E+01   0.000000E+00   0.181942E+03  -0.363883E+03
   0.987539E+02   0.728910E-03   0.108100E+02   0.100525E+02   0.141365E+02   0.132373E+02   0.174911E+03  -0.747356E+01   0.000000E+00   0.182385E+03  -0.364769E+03
   0.965979E+02   0.655825E-03   0.143012E+02   0.100525E+02   0.141365E+02   0.132373E+02   0.172903E+03  -0.927749E+01   0.000000E+00   0.182180E+03  -0.364361E+03
   0.965979E+02   0.655825E-03   0.115314E+02   0.100525E+02   0.141365E+02   0.132373E+02   0.174465E+03  -0.771612E+01   0.000000E+00   0.182181E+03  -0.364362E+03
   0.965979E+02   0.655825E-03   0.111195E+02   0.109505E+02   0.141365E+02   0.132373E+02   0.174426E+03  -0.775499E+01   0.000000E+00   0.182181E+03  -0.364362E+03
   0.965979E+02   0.833049E-03   0.111195E+02   0.108960E+02   0.141365E+02   0.142354E+02   0.173327E+03  -0.765055E+01   0.000000E+00   0.180978E+03  -0.361955E+03
   0.969456E+02   0.522407E-03   0.111195E+02   0.103456E+02   0.116989E+02   0.110322E+02   0.173943E+03  -0.895090E+01   0.000000E+00   0.182894E+03  -0.365788E+03
   0.969456E+02   0.522407E-03   0.111195E+02   0.103456E+02   0.116989E+02   0.110322E+02   0.173943E+03  -0.895090E+01   0.000000E+00   0.182894E+03  -0.365788E+03
   0.969456E+02   0.508952E-03   0.147929E+02   0.103456E+02   0.136893E+02   0.189068E+02   0.172304E+03  -0.105300E+02   0.000000E+00   0.182834E+03  -0.365668E+03
   0.969456E+02   0.508952E-03   0.104647E+02   0.103456E+02   0.136893E+02   0.189068E+02   0.174541E+03  -0.829317E+01   0.000000E+00   0.182834E+03  -0.365668E+03
   0.969456E+02   0.508952E-03   0.104647E+02   0.103456E+02   0.136893E+02   0.189068E+02   0.174541E+03  -0.829317E+01   0.000000E+00   0.182834E+03  -0.365668E+03
   0.971003E+02   0.508952E-03   0.104647E+02   0.805050E+01   0.136893E+02   0.189068E+02   0.174452E+03  -0.861572E+01   0.000000E+00   0.183068E+03  -0.366135E+03
   0.971003E+02   0.508952E-03   0.102341E+02   0.805050E+01   0.136893E+02   0.179274E+02   0.174819E+03  -0.824871E+01   0.000000E+00   0.183068E+03  -0.366135E+03
   0.972413E+02   0.508952E-03   0.102341E+02   0.805050E+01   0.136893E+02   0.179274E+02   0.174987E+03  -0.824871E+01   0.000000E+00   0.183236E+03  -0.366471E+03
   0.974989E+02   0.520875E-03   0.102341E+02   0.805050E+01   0.120205E+02   0.179274E+02   0.174849E+03  -0.862713E+01   0.000000E+00   0.183476E+03  -0.366952E+03
   0.974989E+02   0.520875E-03   0.102341E+02   0.906077E+01   0.127755E+02   0.179274E+02   0.175427E+03  -0.804922E+01   0.000000E+00   0.183476E+03  -0.366952E+03
   0.974989E+02   0.520875E-03   0.931380E+01   0.977823E+01   0.127755E+02   0.179274E+02   0.175504E+03  -0.797236E+01   0.000000E+00   0.183476E+03  -0.366953E+03
   0.970517E+02   0.520875E-03   0.995612E+01   0.977823E+01   0.127755E+02   0.179274E+02   0.175073E+03  -0.797612E+01   0.000000E+00   0.183049E+03  -0.366098E+03
   0.995925E+02   0.520875E-03   0.995612E+01   0.105756E+02   0.122368E+02   0.179274E+02   0.171022E+03  -0.824038E+01   0.000000E+00   0.179262E+03  -0.358525E+03
   0.970154E+02   0.520875E-03   0.156332E+02   0.105756E+02   0.122368E+02   0.179274E+02   0.171817E+03  -0.111869E+02   0.000000E+00   0.183004E+03  -0.366008E+03
   0.970154E+02   0.520875E-03   0.805558E+01   0.110198E+02   0.122368E+02   0.179274E+02   0.174271E+03  -0.873258E+01   0.000000E+00   0.183004E+03  -0.366007E+03
   0.970154E+02   0.520875E-03   0.592547E+01   0.110198E+02   0.169956E+02   0.137926E+02   0.172305E+03  -0.106983E+02   0.000000E+00   0.183003E+03  -0.366007E+03
   0.970154E+02   0.520875E-03   0.592547E+01   0.110198E+02   0.151870E+02   0.127920E+02   0.172457E+03  -0.105463E+02   0.000000E+00   0.183003E+03  -0.366007E+03
   0.970154E+02   0.520875E-03   0.963532E+01   0.921935E+01   0.136473E+02   0.120829E+02   0.175377E+03  -0.762616E+01   0.000000E+00   0.183003E+03  -0.366006E+03
   0.970154E+02   0.574823E-03   0.963532E+01   0.921935E+01   0.136473E+02   0.123819E+02   0.175594E+03  -0.752591E+01   0.000000E+00   0.183120E+03  -0.366240E+03
