"X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10"
1 -0.250678298769771 -0.40574058578884 0.336636132158842 0.156627536742104 -0.339982529738893 0.0257251633532927 0.279437365146949 -0.153851174136152
1 -0.240592183457112 -0.413173101889009 0.326071820186782 0.172591746847255 -0.33560106154661 0.00420236326866439 0.285780377781617 -0.132595552384477
1 -0.230506068144453 -0.420300428822878 0.315140377575283 0.188102225257394 -0.330157969896174 -0.0172289259510722 0.290367950729768 -0.110421392238839
1 -0.220419952831793 -0.427122566590445 0.303857195189963 0.203133594837932 -0.323680211458883 -0.038477771303965 0.293191108531414 -0.0875041444462722
1 -0.210333837519134 -0.433639515191712 0.292237663896438 0.217661565092596 -0.316196997196574 -0.0594552698844628 0.294250414165914 -0.0640219241069284
1 -0.200247722206474 -0.439851274626678 0.280297174560327 0.231662932163431 -0.307739693721982 -0.0800747935188934 0.293555785348564 -0.0401543257145605
1 -0.190161606893815 -0.445757844895343 0.268051118047247 0.245115578830798 -0.298341724659108 -0.100252222457144 0.291126279468185 -0.0160812574362886
1 -0.180075491581155 -0.451359225997708 0.255514885222815 0.257998474513379 -0.288038472003585 -0.119906168120544 0.286989848600638 0.00801820073254839
1 -0.169989376268496 -0.456655417933772 0.242703866952649 0.270291675268171 -0.276867177483045 -0.138958184905946 0.281183066033229 0.0319669105197308
1 -0.159903260955836 -0.461646420703535 0.229633454102366 0.28197632379049 -0.264866843917481 -0.157332971046017 0.273750825734937 0.0555907564320728
1 -0.149817145643177 -0.466332234306997 0.216319037537584 0.293034649413967 -0.252078136579616 -0.174958558525723 0.264746016207413 0.0787196903313885
1 -0.139731030330517 -0.470712858744158 0.202776008123919 0.303449968110555 -0.238543284555266 -0.191766492055019 0.254229170151702 0.101188735763073
1 -0.129644915017858 -0.474788294015019 0.18901975672699 0.313206682490522 -0.224305982103708 -0.207691997097742 0.242268091385627 0.122838948486971
1 -0.119558799705199 -0.478558540119578 0.175065674212414 0.322290281802453 -0.209411290018044 -0.222674136956708 0.228937460446774 0.143518329877295
1 -0.109472684392539 -0.482023597057837 0.160929151445808 0.330687341933252 -0.193905536985566 -0.236655958915001 0.214318420316043 0.16308269007544
1 -0.0993865690798797 -0.485183464829795 0.14662557929279 0.338385525408141 -0.177836220948125 -0.249584629433481 0.198498143696689 0.18139645799666
1 -0.0893004537672203 -0.488038143435453 0.132170348618976 0.345373581390659 -0.161251910462494 -0.261411558404474 0.181569383283809 0.198333435508642
1 -0.0792143384545607 -0.490587632874809 0.117578850289985 0.351641345682661 -0.144202146060731 -0.272092512461682 0.163630006459225 0.213777493317128
1 -0.0691282231419014 -0.492831933147865 0.102866475171435 0.357179740724323 -0.126737341610551 -0.281587717346283 0.14478251584669 0.227623206310818
1 -0.0590421078292419 -0.49477104425462 0.0880486141289411 0.361980775594137 -0.108908685675688 -0.289861949329238 0.125133557162387 0.239776426334887
1 -0.0489559925165824 -0.496404966195074 0.0731406580281223 0.366037546008911 -0.0907680428762587 -0.296884615689802 0.104793415795647 0.250154790579554
1 -0.0388698772039232 -0.497733698969228 0.0581579977345961 0.369344234323774 -0.0723678552491327 -0.302629824250229 0.0838755035548375 0.258688163987212
1 -0.0287837618912635 -0.498757242577081 0.0431160241139788 0.37189610953217 -0.0537610436082932 -0.307076441966689 0.0624958370133674 0.26531901429875
