a0_min_r_1     a0_flood_r_1   a1_flood_r_1   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.113304E+03   0.464275E+02  -0.602393E+01   0.582271E-03   0.720932E+01   0.108100E+02   0.106920E+02   0.204095E+02   0.442162E+02  -0.110117E+02   0.000000E+00   0.552279E+02  -0.110456E+03
   0.113304E+03   0.464275E+02  -0.526517E+01   0.582271E-03   0.720932E+01   0.108100E+02   0.919326E+01   0.189431E+02   0.433704E+02  -0.118449E+02   0.000000E+00   0.552153E+02  -0.110431E+03
   0.113304E+03   0.464275E+02  -0.526517E+01   0.592312E-03   0.132860E+02   0.108100E+02   0.919326E+01   0.189431E+02   0.430217E+02  -0.121270E+02   0.000000E+00   0.551487E+02  -0.110297E+03
   0.113304E+03   0.464275E+02  -0.526517E+01   0.751158E-04   0.103851E+02   0.150866E+02   0.104042E+02   0.151427E+02   0.461402E+02  -0.111577E+02   0.000000E+00   0.572979E+02  -0.114596E+03
   0.113304E+03   0.464275E+02  -0.526517E+01   0.751158E-04   0.103851E+02   0.150866E+02   0.104042E+02   0.142569E+02   0.461693E+02  -0.111285E+02   0.000000E+00   0.572978E+02  -0.114596E+03
   0.113304E+03   0.464275E+02  -0.526517E+01   0.751158E-04   0.103851E+02   0.102968E+02   0.113106E+02   0.195735E+02   0.480776E+02  -0.922019E+01   0.000000E+00   0.572978E+02  -0.114596E+03
   0.111316E+03   0.464275E+02  -0.526517E+01   0.162179E-04   0.103851E+02   0.102968E+02   0.113106E+02   0.195735E+02   0.462002E+02  -0.922019E+01   0.000000E+00   0.554204E+02  -0.110841E+03
   0.111717E+03   0.464275E+02  -0.526517E+01   0.162179E-04   0.103851E+02   0.931401E+01   0.113106E+02   0.232991E+02   0.455659E+02  -0.108853E+02   0.000000E+00   0.564512E+02  -0.112902E+03
   0.111717E+03   0.494436E+02  -0.722398E+01   0.162179E-04   0.103851E+02   0.931401E+01   0.228288E+02   0.206079E+02   0.454532E+02  -0.115103E+02   0.000000E+00   0.569635E+02  -0.113927E+03
   0.111717E+03   0.494436E+02  -0.722398E+01   0.162179E-04   0.103851E+02   0.102582E+02   0.183394E+02   0.178770E+02   0.483487E+02  -0.861486E+01   0.000000E+00   0.569636E+02  -0.113927E+03
   0.111717E+03   0.494436E+02  -0.720762E+01   0.162179E-04   0.103851E+02   0.930838E+01   0.183394E+02   0.178770E+02   0.484099E+02  -0.857378E+01   0.000000E+00   0.569837E+02  -0.113967E+03
   0.112766E+03   0.494436E+02  -0.720762E+01   0.162179E-04   0.127146E+02   0.111174E+02   0.172475E+02   0.178770E+02   0.473395E+02  -0.941021E+01   0.000000E+00   0.567497E+02  -0.113499E+03
   0.112766E+03   0.494436E+02  -0.720762E+01   0.162179E-04   0.134350E+02   0.111174E+02   0.172475E+02   0.178770E+02   0.469155E+02  -0.983419E+01   0.000000E+00   0.567497E+02  -0.113499E+03
   0.112766E+03   0.494436E+02  -0.720762E+01   0.162179E-04   0.109474E+02   0.111174E+02   0.172475E+02   0.118182E+02   0.481959E+02  -0.855374E+01   0.000000E+00   0.567496E+02  -0.113499E+03
   0.112766E+03   0.494436E+02  -0.720762E+01   0.162179E-04   0.109474E+02   0.111174E+02   0.172475E+02   0.118182E+02   0.481959E+02  -0.855374E+01   0.000000E+00   0.567496E+02  -0.113499E+03
   0.112766E+03   0.494436E+02  -0.720762E+01   0.162179E-04   0.109474E+02   0.593631E+01   0.172475E+02   0.118182E+02   0.455641E+02  -0.111856E+02   0.000000E+00   0.567497E+02  -0.113499E+03
   0.112766E+03   0.494436E+02  -0.720762E+01   0.162179E-04   0.811937E+01   0.886355E+01   0.157578E+02   0.161398E+02   0.488750E+02  -0.787469E+01   0.000000E+00   0.567497E+02  -0.113499E+03
   0.112766E+03   0.492551E+02  -0.720762E+01   0.162179E-04   0.811937E+01   0.886355E+01   0.157578E+02   0.142717E+02   0.492041E+02  -0.771559E+01   0.000000E+00   0.569197E+02  -0.113839E+03
   0.112766E+03   0.492551E+02  -0.720762E+01   0.162179E-04   0.807473E+01   0.796128E+01   0.157578E+02   0.142717E+02   0.488200E+02  -0.809967E+01   0.000000E+00   0.569197E+02  -0.113839E+03
   0.112766E+03   0.492551E+02  -0.720762E+01   0.162179E-04   0.807473E+01   0.790342E+01   0.135903E+02   0.142717E+02   0.488417E+02  -0.807803E+01   0.000000E+00   0.569197E+02  -0.113839E+03
   0.112766E+03   0.492551E+02  -0.720762E+01   0.162179E-04   0.807473E+01   0.688882E+01   0.139253E+02   0.142717E+02   0.479632E+02  -0.895648E+01   0.000000E+00   0.569197E+02  -0.113839E+03
   0.111512E+03   0.492551E+02  -0.720762E+01   0.162179E-04   0.807473E+01   0.759321E+01   0.165973E+02   0.142717E+02   0.480502E+02  -0.849968E+01   0.000000E+00   0.565499E+02  -0.113100E+03
   0.111512E+03   0.492551E+02  -0.720762E+01   0.162179E-04   0.807473E+01   0.765184E+01   0.110599E+02   0.142717E+02   0.474679E+02  -0.908198E+01   0.000000E+00   0.565499E+02  -0.113100E+03
   0.111512E+03   0.492551E+02  -0.570724E+01   0.235909E-03   0.807473E+01   0.765184E+01   0.110599E+02   0.142717E+02   0.478190E+02  -0.908198E+01   0.000000E+00   0.569010E+02  -0.113802E+03
   0.111512E+03   0.492551E+02  -0.570724E+01   0.235909E-03   0.807473E+01   0.765184E+01   0.110599E+02   0.142717E+02   0.478190E+02  -0.908198E+01   0.000000E+00   0.569010E+02  -0.113802E+03
   0.110605E+03   0.492551E+02  -0.570724E+01   0.235909E-03   0.807473E+01   0.141842E+02   0.110599E+02   0.142717E+02   0.467918E+02  -0.103310E+02   0.000000E+00   0.571228E+02  -0.114246E+03
   0.110605E+03   0.492551E+02  -0.570724E+01   0.235909E-03   0.807473E+01   0.154226E+02   0.102360E+02   0.142717E+02   0.453018E+02  -0.118210E+02   0.000000E+00   0.571228E+02  -0.114246E+03
   0.110605E+03   0.493470E+02  -0.570724E+01   0.235909E-03   0.807473E+01   0.154226E+02   0.126593E+02   0.142717E+02   0.465859E+02  -0.105679E+02   0.000000E+00   0.571538E+02  -0.114308E+03
   0.110893E+03   0.493470E+02  -0.635976E+01   0.235909E-03   0.807473E+01   0.154226E+02   0.126593E+02   0.142717E+02   0.462754E+02  -0.105679E+02   0.000000E+00   0.568433E+02  -0.113687E+03
   0.110893E+03   0.508941E+02  -0.635976E+01   0.235909E-03   0.989764E+01   0.154226E+02   0.126593E+02   0.142717E+02   0.465256E+02  -0.102012E+02   0.000000E+00   0.567268E+02  -0.113454E+03
   0.110893E+03   0.508941E+02  -0.635976E+01   0.235909E-03   0.814677E+01   0.154226E+02   0.126593E+02   0.158876E+02   0.460789E+02  -0.106479E+02   0.000000E+00   0.567268E+02  -0.113454E+03
   0.110893E+03   0.508941E+02  -0.635976E+01   0.235909E-03   0.100081E+02   0.975172E+01   0.126593E+02   0.181313E+02   0.486550E+02  -0.807188E+01   0.000000E+00   0.567269E+02  -0.113454E+03
   0.110893E+03   0.508941E+02  -0.635976E+01   0.235909E-03   0.100081E+02   0.975172E+01   0.126593E+02   0.160030E+02   0.491768E+02  -0.755009E+01   0.000000E+00   0.567269E+02  -0.113454E+03
   0.110893E+03   0.508941E+02  -0.752080E+01   0.235909E-03   0.100081E+02   0.975172E+01   0.126593E+02   0.160030E+02   0.491915E+02  -0.755009E+01   0.000000E+00   0.567416E+02  -0.113483E+03
   0.110893E+03   0.508941E+02  -0.752080E+01   0.235909E-03   0.101959E+02   0.975172E+01   0.126593E+02   0.160030E+02   0.491682E+02  -0.757337E+01   0.000000E+00   0.567416E+02  -0.113483E+03
   0.110893E+03   0.508941E+02  -0.752080E+01   0.235909E-03   0.101959E+02   0.975172E+01   0.126593E+02   0.184731E+02   0.485348E+02  -0.820672E+01   0.000000E+00   0.567415E+02  -0.113483E+03
   0.111216E+03   0.508941E+02  -0.752080E+01   0.235909E-03   0.101959E+02   0.809391E+01   0.126593E+02   0.181139E+02   0.483890E+02  -0.845445E+01   0.000000E+00   0.568434E+02  -0.113687E+03
   0.111216E+03   0.501886E+02  -0.698265E+01   0.130376E-03   0.101959E+02   0.106504E+02   0.121044E+02   0.145775E+02   0.494205E+02  -0.773820E+01   0.000000E+00   0.571587E+02  -0.114317E+03
   0.111216E+03   0.481853E+02  -0.549829E+01   0.130376E-03   0.101959E+02   0.106504E+02   0.121044E+02   0.170794E+02   0.492703E+02  -0.809707E+01   0.000000E+00   0.573674E+02  -0.114735E+03
   0.111216E+03   0.481853E+02  -0.414409E+01   0.130376E-03   0.101959E+02   0.101223E+02   0.121044E+02   0.163120E+02   0.491496E+02  -0.782967E+01   0.000000E+00   0.569793E+02  -0.113959E+03
   0.110196E+03   0.481853E+02  -0.549501E+01   0.130376E-03   0.101959E+02   0.101223E+02   0.121044E+02   0.163120E+02   0.478851E+02  -0.782967E+01   0.000000E+00   0.557148E+02  -0.111430E+03
   0.110196E+03   0.481853E+02  -0.549501E+01   0.130376E-03   0.985013E+01   0.971556E+01   0.106658E+02   0.176641E+02   0.468760E+02  -0.883872E+01   0.000000E+00   0.557147E+02  -0.111429E+03
   0.110196E+03   0.481853E+02  -0.522414E+01   0.130376E-03   0.985013E+01   0.971556E+01   0.135883E+02   0.176641E+02   0.486022E+02  -0.774943E+01   0.000000E+00   0.563516E+02  -0.112703E+03
   0.110196E+03   0.481853E+02  -0.522414E+01   0.130376E-03   0.120951E+02   0.104832E+02   0.135883E+02   0.128547E+02   0.482082E+02  -0.814349E+01   0.000000E+00   0.563517E+02  -0.112703E+03
   0.112521E+03   0.480250E+02  -0.571119E+01   0.130376E-03   0.100409E+02   0.104832E+02   0.135883E+02   0.132329E+02   0.496211E+02  -0.743291E+01   0.000000E+00   0.570540E+02  -0.114108E+03
   0.112521E+03   0.480250E+02  -0.571119E+01   0.130376E-03   0.817196E+01   0.109572E+02   0.909788E+01   0.133420E+02   0.466119E+02  -0.104422E+02   0.000000E+00   0.570541E+02  -0.114108E+03
   0.112521E+03   0.480250E+02  -0.765288E+01   0.130376E-03   0.817196E+01   0.770750E+01   0.909788E+01   0.125031E+02   0.445215E+02  -0.110114E+02   0.000000E+00   0.555329E+02  -0.111066E+03
   0.112521E+03   0.488728E+02  -0.765288E+01   0.214540E-03   0.817196E+01   0.837704E+01   0.909788E+01   0.125031E+02   0.459492E+02  -0.106392E+02   0.000000E+00   0.565884E+02  -0.113177E+03
   0.113001E+03   0.488728E+02  -0.817605E+01   0.214540E-03   0.817196E+01   0.811116E+01   0.113557E+02   0.114105E+02   0.471629E+02  -0.925693E+01   0.000000E+00   0.564198E+02  -0.112840E+03
   0.113001E+03   0.488728E+02  -0.763528E+01   0.214540E-03   0.927135E+01   0.811116E+01   0.113557E+02   0.114105E+02   0.478612E+02  -0.894527E+01   0.000000E+00   0.568065E+02  -0.113613E+03
   0.113001E+03   0.488728E+02  -0.608602E+01   0.214540E-03   0.927135E+01   0.869580E+01   0.193748E+02   0.142702E+02   0.470355E+02  -0.841538E+01   0.000000E+00   0.554509E+02  -0.110902E+03
   0.111236E+03   0.488728E+02  -0.561102E+01   0.214540E-03   0.876949E+01   0.869580E+01   0.193748E+02   0.142702E+02   0.487602E+02  -0.850370E+01   0.000000E+00   0.572639E+02  -0.114528E+03
   0.111236E+03   0.488728E+02  -0.561102E+01   0.214540E-03   0.876949E+01   0.121410E+02   0.106794E+02   0.142702E+02   0.481717E+02  -0.909217E+01   0.000000E+00   0.572639E+02  -0.114528E+03
   0.111236E+03   0.488728E+02  -0.485461E+01   0.214540E-03   0.117943E+02   0.121410E+02   0.106794E+02   0.142702E+02   0.473474E+02  -0.951344E+01   0.000000E+00   0.568608E+02  -0.113722E+03
   0.111125E+03   0.484803E+02  -0.438458E+01   0.214540E-03   0.121306E+02   0.121410E+02   0.140779E+02   0.142702E+02   0.483708E+02  -0.855129E+01   0.000000E+00   0.569221E+02  -0.113844E+03
   0.111125E+03   0.484803E+02  -0.438458E+01   0.214540E-03   0.767362E+01   0.837917E+01   0.140779E+02   0.142702E+02   0.488690E+02  -0.805308E+01   0.000000E+00   0.569221E+02  -0.113844E+03
   0.111125E+03   0.484803E+02  -0.583634E+01   0.214540E-03   0.771721E+01   0.837917E+01   0.140779E+02   0.142702E+02   0.489835E+02  -0.802165E+01   0.000000E+00   0.570052E+02  -0.114010E+03
   0.111125E+03   0.484803E+02  -0.370953E+01   0.154960E-03   0.771721E+01   0.109408E+02   0.140779E+02   0.142702E+02   0.478871E+02  -0.799857E+01   0.000000E+00   0.558857E+02  -0.111771E+03
   0.111125E+03   0.484803E+02  -0.336937E+01   0.154960E-03   0.771721E+01   0.111688E+02   0.140779E+02   0.142702E+02   0.469680E+02  -0.807087E+01   0.000000E+00   0.550389E+02  -0.110078E+03
   0.111125E+03   0.484803E+02  -0.336937E+01   0.154960E-03   0.748710E+01   0.111688E+02   0.127893E+02   0.142702E+02   0.466192E+02  -0.841962E+01   0.000000E+00   0.550388E+02  -0.110078E+03
   0.107382E+03   0.484803E+02  -0.336937E+01   0.154960E-03   0.748710E+01   0.111688E+02   0.127893E+02   0.101103E+02   0.436591E+02  -0.998924E+01   0.000000E+00   0.536483E+02  -0.107297E+03
   0.107382E+03   0.485086E+02  -0.237522E+01   0.485851E-03   0.127199E+02   0.962615E+01   0.127893E+02   0.166419E+02   0.468508E+02  -0.860047E+01   0.000000E+00   0.554513E+02  -0.110903E+03
   0.107382E+03   0.485086E+02  -0.237522E+01   0.485851E-03   0.108220E+02   0.962615E+01   0.127893E+02   0.166419E+02   0.476578E+02  -0.779339E+01   0.000000E+00   0.554512E+02  -0.110902E+03
   0.106038E+03   0.485086E+02   0.115567E+01   0.311381E-03   0.108220E+02   0.962615E+01   0.127893E+02   0.166419E+02   0.494942E+02  -0.779339E+01   0.000000E+00   0.572876E+02  -0.114575E+03
   0.107082E+03   0.477569E+02   0.115567E+01   0.579911E-03   0.101407E+02   0.999483E+01   0.140523E+02   0.187268E+02   0.471534E+02  -0.810058E+01   0.000000E+00   0.552540E+02  -0.110508E+03
   0.107082E+03   0.477569E+02   0.623935E+00   0.579911E-03   0.101407E+02   0.999483E+01   0.140523E+02   0.175871E+02   0.477604E+02  -0.773874E+01   0.000000E+00   0.554991E+02  -0.110998E+03
   0.107082E+03   0.477569E+02   0.623935E+00   0.579911E-03   0.101407E+02   0.999483E+01   0.155099E+02   0.165823E+02   0.479505E+02  -0.754857E+01   0.000000E+00   0.554991E+02  -0.110998E+03
   0.107082E+03   0.477569E+02  -0.488483E+00   0.323580E-03   0.112541E+02   0.999483E+01   0.180270E+02   0.119182E+02   0.485332E+02  -0.858876E+01   0.000000E+00   0.571220E+02  -0.114244E+03
   0.107082E+03   0.477569E+02   0.109194E+01   0.323580E-03   0.112541E+02   0.999483E+01   0.180270E+02   0.170783E+02   0.483027E+02  -0.849781E+01   0.000000E+00   0.568005E+02  -0.113601E+03
   0.107082E+03   0.477569E+02   0.112431E+01   0.323580E-03   0.110072E+02   0.108199E+02   0.180270E+02   0.170783E+02   0.481967E+02  -0.857320E+01   0.000000E+00   0.567699E+02  -0.113540E+03
   0.107082E+03   0.477569E+02   0.112431E+01   0.323580E-03   0.110072E+02   0.122145E+02   0.180270E+02   0.170783E+02   0.476529E+02  -0.911700E+01   0.000000E+00   0.567699E+02  -0.113540E+03
   0.107082E+03   0.477569E+02   0.213842E+01   0.323580E-03   0.935061E+01   0.122145E+02   0.141197E+02   0.170783E+02   0.469320E+02  -0.827418E+01   0.000000E+00   0.552062E+02  -0.110412E+03
   0.107082E+03   0.477569E+02   0.213842E+01   0.323580E-03   0.918602E+01   0.122145E+02   0.141197E+02   0.163122E+02   0.470845E+02  -0.812173E+01   0.000000E+00   0.552062E+02  -0.110412E+03
   0.106634E+03   0.477569E+02   0.213842E+01   0.323580E-03   0.918602E+01   0.889600E+01   0.155664E+02   0.173751E+02   0.484142E+02  -0.778985E+01   0.000000E+00   0.562040E+02  -0.112408E+03
   0.106634E+03   0.477569E+02   0.246586E+01   0.323580E-03   0.918602E+01   0.993037E+01   0.155664E+02   0.123276E+02   0.480803E+02  -0.759735E+01   0.000000E+00   0.556777E+02  -0.111355E+03
   0.106634E+03   0.477569E+02   0.563181E+00   0.323580E-03   0.926145E+01   0.117253E+02   0.129943E+02   0.123276E+02   0.491648E+02  -0.813098E+01   0.000000E+00   0.572958E+02  -0.114592E+03
   0.106634E+03   0.477569E+02   0.563181E+00   0.323580E-03   0.926145E+01   0.117253E+02   0.129943E+02   0.123276E+02   0.491648E+02  -0.813098E+01   0.000000E+00   0.572958E+02  -0.114592E+03
   0.106634E+03   0.477569E+02   0.722540E+00   0.323580E-03   0.962570E+01   0.117253E+02   0.124320E+02   0.123276E+02   0.490456E+02  -0.825313E+01   0.000000E+00   0.572987E+02  -0.114597E+03
   0.106568E+03   0.477569E+02   0.722540E+00   0.323580E-03   0.962570E+01   0.103263E+02   0.124320E+02   0.123276E+02   0.494780E+02  -0.782230E+01   0.000000E+00   0.573003E+02  -0.114601E+03
   0.106568E+03   0.477569E+02   0.722540E+00   0.323580E-03   0.810440E+01   0.103263E+02   0.168312E+02   0.123276E+02   0.490880E+02  -0.821232E+01   0.000000E+00   0.573003E+02  -0.114601E+03
   0.106568E+03   0.477569E+02   0.722540E+00   0.323580E-03   0.149910E+02   0.103263E+02   0.168312E+02   0.123276E+02   0.469762E+02  -0.103241E+02   0.000000E+00   0.573003E+02  -0.114601E+03
   0.106875E+03   0.477569E+02   0.266388E+00   0.323580E-03   0.130782E+02   0.103263E+02   0.168312E+02   0.123276E+02   0.482601E+02  -0.903890E+01   0.000000E+00   0.572990E+02  -0.114598E+03
   0.106875E+03   0.479893E+02   0.266388E+00   0.323580E-03   0.130782E+02   0.103263E+02   0.168312E+02   0.123276E+02   0.482578E+02  -0.903890E+01   0.000000E+00   0.572967E+02  -0.114593E+03
   0.106875E+03   0.479893E+02   0.411730E+00   0.323580E-03   0.866316E+01   0.103263E+02   0.130979E+02   0.126523E+02   0.495644E+02  -0.770436E+01   0.000000E+00   0.572688E+02  -0.114538E+03
   0.106875E+03   0.479893E+02  -0.166234E+01   0.323580E-03   0.797973E+01   0.103263E+02   0.126645E+02   0.126523E+02   0.475242E+02  -0.809598E+01   0.000000E+00   0.556202E+02  -0.111240E+03
   0.109142E+03   0.463704E+02  -0.166234E+01   0.323580E-03   0.832710E+01   0.938146E+01   0.126645E+02   0.122748E+02   0.491585E+02  -0.797307E+01   0.000000E+00   0.571316E+02  -0.114263E+03
   0.109142E+03   0.472818E+02  -0.283878E+01   0.323580E-03   0.126321E+02   0.938146E+01   0.126645E+02   0.190749E+02   0.474630E+02  -0.931355E+01   0.000000E+00   0.567766E+02  -0.113553E+03
   0.109142E+03   0.472818E+02  -0.283878E+01   0.323580E-03   0.126321E+02   0.807522E+01   0.126645E+02   0.202810E+02   0.466159E+02  -0.101606E+02   0.000000E+00   0.567765E+02  -0.113553E+03
   0.109142E+03   0.472818E+02  -0.283878E+01   0.956005E-04   0.126321E+02   0.807522E+01   0.126645E+02   0.202810E+02   0.472370E+02  -0.101606E+02   0.000000E+00   0.573976E+02  -0.114795E+03
   0.109151E+03   0.472818E+02  -0.171713E+01   0.956005E-04   0.130570E+02   0.113264E+02   0.144847E+02   0.118853E+02   0.488581E+02  -0.915856E+01   0.000000E+00   0.580167E+02  -0.116033E+03
   0.109151E+03   0.472818E+02  -0.171713E+01   0.956005E-04   0.130570E+02   0.113264E+02   0.109784E+02   0.117611E+02   0.478808E+02  -0.101359E+02   0.000000E+00   0.580167E+02  -0.116033E+03
   0.109151E+03   0.472818E+02  -0.191926E+01   0.956005E-04   0.516147E+01   0.911989E+01   0.109784E+02   0.189343E+02   0.441586E+02  -0.138961E+02   0.000000E+00   0.580547E+02  -0.116109E+03
   0.109151E+03   0.469253E+02  -0.161334E+01   0.956005E-04   0.516147E+01   0.911989E+01   0.119140E+02   0.189343E+02   0.446572E+02  -0.134233E+02   0.000000E+00   0.580805E+02  -0.116161E+03
   0.109885E+03   0.469253E+02  -0.169847E+01   0.956005E-04   0.516147E+01   0.767718E+01   0.137738E+02   0.204891E+02   0.432988E+02  -0.142075E+02   0.000000E+00   0.575063E+02  -0.115013E+03
   0.109885E+03   0.469253E+02  -0.169847E+01   0.956005E-04   0.516147E+01   0.937640E+01   0.137738E+02   0.204891E+02   0.439204E+02  -0.135859E+02   0.000000E+00   0.575063E+02  -0.115013E+03
   0.109885E+03   0.469253E+02  -0.169847E+01   0.956005E-04   0.554221E+01   0.103593E+02   0.153179E+02   0.147656E+02   0.464185E+02  -0.110879E+02   0.000000E+00   0.575064E+02  -0.115013E+03
   0.109885E+03   0.467517E+02  -0.169847E+01   0.956005E-04   0.610198E+01   0.103593E+02   0.153179E+02   0.147656E+02   0.478152E+02  -0.988010E+01   0.000000E+00   0.576953E+02  -0.115391E+03
   0.109550E+03   0.467517E+02  -0.169847E+01   0.956005E-04   0.110846E+02   0.103593E+02   0.153179E+02   0.147656E+02   0.504469E+02  -0.755948E+01   0.000000E+00   0.580064E+02  -0.116013E+03
   0.109550E+03   0.467517E+02  -0.169847E+01   0.956005E-04   0.714168E+01   0.111965E+02   0.146844E+02   0.144075E+02   0.494301E+02  -0.857626E+01   0.000000E+00   0.580064E+02  -0.116013E+03
   0.109550E+03   0.452563E+02  -0.169847E+01   0.956005E-04   0.103699E+02   0.154221E+02   0.985635E+01   0.144075E+02   0.454208E+02  -0.118556E+02   0.000000E+00   0.572764E+02  -0.114553E+03
   0.109550E+03   0.452563E+02  -0.169847E+01   0.956005E-04   0.103699E+02   0.154221E+02   0.136778E+02   0.144075E+02   0.471910E+02  -0.100854E+02   0.000000E+00   0.572764E+02  -0.114553E+03
   0.109528E+03   0.452563E+02  -0.169847E+01   0.956005E-04   0.103699E+02   0.141310E+02   0.136778E+02   0.144075E+02   0.480926E+02  -0.914663E+01   0.000000E+00   0.572392E+02  -0.114478E+03
