a0_min         a0_flood       a1_flood       a2_flood       a3_flood       a4_flood       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.103783E+03   0.621281E+02  -0.106054E+01  -0.187486E+01   0.371386E+00   0.400287E+00   0.150043E-02   0.118865E+02   0.700597E+01   0.799620E+01   0.829366E+01   0.712985E+02
   0.103695E+03   0.543144E+02  -0.153519E+01  -0.262309E+01   0.384309E+00   0.289883E+00   0.638847E-02   0.128843E+02   0.700597E+01   0.799620E+01   0.808892E+01   0.695071E+02
   0.101139E+03   0.671310E+02  -0.120250E+01  -0.238254E+01  -0.918311E-01   0.281505E+00   0.638847E-02   0.114117E+02   0.694579E+01   0.874442E+01   0.808892E+01   0.706295E+02
   0.119137E+03   0.699153E+02  -0.102045E+01  -0.268343E+01  -0.200663E+00   0.502975E+00   0.638847E-02   0.112666E+02   0.594721E+01   0.968307E+01   0.808892E+01   0.690644E+02
   0.123789E+03   0.794182E+02  -0.108348E+01  -0.281399E+01   0.114968E-01   0.471441E+00   0.294774E-02   0.112666E+02   0.670918E+01   0.112199E+02   0.761381E+01   0.702023E+02
   0.123789E+03   0.776432E+02  -0.134991E+01  -0.241238E+01  -0.643917E+00   0.395732E+00   0.294774E-02   0.882764E+01   0.859389E+01   0.106382E+02   0.831589E+01   0.725324E+02
   0.130515E+03   0.752770E+02  -0.116256E+01  -0.290072E+01  -0.370457E+00   0.317091E+00   0.294774E-02   0.889277E+01   0.920421E+01   0.926877E+01   0.831589E+01   0.726256E+02
   0.134710E+03   0.632436E+02  -0.119022E+01  -0.313318E+01  -0.850389E+00   0.222295E+00   0.294774E-02   0.839366E+01   0.920421E+01   0.115375E+02   0.101965E+02   0.725048E+02
   0.125200E+03   0.625391E+02  -0.109061E+01  -0.335618E+01  -0.119291E+01   0.927398E-01   0.107801E-02   0.839366E+01   0.952140E+01   0.104528E+02   0.115873E+02   0.728906E+02
   0.143731E+03   0.550337E+02  -0.744066E+00  -0.279459E+01  -0.119326E+01   0.324783E+00   0.300900E-02   0.839366E+01   0.969177E+01   0.102000E+02   0.892733E+01   0.728339E+02
   0.143731E+03   0.616967E+02  -0.491297E+00  -0.261847E+01  -0.111828E+01  -0.141697E+00   0.119316E-02   0.928468E+01   0.920594E+01   0.969031E+01   0.744380E+01   0.723017E+02
   0.146037E+03   0.582256E+02  -0.720286E+00  -0.301300E+01  -0.130453E+01  -0.681105E+00   0.119316E-02   0.108279E+02   0.884694E+01   0.842586E+01   0.643783E+01   0.707613E+02
   0.149437E+03   0.516337E+02  -0.387958E+00  -0.257738E+01  -0.123099E+01  -0.468959E+00   0.146067E-02   0.108279E+02   0.768234E+01   0.820250E+01   0.643783E+01   0.701983E+02
   0.159003E+03   0.491059E+02  -0.433416E+00  -0.281259E+01  -0.183817E+01  -0.780741E+00   0.361235E-02   0.906778E+01   0.100587E+02   0.899740E+01   0.643783E+01   0.707680E+02
   0.159003E+03   0.491059E+02  -0.608137E+00  -0.284907E+01  -0.193760E+01  -0.115472E+01   0.361235E-02   0.732570E+01   0.120010E+02   0.975997E+01   0.822040E+01   0.710811E+02
   0.163453E+03   0.486253E+02  -0.541651E-01  -0.278268E+01  -0.197059E+01  -0.135109E+01   0.698292E-02   0.732705E+01   0.120010E+02   0.100809E+02   0.822040E+01   0.700558E+02
   0.163453E+03   0.434110E+02  -0.375832E+00  -0.276964E+01  -0.228268E+01  -0.120101E+01   0.698292E-02   0.887735E+01   0.120010E+02   0.100809E+02   0.810093E+01   0.710418E+02
   0.143457E+03   0.444511E+02   0.251845E+00  -0.296546E+01  -0.272117E+01  -0.119570E+01   0.698292E-02   0.903231E+01   0.120010E+02   0.126697E+02   0.954877E+01   0.707903E+02
   0.143457E+03   0.379769E+02   0.197711E-01  -0.311437E+01  -0.288461E+01  -0.152207E+01   0.695794E-02   0.108780E+02   0.135587E+02   0.137468E+02   0.954877E+01   0.691629E+02
   0.143457E+03   0.404330E+02  -0.110141E+00  -0.281590E+01  -0.311159E+01  -0.914876E+00   0.560093E-02   0.998938E+01   0.135587E+02   0.133933E+02   0.102109E+02   0.699477E+02
   0.169813E+03   0.417247E+02  -0.662449E+00  -0.238070E+01  -0.247996E+01  -0.544799E+00   0.560093E-02   0.998938E+01   0.135587E+02   0.133933E+02   0.800365E+01   0.691580E+02
   0.161289E+03   0.412912E+02  -0.570807E+00  -0.239559E+01  -0.303081E+01  -0.506848E+00   0.565611E-02   0.125684E+02   0.126369E+02   0.133933E+02   0.800365E+01   0.689968E+02
   0.135662E+03   0.336772E+02  -0.154690E+00  -0.254994E+01  -0.353038E+01  -0.266221E+00   0.565611E-02   0.125684E+02   0.115260E+02   0.133933E+02   0.800365E+01   0.696322E+02
   0.110087E+03   0.437457E+02  -0.188773E-01  -0.268892E+01  -0.375611E+01  -0.248296E+00   0.565611E-02   0.930671E+01   0.103662E+02   0.132004E+02   0.800365E+01   0.707659E+02
   0.114325E+03   0.452342E+02   0.692866E+00  -0.288145E+01  -0.395035E+01  -0.161141E+00   0.565611E-02   0.102094E+02   0.917812E+01   0.132004E+02   0.864477E+01   0.712645E+02
   0.117967E+03   0.536173E+02   0.614235E+00  -0.329104E+01  -0.444188E+01   0.113945E+00   0.565611E-02   0.869539E+01   0.831190E+01   0.121213E+02   0.837647E+01   0.716051E+02
   0.112707E+03   0.531522E+02   0.633178E+00  -0.339165E+01  -0.417296E+01   0.141088E-01   0.565611E-02   0.844920E+01   0.138801E+02   0.121213E+02   0.837647E+01   0.700611E+02
   0.130508E+03   0.494928E+02   0.566196E+00  -0.338106E+01  -0.426448E+01  -0.289385E+00   0.565611E-02   0.879204E+01   0.133388E+02   0.121213E+02   0.837647E+01   0.705033E+02
   0.130508E+03   0.500397E+02   0.241372E+00  -0.387937E+01  -0.404875E+01  -0.289050E+00   0.499749E-02   0.107893E+02   0.127324E+02   0.106504E+02   0.802011E+01   0.713221E+02
   0.131132E+03   0.631262E+02  -0.270679E+00  -0.351581E+01  -0.416766E+01  -0.122993E+00   0.499749E-02   0.106846E+02   0.139113E+02   0.105440E+02   0.913740E+01   0.708788E+02
   0.131132E+03   0.656316E+02  -0.426798E+00  -0.359254E+01  -0.413657E+01  -0.369308E+00   0.466686E-02   0.100946E+02   0.137986E+02   0.873158E+01   0.883943E+01   0.710418E+02
   0.110463E+03   0.685638E+02  -0.452967E+00  -0.343344E+01  -0.426516E+01  -0.154596E+00   0.344901E-02   0.908766E+01   0.159978E+02   0.873158E+01   0.953447E+01   0.700614E+02
   0.110955E+03   0.759627E+02  -0.584687E+00  -0.365966E+01  -0.460129E+01  -0.151276E+00   0.344901E-02   0.109685E+02   0.135104E+02   0.102146E+02   0.953447E+01   0.716896E+02
   0.936601E+02   0.813083E+02   0.431591E+00  -0.364241E+01  -0.463233E+01   0.412235E+00   0.344901E-02   0.104160E+02   0.135104E+02   0.955954E+01   0.943362E+01   0.719934E+02
   0.936601E+02   0.788358E+02   0.344350E+00  -0.352661E+01  -0.528037E+01  -0.350604E+00   0.124398E-02   0.104160E+02   0.135104E+02   0.955954E+01   0.943362E+01   0.722471E+02
   0.890089E+02   0.842354E+02   0.164678E+00  -0.343664E+01  -0.526558E+01  -0.966157E+00   0.124398E-02   0.961530E+01   0.135104E+02   0.955954E+01   0.107895E+02   0.721764E+02
   0.890089E+02   0.907294E+02   0.839302E-02  -0.365890E+01  -0.499699E+01  -0.126094E+01   0.421459E-02   0.961530E+01   0.117730E+02   0.100514E+02   0.130577E+02   0.716805E+02
   0.968156E+02   0.907294E+02  -0.348749E+00  -0.365349E+01  -0.525386E+01  -0.171291E+01   0.421459E-02   0.115170E+02   0.121687E+02   0.972850E+01   0.116796E+02   0.717611E+02
   0.985803E+02   0.924339E+02  -0.275665E+00  -0.401712E+01  -0.526485E+01  -0.261516E+01   0.421459E-02   0.122806E+02   0.122720E+02   0.113123E+02   0.116796E+02   0.710023E+02
   0.108433E+03   0.837505E+02   0.487695E-01  -0.395628E+01  -0.470918E+01  -0.254599E+01   0.421459E-02   0.122806E+02   0.108038E+02   0.116204E+02   0.102260E+02   0.718031E+02
   0.118426E+03   0.864522E+02  -0.353237E+00  -0.408555E+01  -0.511196E+01  -0.249267E+01   0.421459E-02   0.126960E+02   0.108038E+02   0.116204E+02   0.106605E+02   0.712220E+02
   0.106667E+03   0.860971E+02  -0.333293E+00  -0.426185E+01  -0.520690E+01  -0.203814E+01   0.421459E-02   0.126960E+02   0.108038E+02   0.109264E+02   0.824032E+01   0.715865E+02
   0.106667E+03   0.944713E+02  -0.677497E+00  -0.392614E+01  -0.510528E+01  -0.200150E+01   0.558030E-02   0.115100E+02   0.120264E+02   0.109264E+02   0.974533E+01   0.715407E+02
   0.100176E+03   0.857023E+02  -0.712669E+00  -0.386579E+01  -0.551391E+01  -0.229094E+01   0.558030E-02   0.991020E+01   0.131227E+02   0.111319E+02   0.100982E+02   0.714588E+02
   0.793537E+02   0.806300E+02  -0.114390E+01  -0.390906E+01  -0.518807E+01  -0.263270E+01   0.558030E-02   0.991020E+01   0.131227E+02   0.942000E+01   0.100982E+02   0.714284E+02
   0.800191E+02   0.795158E+02  -0.997495E+00  -0.381825E+01  -0.459969E+01  -0.276710E+01   0.558030E-02   0.135669E+02   0.134240E+02   0.860400E+01   0.967406E+01   0.696568E+02
   0.800191E+02   0.873852E+02  -0.284982E+00  -0.381825E+01  -0.455877E+01  -0.263668E+01   0.558030E-02   0.120564E+02   0.116166E+02   0.855761E+01   0.984378E+01   0.716401E+02
   0.800191E+02   0.766687E+02  -0.447765E+00  -0.382774E+01  -0.419920E+01  -0.256213E+01   0.558030E-02   0.115622E+02   0.105236E+02   0.795756E+01   0.119207E+02   0.710717E+02
   0.800191E+02   0.769435E+02  -0.366885E+00  -0.332809E+01  -0.391903E+01  -0.279123E+01   0.558030E-02   0.921639E+01   0.771743E+01   0.757761E+01   0.101180E+02   0.712981E+02
   0.800191E+02   0.777351E+02  -0.102055E+01  -0.325369E+01  -0.390636E+01  -0.311360E+01   0.798519E-02   0.704280E+01   0.123155E+02   0.861145E+01   0.103414E+02   0.696787E+02
   0.708996E+02   0.705407E+02  -0.859432E+00  -0.290583E+01  -0.330446E+01  -0.295579E+01   0.747941E-02   0.704280E+01   0.105947E+02   0.897614E+01   0.928021E+01   0.697709E+02
   0.894167E+02   0.764019E+02  -0.158307E+01  -0.307188E+01  -0.303667E+01  -0.288985E+01   0.861014E-02   0.704280E+01   0.105947E+02   0.100174E+02   0.103930E+02   0.704414E+02
   0.894167E+02   0.813656E+02  -0.201264E+01  -0.350490E+01  -0.284789E+01  -0.304467E+01   0.736464E-02   0.695968E+01   0.902606E+01   0.782571E+01   0.108243E+02   0.703477E+02
   0.105444E+03   0.805102E+02  -0.198883E+01  -0.369013E+01  -0.335826E+01  -0.317744E+01   0.597123E-02   0.826339E+01   0.902606E+01   0.782571E+01   0.108243E+02   0.718281E+02
   0.119025E+03   0.935369E+02  -0.211746E+01  -0.367748E+01  -0.358968E+01  -0.345538E+01   0.685775E-02   0.826339E+01   0.778844E+01   0.782571E+01   0.108243E+02   0.705822E+02
   0.945765E+02   0.970900E+02  -0.237717E+01  -0.370511E+01  -0.327350E+01  -0.325895E+01   0.766583E-02   0.961953E+01   0.968456E+01   0.119120E+02   0.116269E+02   0.712880E+02
   0.598524E+02   0.101212E+03  -0.209818E+01  -0.352148E+01  -0.332573E+01  -0.365171E+01   0.948597E-02   0.102507E+02   0.882597E+01   0.963996E+01   0.114384E+02   0.704447E+02
   0.477267E+02   0.995396E+02  -0.223180E+01  -0.365818E+01  -0.350293E+01  -0.432862E+01   0.513618E-02   0.794893E+01   0.809682E+01   0.832678E+01   0.113300E+02   0.694534E+02
   0.567788E+02   0.962833E+02  -0.236167E+01  -0.342998E+01  -0.330276E+01  -0.457552E+01   0.513618E-02   0.794893E+01   0.755820E+01   0.817988E+01   0.107117E+02   0.702888E+02
   0.788531E+02   0.962064E+02  -0.221932E+01  -0.393363E+01  -0.346657E+01  -0.502471E+01   0.874045E-02   0.917950E+01   0.843178E+01   0.928946E+01   0.878874E+01   0.715241E+02
   0.866696E+02   0.932668E+02  -0.144283E+01  -0.451317E+01  -0.323054E+01  -0.478815E+01   0.754901E-02   0.100626E+02   0.100207E+02   0.853496E+01   0.106198E+02   0.720443E+02
   0.825795E+02   0.891694E+02  -0.109803E+01  -0.438497E+01  -0.357972E+01  -0.467002E+01   0.754901E-02   0.887177E+01   0.866099E+01   0.103624E+02   0.828489E+01   0.717600E+02
   0.121441E+03   0.883324E+02  -0.150595E+01  -0.453164E+01  -0.343197E+01  -0.436610E+01   0.256851E-02   0.916628E+01   0.953712E+01   0.102784E+02   0.809042E+01   0.727164E+02
   0.128250E+03   0.100905E+03  -0.124998E+01  -0.467426E+01  -0.389411E+01  -0.442600E+01   0.296958E-02   0.795672E+01   0.875034E+01   0.968615E+01   0.897245E+01   0.719074E+02
   0.128250E+03   0.104117E+03  -0.112378E+01  -0.475550E+01  -0.433229E+01  -0.433146E+01   0.363254E-02   0.891688E+01   0.108375E+02   0.968615E+01   0.908079E+01   0.720218E+02
   0.133354E+03   0.972463E+02  -0.169864E+01  -0.471563E+01  -0.440661E+01  -0.423113E+01   0.665996E-02   0.798513E+01   0.100267E+02   0.968615E+01   0.100926E+02   0.711309E+02
   0.121877E+03   0.991092E+02  -0.166092E+01  -0.435848E+01  -0.435980E+01  -0.412125E+01   0.644478E-02   0.798513E+01   0.975599E+01   0.977770E+01   0.120413E+02   0.709655E+02
   0.116076E+03   0.103594E+03  -0.133777E+01  -0.412070E+01  -0.445340E+01  -0.429660E+01   0.105560E-01   0.830995E+01   0.958239E+01   0.977770E+01   0.120413E+02   0.696442E+02
   0.116076E+03   0.918536E+02  -0.970278E+00  -0.330905E+01  -0.408896E+01  -0.466587E+01   0.508586E-02   0.875031E+01   0.958239E+01   0.104863E+02   0.112106E+02   0.722519E+02
   0.116076E+03   0.899065E+02  -0.130185E+01  -0.326555E+01  -0.399300E+01  -0.481630E+01   0.508586E-02   0.875031E+01   0.983671E+01   0.104863E+02   0.924091E+01   0.725728E+02
   0.832337E+02   0.865911E+02  -0.109322E+01  -0.323558E+01  -0.423982E+01  -0.417647E+01   0.508586E-02   0.875031E+01   0.764583E+01   0.100734E+02   0.876112E+01   0.721896E+02
   0.832337E+02   0.865403E+02  -0.132727E+01  -0.284861E+01  -0.476004E+01  -0.497063E+01   0.439553E-02   0.689406E+01   0.764583E+01   0.100734E+02   0.876112E+01   0.710802E+02
   0.976680E+02   0.915217E+02  -0.146281E+01  -0.253642E+01  -0.464225E+01  -0.513996E+01   0.105145E-02   0.758048E+01   0.815990E+01   0.108668E+02   0.876112E+01   0.724696E+02
   0.108829E+03   0.897300E+02  -0.134551E+01  -0.308139E+01  -0.424653E+01  -0.480014E+01   0.105145E-02   0.782641E+01   0.802806E+01   0.108668E+02   0.949718E+01   0.725052E+02
   0.108829E+03   0.896941E+02  -0.614689E+00  -0.248185E+01  -0.418761E+01  -0.513126E+01   0.105145E-02   0.782641E+01   0.812701E+01   0.829017E+01   0.949718E+01   0.724728E+02
   0.112451E+03   0.832799E+02  -0.455041E+00  -0.231370E+01  -0.416353E+01  -0.496528E+01   0.360383E-02   0.782641E+01   0.960287E+01   0.660040E+01   0.949718E+01   0.710349E+02
   0.116227E+03   0.774267E+02  -0.811044E+00  -0.249778E+01  -0.458702E+01  -0.529696E+01   0.112636E-01   0.953956E+01   0.103011E+02   0.660040E+01   0.973222E+01   0.688219E+02
   0.118625E+03   0.783795E+02  -0.106825E+01  -0.313223E+01  -0.445163E+01  -0.560994E+01   0.885717E-02   0.924255E+01   0.103011E+02   0.617840E+01   0.854249E+01   0.689926E+02
   0.885557E+02   0.740668E+02  -0.124944E+01  -0.288102E+01  -0.502538E+01  -0.576812E+01   0.885717E-02   0.924255E+01   0.109292E+02   0.653919E+01   0.671344E+01   0.679543E+02
   0.792213E+02   0.748035E+02  -0.776605E+00  -0.260168E+01  -0.487911E+01  -0.538690E+01   0.885717E-02   0.107969E+02   0.109292E+02   0.653919E+01   0.804574E+01   0.687468E+02
   0.986328E+02   0.811971E+02  -0.585555E+00  -0.203622E+01  -0.498895E+01  -0.484321E+01   0.331726E-02   0.107969E+02   0.103677E+02   0.877275E+01   0.807644E+01   0.728376E+02
   0.930833E+02   0.723465E+02  -0.487923E+00  -0.225807E+01  -0.512341E+01  -0.537135E+01   0.214248E-02   0.107969E+02   0.997316E+01   0.877275E+01   0.793761E+01   0.728287E+02
   0.930833E+02   0.735461E+02  -0.948166E+00  -0.242257E+01  -0.534015E+01  -0.547333E+01   0.214248E-02   0.113410E+02   0.133783E+02   0.110268E+02   0.106731E+02   0.714872E+02
   0.116830E+03   0.763250E+02  -0.112270E+01  -0.209931E+01  -0.558401E+01  -0.580017E+01   0.209424E-02   0.113020E+02   0.129184E+02   0.134918E+02   0.106731E+02   0.705764E+02
   0.110478E+03   0.599481E+02  -0.850408E+00  -0.227786E+01  -0.604684E+01  -0.618316E+01   0.209424E-02   0.113020E+02   0.115739E+02   0.147687E+02   0.983482E+01   0.704489E+02
   0.105058E+03   0.654233E+02  -0.609629E+00  -0.233323E+01  -0.603611E+01  -0.675413E+01   0.209424E-02   0.113020E+02   0.115739E+02   0.149916E+02   0.102935E+02   0.702777E+02
   0.118304E+03   0.722118E+02  -0.993026E-01  -0.149076E+01  -0.602451E+01  -0.630539E+01   0.548208E-02   0.115420E+02   0.996555E+01   0.149916E+02   0.108074E+02   0.698533E+02
   0.122457E+03   0.789997E+02   0.828305E-02  -0.129289E+01  -0.581847E+01  -0.626363E+01   0.557073E-02   0.117610E+02   0.102249E+02   0.149270E+02   0.114814E+02   0.693467E+02
   0.122457E+03   0.755045E+02   0.320526E+00  -0.108379E+01  -0.622738E+01  -0.591720E+01   0.372403E-02   0.115190E+02   0.106105E+02   0.149270E+02   0.103467E+02   0.701899E+02
   0.112487E+03   0.736196E+02   0.421481E+00  -0.924394E+00  -0.629369E+01  -0.524911E+01   0.372403E-02   0.115190E+02   0.106105E+02   0.155346E+02   0.103467E+02   0.699241E+02
   0.104794E+03   0.724372E+02   0.933628E+00  -0.143874E+01  -0.621220E+01  -0.536346E+01   0.372403E-02   0.977390E+01   0.106105E+02   0.159993E+02   0.103467E+02   0.700191E+02
   0.104794E+03   0.692879E+02   0.115160E+01  -0.742246E+00  -0.664031E+01  -0.591077E+01   0.372403E-02   0.977390E+01   0.111421E+02   0.159993E+02   0.981953E+01   0.699293E+02
   0.104794E+03   0.736406E+02   0.101364E+01  -0.581697E+00  -0.630370E+01  -0.590131E+01   0.393468E-02   0.105246E+02   0.105449E+02   0.156899E+02   0.981953E+01   0.702175E+02
   0.124227E+03   0.613377E+02   0.825442E+00  -0.353801E+00  -0.653939E+01  -0.544493E+01   0.474147E-02   0.108812E+02   0.123295E+02   0.162668E+02   0.980598E+01   0.687179E+02
   0.111731E+03   0.649516E+02   0.859413E+00  -0.437485E+00  -0.636260E+01  -0.535458E+01   0.474147E-02   0.130297E+02   0.125287E+02   0.125478E+02   0.993571E+01   0.702885E+02
   0.936585E+02   0.711634E+02   0.401388E+00  -0.328863E+00  -0.617119E+01  -0.602383E+01   0.230583E-02   0.128392E+02   0.127067E+02   0.999604E+01   0.975006E+01   0.715536E+02
   0.936585E+02   0.686891E+02  -0.246002E+00  -0.138874E+00  -0.601568E+01  -0.560922E+01   0.230583E-02   0.114180E+02   0.146124E+02   0.118413E+02   0.102464E+02   0.703741E+02
   0.974959E+02   0.697735E+02  -0.326988E+00   0.159170E+00  -0.585062E+01  -0.545842E+01   0.414719E-02   0.104949E+02   0.130266E+02   0.102638E+02   0.102464E+02   0.719794E+02
   0.120327E+03   0.624909E+02  -0.418722E+00   0.473573E+00  -0.628544E+01  -0.572079E+01   0.414719E-02   0.109026E+02   0.110379E+02   0.102638E+02   0.109973E+02   0.726307E+02
   0.120327E+03   0.655663E+02  -0.660834E+00   0.742469E-01  -0.653082E+01  -0.502537E+01   0.326128E-02   0.124826E+02   0.952861E+01   0.849856E+01   0.710265E+01   0.713059E+02
   0.144397E+03   0.680119E+02  -0.998899E+00   0.291017E+00  -0.569047E+01  -0.547632E+01   0.326128E-02   0.125143E+02   0.952861E+01   0.849856E+01   0.863495E+01   0.717467E+02
   0.143055E+03   0.672145E+02  -0.137024E+01   0.614697E+00  -0.602476E+01  -0.490969E+01   0.326128E-02   0.125143E+02   0.128013E+02   0.849856E+01   0.863495E+01   0.707821E+02
   0.154803E+03   0.708684E+02  -0.154927E+01   0.693941E+00  -0.602654E+01  -0.514303E+01   0.326128E-02   0.109685E+02   0.105043E+02   0.101361E+02   0.863495E+01   0.720272E+02
   0.166980E+03   0.696276E+02  -0.181975E+01   0.136688E+01  -0.663935E+01  -0.514505E+01   0.326128E-02   0.118032E+02   0.105043E+02   0.964791E+01   0.792679E+01   0.710636E+02
   0.164672E+03   0.646357E+02  -0.126830E+01   0.159698E+01  -0.616747E+01  -0.515643E+01   0.326128E-02   0.141292E+02   0.978881E+01   0.895173E+01   0.118223E+02   0.699422E+02
   0.166287E+03   0.605426E+02  -0.111639E+01   0.203205E+01  -0.601952E+01  -0.514491E+01   0.326128E-02   0.141292E+02   0.987630E+01   0.895173E+01   0.118487E+02   0.700296E+02
   0.144369E+03   0.678748E+02  -0.142696E+01   0.189689E+01  -0.672191E+01  -0.454660E+01   0.326128E-02   0.131198E+02   0.886168E+01   0.862228E+01   0.118487E+02   0.709445E+02
   0.148946E+03   0.615531E+02  -0.169760E+01   0.245990E+01  -0.626763E+01  -0.453506E+01   0.326128E-02   0.121222E+02   0.903188E+01   0.831678E+01   0.118788E+02   0.714747E+02
   0.149450E+03   0.603077E+02  -0.147608E+01   0.271262E+01  -0.592820E+01  -0.489631E+01   0.591354E-02   0.100325E+02   0.903188E+01   0.971093E+01   0.982183E+01   0.723589E+02
   0.120794E+03   0.604599E+02  -0.199906E+01   0.204075E+01  -0.628356E+01  -0.434395E+01   0.191128E-02   0.112228E+02   0.903188E+01   0.904563E+01   0.968049E+01   0.733589E+02
