a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.986035E+02  -0.303694E+00   0.711150E-03   0.842813E+01   0.914117E+01   0.154282E+02   0.128642E+02   0.175009E+03  -0.764418E+01   0.000000E+00   0.182653E+03  -0.365306E+03
   0.986035E+02  -0.377461E+01   0.595665E-03   0.842813E+01   0.761986E+01   0.154282E+02   0.110234E+02   0.172394E+03  -0.902167E+01   0.000000E+00   0.181416E+03  -0.362831E+03
   0.986035E+02  -0.377461E+01   0.595665E-03   0.842813E+01   0.761986E+01   0.154282E+02   0.112595E+02   0.172531E+03  -0.888528E+01   0.000000E+00   0.181416E+03  -0.362833E+03
   0.986035E+02  -0.377461E+01   0.647555E-03   0.842813E+01   0.969198E+01   0.189363E+02   0.163802E+02   0.172993E+03  -0.853146E+01   0.000000E+00   0.181524E+03  -0.363049E+03
   0.986035E+02  -0.377461E+01   0.647555E-03   0.107529E+02   0.102002E+02   0.189363E+02   0.174282E+02   0.172759E+03  -0.876572E+01   0.000000E+00   0.181525E+03  -0.363049E+03
   0.986035E+02  -0.377461E+01   0.647555E-03   0.953062E+01   0.890688E+01   0.188874E+02   0.135196E+02   0.173308E+03  -0.821715E+01   0.000000E+00   0.181525E+03  -0.363050E+03
   0.986035E+02   0.218467E+01   0.719568E-03   0.999991E+01   0.890688E+01   0.180993E+02   0.135196E+02   0.174516E+03  -0.797086E+01   0.000000E+00   0.182487E+03  -0.364974E+03
   0.986035E+02   0.218467E+01   0.719568E-03   0.917390E+01   0.711348E+01   0.182634E+02   0.135196E+02   0.173399E+03  -0.908771E+01   0.000000E+00   0.182487E+03  -0.364973E+03
   0.986035E+02   0.218467E+01   0.719568E-03   0.917390E+01   0.711348E+01   0.182634E+02   0.135196E+02   0.173399E+03  -0.908771E+01   0.000000E+00   0.182487E+03  -0.364973E+03
   0.986035E+02   0.298697E+01   0.719568E-03   0.113437E+02   0.807232E+01   0.174564E+02   0.136395E+02   0.173873E+03  -0.840020E+01   0.000000E+00   0.182273E+03  -0.364546E+03
   0.986035E+02   0.298697E+01   0.719568E-03   0.113437E+02   0.807232E+01   0.174564E+02   0.136395E+02   0.173873E+03  -0.840020E+01   0.000000E+00   0.182273E+03  -0.364546E+03
   0.986035E+02   0.298697E+01   0.719568E-03   0.113437E+02   0.117715E+02   0.174564E+02   0.162521E+02   0.173594E+03  -0.867931E+01   0.000000E+00   0.182273E+03  -0.364547E+03
   0.986318E+02   0.298697E+01   0.719568E-03   0.916914E+01   0.133426E+02   0.130688E+02   0.162521E+02   0.173377E+03  -0.885461E+01   0.000000E+00   0.182232E+03  -0.364463E+03
   0.986318E+02   0.472496E+01   0.560405E-03   0.916914E+01   0.147335E+02   0.139509E+02   0.162521E+02   0.171409E+03  -0.968517E+01   0.000000E+00   0.181094E+03  -0.362188E+03
   0.978502E+02   0.472496E+01   0.808644E-03   0.916914E+01   0.146408E+02   0.172127E+02   0.162521E+02   0.171593E+03  -0.999926E+01   0.000000E+00   0.181592E+03  -0.363185E+03
   0.978502E+02   0.472496E+01   0.526031E-03   0.108358E+02   0.142819E+02   0.180094E+02   0.130754E+02   0.171867E+03  -0.100635E+02   0.000000E+00   0.181930E+03  -0.363861E+03
   0.980527E+02   0.588419E+01   0.654862E-03   0.108358E+02   0.142819E+02   0.111969E+02   0.156573E+02   0.171209E+03  -0.102066E+02   0.000000E+00   0.181416E+03  -0.362831E+03
   0.980527E+02   0.588419E+01   0.449750E-03   0.108358E+02   0.142819E+02   0.111969E+02   0.155078E+02   0.169337E+03  -0.101879E+02   0.000000E+00   0.179525E+03  -0.359050E+03
   0.980527E+02   0.588419E+01   0.449750E-03   0.108358E+02   0.142819E+02   0.161347E+02   0.138135E+02   0.170018E+03  -0.950619E+01   0.000000E+00   0.179524E+03  -0.359048E+03
   0.980527E+02   0.588419E+01   0.449750E-03   0.108358E+02   0.142819E+02   0.156306E+02   0.148580E+02   0.170106E+03  -0.941832E+01   0.000000E+00   0.179524E+03  -0.359049E+03
   0.980527E+02   0.621845E+01   0.449750E-03   0.108358E+02   0.135391E+02   0.156306E+02   0.148580E+02   0.170185E+03  -0.892467E+01   0.000000E+00   0.179110E+03  -0.358219E+03
   0.980527E+02  -0.724158E+00   0.449750E-03   0.108358E+02   0.122663E+02   0.899957E+01   0.184452E+02   0.170933E+03  -0.116386E+02   0.000000E+00   0.182572E+03  -0.365143E+03
   0.980527E+02  -0.724158E+00   0.449750E-03   0.108358E+02   0.763940E+01   0.114836E+02   0.184452E+02   0.173149E+03  -0.942307E+01   0.000000E+00   0.182572E+03  -0.365144E+03
   0.980527E+02   0.254333E+00   0.754580E-03   0.129228E+02   0.763940E+01   0.117924E+02   0.122303E+02   0.173104E+03  -0.977426E+01   0.000000E+00   0.182878E+03  -0.365757E+03
   0.980527E+02   0.254333E+00   0.754580E-03   0.129228E+02   0.763940E+01   0.125253E+02   0.224581E+02   0.171238E+03  -0.116404E+02   0.000000E+00   0.182878E+03  -0.365757E+03
   0.980090E+02  -0.370931E+01   0.976746E-03   0.129228E+02   0.763940E+01   0.187477E+02   0.224581E+02   0.167149E+03  -0.122591E+02   0.000000E+00   0.179408E+03  -0.358816E+03
   0.980090E+02   0.439262E+01   0.555712E-03   0.129228E+02   0.763940E+01   0.144757E+02   0.174479E+02   0.172876E+03  -0.939160E+01   0.000000E+00   0.182268E+03  -0.364535E+03
   0.980090E+02   0.439262E+01   0.555712E-03   0.140969E+02   0.763940E+01   0.138476E+02   0.110455E+02   0.171690E+03  -0.105780E+02   0.000000E+00   0.182268E+03  -0.364536E+03
   0.972860E+02   0.919157E+00   0.555712E-03   0.140969E+02   0.102081E+02   0.147774E+02   0.102516E+02   0.173010E+03  -0.105204E+02   0.000000E+00   0.183530E+03  -0.367061E+03
   0.988521E+02   0.919157E+00   0.555712E-03   0.159844E+02   0.102081E+02   0.147774E+02   0.100556E+02   0.170050E+03  -0.120912E+02   0.000000E+00   0.182141E+03  -0.364282E+03
   0.988521E+02   0.919157E+00   0.555712E-03   0.153743E+02   0.116701E+02   0.147774E+02   0.100556E+02   0.170099E+03  -0.120416E+02   0.000000E+00   0.182141E+03  -0.364281E+03
   0.988521E+02   0.196769E+01   0.555712E-03   0.153743E+02   0.111895E+02   0.147774E+02   0.179739E+02   0.171088E+03  -0.108498E+02   0.000000E+00   0.181938E+03  -0.363876E+03
   0.988521E+02   0.196769E+01   0.578544E-03   0.153753E+02   0.111895E+02   0.147774E+02   0.179739E+02   0.171232E+03  -0.108505E+02   0.000000E+00   0.182083E+03  -0.364165E+03
   0.968186E+02   0.196769E+01   0.578544E-03   0.153753E+02   0.111895E+02   0.115437E+02   0.166021E+02   0.171764E+03  -0.110986E+02   0.000000E+00   0.182863E+03  -0.365725E+03
   0.968186E+02   0.122955E+01   0.578544E-03   0.108049E+02   0.982232E+01   0.115437E+02   0.166021E+02   0.174701E+03  -0.822345E+01   0.000000E+00   0.182924E+03  -0.365849E+03
   0.968186E+02   0.122955E+01   0.578544E-03   0.122242E+02   0.982232E+01   0.118893E+02   0.168206E+02   0.174252E+03  -0.867173E+01   0.000000E+00   0.182924E+03  -0.365847E+03
   0.968186E+02   0.122955E+01   0.669307E-03   0.779048E+01   0.106295E+02   0.118893E+02   0.216446E+02   0.172342E+03  -0.103869E+02   0.000000E+00   0.182729E+03  -0.365458E+03
   0.968186E+02   0.122955E+01   0.669307E-03   0.954127E+01   0.109754E+02   0.118893E+02   0.216446E+02   0.172797E+03  -0.993162E+01   0.000000E+00   0.182729E+03  -0.365457E+03
   0.968186E+02   0.122955E+01   0.669307E-03   0.954127E+01   0.113669E+02   0.118893E+02   0.216446E+02   0.172665E+03  -0.100636E+02   0.000000E+00   0.182729E+03  -0.365457E+03
   0.968186E+02   0.122955E+01   0.669307E-03   0.863108E+01   0.948158E+01   0.118893E+02   0.185136E+02   0.174157E+03  -0.857203E+01   0.000000E+00   0.182729E+03  -0.365458E+03
   0.968186E+02   0.363136E+01   0.669307E-03   0.116455E+02   0.948158E+01   0.118893E+02   0.171925E+02   0.173758E+03  -0.849571E+01   0.000000E+00   0.182254E+03  -0.364507E+03
   0.968186E+02   0.363136E+01   0.498569E-03   0.116455E+02   0.121504E+02   0.131137E+02   0.137648E+02   0.173454E+03  -0.846844E+01   0.000000E+00   0.181922E+03  -0.363845E+03
   0.968186E+02   0.363136E+01   0.498569E-03   0.116455E+02   0.981366E+01   0.131137E+02   0.137648E+02   0.174138E+03  -0.778504E+01   0.000000E+00   0.181923E+03  -0.363846E+03
   0.968186E+02   0.363136E+01   0.449517E-03   0.116455E+02   0.105804E+02   0.165850E+02   0.184399E+02   0.172661E+03  -0.876378E+01   0.000000E+00   0.181425E+03  -0.362850E+03
   0.968186E+02  -0.105320E+01   0.449517E-03   0.120258E+02   0.105804E+02   0.165532E+02   0.136619E+02   0.173511E+03  -0.820089E+01   0.000000E+00   0.181712E+03  -0.363424E+03
   0.977731E+02  -0.105320E+01   0.449517E-03   0.696772E+01   0.105804E+02   0.132621E+02   0.143654E+02   0.173984E+03  -0.867241E+01   0.000000E+00   0.182656E+03  -0.365313E+03
   0.977731E+02  -0.105320E+01   0.533864E-03   0.105240E+02   0.812347E+01   0.132621E+02   0.143654E+02   0.175560E+03  -0.772156E+01   0.000000E+00   0.183282E+03  -0.366563E+03
   0.977731E+02  -0.105320E+01   0.533864E-03   0.820472E+01   0.565634E+01   0.132621E+02   0.143654E+02   0.172195E+03  -0.110861E+02   0.000000E+00   0.183281E+03  -0.366562E+03
   0.978363E+02  -0.105320E+01   0.533864E-03   0.820472E+01   0.565634E+01   0.132621E+02   0.143654E+02   0.172184E+03  -0.110861E+02   0.000000E+00   0.183270E+03  -0.366540E+03
   0.978363E+02   0.183645E+01   0.533864E-03   0.770009E+01   0.524605E+01   0.132621E+02   0.143654E+02   0.171012E+03  -0.124552E+02   0.000000E+00   0.183467E+03  -0.366934E+03
   0.978363E+02   0.232738E+01   0.533864E-03   0.770009E+01   0.810189E+01   0.138659E+02   0.126058E+02   0.174939E+03  -0.839780E+01   0.000000E+00   0.183337E+03  -0.366674E+03
   0.978363E+02   0.232738E+01   0.533864E-03   0.770009E+01   0.913936E+01   0.151703E+02   0.202441E+02   0.174037E+03  -0.929928E+01   0.000000E+00   0.183336E+03  -0.366673E+03
   0.978363E+02   0.232738E+01   0.533864E-03   0.870270E+01   0.102383E+02   0.151703E+02   0.190241E+02   0.174988E+03  -0.834870E+01   0.000000E+00   0.183337E+03  -0.366673E+03
   0.978363E+02   0.418830E+01   0.533864E-03   0.870270E+01   0.104157E+02   0.151703E+02   0.205772E+02   0.173399E+03  -0.900140E+01   0.000000E+00   0.182400E+03  -0.364801E+03
   0.972712E+02   0.963068E+00   0.555339E-03   0.130221E+02   0.104157E+02   0.156257E+02   0.205772E+02   0.173433E+03  -0.100835E+02   0.000000E+00   0.183517E+03  -0.367033E+03
   0.972712E+02   0.963068E+00   0.555339E-03   0.130221E+02   0.104157E+02   0.156257E+02   0.164945E+02   0.174791E+03  -0.872589E+01   0.000000E+00   0.183517E+03  -0.367034E+03
   0.971979E+02   0.963068E+00   0.555339E-03   0.130221E+02   0.104157E+02   0.156257E+02   0.155629E+02   0.174874E+03  -0.857196E+01   0.000000E+00   0.183446E+03  -0.366892E+03
   0.971979E+02   0.963068E+00   0.400930E-03   0.893610E+01   0.104157E+02   0.125408E+02   0.127267E+02   0.174513E+03  -0.776143E+01   0.000000E+00   0.182274E+03  -0.364549E+03
   0.971979E+02   0.963068E+00   0.400930E-03   0.893610E+01   0.730703E+01   0.125408E+02   0.166275E+02   0.173595E+03  -0.867905E+01   0.000000E+00   0.182274E+03  -0.364548E+03
   0.966000E+02   0.963068E+00   0.400930E-03   0.893610E+01   0.739202E+01   0.106465E+02   0.116785E+02   0.171380E+03  -0.980328E+01   0.000000E+00   0.181183E+03  -0.362367E+03
   0.966000E+02   0.963068E+00   0.400930E-03   0.770929E+01   0.123934E+02   0.106465E+02   0.103533E+02   0.170074E+03  -0.111089E+02   0.000000E+00   0.181183E+03  -0.362366E+03
   0.966000E+02   0.963068E+00   0.400930E-03   0.860134E+01   0.127810E+02   0.106465E+02   0.194276E+02   0.170571E+03  -0.106114E+02   0.000000E+00   0.181182E+03  -0.362365E+03
   0.966000E+02   0.254123E+00   0.839372E-03   0.860134E+01   0.127810E+02   0.106465E+02   0.212811E+02   0.169569E+03  -0.113956E+02   0.000000E+00   0.180965E+03  -0.361929E+03
   0.966000E+02   0.538577E+00   0.839372E-03   0.860134E+01   0.978681E+01   0.106465E+02   0.222722E+02   0.170162E+03  -0.108513E+02   0.000000E+00   0.181013E+03  -0.362027E+03
   0.966000E+02   0.538577E+00   0.602827E-03   0.910547E+01   0.107449E+02   0.106465E+02   0.153177E+02   0.173840E+03  -0.856439E+01   0.000000E+00   0.182404E+03  -0.364809E+03
   0.966000E+02   0.538577E+00   0.602827E-03   0.107247E+02   0.107449E+02   0.163862E+02   0.157333E+02   0.174616E+03  -0.778905E+01   0.000000E+00   0.182405E+03  -0.364810E+03
   0.973273E+02   0.538577E+00   0.602827E-03   0.958044E+01   0.107449E+02   0.163862E+02   0.192909E+02   0.174940E+03  -0.860455E+01   0.000000E+00   0.183545E+03  -0.367089E+03
   0.973273E+02   0.538577E+00   0.602827E-03   0.958044E+01   0.151305E+02   0.168668E+02   0.160164E+02   0.173339E+03  -0.102058E+02   0.000000E+00   0.183545E+03  -0.367090E+03
   0.973273E+02   0.538577E+00   0.602827E-03   0.114413E+02   0.151305E+02   0.168668E+02   0.206488E+02   0.171481E+03  -0.120642E+02   0.000000E+00   0.183545E+03  -0.367090E+03
   0.973273E+02   0.472159E+01   0.602827E-03   0.114413E+02   0.107299E+02   0.168668E+02   0.206488E+02   0.172654E+03  -0.963876E+01   0.000000E+00   0.182293E+03  -0.364586E+03
   0.974818E+02   0.591413E+00   0.602827E-03   0.115084E+02   0.107299E+02   0.180624E+02   0.187236E+02   0.174414E+03  -0.923251E+01   0.000000E+00   0.183647E+03  -0.367293E+03
   0.974818E+02   0.591413E+00   0.602827E-03   0.115084E+02   0.114779E+02   0.145746E+02   0.187236E+02   0.174807E+03  -0.883971E+01   0.000000E+00   0.183647E+03  -0.367293E+03
   0.974818E+02   0.591413E+00   0.602827E-03   0.115084E+02   0.114737E+02   0.145746E+02   0.187236E+02   0.174808E+03  -0.883808E+01   0.000000E+00   0.183646E+03  -0.367292E+03
   0.974818E+02   0.143767E+01   0.475692E-03   0.115084E+02   0.114737E+02   0.210667E+02   0.231937E+02   0.170617E+03  -0.126120E+02   0.000000E+00   0.183229E+03  -0.366458E+03
   0.974818E+02   0.143767E+01   0.475692E-03   0.786759E+01   0.807707E+01   0.210667E+02   0.246794E+02   0.169755E+03  -0.134735E+02   0.000000E+00   0.183229E+03  -0.366457E+03
   0.974818E+02   0.143767E+01   0.475692E-03   0.130443E+02   0.807707E+01   0.210667E+02   0.157736E+02   0.172601E+03  -0.106280E+02   0.000000E+00   0.183229E+03  -0.366458E+03
   0.974818E+02  -0.486768E-01   0.475692E-03   0.140097E+02   0.807707E+01   0.169284E+02   0.173140E+02   0.173109E+03  -0.100785E+02   0.000000E+00   0.183187E+03  -0.366375E+03
   0.974818E+02  -0.486768E-01   0.475692E-03   0.140097E+02   0.105782E+02   0.172151E+02   0.173140E+02   0.173299E+03  -0.988877E+01   0.000000E+00   0.183188E+03  -0.366376E+03
   0.974818E+02  -0.115819E+01   0.475692E-03   0.140097E+02   0.104897E+02   0.130547E+02   0.148435E+02   0.173638E+03  -0.918698E+01   0.000000E+00   0.182825E+03  -0.365650E+03
   0.984940E+02   0.780689E+00   0.475692E-03   0.829927E+01   0.104897E+02   0.132385E+02   0.177209E+02   0.174107E+03  -0.816781E+01   0.000000E+00   0.182275E+03  -0.364550E+03
   0.984940E+02   0.780689E+00   0.475692E-03   0.757422E+01   0.104897E+02   0.117165E+02   0.116621E+02   0.173196E+03  -0.907884E+01   0.000000E+00   0.182275E+03  -0.364550E+03
   0.984940E+02   0.780689E+00   0.475692E-03   0.117774E+02   0.114435E+02   0.112908E+02   0.116621E+02   0.172891E+03  -0.938434E+01   0.000000E+00   0.182275E+03  -0.364551E+03
   0.984940E+02   0.357506E-01   0.475692E-03   0.141858E+02   0.114464E+02   0.175087E+02   0.126940E+02   0.172146E+03  -0.101353E+02   0.000000E+00   0.182281E+03  -0.364563E+03
   0.977317E+02   0.357506E-01   0.475692E-03   0.141858E+02   0.109807E+02   0.175087E+02   0.126940E+02   0.173243E+03  -0.997509E+01   0.000000E+00   0.183218E+03  -0.366436E+03
   0.977317E+02   0.357506E-01   0.475692E-03   0.141858E+02   0.109807E+02   0.171595E+02   0.126940E+02   0.173336E+03  -0.988213E+01   0.000000E+00   0.183218E+03  -0.366436E+03
   0.985827E+02   0.357506E-01   0.475692E-03   0.948606E+01   0.110375E+02   0.171595E+02   0.131923E+02   0.174180E+03  -0.790018E+01   0.000000E+00   0.182080E+03  -0.364160E+03
   0.985827E+02   0.357506E-01   0.475692E-03   0.948606E+01   0.683204E+01   0.137676E+02   0.131923E+02   0.173322E+03  -0.875836E+01   0.000000E+00   0.182080E+03  -0.364161E+03
   0.985827E+02   0.357506E-01   0.471886E-03   0.134424E+02   0.101713E+02   0.169161E+02   0.131923E+02   0.172984E+03  -0.904821E+01   0.000000E+00   0.182032E+03  -0.364064E+03
   0.985827E+02   0.339665E+01   0.471886E-03   0.134424E+02   0.101713E+02   0.169161E+02   0.117379E+02   0.171605E+03  -0.947697E+01   0.000000E+00   0.181082E+03  -0.362164E+03
   0.985827E+02   0.339665E+01   0.471886E-03   0.134424E+02   0.101713E+02   0.169161E+02   0.117379E+02   0.171605E+03  -0.947697E+01   0.000000E+00   0.181082E+03  -0.362164E+03
   0.985827E+02   0.339665E+01   0.471886E-03   0.134424E+02   0.101713E+02   0.169161E+02   0.186728E+02   0.171292E+03  -0.978912E+01   0.000000E+00   0.181081E+03  -0.362162E+03
   0.985827E+02  -0.452405E+00   0.411818E-03   0.134424E+02   0.100117E+02   0.169161E+02   0.192830E+02   0.171030E+03  -0.999086E+01   0.000000E+00   0.181021E+03  -0.362042E+03
   0.986323E+02  -0.452405E+00   0.411818E-03   0.134424E+02   0.100117E+02   0.202755E+02   0.153160E+02   0.170766E+03  -0.101131E+02   0.000000E+00   0.180879E+03  -0.361758E+03
   0.986323E+02  -0.452405E+00   0.411818E-03   0.134424E+02   0.100117E+02   0.202755E+02   0.154999E+02   0.170746E+03  -0.101330E+02   0.000000E+00   0.180879E+03  -0.361758E+03
   0.986323E+02   0.255278E+01   0.593933E-03   0.134424E+02   0.100117E+02   0.175375E+02   0.129283E+02   0.173218E+03  -0.923936E+01   0.000000E+00   0.182457E+03  -0.364915E+03
   0.986323E+02   0.276482E+01   0.604893E-03   0.882487E+01   0.904808E+01   0.160014E+02   0.157740E+02   0.174865E+03  -0.755345E+01   0.000000E+00   0.182418E+03  -0.364837E+03
   0.986323E+02   0.276482E+01   0.746014E-03   0.122551E+02   0.904808E+01   0.164991E+02   0.163619E+02   0.173772E+03  -0.839459E+01   0.000000E+00   0.182167E+03  -0.364333E+03
   0.987255E+02   0.276482E+01   0.746014E-03   0.122551E+02   0.904808E+01   0.164991E+02   0.145476E+02   0.173837E+03  -0.819438E+01   0.000000E+00   0.182031E+03  -0.364063E+03
   0.987255E+02   0.278510E+00   0.746014E-03   0.128802E+02   0.904808E+01   0.105611E+02   0.152261E+02   0.172794E+03  -0.954399E+01   0.000000E+00   0.182338E+03  -0.364676E+03
   0.987255E+02   0.278510E+00   0.746014E-03   0.130832E+02   0.796979E+01   0.144914E+02   0.136210E+02   0.173490E+03  -0.884777E+01   0.000000E+00   0.182338E+03  -0.364676E+03
   0.987255E+02  -0.833236E+00   0.746014E-03   0.130832E+02   0.796979E+01   0.144914E+02   0.136210E+02   0.173377E+03  -0.884777E+01   0.000000E+00   0.182225E+03  -0.364450E+03
   0.978213E+02  -0.594137E+00   0.536774E-03   0.983040E+01   0.960115E+01   0.154936E+02   0.118804E+02   0.175711E+03  -0.771770E+01   0.000000E+00   0.183429E+03  -0.366857E+03
   0.978213E+02  -0.594137E+00   0.536774E-03   0.101857E+02   0.960115E+01   0.154936E+02   0.153487E+02   0.176092E+03  -0.733697E+01   0.000000E+00   0.183429E+03  -0.366858E+03
   0.978258E+02  -0.158553E+01   0.536774E-03   0.888579E+01   0.960115E+01   0.144519E+02   0.155493E+02   0.175737E+03  -0.732782E+01   0.000000E+00   0.183065E+03  -0.366130E+03
   0.978258E+02  -0.158553E+01   0.536774E-03   0.888579E+01   0.960115E+01   0.144519E+02   0.152127E+02   0.175773E+03  -0.729224E+01   0.000000E+00   0.183065E+03  -0.366130E+03
   0.978258E+02  -0.206631E+01   0.536774E-03   0.888579E+01   0.112285E+02   0.121702E+02   0.139792E+02   0.174890E+03  -0.792815E+01   0.000000E+00   0.182818E+03  -0.365636E+03
   0.982455E+02  -0.206631E+01   0.486383E-03   0.762096E+01   0.109870E+02   0.121702E+02   0.130211E+02   0.173636E+03  -0.856110E+01   0.000000E+00   0.182197E+03  -0.364394E+03
   0.982455E+02   0.194618E+01   0.486383E-03   0.932614E+01   0.960881E+01   0.153083E+02   0.117158E+02   0.174886E+03  -0.777206E+01   0.000000E+00   0.182658E+03  -0.365316E+03
   0.982455E+02   0.194618E+01   0.486383E-03   0.108160E+02   0.971430E+01   0.153083E+02   0.117158E+02   0.174721E+03  -0.793785E+01   0.000000E+00   0.182659E+03  -0.365318E+03
   0.982455E+02   0.194618E+01   0.493974E-03   0.108160E+02   0.879640E+01   0.134212E+02   0.176761E+02   0.174697E+03  -0.803639E+01   0.000000E+00   0.182733E+03  -0.365467E+03
   0.982455E+02   0.194618E+01   0.493974E-03   0.108160E+02   0.898122E+01   0.129676E+02   0.176761E+02   0.174662E+03  -0.807191E+01   0.000000E+00   0.182734E+03  -0.365468E+03
   0.982455E+02   0.194618E+01   0.493974E-03   0.108160E+02   0.123571E+02   0.175118E+02   0.158918E+02   0.173994E+03  -0.874010E+01   0.000000E+00   0.182734E+03  -0.365468E+03
   0.970296E+02  -0.270937E+01   0.967751E-03   0.108160E+02   0.103940E+02   0.175118E+02   0.182172E+02   0.170651E+03  -0.859270E+01   0.000000E+00   0.179244E+03  -0.358487E+03
   0.970296E+02  -0.270937E+01   0.818245E-03   0.108160E+02   0.988777E+01   0.133701E+02   0.184854E+02   0.172568E+03  -0.820988E+01   0.000000E+00   0.180778E+03  -0.361556E+03
   0.967675E+02  -0.270937E+01   0.818245E-03   0.108160E+02   0.127943E+02   0.133701E+02   0.184854E+02   0.171101E+03  -0.922500E+01   0.000000E+00   0.180326E+03  -0.360652E+03
   0.967675E+02  -0.270937E+01   0.818245E-03   0.108160E+02   0.127943E+02   0.133701E+02   0.128988E+02   0.171722E+03  -0.860419E+01   0.000000E+00   0.180326E+03  -0.360652E+03
