Heures;X;Y;Z
10:29:28;884283.71;6556450.14;249.10
10:29:30;884278.68;6556447.58;249.10
10:29:33;884271.28;6556443.52;249.10
10:29:35;884265.56;6556440.65;249.10
10:29:38;884256.67;6556438.26;249.10
10:29:40;884250.77;6556436.89;249.10
10:29:43;884241.80;6556434.80;249.10
10:29:45;884235.80;6556433.50;249.10
10:29:48;884227.00;6556431.60;249.10
10:29:50;884221.37;6556430.36;249.10
10:29:53;884212.81;6556428.40;249.10
10:29:55;884207.03;6556427.10;249.10
10:29:58;884199.05;6556425.52;249.10
10:30:00;884193.71;6556424.23;249.10
10:30:03;884185.80;6556422.19;249.10
10:30:05;884180.48;6556420.47;249.10
10:30:08;884171.90;6556417.96;249.10
10:30:10;884166.55;6556416.51;249.10
10:30:13;884160.01;6556415.01;249.10
10:30:15;884156.18;6556414.30;249.10
10:30:18;884151.51;6556413.47;249.10
10:30:20;884148.20;6556413.19;249.10
10:30:23;884141.37;6556411.70;249.10
10:30:25;884136.88;6556410.62;249.10
10:30:28;884130.30;6556409.06;249.10
10:30:30;884125.92;6556408.02;249.10
10:30:33;884119.35;6556406.47;249.10
10:30:35;884114.97;6556405.43;249.10
10:30:38;884108.46;6556403.87;249.10
10:30:40;884105.12;6556403.03;249.10
10:30:43;884100.18;6556401.92;249.10
10:30:45;884096.82;6556401.24;249.10
10:30:48;884091.67;6556400.21;249.10
10:30:50;884088.30;6556399.57;249.10
11:45:32;883695.81;6555964.80;243.63
11:45:34;883696.17;6555964.81;243.63
11:45:36;883695.93;6555962.62;243.63
11:45:39;883696.93;6555955.70;243.63
11:45:41;883698.59;6555950.83;243.63
11:45:44;883702.06;6555943.48;243.63
11:45:46;883704.42;6555938.59;243.63
11:45:49;883707.59;6555930.78;243.63
11:45:51;883709.65;6555925.80;243.63
11:45:54;883712.53;6555918.61;243.63
11:45:56;883714.41;6555913.65;243.63
11:45:59;883717.33;6555906.06;243.63
11:46:01;883719.66;6555900.84;243.62
11:46:04;883723.20;6555893.53;243.62
11:46:06;883726.50;6555888.95;243.61
11:46:09;883731.77;6555882.29;243.61
11:46:11;883735.14;6555877.82;243.61
11:46:14;883739.66;6555871.05;243.61
11:46:16;883742.10;6555866.51;243.61
11:46:19;883746.15;6555859.57;243.62
11:46:21;883748.93;6555855.09;243.63
11:46:24;883752.82;6555848.48;243.64
11:46:26;883754.98;6555844.19;243.65
11:46:29;883758.54;6555837.64;243.65
11:46:31;883761.42;6555833.29;243.65
11:46:34;883765.62;6555826.41;243.65
11:46:36;883768.42;6555822.04;243.65
11:46:39;883772.18;6555815.76;243.65
11:46:41;883774.86;6555811.26;243.65
11:46:44;883779.34;6555804.73;243.65
11:46:46;883782.88;6555800.65;243.66
11:46:49;883788.44;6555793.40;243.66
11:46:51;883792.36;6555788.57;243.66
11:46:54;883797.00;6555780.95;243.65
11:46:56;883800.39;6555775.96;243.65
11:46:59;883805.52;6555768.94;243.65
11:47:01;883808.92;6555764.14;243.65
11:47:04;883814.07;6555757.15;243.65
11:47:06;883817.29;6555753.32;243.66
11:47:09;883822.26;6555748.42;243.66
11:47:11;883825.51;6555745.52;243.66
11:47:14;883830.74;6555741.14;243.66
11:47:16;883835.57;6555736.89;243.66
11:47:19;883842.82;6555729.90;243.65
11:47:21;883847.56;6555725.09;243.65
11:47:24;883854.53;6555717.98;243.64
11:47:26;883859.08;6555713.54;243.63
11:47:29;883866.37;6555706.49;243.63
11:47:31;883870.86;6555702.30;243.62
11:47:32;883874.35;6555699.11;243.60
11:47:35;883880.36;6555693.44;243.60
11:47:37;883884.87;6555688.88;243.60
11:47:40;883891.17;6555681.98;243.60
11:47:42;883895.48;6555677.19;243.60
11:47:45;883901.72;6555669.79;243.60
11:47:47;883905.77;6555664.86;243.60
11:47:50;883912.29;6555658.08;243.60
11:47:52;883917.70;6555653.72;243.60
11:47:55;883926.50;6555647.12;243.59
11:47:57;883932.51;6555642.31;243.58
11:48:00;883940.71;6555633.74;243.57
11:48:02;883945.47;6555627.67;243.56
11:48:05;883952.51;6555618.33;243.55
11:48:07;883957.39;6555612.09;243.54
11:48:10;883964.67;6555602.70;243.54
11:48:12;883969.21;6555596.38;243.53
11:48:15;883974.73;6555587.81;243.52
11:48:17;883978.07;6555582.09;243.52
11:48:20;883982.75;6555573.09;243.52
11:48:22;883985.43;6555566.86;243.52
11:48:25;883989.42;6555558.00;243.52
11:48:27;883992.52;6555552.10;243.52
11:48:30;883996.90;6555543.16;243.51
11:48:32;883999.66;6555537.25;243.50
11:48:35;884004.08;6555528.38;243.49
11:48:37;884006.96;6555522.43;243.48
11:48:40;884011.33;6555513.62;243.47
11:48:42;884014.25;6555507.61;243.47
11:48:45;884018.58;6555498.70;243.47
11:48:47;884021.50;6555493.05;243.47
11:48:50;884026.03;6555484.83;243.47
11:48:52;884029.29;6555479.45;243.48
11:48:55;884034.31;6555471.33;243.48
11:48:57;884037.16;6555466.02;243.49
11:49:00;884041.99;6555458.27;243.49
11:49:02;884045.12;6555452.90;243.49
11:49:05;884049.51;6555445.06;243.49
11:49:07;884052.39;6555439.72;243.49
11:49:10;884056.61;6555431.78;243.49
11:49:12;884059.26;6555426.57;243.49
11:49:15;884063.11;6555418.82;243.49
11:49:17;884065.41;6555413.58;243.50
11:49:20;884068.31;6555405.43;243.50
11:49:22;884069.96;6555399.93;243.50
11:49:25;884072.07;6555391.67;243.50
11:49:27;884073.70;6555386.39;243.50
11:49:30;884076.89;6555378.43;243.50
11:49:32;884079.21;6555373.21;243.49
11:49:32;884079.67;6555372.19;243.49
11:49:35;884082.68;6555365.62;243.49
11:49:37;884085.24;6555360.68;243.49
11:49:40;884089.24;6555353.27;243.48
11:49:42;884092.05;6555348.50;243.48
11:49:45;884096.86;6555341.61;243.47
11:49:47;884100.00;6555336.72;243.47
11:49:50;884103.71;6555329.16;243.47
11:49:52;884105.50;6555324.73;243.47
11:49:55;884107.98;6555319.18;243.47
11:49:57;884109.40;6555315.27;243.47
11:50:00;884111.90;6555308.63;243.47
11:50:02;884113.56;6555304.17;243.47
11:50:05;884116.09;6555297.59;243.47
11:50:07;884117.76;6555293.19;243.46
11:50:10;884119.61;6555285.95;243.45
11:50:12;884120.07;6555280.63;243.44
11:50:15;884120.21;6555272.51;243.43
11:50:17;884120.49;6555267.25;243.42
11:50:20;884120.92;6555259.87;243.41
11:50:22;884121.16;6555255.04;243.41
11:50:25;884121.69;6555247.88;243.42
11:50:27;884122.14;6555243.29;243.42
11:50:30;884123.46;6555236.24;243.43
11:50:32;884124.34;6555231.51;243.44
11:50:35;884125.99;6555223.63;243.44
11:50:37;884127.21;6555217.82;243.44
11:50:40;884129.11;6555209.53;243.44
11:50:42;884130.38;6555204.41;243.44
11:50:45;884131.83;6555197.29;243.45
11:50:47;884132.76;6555192.52;243.45
11:50:50;884133.94;6555185.06;243.46
11:50:52;884134.57;6555179.09;243.46
11:50:55;884135.01;6555171.92;243.46
11:50:57;884135.07;6555167.51;243.47
11:51:00;884132.73;6555162.21;243.47
11:56:12;884124.21;6555156.95;243.52
11:56:14;884124.91;6555151.09;243.52
11:56:17;884125.75;6555142.26;243.52
11:56:19;884126.41;6555136.26;243.52
11:56:22;884127.57;6555127.23;243.52
11:56:24;884128.44;6555121.18;243.51
11:56:27;884129.62;6555111.84;243.51
11:56:29;884129.74;6555105.50;243.51
11:56:32;884129.68;6555096.25;243.51
11:56:34;884129.71;6555090.04;243.51
11:56:37;884129.76;6555080.75;243.50
11:56:39;884129.94;6555074.72;243.51
11:56:42;884130.58;6555065.25;243.50
11:56:44;884130.78;6555059.00;243.50
11:56:47;884131.15;6555049.65;243.50
11:56:49;884131.44;6555043.40;243.50
11:56:52;884131.85;6555034.06;243.50
11:56:54;884132.23;6555027.87;243.49
11:56:57;884132.83;6555018.39;243.49
11:56:59;884133.08;6555012.11;243.49
11:57:02;884133.52;6555002.64;243.48
11:57:04;884133.62;6554996.18;243.48
11:57:07;884133.19;6554986.94;243.48
11:57:09;884133.19;6554980.83;243.48
11:57:12;884133.35;6554971.33;243.48
11:57:14;884133.32;6554965.26;243.47
11:57:17;884133.58;6554955.84;243.47
11:57:19;884133.81;6554949.56;243.47
11:57:22;884133.96;6554940.28;243.47
11:57:24;884133.92;6554933.96;243.47
11:57:27;884133.39;6554924.79;243.47
11:57:29;884132.83;6554918.83;243.47
11:57:32;884132.74;6554909.95;243.47
11:57:34;884132.67;6554903.81;243.47
11:57:37;884131.69;6554894.90;243.48
11:57:39;884131.03;6554888.94;243.47
11:57:42;884130.44;6554879.88;243.47
11:57:44;884129.96;6554873.81;243.47
11:57:47;884128.96;6554864.82;243.46
11:57:49;884128.58;6554858.95;243.46
11:57:50;884128.54;6554857.12;243.46
11:57:52;884128.30;6554849.77;243.46
11:57:54;884128.03;6554843.97;243.46
11:57:57;884127.93;6554835.13;243.47
11:57:59;884128.00;6554829.18;243.47
11:58:02;884128.38;6554820.51;243.48
11:58:04;884129.09;6554814.54;243.48
11:58:07;884128.60;6554805.38;243.47
11:58:09;884127.52;6554799.30;243.47
11:58:12;884125.19;6554790.24;243.46
11:58:14;884123.43;6554784.22;243.45
11:58:17;884120.94;6554775.20;243.45
11:58:19;884119.44;6554769.21;243.45
11:58:22;884117.20;6554760.11;243.45
11:58:24;884115.73;6554754.10;243.46
11:58:27;884113.41;6554744.91;243.46
11:58:29;884111.54;6554738.98;243.46
11:58:32;884108.45;6554730.07;243.45
11:58:34;884106.31;6554724.20;243.44
11:58:37;884102.82;6554715.40;243.44
11:58:39;884100.42;6554709.59;243.44
11:58:42;884096.95;6554700.89;243.44
11:58:44;884094.49;6554695.11;243.43
11:58:47;884090.77;6554686.37;243.44
11:58:49;884088.32;6554680.54;243.44
11:58:52;884084.79;6554671.75;243.44
11:58:54;884082.52;6554665.89;243.45
11:58:57;884079.16;6554657.06;243.45
11:58:59;884076.78;6554651.20;243.45
11:59:02;884073.84;6554642.17;243.46
11:59:04;884071.47;6554636.25;243.45
11:59:07;884067.57;6554627.67;243.44
11:59:09;884065.16;6554621.96;243.44
11:59:12;884061.93;6554613.02;243.43
11:59:14;884059.87;6554606.96;243.42
11:59:17;884056.80;6554597.84;243.41
11:59:19;884054.68;6554591.92;243.41
11:59:22;884051.49;6554583.03;243.42
11:59:24;884049.29;6554577.02;243.41
11:59:27;884045.39;6554568.61;243.41
11:59:29;884042.41;6554563.05;243.41
11:59:32;884037.53;6554555.06;243.41
11:59:34;884034.17;6554549.88;243.41
11:59:37;884028.93;6554541.99;243.41
11:59:39;884025.20;6554537.17;243.41
11:59:42;884019.61;6554529.77;243.41
11:59:44;884015.89;6554524.71;243.41
11:59:47;884010.67;6554516.96;243.41
11:59:50;884005.95;6554509.32;243.42
11:59:52;884003.25;6554503.43;243.42
11:59:54;884000.92;6554497.58;243.42
11:59:57;883997.61;6554488.80;243.42
11:59:59;883995.21;6554483.06;243.43
12:00:02;883991.35;6554474.65;243.43
12:00:04;883988.81;6554469.06;243.43
12:00:07;883984.97;6554460.58;243.43
12:00:09;883982.25;6554455.03;243.43
12:00:12;883977.82;6554446.98;243.42
12:00:14;883974.63;6554441.77;243.41
12:00:17;883969.81;6554434.07;243.41
12:00:19;883966.88;6554429.12;243.41
12:00:22;883962.10;6554421.52;243.40
12:00:24;883958.70;6554416.80;243.40
12:00:27;883953.93;6554409.52;243.40
12:00:29;883950.70;6554404.55;243.40
12:00:32;883945.55;6554397.34;243.40
12:00:34;883942.14;6554392.61;243.40
12:00:37;883937.57;6554385.07;243.40
12:00:39;883934.78;6554379.77;243.40
12:00:42;883930.47;6554371.94;243.40
12:00:44;883927.64;6554366.72;243.40
12:00:47;883923.41;6554358.88;243.41
12:00:49;883920.73;6554353.58;243.40
12:00:52;883916.55;6554345.53;243.40
12:00:54;883913.85;6554340.29;243.40
12:00:57;883909.78;6554332.22;243.39
12:00:59;883907.05;6554327.05;243.38
12:01:02;883903.30;6554319.12;243.38
12:01:04;883901.28;6554313.70;243.38
12:01:07;883897.98;6554305.13;243.38
12:01:09;883894.96;6554299.89;243.38
12:01:12;883889.74;6554292.65;243.38
12:01:14;883885.98;6554288.12;243.38
12:01:17;883880.29;6554281.23;243.38
12:01:19;883876.56;6554276.43;243.38
12:01:22;883871.16;6554269.12;243.38
12:01:24;883867.60;6554264.24;243.38
12:01:27;883862.31;6554256.90;243.38
12:01:29;883858.81;6554251.88;243.38
12:01:32;883853.80;6554244.39;243.38
12:01:34;883850.72;6554239.13;243.38
12:01:37;883846.27;6554231.07;243.38
12:01:39;883842.79;6554226.00;243.38
12:01:42;883837.66;6554218.63;243.38
12:01:44;883834.53;6554213.55;243.38
12:01:47;883830.02;6554205.72;243.38
12:01:49;883827.17;6554200.36;243.39
12:01:50;883825.85;6554197.99;243.38
12:01:52;883822.71;6554192.48;243.38
12:01:54;883819.81;6554187.39;243.38
12:01:57;883815.39;6554179.54;243.38
12:01:59;883812.43;6554174.43;243.38
12:02:02;883808.01;6554166.91;243.38
12:02:04;883805.34;6554161.67;243.38
12:02:07;883800.95;6554153.92;243.38
12:02:09;883797.90;6554148.83;243.39
12:02:12;883793.18;6554141.31;243.39
12:02:14;883790.14;6554136.34;243.39
12:02:17;883785.84;6554128.70;243.40
12:02:19;883783.19;6554123.61;243.40
12:02:22;883779.05;6554115.90;243.41
12:02:24;883776.01;6554110.86;243.42
12:02:27;883771.43;6554103.65;243.42
12:02:29;883768.36;6554098.75;243.43
12:02:32;883763.88;6554091.43;243.43
12:02:34;883760.91;6554086.62;243.43
12:02:37;883756.58;6554079.32;243.43
12:02:39;883753.82;6554074.39;243.43
12:02:42;883749.82;6554066.81;243.42
12:02:44;883746.86;6554061.94;243.42
12:02:47;883742.04;6554054.97;243.42
12:02:49;883738.70;6554050.54;243.42
12:02:52;883734.03;6554043.50;243.42
12:02:54;883731.17;6554038.64;243.42
12:02:57;883727.15;6554031.00;243.42
12:02:59;883724.49;6554025.97;243.42
12:03:02;883720.76;6554018.09;243.42
12:03:04;883718.57;6554012.73;243.43
12:03:07;883715.85;6554004.35;243.43
12:03:09;883714.26;6553998.62;243.43
12:03:12;883711.63;6553990.07;243.43
12:03:14;883709.62;6553984.43;243.43
12:03:17;883706.36;6553976.13;243.43
12:03:19;883704.25;6553970.60;243.42
12:03:22;883701.11;6553962.35;243.42
12:03:24;883699.01;6553956.79;243.42
12:03:27;883695.74;6553948.47;243.42
12:03:29;883693.72;6553942.96;243.42
12:03:32;883691.05;6553934.39;243.41
12:03:34;883689.18;6553928.60;243.41
12:03:37;883685.80;6553920.30;243.41
12:03:39;883683.67;6553914.75;243.41
12:03:42;883680.44;6553906.47;243.40
12:03:44;883678.44;6553900.70;243.40
12:03:47;883675.93;6553892.28;243.40
12:03:49;883673.89;6553886.65;243.40
12:03:50;883673.01;6553884.07;243.38
12:03:52;883671.10;6553878.00;243.38
12:03:54;883669.46;6553872.22;243.39
12:03:57;883667.63;6553863.24;243.38
12:03:59;883666.19;6553857.18;243.38
12:04:02;883665.04;6553847.92;243.38
12:04:04;883664.41;6553842.71;243.38
12:04:07;883663.61;6553835.91;243.37
12:04:09;883663.21;6553831.80;243.37
12:04:12;883661.54;6553825.33;243.37
12:04:14;883660.11;6553820.30;243.37
12:04:17;883658.95;6553812.23;243.37
12:04:19;883658.59;6553806.94;243.37
12:04:22;883657.87;6553799.36;243.38
12:04:24;883657.67;6553794.89;243.38
12:04:27;883658.11;6553787.40;243.38
12:04:29;883658.50;6553782.04;243.38
12:04:32;883659.05;6553773.86;243.38
12:04:34;883659.51;6553768.33;243.37
12:04:37;883659.99;6553760.12;243.36
12:04:39;883660.30;6553754.77;243.36
12:04:42;883661.42;6553746.68;243.35
12:04:44;883661.89;6553741.40;243.34
12:04:47;883662.45;6553733.38;243.34
12:04:49;883662.72;6553728.13;243.34
12:04:52;883663.32;6553720.03;243.34
12:04:54;883663.75;6553714.63;243.35
12:04:57;883664.33;6553706.55;243.36
12:04:59;883664.77;6553701.26;243.37
12:05:02;883666.33;6553694.11;243.38
12:05:04;883668.10;6553690.20;243.39
12:05:07;883670.89;6553685.16;243.39
12:05:09;883672.45;6553681.97;243.40
12:05:12;883674.53;6553677.15;243.40
12:05:14;883675.54;6553674.17;243.40
12:05:17;883677.29;6553669.27;243.39
12:05:19;883677.51;6553665.99;243.39
12:05:22;883676.57;6553661.87;243.39
12:05:24;883675.12;6553659.71;243.39
12:05:27;883672.76;6553656.78;243.39
12:05:29;883671.37;6553654.42;243.39
12:05:32;883668.28;6553650.90;243.39
12:21:24;883720.34;6553807.94;240.62
12:21:26;883718.70;6553808.43;240.62
12:21:28;883717.52;6553806.97;240.61
12:21:31;883717.63;6553802.07;240.61
12:21:33;883718.12;6553798.08;240.61
12:21:36;883718.13;6553791.50;240.60
12:21:38;883717.76;6553786.79;240.60
12:21:41;883717.06;6553778.80;240.59
12:21:43;883716.42;6553773.22;240.58
12:21:46;883715.91;6553764.32;240.57
12:21:48;883715.46;6553758.16;240.57
12:21:51;883714.50;6553748.51;240.55
12:21:53;883713.57;6553741.89;240.55
12:21:56;883712.12;6553731.84;240.54
12:21:58;883711.66;6553724.85;240.54
12:22:01;883710.96;6553714.46;240.53
12:22:03;883710.68;6553707.36;240.53
12:22:06;883710.47;6553696.78;240.53
12:22:08;883710.15;6553689.86;240.53
12:22:11;883710.43;6553678.81;240.53
12:22:13;883710.39;6553671.51;240.52
12:22:16;883710.73;6553660.36;240.51
12:22:18;883710.88;6553652.91;240.50
12:22:21;883710.92;6553642.31;240.49
12:22:23;883711.30;6553635.40;240.49
12:22:26;883711.54;6553624.70;240.48
12:22:28;883711.62;6553617.50;240.48
12:22:31;883711.77;6553606.99;240.48
12:22:33;883711.58;6553600.01;240.49
12:22:36;883710.83;6553590.10;240.49
12:22:38;883710.30;6553584.21;240.49
12:22:41;883711.07;6553575.51;240.49
12:22:43;883711.52;6553570.20;240.49
12:22:46;883711.61;6553562.60;240.49
12:22:48;883711.94;6553556.91;240.49
12:22:51;883713.45;6553548.31;240.50
12:22:53;883714.71;6553542.39;240.50
12:22:56;883716.81;6553532.84;240.51
12:22:58;883717.62;6553526.40;240.51
12:23:01;883718.54;6553516.79;240.51
12:23:03;883719.10;6553510.38;240.51
12:23:06;883720.17;6553501.28;240.51
12:23:08;883721.56;6553495.16;240.50
12:23:11;883723.24;6553485.54;240.50
12:23:13;883723.62;6553479.17;240.50
12:23:16;883723.51;6553469.75;240.49
12:23:18;883723.25;6553463.61;240.49
12:23:21;883722.92;6553454.82;240.49
12:23:23;883722.54;6553448.90;240.48
13:34:42;883761.18;6553139.00;239.77
13:34:44;883762.56;6553137.39;239.77
13:34:46;883765.05;6553135.67;239.77
13:34:49;883768.39;6553133.62;239.77
13:34:51;883770.34;6553133.30;239.76
13:34:54;883775.87;6553131.63;239.76
13:34:56;883779.47;6553128.70;239.76
13:34:59;883785.72;6553123.58;239.76
13:35:01;883788.91;6553120.29;239.75
13:35:04;883791.32;6553116.61;239.75
13:35:06;883792.82;6553114.45;239.75
13:35:09;883794.96;6553111.17;239.75
13:35:11;883796.12;6553109.31;239.74
13:35:14;883797.76;6553106.83;239.74
13:35:16;883799.17;6553105.40;239.74
13:35:19;883802.09;6553102.82;239.73
13:35:21;883803.48;6553101.48;239.73
13:35:24;883805.59;6553099.77;239.73
13:35:26;883807.16;6553098.77;239.73
13:35:29;883809.49;6553097.63;239.72
13:35:31;883811.49;6553096.27;239.72
13:35:34;883815.07;6553092.91;239.72
13:35:36;883817.23;6553089.83;239.72
13:35:39;883819.52;6553085.26;239.71
13:35:41;883821.25;6553082.15;239.71
13:35:44;883823.87;6553077.49;239.71
13:35:46;883825.40;6553074.52;239.71
13:35:49;883828.68;6553069.31;239.70
13:35:51;883830.64;6553066.13;239.70
13:35:54;883833.16;6553061.04;239.70
13:35:56;883834.97;6553057.11;239.70
13:35:59;883837.42;6553050.92;239.69
13:36:01;883838.66;6553047.34;239.69
13:36:04;883840.52;6553041.91;239.69
13:36:06;883841.58;6553038.34;239.69
13:36:09;883843.34;6553033.11;239.69
13:36:11;883844.58;6553029.47;239.69
13:36:14;883846.78;6553023.94;239.69
13:36:16;883848.57;6553019.79;239.69
13:36:19;883852.10;6553012.98;239.69
13:36:21;883854.71;6553008.49;239.69
13:36:24;883858.64;6553001.98;239.69
13:36:26;883860.86;6552998.09;239.69
13:36:29;883865.38;6552992.72;239.69
13:38:16;883825.59;6553042.42;239.65
13:38:18;883827.12;6553041.64;239.65
13:38:20;883827.81;6553040.45;239.65
13:38:23;883829.32;6553035.41;239.65
13:38:25;883832.17;6553030.86;239.65
13:38:28;883836.67;6553024.15;239.65
13:38:30;883839.19;6553020.15;239.65
13:38:33;883842.96;6553014.14;239.65
13:38:35;883845.48;6553010.13;239.65
13:38:38;883849.14;6553004.17;239.65
13:38:40;883851.00;6553000.66;239.66
13:38:43;883853.99;6552995.28;239.65
13:38:45;883856.28;6552991.42;239.65
13:38:48;883860.22;6552985.42;239.65
13:38:50;883863.04;6552981.30;239.65
13:38:53;883867.37;6552975.05;239.64
13:38:55;883870.46;6552970.93;239.64
13:38:58;883874.80;6552964.58;239.64
13:39:00;883877.69;6552960.34;239.64
13:39:03;883881.73;6552954.17;239.63
13:39:05;883884.24;6552950.16;239.63
13:39:08;883887.99;6552944.17;239.63
13:39:10;883890.34;6552940.70;239.63
13:39:13;883893.79;6552935.59;239.63
13:39:15;883895.71;6552932.44;239.63
13:39:18;883898.59;6552927.71;239.62
13:39:20;883900.51;6552924.56;239.61
13:39:23;883904.05;6552921.07;239.60
13:39:25;883908.71;6552920.39;239.59
13:39:28;883915.30;6552918.93;239.58
