Km_a0         Km_a1         Km_a2         Km_a3         Km_a4         Km_a5         Km_a6         Km_a7         Km_a8         Km_a9         Km_a10        Km_a11        Km_a12        Km_a13        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.280205E+02  0.365541E+01 -0.152714E+01  0.182897E+01  0.557789E+01  0.806191E+00 -0.677638E+00 -0.494630E+01 -0.688156E+01 -0.266801E+02 -0.416294E+01  0.199820E+01  0.785825E+01  0.160135E+02  0.230935E-02  0.345672E-02  0.175773E-01  0.112831E-01  0.102104E-01  0.268711E+03
  0.280205E+02  0.365541E+01 -0.152714E+01  0.182897E+01  0.557789E+01  0.806191E+00 -0.677638E+00 -0.298871E+01 -0.688156E+01 -0.241467E+02  0.334647E+01  0.383941E+01  0.785825E+01  0.206854E+02  0.230935E-02  0.309701E-02  0.167178E-01  0.119271E-01  0.905447E-02  0.269898E+03
  0.280205E+02  0.366595E+01 -0.145273E+01  0.182897E+01  0.557789E+01  0.806191E+00 -0.319566E+01 -0.298871E+01 -0.688156E+01 -0.235991E+02 -0.721354E+00  0.167646E+01  0.785825E+01  0.206854E+02  0.152514E-02  0.492698E-03  0.174960E-01  0.126412E-01  0.873844E-02  0.271593E+03
  0.280205E+02  0.366595E+01 -0.145273E+01  0.182897E+01  0.557789E+01  0.806191E+00 -0.319566E+01 -0.298871E+01 -0.688156E+01 -0.221661E+02 -0.826602E-01  0.167646E+01  0.785825E+01  0.242618E+02  0.152514E-02  0.492698E-03  0.174109E-01  0.115445E-01  0.783240E-02  0.271764E+03
  0.280205E+02  0.366595E+01 -0.145273E+01  0.182897E+01  0.557789E+01  0.806191E+00 -0.382540E+01 -0.298871E+01 -0.688156E+01 -0.233417E+02 -0.826602E-01  0.366424E+01  0.785825E+01  0.242618E+02  0.147804E-02  0.184846E-02  0.189535E-01  0.115445E-01  0.636576E-02  0.271337E+03
  0.280205E+02  0.366595E+01 -0.145273E+01  0.182897E+01  0.370416E+01  0.806191E+00 -0.382540E+01 -0.333013E+01 -0.854909E+01 -0.215597E+02 -0.826602E-01  0.366424E+01  0.785825E+01  0.242618E+02  0.192392E-02  0.209915E-02  0.196479E-01  0.128646E-01  0.727306E-02  0.270637E+03
  0.280205E+02  0.366595E+01 -0.145273E+01  0.338869E+01  0.370416E+01  0.806191E+00 -0.382540E+01 -0.562603E+01 -0.854909E+01 -0.215597E+02 -0.826602E-01  0.459047E+01  0.785825E+01  0.242618E+02  0.286473E-02  0.439172E-02  0.222714E-01  0.130059E-01  0.808756E-02  0.266623E+03
  0.280205E+02  0.366595E+01 -0.145273E+01  0.338869E+01  0.370416E+01  0.806191E+00 -0.382540E+01 -0.562603E+01 -0.854909E+01 -0.215597E+02  0.418072E+00  0.459047E+01  0.672659E+01  0.242618E+02  0.312162E-02  0.502319E-02  0.213981E-01  0.146074E-01  0.709393E-02  0.266831E+03
  0.280205E+02  0.366595E+01 -0.145273E+01  0.338869E+01  0.389785E+01  0.806191E+00 -0.382540E+01 -0.119172E+00 -0.708744E+01 -0.211679E+02 -0.250021E+01  0.459047E+01  0.672659E+01  0.213754E+02  0.257634E-02  0.573472E-02  0.219217E-01  0.126045E-01  0.676074E-02  0.265449E+03
  0.280205E+02  0.255098E+01 -0.206893E+01  0.338869E+01  0.389785E+01  0.806191E+00  0.266486E+01 -0.119172E+00 -0.708744E+01 -0.181344E+02 -0.165174E+01  0.459047E+01  0.672659E+01  0.214897E+02  0.189607E-02  0.658933E-02  0.212981E-01  0.130338E-01  0.680707E-02  0.265181E+03
  0.280205E+02  0.255098E+01 -0.206893E+01  0.338869E+01  0.389785E+01  0.806191E+00  0.266486E+01 -0.119172E+00 -0.708744E+01 -0.192818E+02  0.563910E+01  0.208098E+01  0.672659E+01  0.253434E+02  0.200591E-02  0.766517E-02  0.201080E-01  0.131043E-01  0.629980E-02  0.266409E+03
  0.280205E+02  0.255098E+01  0.161774E+00  0.338869E+01  0.389785E+01  0.207302E+01  0.266486E+01 -0.119172E+00 -0.708744E+01 -0.192818E+02  0.182417E+01  0.208098E+01  0.672659E+01  0.253434E+02  0.301850E-02  0.663073E-02  0.173104E-01  0.137912E-01  0.750915E-02  0.266132E+03
  0.280205E+02  0.255098E+01  0.161774E+00  0.338869E+01  0.389785E+01  0.207302E+01  0.266486E+01 -0.393000E+01 -0.708744E+01 -0.193367E+02  0.182417E+01  0.208098E+01  0.862376E+01  0.253434E+02  0.214003E-02  0.750279E-02  0.173104E-01  0.138506E-01  0.749489E-02  0.266102E+03
  0.280205E+02  0.275212E+01  0.161774E+00  0.338869E+01  0.389785E+01  0.207302E+01  0.266486E+01 -0.184243E+01 -0.708744E+01 -0.188692E+02  0.182417E+01 -0.241614E+01  0.862376E+01  0.253434E+02  0.144507E-02  0.779489E-02  0.187990E-01  0.149709E-01  0.569335E-02  0.265946E+03
  0.280205E+02  0.275212E+01  0.434414E+00  0.338869E+01  0.389785E+01  0.207302E+01  0.266486E+01 -0.420158E+01 -0.708744E+01 -0.188692E+02 -0.152781E+01 -0.241614E+01  0.941797E+01  0.253434E+02  0.253635E-02  0.906704E-02  0.172513E-01  0.148605E-01  0.590624E-02  0.266814E+03
  0.280205E+02  0.267385E+01  0.434414E+00  0.338869E+01  0.389785E+01  0.183093E+01 -0.163409E+01 -0.420158E+01 -0.708744E+01 -0.197350E+02 -0.152781E+01 -0.203752E+01  0.941797E+01  0.213540E+02  0.286078E-02  0.101156E-01  0.187018E-01  0.153931E-01  0.599060E-02  0.266517E+03
  0.280205E+02  0.267385E+01 -0.359340E+01  0.338869E+01  0.389785E+01  0.183093E+01 -0.186684E+01 -0.420158E+01 -0.708744E+01 -0.197350E+02 -0.152781E+01 -0.203752E+01  0.941797E+01  0.213540E+02  0.228548E-02  0.760462E-02  0.194554E-01  0.148361E-01  0.718455E-02  0.268060E+03
  0.280205E+02  0.254323E+01 -0.359340E+01  0.338869E+01  0.389785E+01  0.183093E+01 -0.325731E+01 -0.492128E+01 -0.708744E+01 -0.197350E+02 -0.207627E+01 -0.203752E+01  0.941797E+01  0.207988E+02  0.372706E-02  0.756419E-02  0.192627E-01  0.149544E-01  0.717808E-02  0.267975E+03
  0.280205E+02  0.190627E+01 -0.359340E+01  0.382127E+01  0.389785E+01  0.183093E+01 -0.325731E+01 -0.492128E+01 -0.708744E+01 -0.181221E+02 -0.185810E+01 -0.203752E+01  0.941797E+01  0.207988E+02  0.374027E-02  0.679853E-02  0.198768E-01  0.151329E-01  0.802161E-02  0.266681E+03
  0.280205E+02  0.190627E+01 -0.383702E+01  0.382127E+01  0.389785E+01  0.242507E+01 -0.325731E+01 -0.435444E+01 -0.708744E+01 -0.181221E+02  0.419519E+01 -0.203752E+01  0.543514E+01  0.207988E+02  0.313548E-02  0.743481E-02  0.212216E-01  0.151738E-01  0.898081E-02  0.266700E+03
  0.280205E+02  0.190627E+01 -0.383702E+01  0.382127E+01  0.389785E+01  0.218822E+01 -0.325731E+01 -0.155563E+01 -0.708744E+01 -0.181221E+02  0.419519E+01 -0.100149E+01  0.543514E+01  0.201831E+02  0.332420E-02  0.514135E-02  0.203650E-01  0.136914E-01  0.918786E-02  0.267061E+03
  0.280205E+02  0.190627E+01 -0.383702E+01  0.383476E+01  0.544586E+01  0.218822E+01 -0.325731E+01 -0.155563E+01 -0.708744E+01 -0.169910E+02  0.419519E+01 -0.100149E+01  0.543514E+01  0.230713E+02  0.368277E-02  0.326559E-02  0.197001E-01  0.138265E-01  0.926894E-02  0.268294E+03
  0.280205E+02  0.203603E+01 -0.383702E+01  0.383476E+01  0.486108E+01  0.218822E+01  0.433068E+00 -0.155563E+01 -0.869744E+01 -0.160406E+02  0.378492E+01 -0.517828E+00  0.543514E+01  0.230713E+02  0.350000E-02  0.255020E-02  0.193445E-01  0.157423E-01  0.957252E-02  0.267413E+03
  0.280205E+02  0.203603E+01 -0.383702E+01  0.383476E+01  0.486108E+01  0.218822E+01  0.433068E+00 -0.149363E+01 -0.869744E+01 -0.160406E+02  0.440166E+01  0.113874E+01  0.543514E+01  0.230713E+02  0.347223E-02  0.183656E-02  0.201016E-01  0.153582E-01  0.102487E-01  0.266653E+03
  0.280205E+02  0.203603E+01 -0.393335E+01  0.255164E+01  0.486108E+01  0.145479E+01 -0.900655E+00 -0.149363E+01 -0.869744E+01 -0.160406E+02  0.292594E+01  0.113874E+01  0.543514E+01  0.218434E+02  0.397732E-02  0.788577E-03  0.189386E-01  0.138460E-01  0.866215E-02  0.267451E+03
  0.280205E+02  0.203603E+01 -0.393335E+01  0.255164E+01  0.599537E+01  0.145479E+01  0.165701E+00 -0.149363E+01 -0.869744E+01 -0.160406E+02  0.167695E+01  0.113874E+01  0.543514E+01  0.218434E+02  0.225196E-02  0.788577E-03  0.174132E-01  0.132050E-01  0.665403E-02  0.267421E+03
  0.280205E+02  0.203603E+01 -0.393335E+01  0.255164E+01  0.599537E+01  0.145479E+01  0.165701E+00 -0.814174E+00 -0.869744E+01 -0.174403E+02  0.544493E+01  0.113874E+01  0.543514E+01  0.218434E+02  0.225196E-02  0.788577E-03  0.174835E-01  0.150973E-01  0.582432E-02  0.266929E+03
  0.280205E+02  0.203603E+01 -0.393335E+01  0.255164E+01  0.599537E+01  0.145479E+01  0.165701E+00 -0.814174E+00 -0.869744E+01 -0.174403E+02  0.406109E+01  0.113874E+01  0.726227E+01  0.218434E+02  0.233734E-02  0.788577E-03  0.156362E-01  0.146396E-01  0.547664E-02  0.265492E+03
  0.280205E+02  0.203603E+01 -0.393335E+01  0.255164E+01  0.209857E+01  0.145479E+01  0.165701E+00 -0.814174E+00 -0.101142E+02 -0.174691E+02  0.737766E+01  0.291073E+01  0.726227E+01  0.250874E+02  0.245271E-02  0.197779E-03  0.158934E-01  0.150547E-01  0.622164E-02  0.265605E+03
  0.283721E+02  0.203603E+01 -0.393335E+01  0.255164E+01  0.209857E+01  0.145479E+01  0.434988E-01 -0.814174E+00 -0.101142E+02 -0.174691E+02  0.873556E+01  0.291073E+01  0.726227E+01  0.250874E+02  0.212974E-02  0.161983E-02  0.154839E-01  0.131338E-01  0.552482E-02  0.266147E+03
  0.285107E+02  0.203603E+01 -0.310328E+01  0.341425E+01  0.201635E+01  0.145479E+01  0.251410E+01 -0.814174E+00 -0.101142E+02 -0.174691E+02  0.757140E+01  0.291073E+01  0.940936E+01  0.250874E+02  0.726057E-03  0.161983E-02  0.144325E-01  0.147447E-01  0.494716E-02  0.266541E+03
  0.290918E+02  0.203603E+01 -0.310328E+01  0.341425E+01  0.201635E+01  0.145479E+01  0.345759E+01 -0.814174E+00 -0.101142E+02 -0.174691E+02  0.732895E+01  0.291073E+01  0.940936E+01  0.262774E+02  0.101043E-02  0.130011E-02  0.145135E-01  0.139067E-01  0.546861E-02  0.266216E+03
  0.290918E+02  0.203603E+01 -0.310328E+01  0.341425E+01  0.201635E+01  0.145479E+01  0.578827E+01 -0.427739E+00 -0.101142E+02 -0.194412E+02  0.732895E+01  0.291073E+01  0.690208E+01  0.251998E+02  0.180577E-02  0.142597E-03  0.146121E-01  0.130808E-01  0.691522E-02  0.265151E+03
  0.290918E+02  0.203603E+01 -0.310328E+01  0.341425E+01  0.199596E+01  0.145479E+01 -0.128478E+01 -0.558262E+01 -0.101142E+02 -0.134514E+02  0.734291E+01  0.291073E+01  0.690208E+01  0.251998E+02  0.197394E-02  0.100542E-02  0.153582E-01  0.142577E-01  0.651998E-02  0.262381E+03
  0.290918E+02  0.203603E+01 -0.310328E+01  0.341425E+01  0.199596E+01  0.145479E+01 -0.128478E+01 -0.558262E+01 -0.107890E+02 -0.133607E+02  0.734291E+01  0.291073E+01  0.690208E+01  0.286768E+02  0.355169E-02  0.311552E-03  0.155655E-01  0.142973E-01  0.664181E-02  0.262367E+03
  0.290918E+02  0.203603E+01 -0.310328E+01  0.341425E+01  0.199596E+01  0.145479E+01 -0.128478E+01 -0.558262E+01 -0.107890E+02 -0.196276E+02  0.461333E+01  0.205306E+00  0.690208E+01  0.286768E+02  0.306516E-02  0.311552E-03  0.169386E-01  0.145176E-01  0.664181E-02  0.266389E+03
  0.290918E+02  0.203603E+01 -0.310328E+01  0.341425E+01  0.199596E+01  0.145479E+01 -0.451743E+01 -0.558688E+01 -0.107890E+02 -0.196276E+02  0.461333E+01 -0.370208E+01  0.500124E+01  0.263776E+02  0.339162E-02  0.311552E-03  0.167162E-01  0.145176E-01  0.525150E-02  0.263024E+03
  0.290918E+02  0.203603E+01 -0.310328E+01  0.500021E+01  0.199596E+01  0.377709E+01 -0.505929E+01 -0.558688E+01 -0.107890E+02 -0.196276E+02  0.461333E+01 -0.438880E+01  0.500124E+01  0.210899E+02  0.184452E-02  0.271451E-03  0.165965E-01  0.129601E-01  0.525150E-02  0.263511E+03
  0.290918E+02  0.203603E+01 -0.227252E+01  0.500021E+01  0.199596E+01  0.377709E+01 -0.483831E+01 -0.558688E+01 -0.107890E+02 -0.240861E+02  0.461333E+01 -0.438880E+01  0.478618E+01  0.238933E+02  0.175767E-02  0.140287E-02  0.180523E-01  0.117660E-01  0.638925E-02  0.262793E+03
  0.290918E+02  0.203603E+01 -0.227252E+01  0.500021E+01  0.164800E+01  0.377709E+01 -0.209621E+01 -0.558688E+01 -0.107890E+02 -0.238095E+02  0.461333E+01 -0.438880E+01  0.284723E+01  0.242193E+02  0.126182E-02  0.515450E-03  0.181418E-01  0.112731E-01  0.616024E-02  0.262523E+03
  0.290918E+02  0.203603E+01  0.322332E+00  0.500021E+01  0.164800E+01  0.377709E+01 -0.209621E+01 -0.558688E+01 -0.107890E+02 -0.240261E+02  0.461333E+01 -0.438880E+01  0.563899E+01  0.242193E+02  0.581960E-03  0.111949E-02  0.184958E-01  0.111125E-01  0.539632E-02  0.264229E+03
  0.290918E+02  0.203603E+01  0.322332E+00  0.500021E+01  0.164800E+01  0.377709E+01 -0.209621E+01 -0.558688E+01 -0.107890E+02 -0.224414E+02  0.500248E+01 -0.438880E+01  0.725697E+01  0.218843E+02  0.485256E-03  0.359430E-02  0.197325E-01  0.966671E-02  0.640217E-02  0.263076E+03
  0.290918E+02  0.203603E+01 -0.376347E+00  0.500021E+01  0.164800E+01  0.377709E+01 -0.209621E+01 -0.558688E+01 -0.107890E+02 -0.225757E+02  0.500248E+01 -0.446033E+01  0.725697E+01  0.275138E+02  0.485256E-03  0.200032E-02  0.191504E-01  0.124990E-01  0.682632E-02  0.263429E+03
  0.290918E+02  0.203603E+01 -0.376347E+00  0.126567E+01  0.298952E+01  0.377709E+01 -0.209621E+01 -0.558688E+01 -0.107890E+02 -0.225757E+02  0.500248E+01 -0.446033E+01  0.751956E+01  0.271048E+02  0.485256E-03  0.159398E-02  0.181918E-01  0.119795E-01  0.741066E-02  0.263622E+03
  0.290918E+02  0.429480E+01 -0.376347E+00  0.126567E+01  0.778363E+01  0.377709E+01 -0.209621E+01 -0.558688E+01 -0.778087E+01 -0.225757E+02  0.500248E+01 -0.446033E+01  0.751956E+01  0.244615E+02  0.600206E-03  0.160564E-02  0.177842E-01  0.992130E-02  0.594990E-02  0.268606E+03
  0.290918E+02  0.429480E+01 -0.376347E+00  0.126567E+01  0.778363E+01  0.328662E+01 -0.210822E+01 -0.868757E+01 -0.778087E+01 -0.198289E+02  0.214709E+01 -0.446033E+01  0.802771E+01  0.244615E+02  0.746305E-03  0.778164E-03  0.188688E-01  0.103273E-01  0.658146E-02  0.271825E+03
  0.290918E+02  0.429480E+01 -0.376347E+00  0.501575E+01  0.778363E+01  0.328662E+01 -0.210822E+01 -0.868757E+01 -0.778087E+01 -0.198289E+02  0.214709E+01 -0.446033E+01  0.598229E+01  0.212008E+02  0.101200E-02  0.778164E-03  0.202117E-01  0.115614E-01  0.540272E-02  0.272252E+03
  0.290918E+02  0.425445E+01 -0.376347E+00  0.501575E+01  0.778363E+01  0.328662E+01 -0.210822E+01 -0.868757E+01 -0.882131E+01 -0.169382E+02  0.589516E+00 -0.446033E+01  0.598229E+01  0.221276E+02  0.101200E-02  0.136174E-02  0.189421E-01  0.118512E-01  0.297150E-02  0.272756E+03
  0.290918E+02  0.425445E+01 -0.376347E+00  0.468830E+01  0.778363E+01  0.130378E+01 -0.227474E+00 -0.110878E+02 -0.882131E+01 -0.169382E+02  0.191809E+00 -0.446033E+01  0.598229E+01  0.221276E+02  0.148686E-02  0.212784E-02  0.200480E-01  0.125495E-01  0.287276E-02  0.270179E+03
  0.290918E+02  0.409934E+01  0.142062E+01  0.468830E+01  0.778363E+01  0.130378E+01 -0.227474E+00 -0.110878E+02 -0.882131E+01 -0.238040E+02 -0.238419E+01 -0.686389E+01  0.598229E+01  0.183692E+02  0.103140E-02  0.261045E-02  0.197429E-01  0.135895E-01  0.354613E-02  0.269830E+03
  0.290918E+02  0.409934E+01  0.142062E+01  0.677028E+01  0.778363E+01  0.130378E+01 -0.227474E+00 -0.786200E+01 -0.882131E+01 -0.238040E+02 -0.238419E+01 -0.686389E+01  0.989745E+01  0.183692E+02  0.751307E-03  0.243713E-02  0.207395E-01  0.124687E-01  0.145846E-02  0.270377E+03
  0.290918E+02  0.409934E+01  0.142062E+01  0.677028E+01  0.622578E+01  0.130378E+01 -0.227474E+00 -0.786200E+01 -0.882131E+01 -0.238040E+02 -0.238419E+01 -0.686389E+01  0.989745E+01  0.183692E+02  0.109461E-02  0.324775E-02  0.213122E-01  0.118625E-01  0.307237E-02  0.269742E+03
  0.290918E+02  0.269442E+01  0.142730E+01  0.265502E+01  0.622578E+01  0.130378E+01 -0.227474E+00 -0.101328E+02 -0.882131E+01 -0.228833E+02  0.619095E+01 -0.686389E+01  0.646312E+01  0.183692E+02  0.739504E-04  0.448458E-02  0.223270E-01  0.115697E-01  0.307237E-02  0.264844E+03
  0.290918E+02  0.219067E+01  0.142730E+01  0.265502E+01  0.622578E+01  0.130378E+01  0.697528E+01 -0.101328E+02 -0.882131E+01 -0.228833E+02  0.619095E+01 -0.686389E+01  0.864550E+01  0.183692E+02  0.125355E-02  0.451504E-02  0.206442E-01  0.730704E-02  0.492532E-02  0.262586E+03
  0.290918E+02  0.219067E+01  0.142730E+01  0.265502E+01  0.622578E+01  0.130378E+01  0.697528E+01 -0.567534E+01 -0.882131E+01 -0.227504E+02  0.619095E+01 -0.197163E+01  0.427025E+01  0.183668E+02  0.287368E-02  0.396840E-02  0.206053E-01  0.695622E-02  0.508527E-02  0.264741E+03
  0.290918E+02  0.219067E+01  0.131603E+01  0.265502E+01  0.622578E+01  0.130378E+01  0.454463E+01 -0.657459E+01 -0.882131E+01 -0.237137E+02  0.619095E+01 -0.265007E+01  0.427025E+01  0.183668E+02  0.208421E-02  0.525623E-02  0.204069E-01  0.593977E-02  0.476623E-02  0.266182E+03
  0.290918E+02  0.219067E+01  0.131603E+01  0.265502E+01  0.622578E+01  0.224636E+01  0.342599E+01 -0.540103E+01 -0.882131E+01 -0.237137E+02  0.619095E+01 -0.265007E+01  0.427025E+01  0.183668E+02  0.411749E-03  0.516051E-02  0.207528E-01  0.577218E-02  0.249313E-02  0.265594E+03
  0.290918E+02  0.219067E+01  0.131603E+01  0.265502E+01  0.622578E+01  0.227191E+01  0.553289E+01 -0.540103E+01 -0.651815E+01 -0.237137E+02  0.290326E+01  0.157811E+01  0.427025E+01  0.232730E+02  0.443019E-03  0.764688E-02  0.193907E-01  0.308306E-02  0.248625E-02  0.266661E+03
  0.290918E+02  0.219067E+01  0.344477E+01  0.953549E+00  0.622578E+01  0.364480E+01  0.553289E+01 -0.540103E+01 -0.651815E+01 -0.237586E+02  0.546576E+01  0.223806E+01  0.344443E+01  0.292476E+02  0.231883E-06  0.772935E-02  0.196336E-01  0.277208E-02  0.245469E-02  0.260968E+03
  0.290918E+02  0.219067E+01  0.344477E+01  0.953549E+00  0.622578E+01  0.257357E+01  0.553289E+01 -0.533464E+01 -0.651815E+01 -0.237586E+02  0.546576E+01  0.223806E+01  0.344443E+01  0.270072E+02  0.231883E-06  0.934268E-02  0.205191E-01  0.259754E-02  0.289916E-02  0.263719E+03
  0.291377E+02  0.219067E+01  0.380520E+00  0.953549E+00  0.622578E+01  0.257357E+01  0.553289E+01 -0.533464E+01 -0.651815E+01 -0.237586E+02  0.774411E+01  0.357669E+01  0.344443E+01  0.270072E+02  0.231883E-06  0.974081E-02  0.232074E-01  0.307890E-02  0.252930E-02  0.262506E+03
  0.291377E+02  0.290956E+01  0.133705E+01  0.953549E+00  0.622578E+01  0.257357E+01  0.553289E+01 -0.533464E+01 -0.834316E+01 -0.237586E+02  0.774411E+01  0.153963E+01  0.344443E+01  0.270123E+02  0.493049E-03  0.123949E-01  0.240505E-01  0.307890E-02  0.394987E-02  0.265867E+03
  0.291377E+02  0.290956E+01  0.133705E+01  0.953549E+00  0.622578E+01  0.165105E+01  0.540265E+01 -0.533464E+01 -0.834316E+01 -0.204068E+02  0.774411E+01  0.153963E+01  0.344443E+01  0.286103E+02  0.493049E-03  0.128563E-01  0.231389E-01  0.505841E-02  0.273959E-02  0.266080E+03
  0.291377E+02  0.290956E+01  0.133705E+01  0.953549E+00  0.622578E+01  0.364879E+01  0.505845E+01 -0.533464E+01 -0.816127E+01 -0.204068E+02  0.698882E+01  0.153963E+01  0.167193E+01  0.312611E+02  0.676667E-03  0.115534E-01  0.233965E-01  0.692167E-02  0.348472E-02  0.264191E+03
  0.291377E+02  0.290956E+01  0.133705E+01  0.953549E+00  0.622578E+01  0.364879E+01  0.505845E+01 -0.533464E+01 -0.816127E+01 -0.157231E+02  0.742585E+01  0.153963E+01  0.179012E+01  0.330825E+02  0.676667E-03  0.112091E-01  0.237050E-01  0.565028E-02  0.299563E-02  0.262911E+03
  0.291377E+02  0.290956E+01  0.133705E+01  0.953549E+00  0.873043E+01  0.364879E+01  0.505845E+01 -0.533464E+01 -0.816127E+01 -0.157231E+02  0.742585E+01  0.153963E+01  0.179012E+01  0.325228E+02  0.321723E-02  0.112091E-01  0.247341E-01  0.532926E-02  0.480651E-02  0.263455E+03
  0.291377E+02  0.290956E+01  0.133705E+01  0.953549E+00  0.873043E+01  0.364879E+01  0.900620E-01 -0.677661E+01 -0.816127E+01 -0.185838E+02  0.742585E+01  0.153963E+01  0.179012E+01  0.325228E+02  0.350481E-02  0.107400E-01  0.247465E-01  0.310044E-02  0.543928E-02  0.262008E+03
  0.291377E+02  0.290956E+01  0.694519E-01 -0.255009E+01  0.756079E+01  0.364879E+01  0.900620E-01 -0.677661E+01 -0.816127E+01 -0.185838E+02  0.548082E+01  0.206861E+01  0.179012E+01  0.325228E+02  0.335158E-02  0.102273E-01  0.241782E-01  0.842981E-04  0.551661E-02  0.264893E+03
  0.291377E+02  0.290956E+01  0.694519E-01 -0.179267E+01  0.756079E+01  0.364879E+01  0.900620E-01 -0.694714E+01 -0.816127E+01 -0.185838E+02  0.670279E+01  0.337370E+01  0.179012E+01  0.325228E+02  0.311125E-02  0.111461E-01  0.230374E-01  0.842981E-04  0.600805E-02  0.265595E+03
  0.291377E+02  0.290956E+01 -0.522878E+00 -0.140654E+01  0.756079E+01  0.364879E+01 -0.743606E+00 -0.694714E+01 -0.816127E+01 -0.161207E+02  0.458672E+01  0.337370E+01  0.179012E+01  0.325228E+02  0.280543E-02  0.121808E-01  0.221353E-01  0.107089E-03  0.374323E-02  0.267501E+03
  0.291377E+02  0.290956E+01 -0.180456E+01 -0.140654E+01  0.756079E+01  0.364879E+01 -0.743606E+00 -0.694714E+01 -0.816127E+01 -0.182096E+02  0.573098E+01  0.142662E+01  0.179012E+01  0.325228E+02  0.280543E-02  0.128933E-01  0.231203E-01  0.821526E-03  0.299557E-02  0.267212E+03
  0.291377E+02  0.290956E+01 -0.104497E+01 -0.140654E+01  0.756079E+01  0.364879E+01 -0.743606E+00 -0.694714E+01 -0.816127E+01 -0.182096E+02  0.241633E+01  0.142662E+01  0.179012E+01  0.265959E+02  0.310586E-02  0.128933E-01  0.223503E-01  0.821526E-03  0.275749E-02  0.267487E+03
  0.291377E+02  0.290956E+01 -0.104497E+01 -0.140654E+01  0.756079E+01  0.364879E+01 -0.743606E+00 -0.694714E+01 -0.816127E+01 -0.182096E+02  0.241633E+01  0.142662E+01  0.179012E+01  0.267091E+02  0.161238E-02  0.113340E-01  0.226875E-01  0.172308E-02  0.439316E-02  0.267587E+03
  0.291377E+02  0.290956E+01 -0.254132E+01 -0.140654E+01  0.756079E+01  0.364879E+01 -0.853744E-01 -0.694714E+01 -0.816127E+01 -0.182096E+02  0.826417E+01  0.142662E+01  0.404550E+01  0.267091E+02  0.209089E-02  0.120012E-01  0.235534E-01  0.153342E-02  0.380623E-02  0.269146E+03
  0.291377E+02  0.290956E+01 -0.254132E+01 -0.234938E+01  0.756079E+01  0.364879E+01 -0.853744E-01 -0.612823E+01 -0.816127E+01 -0.182096E+02  0.826417E+01  0.579924E+01  0.404550E+01  0.267091E+02  0.337359E-03  0.115743E-01  0.220322E-01  0.828834E-03  0.413445E-02  0.266143E+03
  0.291377E+02  0.290956E+01 -0.254132E+01 -0.270395E+01  0.756079E+01  0.364879E+01 -0.853744E-01 -0.612823E+01 -0.816127E+01 -0.182096E+02  0.841651E+01  0.448839E+00  0.686688E+01  0.267091E+02  0.111700E-02  0.116005E-01  0.242890E-01  0.185746E-02  0.474375E-02  0.265178E+03
  0.291377E+02  0.290956E+01 -0.254132E+01 -0.270395E+01  0.756079E+01  0.364879E+01 -0.124881E+01 -0.612823E+01 -0.816127E+01 -0.214021E+02  0.553771E+01  0.448839E+00  0.639908E+01  0.267091E+02  0.111700E-02  0.103848E-01  0.241108E-01  0.111211E-02  0.322462E-02  0.266078E+03
  0.291377E+02  0.290956E+01 -0.254132E+01 -0.270395E+01  0.756079E+01  0.364879E+01 -0.124881E+01 -0.612823E+01 -0.691201E+01 -0.214021E+02  0.553771E+01  0.448839E+00  0.622610E+01  0.267091E+02  0.143813E-02  0.108213E-01  0.252562E-01  0.130415E-02  0.384028E-02  0.267473E+03
  0.291377E+02  0.290956E+01 -0.254132E+01 -0.191746E+01  0.756079E+01  0.364879E+01 -0.124881E+01 -0.612823E+01 -0.691201E+01 -0.214021E+02  0.553771E+01  0.448839E+00  0.622610E+01  0.267091E+02  0.628999E-03  0.920715E-02  0.262590E-01  0.184895E-02  0.480148E-02  0.268689E+03
  0.291377E+02  0.290956E+01 -0.254132E+01 -0.191746E+01  0.782500E+01  0.238460E+01 -0.124881E+01 -0.612823E+01 -0.574431E+01 -0.214021E+02  0.553771E+01  0.448839E+00  0.622610E+01  0.267091E+02  0.628999E-03  0.818531E-02  0.276936E-01  0.384459E-02  0.573353E-02  0.268285E+03
  0.291377E+02  0.265239E+01 -0.254132E+01 -0.191746E+01  0.782500E+01  0.238460E+01 -0.124881E+01 -0.612823E+01 -0.574431E+01 -0.214021E+02  0.553771E+01  0.448839E+00  0.622610E+01  0.267091E+02  0.154618E-02  0.970578E-02  0.276985E-01  0.129153E-02  0.882198E-02  0.268286E+03
