a0_min         a1_min         a2_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.987272E+02   0.318363E+00   0.483969E+01   0.699628E-03   0.943861E+01   0.107377E+02   0.138469E+02   0.132846E+02   0.175292E+03  -0.744063E+01   0.000000E+00   0.182733E+03  -0.365465E+03
   0.998334E+02   0.318363E+00   0.483969E+01   0.699628E-03   0.943861E+01   0.132101E+02   0.138469E+02   0.132846E+02   0.172109E+03  -0.855333E+01   0.000000E+00   0.180662E+03  -0.361325E+03
   0.970085E+02   0.294323E+01   0.483969E+01   0.397893E-03   0.115424E+02   0.132101E+02   0.138469E+02   0.119017E+02   0.170834E+03  -0.934488E+01   0.000000E+00   0.180179E+03  -0.360358E+03
   0.970085E+02   0.294323E+01   0.483969E+01   0.489169E-03   0.692909E+01   0.132101E+02   0.138469E+02   0.119017E+02   0.171077E+03  -0.102597E+02   0.000000E+00   0.181337E+03  -0.362673E+03
   0.979541E+02   0.294323E+01   0.483969E+01   0.489169E-03   0.692909E+01   0.132101E+02   0.138469E+02   0.119017E+02   0.172212E+03  -0.102597E+02   0.000000E+00   0.182472E+03  -0.364943E+03
   0.972631E+02   0.294323E+01   0.483969E+01   0.489169E-03   0.692909E+01   0.132101E+02   0.138469E+02   0.119017E+02   0.171605E+03  -0.102597E+02   0.000000E+00   0.181865E+03  -0.363729E+03
   0.972631E+02   0.294323E+01   0.434617E+01   0.489169E-03   0.692909E+01   0.108764E+02   0.138469E+02   0.148624E+02   0.173290E+03  -0.873878E+01   0.000000E+00   0.182029E+03  -0.364058E+03
   0.972631E+02   0.294323E+01   0.434617E+01   0.489169E-03   0.692909E+01   0.108764E+02   0.138469E+02   0.129490E+02   0.173158E+03  -0.887013E+01   0.000000E+00   0.182028E+03  -0.364056E+03
   0.972631E+02  -0.140012E+01   0.979462E+00   0.489169E-03   0.692909E+01   0.108764E+02   0.138469E+02   0.160951E+02   0.173652E+03  -0.887946E+01   0.000000E+00   0.182531E+03  -0.365063E+03
   0.972631E+02  -0.999580E+00  -0.209839E+01   0.489169E-03   0.692909E+01   0.108764E+02   0.138469E+02   0.160685E+02   0.173961E+03  -0.887493E+01   0.000000E+00   0.182836E+03  -0.365672E+03
   0.972631E+02   0.118862E+01  -0.209839E+01   0.526704E-03   0.692909E+01   0.108764E+02   0.138469E+02   0.160685E+02   0.174569E+03  -0.887493E+01   0.000000E+00   0.183444E+03  -0.366888E+03
   0.972631E+02   0.118862E+01  -0.209839E+01   0.526704E-03   0.804599E+01   0.108764E+02   0.138469E+02   0.160685E+02   0.175511E+03  -0.793292E+01   0.000000E+00   0.183444E+03  -0.366888E+03
   0.972631E+02   0.118959E+01   0.142117E+01   0.526704E-03   0.956666E+01   0.108764E+02   0.138469E+02   0.158749E+02   0.175780E+03  -0.750858E+01   0.000000E+00   0.183289E+03  -0.366577E+03
   0.972631E+02   0.118959E+01   0.142117E+01   0.526704E-03   0.956666E+01   0.108764E+02   0.156954E+02   0.158749E+02   0.175709E+03  -0.757958E+01   0.000000E+00   0.183289E+03  -0.366577E+03
   0.972631E+02   0.422302E+01   0.142117E+01   0.526704E-03   0.100583E+02   0.108764E+02   0.156954E+02   0.148130E+02   0.174701E+03  -0.749815E+01   0.000000E+00   0.182199E+03  -0.364398E+03
   0.972631E+02   0.422302E+01  -0.130988E+00   0.887509E-03   0.892090E+01   0.108764E+02   0.156954E+02   0.148130E+02   0.173347E+03  -0.754071E+01   0.000000E+00   0.180888E+03  -0.361775E+03
   0.972631E+02   0.422302E+01  -0.130988E+00   0.887509E-03   0.892090E+01   0.109492E+02   0.156954E+02   0.148130E+02   0.173325E+03  -0.756195E+01   0.000000E+00   0.180887E+03  -0.361774E+03
   0.972631E+02  -0.310970E+01  -0.130988E+00   0.887509E-03   0.892090E+01   0.109492E+02   0.156954E+02   0.148130E+02   0.172653E+03  -0.756195E+01   0.000000E+00   0.180215E+03  -0.360430E+03
   0.972631E+02  -0.310970E+01  -0.130988E+00   0.570153E-03   0.892090E+01   0.109492E+02   0.156954E+02   0.148130E+02   0.174253E+03  -0.756195E+01   0.000000E+00   0.181815E+03  -0.363630E+03
   0.972631E+02  -0.310970E+01  -0.130988E+00   0.490908E-03   0.819039E+01   0.787423E+01   0.156954E+02   0.148130E+02   0.173289E+03  -0.809314E+01   0.000000E+00   0.181382E+03  -0.362764E+03
   0.972631E+02  -0.310970E+01  -0.130988E+00   0.490908E-03   0.819039E+01   0.589123E+01   0.156954E+02   0.154708E+02   0.170740E+03  -0.106421E+02   0.000000E+00   0.181382E+03  -0.362764E+03
   0.972631E+02  -0.310970E+01  -0.130988E+00   0.490908E-03   0.819039E+01   0.138729E+02   0.157858E+02   0.165403E+02   0.171857E+03  -0.952545E+01   0.000000E+00   0.181382E+03  -0.362765E+03
   0.972631E+02   0.280850E+01  -0.130988E+00   0.490908E-03   0.102756E+02   0.138729E+02   0.157858E+02   0.165403E+02   0.173591E+03  -0.926338E+01   0.000000E+00   0.182854E+03  -0.365709E+03
   0.972631E+02   0.235784E+01  -0.130988E+00   0.490908E-03   0.102756E+02   0.132367E+02   0.157858E+02   0.165403E+02   0.174165E+03  -0.885980E+01   0.000000E+00   0.183025E+03  -0.366050E+03
   0.972631E+02   0.235569E+00   0.452279E+00   0.339250E-03   0.106746E+02   0.132367E+02   0.157858E+02   0.148487E+02   0.172511E+03  -0.871589E+01   0.000000E+00   0.181227E+03  -0.362454E+03
   0.972631E+02   0.235569E+00   0.452279E+00   0.339250E-03   0.111970E+02   0.922282E+01   0.157858E+02   0.148487E+02   0.173619E+03  -0.760783E+01   0.000000E+00   0.181227E+03  -0.362454E+03
   0.972631E+02   0.235569E+00  -0.226862E+01   0.339250E-03   0.111970E+02   0.922282E+01   0.141659E+02   0.134326E+02   0.173600E+03  -0.755863E+01   0.000000E+00   0.181159E+03  -0.362317E+03
   0.972631E+02  -0.748918E+00  -0.178021E+01   0.339250E-03   0.111970E+02   0.922282E+01   0.141659E+02   0.152438E+02   0.173395E+03  -0.753611E+01   0.000000E+00   0.180931E+03  -0.361862E+03
   0.972631E+02   0.123181E+01  -0.178021E+01   0.339250E-03   0.111970E+02   0.107510E+02   0.141659E+02   0.152438E+02   0.173514E+03  -0.767315E+01   0.000000E+00   0.181187E+03  -0.362374E+03
   0.972631E+02   0.123181E+01  -0.120091E+01   0.339250E-03   0.111970E+02   0.741581E+01   0.141659E+02   0.152438E+02   0.172876E+03  -0.835352E+01   0.000000E+00   0.181230E+03  -0.362459E+03
   0.970655E+02   0.123181E+01  -0.120091E+01   0.339250E-03   0.111970E+02   0.816424E+01   0.141659E+02   0.152438E+02   0.173253E+03  -0.784658E+01   0.000000E+00   0.181100E+03  -0.362199E+03
   0.970655E+02   0.123181E+01  -0.391362E+01   0.339250E-03   0.111970E+02   0.816424E+01   0.141659E+02   0.108693E+02   0.172000E+03  -0.880202E+01   0.000000E+00   0.180802E+03  -0.361604E+03
   0.973808E+02   0.240436E+01  -0.391362E+01   0.339250E-03   0.111970E+02   0.114041E+02   0.141659E+02   0.108693E+02   0.171497E+03  -0.883780E+01   0.000000E+00   0.180335E+03  -0.360670E+03
   0.973808E+02   0.878677E+00  -0.732897E+00   0.339250E-03   0.111970E+02   0.114041E+02   0.123272E+02   0.152670E+02   0.173133E+03  -0.818597E+01   0.000000E+00   0.181319E+03  -0.362638E+03
   0.973808E+02   0.878677E+00  -0.732897E+00   0.339250E-03   0.906565E+01   0.114041E+02   0.107668E+02   0.124206E+02   0.172391E+03  -0.892776E+01   0.000000E+00   0.181319E+03  -0.362638E+03
   0.973808E+02   0.878677E+00  -0.732897E+00   0.339250E-03   0.906565E+01   0.114041E+02   0.107668E+02   0.152067E+02   0.172632E+03  -0.868741E+01   0.000000E+00   0.181319E+03  -0.362639E+03
   0.973808E+02   0.878677E+00  -0.732897E+00   0.339250E-03   0.906565E+01   0.114041E+02   0.977664E+01   0.152067E+02   0.171812E+03  -0.950698E+01   0.000000E+00   0.181319E+03  -0.362638E+03
   0.973808E+02   0.878677E+00  -0.732897E+00   0.339250E-03   0.906565E+01   0.104946E+02   0.977664E+01   0.186271E+02   0.171295E+03  -0.100240E+02   0.000000E+00   0.181319E+03  -0.362638E+03
   0.973808E+02   0.878677E+00  -0.732897E+00   0.339250E-03   0.108803E+02   0.106974E+02   0.977664E+01   0.186271E+02   0.171097E+03  -0.102220E+02   0.000000E+00   0.181319E+03  -0.362638E+03
   0.973808E+02   0.878677E+00  -0.732897E+00   0.339250E-03   0.108803E+02   0.106974E+02   0.977664E+01   0.191617E+02   0.170906E+03  -0.104135E+02   0.000000E+00   0.181320E+03  -0.362639E+03
   0.973808E+02   0.878677E+00  -0.732897E+00   0.339250E-03   0.108803E+02   0.113952E+02   0.110861E+02   0.191617E+02   0.171708E+03  -0.961119E+01   0.000000E+00   0.181319E+03  -0.362638E+03
   0.973808E+02   0.878677E+00  -0.732897E+00   0.339250E-03   0.108803E+02   0.113952E+02   0.110861E+02   0.186685E+02   0.171885E+03  -0.943399E+01   0.000000E+00   0.181319E+03  -0.362638E+03
   0.977303E+02   0.336301E+01  -0.732897E+00   0.339250E-03   0.108803E+02   0.113952E+02   0.110861E+02   0.186685E+02   0.170574E+03  -0.943399E+01   0.000000E+00   0.180008E+03  -0.360016E+03
   0.977303E+02   0.183696E+01  -0.732897E+00   0.339250E-03   0.108803E+02   0.887285E+01   0.110861E+02   0.186685E+02   0.171768E+03  -0.914933E+01   0.000000E+00   0.180917E+03  -0.361835E+03
   0.977303E+02   0.183696E+01  -0.732897E+00   0.339250E-03   0.108803E+02   0.887285E+01   0.207090E+02   0.211334E+02   0.169991E+03  -0.109263E+02   0.000000E+00   0.180917E+03  -0.361835E+03
   0.974397E+02   0.183696E+01  -0.732897E+00   0.339250E-03   0.731954E+01   0.887285E+01   0.884751E+01   0.211334E+02   0.168119E+03  -0.129910E+02   0.000000E+00   0.181110E+03  -0.362220E+03
   0.974397E+02   0.183696E+01  -0.732897E+00   0.794473E-03   0.743520E+01   0.887285E+01   0.907233E+01   0.173358E+02   0.171305E+03  -0.111840E+02   0.000000E+00   0.182489E+03  -0.364978E+03
   0.974397E+02   0.183696E+01  -0.732897E+00   0.794473E-03   0.743520E+01   0.887285E+01   0.907233E+01   0.103334E+02   0.170349E+03  -0.121409E+02   0.000000E+00   0.182490E+03  -0.364980E+03
   0.974397E+02   0.183696E+01   0.296510E+01   0.794473E-03   0.605590E+01   0.887285E+01   0.128755E+02   0.160732E+02   0.171960E+03  -0.102290E+02   0.000000E+00   0.182189E+03  -0.364378E+03
   0.974397E+02   0.183696E+01   0.296510E+01   0.794473E-03   0.988076E+01   0.887285E+01   0.128755E+02   0.160732E+02   0.174613E+03  -0.757588E+01   0.000000E+00   0.182189E+03  -0.364378E+03
   0.974397E+02   0.183696E+01   0.296510E+01   0.794473E-03   0.988076E+01   0.887285E+01   0.128755E+02   0.139703E+02   0.174749E+03  -0.743919E+01   0.000000E+00   0.182188E+03  -0.364376E+03
   0.974397E+02   0.183696E+01   0.931467E+01   0.794473E-03   0.767615E+01   0.887285E+01   0.128755E+02   0.169151E+02   0.172052E+03  -0.836773E+01   0.000000E+00   0.180420E+03  -0.360839E+03
   0.979911E+02  -0.305590E+00   0.843888E+01   0.794473E-03   0.948017E+01   0.887285E+01   0.128755E+02   0.159026E+02   0.173843E+03  -0.754064E+01   0.000000E+00   0.181384E+03  -0.362767E+03
   0.979911E+02  -0.305590E+00   0.843888E+01   0.477583E-03   0.948017E+01   0.887285E+01   0.128755E+02   0.133989E+02   0.174158E+03  -0.748591E+01   0.000000E+00   0.181644E+03  -0.363288E+03
   0.979911E+02  -0.305590E+00   0.843888E+01   0.477583E-03   0.102223E+02   0.128629E+02   0.128755E+02   0.133989E+02   0.173127E+03  -0.851659E+01   0.000000E+00   0.181644E+03  -0.363287E+03
   0.979911E+02  -0.924134E+00   0.843888E+01   0.401256E-03   0.102223E+02   0.128629E+02   0.162797E+02   0.133989E+02   0.171927E+03  -0.854341E+01   0.000000E+00   0.180470E+03  -0.360941E+03
   0.979911E+02  -0.760287E+00   0.843888E+01   0.499170E-03   0.102223E+02   0.128629E+02   0.162797E+02   0.169960E+02   0.172893E+03  -0.881703E+01   0.000000E+00   0.181710E+03  -0.363420E+03
   0.979911E+02  -0.760287E+00   0.843888E+01   0.749959E-03   0.102223E+02   0.112500E+02   0.162797E+02   0.169960E+02   0.173560E+03  -0.806416E+01   0.000000E+00   0.181624E+03  -0.363248E+03
   0.979911E+02  -0.146080E+01   0.843888E+01   0.674138E-03   0.102223E+02   0.112500E+02   0.162797E+02   0.169960E+02   0.173730E+03  -0.806416E+01   0.000000E+00   0.181794E+03  -0.363588E+03
   0.979911E+02   0.235537E+01   0.843888E+01   0.674138E-03   0.102223E+02   0.112500E+02   0.144381E+02   0.192678E+02   0.173531E+03  -0.859258E+01   0.000000E+00   0.182124E+03  -0.364247E+03
   0.979911E+02  -0.197749E+01   0.843888E+01   0.824073E-03   0.102223E+02   0.833887E+01   0.144381E+02   0.192678E+02   0.172163E+03  -0.853222E+01   0.000000E+00   0.180695E+03  -0.361390E+03
   0.994313E+02  -0.197749E+01  -0.104877E+01   0.824073E-03   0.927547E+01   0.833887E+01   0.119075E+02   0.127749E+02   0.172086E+03  -0.808276E+01   0.000000E+00   0.180169E+03  -0.360338E+03
   0.984925E+02  -0.109190E+01  -0.104877E+01   0.824073E-03   0.927547E+01   0.833887E+01   0.102215E+02   0.127749E+02   0.172658E+03  -0.910271E+01   0.000000E+00   0.181761E+03  -0.363521E+03
   0.984925E+02  -0.109190E+01  -0.647259E+01   0.824073E-03   0.927547E+01   0.978964E+01   0.102215E+02   0.127749E+02   0.172222E+03  -0.885626E+01   0.000000E+00   0.181078E+03  -0.362157E+03
   0.982523E+02  -0.109190E+01  -0.647259E+01   0.824073E-03   0.927547E+01   0.978964E+01   0.102215E+02   0.127749E+02   0.172471E+03  -0.885626E+01   0.000000E+00   0.181327E+03  -0.362655E+03
   0.982523E+02  -0.109190E+01  -0.647259E+01   0.981992E-03   0.927547E+01   0.978964E+01   0.185622E+02   0.127749E+02   0.171524E+03  -0.818147E+01   0.000000E+00   0.179705E+03  -0.359411E+03
   0.982523E+02  -0.109190E+01  -0.658584E+01   0.981992E-03   0.927547E+01   0.126079E+02   0.175828E+02   0.127749E+02   0.170897E+03  -0.879387E+01   0.000000E+00   0.179691E+03  -0.359382E+03
   0.982523E+02  -0.109190E+01  -0.349775E+01   0.981992E-03   0.927547E+01   0.126079E+02   0.175828E+02   0.191139E+02   0.170402E+03  -0.960879E+01   0.000000E+00   0.180011E+03  -0.360022E+03
   0.982523E+02  -0.109190E+01  -0.349775E+01   0.981992E-03   0.168568E+02   0.128825E+02   0.175828E+02   0.160088E+02   0.167174E+03  -0.128373E+02   0.000000E+00   0.180011E+03  -0.360023E+03
   0.982523E+02  -0.109190E+01  -0.349775E+01   0.981992E-03   0.139346E+02   0.847708E+01   0.175828E+02   0.160088E+02   0.170275E+03  -0.973553E+01   0.000000E+00   0.180011E+03  -0.360021E+03
   0.982523E+02   0.393657E+00   0.410860E+01   0.981992E-03   0.139346E+02   0.847708E+01   0.175828E+02   0.160088E+02   0.170505E+03  -0.973553E+01   0.000000E+00   0.180241E+03  -0.360481E+03
   0.982523E+02   0.393657E+00   0.410860E+01   0.981992E-03   0.139346E+02   0.847708E+01   0.175828E+02   0.160088E+02   0.170505E+03  -0.973553E+01   0.000000E+00   0.180241E+03  -0.360481E+03
   0.982523E+02   0.393657E+00  -0.778252E+01   0.981992E-03   0.139346E+02   0.847708E+01   0.136167E+02   0.147823E+02   0.170532E+03  -0.915143E+01   0.000000E+00   0.179683E+03  -0.359367E+03
   0.982523E+02  -0.200682E+01  -0.706103E+01   0.556122E-03   0.139346E+02   0.847708E+01   0.136167E+02   0.147823E+02   0.172188E+03  -0.915143E+01   0.000000E+00   0.181339E+03  -0.362679E+03
   0.982523E+02  -0.200682E+01  -0.706103E+01   0.556122E-03   0.160817E+02   0.847708E+01   0.150943E+02   0.147823E+02   0.170613E+03  -0.107266E+02   0.000000E+00   0.181340E+03  -0.362679E+03
   0.982523E+02  -0.200682E+01  -0.706103E+01   0.654845E-03   0.160817E+02   0.972762E+01   0.150943E+02   0.147823E+02   0.171159E+03  -0.105326E+02   0.000000E+00   0.181692E+03  -0.363383E+03
   0.968812E+02  -0.200682E+01  -0.706103E+01   0.654845E-03   0.107451E+02   0.972762E+01   0.150943E+02   0.147823E+02   0.174236E+03  -0.737242E+01   0.000000E+00   0.181608E+03  -0.363217E+03
   0.968812E+02  -0.200682E+01  -0.706103E+01   0.654845E-03   0.107451E+02   0.972762E+01   0.150943E+02   0.150317E+02   0.174222E+03  -0.738654E+01   0.000000E+00   0.181609E+03  -0.363217E+03
   0.968812E+02   0.289367E+01  -0.637474E+01   0.654845E-03   0.107451E+02   0.112411E+02   0.910372E+01   0.150317E+02   0.172099E+03  -0.103037E+02   0.000000E+00   0.182403E+03  -0.364805E+03
   0.968812E+02   0.289367E+01  -0.100724E+02   0.654845E-03   0.820844E+01   0.112411E+02   0.196058E+02   0.158513E+02   0.172363E+03  -0.909449E+01   0.000000E+00   0.181457E+03  -0.362915E+03
   0.968812E+02   0.289367E+01  -0.100724E+02   0.654845E-03   0.130098E+02   0.112411E+02   0.119559E+02   0.158513E+02   0.172272E+03  -0.918545E+01   0.000000E+00   0.181457E+03  -0.362915E+03
   0.968812E+02   0.289367E+01   0.500965E+00   0.654845E-03   0.760396E+01   0.870157E+01   0.119559E+02   0.121043E+02   0.173792E+03  -0.880282E+01   0.000000E+00   0.182595E+03  -0.365190E+03
   0.968812E+02   0.289367E+01   0.500965E+00   0.654845E-03   0.760396E+01   0.870157E+01   0.185428E+02   0.121043E+02   0.173434E+03  -0.916053E+01   0.000000E+00   0.182595E+03  -0.365189E+03
   0.965829E+02   0.289367E+01   0.353411E+00   0.654845E-03   0.760396E+01   0.939665E+01   0.185428E+02   0.121043E+02   0.173020E+03  -0.904399E+01   0.000000E+00   0.182064E+03  -0.364128E+03
   0.994054E+02   0.289367E+01   0.353411E+00   0.654845E-03   0.760396E+01   0.103421E+02   0.114407E+02   0.121043E+02   0.171650E+03  -0.897787E+01   0.000000E+00   0.180628E+03  -0.361256E+03
   0.994054E+02   0.682119E+01   0.353411E+00   0.654845E-03   0.760396E+01   0.103421E+02   0.114407E+02   0.121043E+02   0.169181E+03  -0.897787E+01   0.000000E+00   0.178159E+03  -0.356318E+03
   0.959963E+02   0.210720E+01  -0.815871E+01   0.866184E-03   0.760396E+01   0.103421E+02   0.114407E+02   0.121043E+02   0.170708E+03  -0.897787E+01   0.000000E+00   0.179686E+03  -0.359372E+03
   0.959963E+02   0.210720E+01   0.192902E+01   0.563772E-03   0.760396E+01   0.937511E+01   0.104516E+02   0.121043E+02   0.170397E+03  -0.954171E+01   0.000000E+00   0.179939E+03  -0.359877E+03
   0.959963E+02   0.210720E+01   0.192902E+01   0.563772E-03   0.857346E+01   0.923139E+01   0.104516E+02   0.121043E+02   0.170906E+03  -0.903242E+01   0.000000E+00   0.179938E+03  -0.359877E+03
   0.959963E+02   0.210720E+01  -0.636728E+01   0.563772E-03   0.959150E+01   0.132986E+02   0.104516E+02   0.178456E+02   0.170529E+03  -0.103615E+02   0.000000E+00   0.180890E+03  -0.361781E+03
   0.968630E+02   0.210720E+01  -0.636728E+01   0.563772E-03   0.959150E+01   0.132986E+02   0.104516E+02   0.178456E+02   0.172228E+03  -0.103615E+02   0.000000E+00   0.182589E+03  -0.365179E+03
   0.968630E+02   0.210720E+01  -0.636728E+01   0.644067E-03   0.959150E+01   0.132986E+02   0.104516E+02   0.178456E+02   0.172268E+03  -0.103615E+02   0.000000E+00   0.182629E+03  -0.365259E+03
   0.981990E+02   0.210720E+01   0.461601E+00   0.644067E-03   0.152274E+02   0.118873E+02   0.141169E+02   0.130639E+02   0.172755E+03  -0.105225E+02   0.000000E+00   0.183278E+03  -0.366555E+03
   0.981990E+02   0.210720E+01   0.461601E+00   0.644067E-03   0.917957E+01   0.950567E+01   0.141169E+02   0.136634E+02   0.176030E+03  -0.724760E+01   0.000000E+00   0.183278E+03  -0.366555E+03
   0.981990E+02   0.437562E+01   0.461601E+00   0.568625E-03   0.917957E+01   0.950567E+01   0.141169E+02   0.136634E+02   0.174947E+03  -0.724760E+01   0.000000E+00   0.182195E+03  -0.364389E+03
   0.981990E+02   0.437562E+01   0.461601E+00   0.568625E-03   0.809019E+01   0.950567E+01   0.194008E+02   0.137870E+02   0.173515E+03  -0.867935E+01   0.000000E+00   0.182194E+03  -0.364389E+03
   0.981990E+02   0.411595E+01   0.461601E+00   0.568625E-03   0.809019E+01   0.985647E+01   0.194008E+02   0.137870E+02   0.173678E+03  -0.868607E+01   0.000000E+00   0.182364E+03  -0.364728E+03
   0.981990E+02   0.969238E+00   0.461601E+00   0.568625E-03   0.796248E+01   0.985647E+01   0.194008E+02   0.127176E+02   0.174508E+03  -0.892858E+01   0.000000E+00   0.183437E+03  -0.366873E+03
   0.981990E+02  -0.161555E+01   0.330770E+01   0.568625E-03   0.796248E+01   0.985647E+01   0.156914E+02   0.127176E+02   0.175053E+03  -0.791445E+01   0.000000E+00   0.182967E+03  -0.365935E+03
   0.981990E+02  -0.161555E+01   0.359074E+01   0.568625E-03   0.796248E+01   0.985647E+01   0.168317E+02   0.182550E+02   0.174318E+03  -0.862814E+01   0.000000E+00   0.182946E+03  -0.365892E+03
   0.981990E+02  -0.355884E+01  -0.567079E+01   0.568625E-03   0.796248E+01   0.985647E+01   0.168317E+02   0.155317E+02   0.172896E+03  -0.799964E+01   0.000000E+00   0.180896E+03  -0.361791E+03
