Km_SU1_Rh_a0  Km_SU1_Rh_a1  Km_SU1_Rh_a2  Km_SU1_Rh_a3  Km_SU1_Rh_a4  Km_SU2_Rh_a0  Km_SU2_Rh_a1  Km_SU2_Rh_a2  Km_SU1_Ai_a0  Km_SU1_Ai_a1  Km_SU1_Ai_a2  Km_SU1_Ai_a3  Km_SU1_Ai_a4  Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.402319E+02 -0.125433E+01  0.184280E+01  0.346705E+01  0.245780E+01  0.382387E+02 -0.255159E+01 -0.598403E+01  0.184880E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.859749E+01  0.276261E+00  0.174568E-01  0.114846E-01  0.778623E-02  0.308824E-02 -0.109856E+03
  0.405081E+02 -0.125433E+01  0.184280E+01  0.346705E+01  0.245780E+01  0.376026E+02 -0.255159E+01 -0.598403E+01  0.184880E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.859749E+01  0.277672E+00  0.182488E-01  0.113299E-01  0.862553E-02  0.487552E-02 -0.110383E+03
  0.405081E+02 -0.125433E+01  0.303194E+01  0.250239E+01  0.485378E+01  0.376026E+02 -0.255159E+01 -0.465311E+01  0.184880E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.859749E+01  0.276428E+00  0.178701E-01  0.111671E-01  0.884924E-02  0.417119E-02 -0.109549E+03
  0.405081E+02 -0.125433E+01  0.303194E+01  0.250239E+01  0.485378E+01  0.371811E+02 -0.255159E+01 -0.465311E+01  0.184880E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.859749E+01  0.277488E+00  0.148936E-01  0.111805E-01  0.889789E-02  0.293538E-02 -0.108871E+03
  0.405081E+02 -0.125433E+01  0.303194E+01  0.250239E+01  0.485378E+01  0.359523E+02 -0.255159E+01 -0.465311E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.859749E+01  0.274542E+00  0.104735E-01  0.127228E-01  0.106689E-01  0.329873E-02 -0.109192E+03
  0.405081E+02 -0.125433E+01  0.303194E+01  0.250239E+01  0.485378E+01  0.359523E+02 -0.255159E+01 -0.465311E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.859749E+01  0.277128E+00  0.954972E-02  0.131492E-01  0.125540E-01  0.390891E-02 -0.109662E+03
  0.405081E+02 -0.125433E+01  0.303194E+01  0.250239E+01  0.485378E+01  0.364371E+02 -0.255159E+01 -0.465311E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.859749E+01  0.277486E+00  0.115884E-01  0.117879E-01  0.148102E-01  0.328170E-02 -0.109608E+03
  0.392719E+02 -0.130623E+01  0.303194E+01  0.362667E+01  0.485378E+01  0.366060E+02 -0.187871E+01 -0.594943E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.859749E+01  0.275505E+00  0.907731E-02  0.123295E-01  0.137290E-01  0.328170E-02 -0.109390E+03
  0.392719E+02 -0.130623E+01  0.303194E+01  0.415883E+01  0.310251E+01  0.366060E+02 -0.187871E+01 -0.594943E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.859749E+01  0.275228E+00  0.911831E-02  0.108394E-01  0.123274E-01  0.384428E-02 -0.109886E+03
  0.392719E+02 -0.130623E+01  0.303194E+01  0.236393E+01  0.310251E+01  0.366060E+02 -0.187871E+01 -0.318694E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.861689E+01  0.275770E+00  0.917296E-02  0.972349E-02  0.131337E-01  0.234325E-02 -0.111378E+03
  0.392719E+02 -0.130623E+01  0.303194E+01  0.236393E+01  0.310251E+01  0.366060E+02 -0.187871E+01 -0.318694E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.861689E+01  0.277686E+00  0.926154E-02  0.945913E-02  0.122542E-01  0.318589E-02 -0.111536E+03
  0.392719E+02 -0.130623E+01  0.303194E+01  0.173493E+01  0.403333E+01  0.353239E+02 -0.168820E+01 -0.246242E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.275310E+00  0.881740E-02  0.722481E-02  0.979138E-02  0.455345E-02 -0.109616E+03
  0.403031E+02 -0.130623E+01  0.287312E+01  0.173493E+01  0.403333E+01  0.353239E+02 -0.168820E+01 -0.246242E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.273506E+00  0.569897E-02  0.615358E-02  0.103290E-01  0.778541E-02 -0.108383E+03
  0.403031E+02 -0.130623E+01  0.287312E+01  0.173493E+01  0.565783E+01  0.353239E+02 -0.136473E+01 -0.483744E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.273506E+00  0.510523E-02  0.409128E-02  0.114446E-01  0.694975E-02 -0.106850E+03
  0.403031E+02 -0.130623E+01  0.287312E+01  0.173493E+01  0.829610E+01  0.360413E+02 -0.136473E+01 -0.483744E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.273602E+00  0.317239E-02  0.329984E-02  0.133178E-01  0.694975E-02 -0.107152E+03
  0.403031E+02 -0.130623E+01  0.358069E+01  0.173493E+01  0.824589E+01  0.350999E+02 -0.130480E+00 -0.483744E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.271196E+00  0.447664E-02  0.226948E-02  0.134323E-01  0.925919E-02 -0.107423E+03
  0.403031E+02 -0.130623E+01  0.358069E+01  0.173493E+01  0.566226E+01  0.357460E+02 -0.130480E+00 -0.483744E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.270496E+00  0.278385E-02  0.405420E-02  0.101632E-01  0.841108E-02 -0.106384E+03
  0.403031E+02 -0.130623E+01  0.358069E+01  0.474199E+01  0.566226E+01  0.357460E+02 -0.130480E+00 -0.502663E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.271178E+00  0.278385E-02  0.364840E-02  0.102064E-01  0.862216E-02 -0.105489E+03
  0.403031E+02 -0.130623E+01  0.358069E+01  0.474199E+01  0.566226E+01  0.357460E+02 -0.130480E+00 -0.502663E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.274254E+00  0.507854E-02  0.418248E-02  0.952173E-02  0.785551E-02 -0.105925E+03
  0.403031E+02 -0.130623E+01  0.358069E+01  0.474199E+01  0.566226E+01  0.345596E+02 -0.130480E+00 -0.502663E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.271645E+00  0.512824E-02  0.403007E-02  0.752906E-02  0.481506E-02 -0.105780E+03
  0.403031E+02 -0.159787E+01  0.353488E+01  0.296944E+01  0.566226E+01  0.345878E+02 -0.130480E+00 -0.502663E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.271945E+00  0.183438E-02  0.352918E-02  0.795879E-02  0.642622E-02 -0.105712E+03
  0.403031E+02 -0.159787E+01  0.353488E+01  0.493636E+01  0.718755E+01  0.345878E+02 -0.130480E+00 -0.502663E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.271945E+00  0.123242E-02  0.310457E-02  0.707929E-02  0.642622E-02 -0.105566E+03
  0.403031E+02 -0.193026E+01  0.353488E+01  0.370948E+01  0.718755E+01  0.351416E+02 -0.126772E+01 -0.507264E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.273688E+00  0.247743E-02  0.348536E-02  0.601325E-02  0.502783E-02 -0.105474E+03
  0.403031E+02 -0.193026E+01  0.353488E+01  0.370948E+01  0.362068E+01  0.351416E+02 -0.126772E+01 -0.507264E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.276462E+00  0.282377E-02  0.136141E-02  0.577399E-02  0.865101E-02 -0.106637E+03
  0.403031E+02 -0.193026E+01  0.353488E+01  0.192753E+01  0.397187E+01  0.365169E+02 -0.126772E+01 -0.507264E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.275438E+00  0.304254E-02  0.136141E-02  0.551963E-02  0.969736E-02 -0.106135E+03
  0.403031E+02 -0.264725E+00  0.353488E+01  0.192753E+01  0.397187E+01  0.361677E+02 -0.126772E+01 -0.507264E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.275371E+00  0.321964E-02  0.195370E-02  0.583045E-02  0.620924E-02 -0.106204E+03
  0.403031E+02 -0.264725E+00  0.353488E+01  0.192753E+01  0.595850E+01  0.361677E+02 -0.126772E+01 -0.507264E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.272734E+00  0.368760E-02  0.195370E-02  0.648140E-02  0.594217E-02 -0.105855E+03
  0.403031E+02 -0.225219E+01  0.353488E+01  0.192753E+01  0.595850E+01  0.361677E+02  0.846133E-01 -0.507264E+01  0.185142E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.273202E+00  0.420028E-02  0.604841E-03  0.610195E-02  0.722876E-02 -0.106395E+03
  0.403031E+02 -0.225219E+01  0.369607E+01  0.192753E+01  0.595850E+01  0.361677E+02 -0.447030E+00 -0.708841E+01  0.185473E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.273799E+00  0.249641E-02  0.604841E-03  0.610195E-02  0.748747E-02 -0.105573E+03
  0.403031E+02 -0.225219E+01  0.369607E+01  0.294645E+01  0.595850E+01  0.389599E+02 -0.447030E+00 -0.708841E+01  0.185473E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.274827E+00  0.399806E-03  0.604841E-03  0.443750E-02  0.652806E-02 -0.109203E+03
  0.403031E+02 -0.225219E+01  0.369607E+01  0.294645E+01  0.595850E+01  0.389599E+02 -0.447030E+00 -0.957659E+01  0.185473E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.274819E+00  0.399806E-03  0.644490E-03  0.384836E-02  0.498887E-02 -0.106984E+03
  0.403031E+02 -0.225219E+01  0.369607E+01  0.991959E+00  0.595850E+01  0.385028E+02 -0.159864E+01 -0.957659E+01  0.185473E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.274545E+00  0.322198E-02  0.182511E-02  0.370564E-02  0.586062E-02 -0.107010E+03
  0.403031E+02 -0.225219E+01  0.369607E+01  0.296052E+01  0.595850E+01  0.385028E+02 -0.159864E+01 -0.957659E+01  0.185473E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.273019E+00  0.368718E-02  0.470476E-02  0.339053E-02  0.520780E-02 -0.106369E+03
  0.403031E+02 -0.274170E+01  0.135364E+00  0.296052E+01  0.595850E+01  0.385028E+02 -0.159864E+01 -0.754739E+01  0.185473E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.273804E+00  0.315339E-02  0.701425E-02  0.339053E-02  0.631422E-02 -0.110031E+03
  0.403031E+02 -0.274170E+01  0.369672E+01  0.296052E+01  0.595850E+01  0.385028E+02 -0.159864E+01 -0.876814E+01  0.185473E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.272088E+00  0.357291E-02  0.336774E-02  0.325227E-02  0.515193E-02 -0.106594E+03
  0.403031E+02 -0.274170E+01  0.369672E+01  0.296052E+01  0.595850E+01  0.385028E+02 -0.159864E+01 -0.876814E+01  0.185693E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.270375E+00  0.292514E-02  0.274449E-02  0.138341E-02  0.546913E-02 -0.106689E+03
  0.403031E+02 -0.274170E+01  0.369672E+01  0.296052E+01  0.595850E+01  0.385028E+02 -0.160354E+01 -0.876814E+01  0.185693E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.268450E+00  0.384469E-03  0.274449E-02  0.138341E-02  0.685936E-02 -0.106479E+03
  0.403031E+02 -0.157778E+01  0.369672E+01  0.893450E+00  0.595850E+01  0.379296E+02 -0.160354E+01 -0.876814E+01  0.185693E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.836468E+01  0.267190E+00  0.384469E-03  0.560307E-02  0.138341E-02  0.389262E-02 -0.106157E+03
  0.403031E+02 -0.157778E+01  0.258217E+01  0.893450E+00  0.252304E+01  0.383307E+02 -0.160354E+01 -0.876814E+01  0.185693E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.852815E+01  0.269248E+00  0.384469E-03  0.228648E-02  0.380282E-04  0.546414E-02 -0.108116E+03
  0.402332E+02 -0.157778E+01  0.258217E+01  0.205739E+01  0.385602E+01  0.383307E+02  0.400493E+00 -0.876814E+01  0.185693E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.852815E+01  0.270091E+00  0.297836E-02  0.194824E-02  0.304365E-02  0.494348E-02 -0.108819E+03
  0.402332E+02 -0.157778E+01  0.258217E+01  0.466161E+01  0.385602E+01  0.388079E+02  0.305384E-01 -0.876814E+01  0.185693E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.852815E+01  0.270093E+00  0.510553E-02  0.226918E-02  0.276129E-02  0.564849E-02 -0.109371E+03
  0.402332E+02 -0.157778E+01  0.276621E+01 -0.182846E+00  0.618585E+01  0.388079E+02  0.305384E-01 -0.876814E+01  0.185693E+02 -0.598276E+01 -0.757776E+01 -0.578675E+01  0.852815E+01  0.273231E+00  0.412646E-02  0.767118E-04  0.278781E-02  0.649875E-02 -0.111464E+03
  0.402332E+02 -0.157778E+01  0.276621E+01  0.431211E+01  0.618585E+01  0.367038E+02  0.305384E-01 -0.876814E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.578675E+01  0.852815E+01  0.275077E+00  0.568425E-02  0.115383E-02  0.278781E-02  0.649875E-02 -0.104708E+03
  0.402332E+02 -0.157778E+01  0.276621E+01  0.431211E+01  0.618585E+01  0.372222E+02  0.305384E-01 -0.876814E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.578675E+01  0.852815E+01  0.275468E+00  0.292271E-02  0.332983E-02  0.594595E-02  0.649875E-02 -0.105233E+03
  0.402332E+02 -0.157778E+01  0.276621E+01  0.431211E+01  0.618585E+01  0.363080E+02  0.305384E-01 -0.876814E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590827E+01  0.852815E+01  0.273119E+00  0.187985E-02  0.615268E-02  0.103153E-01  0.764801E-02 -0.104537E+03
  0.402332E+02 -0.157778E+01  0.276621E+01  0.431211E+01  0.618585E+01  0.363080E+02  0.305384E-01 -0.876814E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590827E+01  0.852815E+01  0.273517E+00  0.187985E-02  0.920375E-02  0.109943E-01  0.695313E-02 -0.104883E+03
  0.402332E+02 -0.132483E+01  0.276621E+01  0.438654E+01  0.618585E+01  0.363080E+02  0.305384E-01 -0.876814E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590827E+01  0.852815E+01  0.273826E+00  0.348005E-02  0.129529E-01  0.111646E-01  0.713597E-02 -0.105446E+03
  0.402916E+02 -0.132483E+01  0.276621E+01  0.438654E+01  0.731665E+01  0.363080E+02  0.305384E-01 -0.876814E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590827E+01  0.852815E+01  0.275201E+00  0.493517E-02  0.114389E-01  0.102984E-01  0.605686E-02 -0.105642E+03
  0.398373E+02 -0.280941E+01  0.236842E+01  0.468059E+01  0.575495E+01  0.377501E+02  0.305384E-01 -0.876814E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590827E+01  0.852815E+01  0.272840E+00  0.671521E-02  0.103300E-01  0.996346E-02  0.610981E-02 -0.107232E+03
  0.398373E+02 -0.278725E+01  0.236842E+01  0.468059E+01  0.703680E+01  0.377501E+02 -0.134452E+01 -0.876814E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590827E+01  0.852815E+01  0.272850E+00  0.570372E-02  0.106394E-01  0.109722E-01  0.582407E-02 -0.107200E+03
  0.398373E+02 -0.278725E+01  0.236842E+01  0.357422E+01  0.723057E+01  0.377501E+02 -0.134452E+01 -0.876814E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590827E+01  0.852815E+01  0.272850E+00  0.559904E-02  0.118183E-01  0.108658E-01  0.694135E-02 -0.107105E+03
  0.398373E+02 -0.274349E+01  0.236842E+01  0.115078E+01  0.723057E+01  0.377501E+02 -0.134452E+01 -0.876814E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590827E+01  0.852815E+01  0.272738E+00  0.378666E-02  0.115203E-01  0.879889E-02  0.782990E-02 -0.107210E+03
  0.398373E+02 -0.274349E+01  0.236842E+01  0.115078E+01  0.723057E+01  0.377501E+02 -0.134452E+01 -0.720356E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590827E+01  0.852815E+01  0.272738E+00  0.146193E-02  0.117554E-01  0.674640E-02  0.720038E-02 -0.106879E+03
  0.398373E+02 -0.274349E+01  0.236842E+01  0.120232E+01  0.723057E+01  0.377501E+02 -0.134452E+01 -0.720356E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590827E+01  0.852815E+01  0.270407E+00  0.146193E-02  0.168368E-01  0.683262E-02  0.704519E-02 -0.107169E+03
  0.398373E+02 -0.274349E+01  0.236842E+01  0.120232E+01  0.723057E+01  0.377501E+02 -0.134452E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590827E+01  0.852815E+01  0.269957E+00  0.430984E-03  0.178730E-01  0.455139E-02  0.612940E-02 -0.106768E+03
  0.398373E+02 -0.274349E+01  0.236842E+01  0.120232E+01  0.723057E+01  0.377501E+02 -0.134452E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590827E+01  0.852815E+01  0.268512E+00  0.164866E-02  0.178730E-01  0.379970E-02  0.433705E-02 -0.106559E+03
  0.398373E+02 -0.274349E+01  0.236842E+01  0.120232E+01  0.723057E+01  0.377501E+02 -0.134452E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590827E+01  0.852815E+01  0.270781E+00  0.242933E-02  0.178730E-01  0.201399E-02  0.436411E-02 -0.106590E+03
  0.398373E+02 -0.274349E+01  0.287963E+01  0.120232E+01  0.723057E+01  0.377501E+02 -0.134452E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590827E+01  0.852815E+01  0.271285E+00  0.142830E-02  0.170321E-01  0.147992E-02  0.350640E-02 -0.106101E+03
  0.398373E+02 -0.274349E+01  0.287963E+01  0.426042E+01  0.723057E+01  0.377501E+02 -0.134452E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590827E+01  0.852815E+01  0.273022E+00  0.329685E-02  0.179782E-01  0.172258E-02  0.437529E-02 -0.106396E+03
  0.398373E+02 -0.274349E+01  0.287963E+01  0.426042E+01  0.723057E+01  0.377501E+02 -0.134452E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590827E+01  0.852815E+01  0.273121E+00  0.241537E-02  0.175036E-01  0.399521E-02  0.226536E-02 -0.106287E+03
  0.402847E+02 -0.274349E+01  0.287963E+01  0.426042E+01  0.723057E+01  0.377501E+02 -0.134452E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590827E+01  0.852815E+01  0.271935E+00  0.363803E-02  0.175036E-01  0.550021E-02  0.161620E-02 -0.106321E+03
  0.402847E+02 -0.274349E+01  0.429709E+01  0.426042E+01  0.723057E+01  0.377501E+02 -0.134452E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590827E+01  0.852815E+01  0.269853E+00  0.210099E-02  0.153474E-01  0.528388E-02  0.161620E-02 -0.105706E+03
  0.402847E+02 -0.274349E+01  0.429709E+01  0.426042E+01  0.723057E+01  0.377501E+02 -0.134452E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590609E+01  0.852815E+01  0.268433E+00  0.210099E-02  0.146754E-01  0.690665E-02  0.527291E-02 -0.106097E+03
  0.407948E+02 -0.274349E+01  0.429709E+01  0.426042E+01  0.723057E+01  0.377501E+02 -0.134452E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590609E+01  0.852815E+01  0.266625E+00  0.205459E-02  0.148451E-01  0.481660E-02  0.202549E-02 -0.106180E+03
  0.407948E+02 -0.287747E+01  0.429709E+01  0.426042E+01  0.723057E+01  0.377501E+02 -0.134452E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590609E+01  0.852815E+01  0.266708E+00  0.245899E-02  0.173434E-01  0.621745E-02  0.880001E-03 -0.106741E+03
  0.407948E+02 -0.287747E+01  0.510022E+01  0.426042E+01  0.424626E+01  0.377501E+02 -0.134452E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590609E+01  0.852815E+01  0.265097E+00  0.326062E-02  0.151698E-01  0.108155E-01  0.191384E-02 -0.108608E+03
  0.407948E+02 -0.287747E+01  0.510022E+01  0.426042E+01  0.964603E+01  0.377501E+02 -0.134452E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590609E+01  0.852815E+01  0.263971E+00  0.326062E-02  0.139464E-01  0.106826E-01  0.191384E-02 -0.107575E+03
  0.407948E+02 -0.287747E+01  0.454492E+01  0.646286E+01  0.964603E+01  0.377501E+02 -0.134452E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590609E+01  0.852815E+01  0.266108E+00  0.464898E-02  0.133850E-01  0.959753E-02  0.187550E-02 -0.108950E+03
  0.410685E+02 -0.287747E+01  0.454492E+01  0.372306E+01  0.964603E+01  0.377501E+02 -0.134452E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590609E+01  0.852815E+01  0.267411E+00  0.464898E-02  0.150074E-01  0.112143E-01  0.293480E-02 -0.108656E+03
  0.410685E+02 -0.307916E+01  0.454492E+01  0.372306E+01  0.605373E+01  0.377501E+02 -0.913366E+00 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590609E+01  0.852815E+01  0.269138E+00  0.220417E-02  0.160841E-01  0.991577E-02  0.279669E-02 -0.108499E+03
  0.410685E+02 -0.307916E+01  0.454492E+01  0.372306E+01  0.605373E+01  0.377501E+02 -0.913366E+00 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590609E+01  0.852815E+01  0.270387E+00  0.359912E-02  0.170022E-01  0.965465E-02  0.832912E-03 -0.108578E+03
  0.410685E+02 -0.307916E+01  0.454492E+01  0.105748E+01  0.605373E+01  0.377501E+02 -0.139221E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590609E+01  0.852815E+01  0.269704E+00  0.271310E-02  0.136176E-01  0.820472E-02  0.832912E-03 -0.108355E+03
  0.410685E+02 -0.307916E+01  0.454492E+01  0.720905E+00  0.605373E+01  0.379213E+02 -0.139221E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590609E+01  0.866430E+01  0.267307E+00  0.217448E-02  0.134707E-01  0.758648E-02  0.832912E-03 -0.109099E+03
  0.410291E+02 -0.107037E+01  0.454492E+01  0.720905E+00  0.605373E+01  0.392099E+02 -0.139221E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590609E+01  0.866430E+01  0.267449E+00  0.339595E-02  0.121550E-01  0.773671E-02  0.878028E-03 -0.109909E+03
  0.410291E+02 -0.107037E+01  0.454492E+01  0.720905E+00  0.605373E+01  0.392099E+02 -0.243116E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590609E+01  0.866430E+01  0.268040E+00  0.465707E-02  0.109641E-01  0.637701E-02  0.270547E-02 -0.109326E+03
  0.410291E+02 -0.107037E+01  0.454492E+01  0.720905E+00  0.605373E+01  0.392099E+02 -0.243116E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590609E+01  0.866430E+01  0.265020E+00  0.394173E-02  0.930457E-02  0.548459E-02  0.319748E-02 -0.109008E+03
  0.410291E+02 -0.107037E+01  0.454492E+01  0.198218E+01  0.605373E+01  0.392099E+02 -0.243116E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590609E+01  0.866430E+01  0.265493E+00  0.416272E-02  0.102647E-01  0.757173E-02  0.181217E-02 -0.108178E+03
  0.410291E+02 -0.107037E+01  0.454492E+01  0.218161E+01  0.605373E+01  0.392099E+02 -0.243116E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590609E+01  0.866430E+01  0.266505E+00  0.301498E-02  0.108293E-01  0.776035E-02  0.359793E-02 -0.108211E+03
  0.410291E+02 -0.107037E+01  0.454492E+01  0.218161E+01  0.605373E+01  0.389196E+02 -0.219862E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590609E+01  0.866430E+01  0.266037E+00  0.213825E-02  0.121997E-01  0.808517E-02  0.342433E-02 -0.107922E+03
  0.410291E+02 -0.107037E+01  0.454492E+01  0.218161E+01  0.605373E+01  0.389196E+02 -0.219862E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590609E+01  0.866430E+01  0.263967E+00  0.402857E-02  0.121997E-01  0.749513E-02  0.176647E-02 -0.107870E+03
  0.410291E+02 -0.107037E+01  0.454492E+01  0.218161E+01  0.583590E+01  0.389196E+02 -0.219862E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590609E+01  0.866430E+01  0.265407E+00  0.266551E-02  0.902649E-02  0.749513E-02  0.655589E-03 -0.107347E+03
  0.410291E+02 -0.136432E+01  0.276740E+01  0.218161E+01  0.610252E+01  0.389196E+02 -0.223773E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590609E+01  0.866430E+01  0.265730E+00  0.225077E-02  0.654333E-02  0.111645E-01  0.147499E-02 -0.108108E+03
  0.398144E+02 -0.136432E+01  0.276740E+01  0.218161E+01  0.539187E+01  0.389196E+02 -0.275611E+01 -0.905229E+01  0.185693E+02 -0.603499E+01 -0.757776E+01 -0.590609E+01  0.866430E+01  0.266846E+00  0.170784E-02  0.712983E-02  0.843968E-02  0.345357E-02 -0.106265E+03
