Kmin_a0       Kmin_a1       Kmin_a2       Kmin_a3       Kmin_a4       Kmin_a5       Kmin_a6       Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.310691E+02 -0.193326E+01 -0.688998E+01  0.887667E+01  0.677860E+01  0.368671E+01 -0.180827E+00  0.221689E-01  0.288575E-01  0.203782E-02  0.271394E-01  0.616079E-04 -0.855779E+03
  0.310691E+02 -0.193326E+01 -0.688998E+01  0.887667E+01  0.677860E+01  0.290424E+01 -0.180827E+00  0.235932E-01  0.297434E-01  0.356426E-02  0.249830E-01  0.481532E-03 -0.856041E+03
  0.310691E+02 -0.193326E+01 -0.688998E+01  0.887667E+01  0.677860E+01  0.254652E+01 -0.101205E+01  0.180839E-01  0.274681E-01  0.333082E-02  0.249517E-01  0.481532E-03 -0.855618E+03
  0.309911E+02 -0.215279E+01 -0.688998E+01  0.887667E+01  0.857335E+01  0.887091E-01 -0.101205E+01  0.165052E-01  0.273312E-01  0.209191E-02  0.219155E-01  0.481532E-03 -0.856834E+03
  0.309911E+02 -0.215279E+01 -0.688998E+01  0.887667E+01  0.857335E+01  0.887091E-01 -0.201018E+01  0.131157E-01  0.263994E-01  0.210901E-02  0.226302E-01  0.481532E-03 -0.857491E+03
  0.309911E+02 -0.215279E+01 -0.502580E+01  0.887667E+01  0.857335E+01  0.887091E-01 -0.201018E+01  0.132669E-01  0.258534E-01  0.415528E-02  0.189409E-01  0.481532E-03 -0.856864E+03
  0.309911E+02 -0.386119E+00 -0.502580E+01  0.895522E+01  0.791502E+01  0.477185E+01 -0.201018E+01  0.141878E-01  0.254117E-01  0.180760E-02  0.186288E-01  0.307978E-02 -0.850293E+03
  0.309911E+02 -0.386119E+00 -0.502580E+01  0.943826E+01  0.782358E+01  0.528087E+01 -0.201018E+01  0.106747E-01  0.227704E-01  0.180760E-02  0.184894E-01  0.329034E-02 -0.850710E+03
  0.309911E+02 -0.386119E+00 -0.502580E+01  0.943826E+01  0.782358E+01  0.528087E+01 -0.371313E+01  0.717039E-02  0.215890E-01  0.131283E-02  0.151648E-01  0.329034E-02 -0.851956E+03
  0.309911E+02 -0.386119E+00 -0.502580E+01  0.943826E+01  0.782358E+01  0.528087E+01 -0.371313E+01  0.913200E-02  0.213270E-01  0.907181E-03  0.133776E-01  0.134358E-03 -0.851357E+03
  0.309911E+02 -0.386119E+00 -0.502580E+01  0.623610E+01  0.782358E+01  0.528087E+01 -0.371313E+01  0.691115E-02  0.186360E-01  0.907181E-03  0.149973E-01  0.188312E-03 -0.851135E+03
  0.299034E+02 -0.263587E+00 -0.502580E+01  0.623610E+01  0.782358E+01  0.528087E+01 -0.371313E+01  0.558921E-02  0.246776E-01  0.201130E-04  0.130175E-01  0.188312E-03 -0.848985E+03
  0.299034E+02  0.922449E+00 -0.502580E+01  0.623610E+01  0.100991E+02  0.528087E+01 -0.259619E+01  0.411967E-02  0.299169E-01  0.201130E-04  0.628809E-02  0.188312E-03 -0.847680E+03
  0.299034E+02  0.922449E+00 -0.567855E+01  0.623610E+01  0.939086E+01  0.500362E+01 -0.259619E+01  0.375907E-02  0.299169E-01  0.201130E-04  0.569355E-02  0.188312E-03 -0.847552E+03
  0.299034E+02  0.922449E+00 -0.567855E+01  0.623610E+01  0.939086E+01  0.376247E+01 -0.259619E+01  0.720603E-03  0.315596E-01  0.201130E-04  0.554784E-02  0.188312E-03 -0.848212E+03
  0.299034E+02  0.922449E+00 -0.567855E+01  0.568425E+01  0.939086E+01  0.376247E+01 -0.259619E+01  0.720603E-03  0.315596E-01  0.110077E-02  0.739321E-02  0.325254E-02 -0.849234E+03
  0.299034E+02  0.922449E+00 -0.567855E+01  0.568425E+01  0.939086E+01  0.548063E+01 -0.259619E+01  0.954423E-03  0.346404E-01  0.216682E-02  0.429512E-02  0.553196E-02 -0.848811E+03
  0.299034E+02  0.922449E+00 -0.567855E+01  0.568425E+01  0.939086E+01  0.548063E+01 -0.277864E+01  0.258165E-02  0.346404E-01  0.266805E-02  0.271660E-02  0.553196E-02 -0.848804E+03
  0.299034E+02  0.922449E+00 -0.543509E+01  0.616546E+01  0.939086E+01  0.554471E+01 -0.277864E+01  0.930812E-03  0.346404E-01  0.633413E-03  0.264864E-02  0.213823E-03 -0.847708E+03
  0.299034E+02  0.922449E+00 -0.543509E+01  0.616546E+01  0.939086E+01  0.554471E+01 -0.277864E+01  0.228265E-02  0.330432E-01  0.633413E-03  0.313490E-02  0.213823E-03 -0.847607E+03
  0.299034E+02  0.922449E+00 -0.639112E+01  0.400633E+01  0.939086E+01  0.554471E+01 -0.305929E+01  0.228265E-02  0.313753E-01  0.161792E-02  0.400272E-02  0.213823E-03 -0.851052E+03
  0.299034E+02  0.922449E+00 -0.600399E+01  0.689850E+01  0.801158E+01  0.554471E+01 -0.305929E+01  0.256978E-02  0.290612E-01  0.258026E-02  0.151012E-02  0.330231E-02 -0.848846E+03
  0.293521E+02  0.922449E+00 -0.600399E+01  0.689850E+01  0.627204E+01  0.554471E+01 -0.305929E+01  0.324657E-02  0.290612E-01  0.185096E-02  0.136541E-02  0.330231E-02 -0.852703E+03
  0.293521E+02  0.922449E+00 -0.600399E+01  0.689850E+01  0.627204E+01  0.554471E+01 -0.305929E+01  0.483975E-02  0.230823E-01  0.185096E-02  0.341741E-02  0.330231E-02 -0.852352E+03
  0.293521E+02  0.922449E+00 -0.600399E+01  0.689850E+01  0.627204E+01  0.554471E+01 -0.305929E+01  0.764258E-02  0.206793E-01  0.339542E-02  0.341741E-02  0.209444E-02 -0.852268E+03
  0.299463E+02  0.922449E+00 -0.600399E+01  0.689850E+01  0.803127E+01  0.554471E+01 -0.215348E+01  0.680814E-02  0.206793E-01  0.553921E-02  0.695417E-02  0.222255E-02 -0.848265E+03
  0.299463E+02  0.922449E+00 -0.600399E+01  0.689850E+01  0.803127E+01  0.554471E+01 -0.215348E+01  0.475297E-02  0.225761E-01  0.318375E-02  0.695417E-02  0.270419E-02 -0.848206E+03
  0.299463E+02  0.922449E+00 -0.600399E+01  0.689850E+01  0.803127E+01  0.554471E+01 -0.215348E+01  0.714643E-02  0.225761E-01  0.469624E-02  0.317616E-02  0.610712E-02 -0.848394E+03
  0.299463E+02  0.922449E+00 -0.171140E+01  0.689850E+01  0.803127E+01  0.554471E+01 -0.215348E+01  0.481364E-02  0.214548E-01  0.434947E-02  0.594591E-02  0.532884E-02 -0.851220E+03
  0.300851E+02  0.922449E+00 -0.171140E+01  0.689850E+01  0.803127E+01  0.582836E+01 -0.406747E+00  0.211491E-02  0.214548E-01  0.567156E-02  0.329787E-02  0.991331E-02 -0.851433E+03
  0.300851E+02  0.922449E+00 -0.171140E+01  0.689850E+01  0.803127E+01  0.582836E+01 -0.406747E+00  0.211491E-02  0.248548E-01  0.239060E-02  0.247174E-02  0.879991E-02 -0.851251E+03
  0.300851E+02  0.922449E+00 -0.651058E+01  0.689850E+01  0.803127E+01  0.582836E+01 -0.406747E+00  0.166775E-02  0.240575E-01  0.361598E-03  0.291590E-02  0.677111E-02 -0.848922E+03
  0.300851E+02  0.105839E+01 -0.249281E+01  0.689850E+01  0.825138E+01  0.582836E+01 -0.406747E+00  0.237379E-02  0.223638E-01  0.361598E-03  0.291590E-02  0.488012E-02 -0.848751E+03
  0.300851E+02  0.105839E+01 -0.249281E+01  0.689850E+01  0.825138E+01  0.582836E+01 -0.406747E+00  0.555778E-02  0.214538E-01  0.360137E-02  0.515574E-02  0.253636E-02 -0.848921E+03
  0.300851E+02  0.105839E+01 -0.249281E+01  0.774312E+01  0.825138E+01  0.342204E+01 -0.406747E+00  0.437308E-02  0.167651E-01  0.399959E-02  0.570722E-02  0.403486E-02 -0.849189E+03
  0.300851E+02  0.108984E+01 -0.249281E+01  0.774312E+01  0.820317E+01  0.307548E+01 -0.406747E+00  0.434853E-02  0.139343E-01  0.359434E-02  0.272927E-02  0.373056E-02 -0.848914E+03
  0.300851E+02  0.108984E+01 -0.249281E+01  0.774312E+01  0.820317E+01  0.307548E+01 -0.406747E+00  0.604125E-03  0.943103E-02  0.486771E-02  0.272927E-02  0.317500E-02 -0.848596E+03
  0.300851E+02  0.108984E+01 -0.575512E+01  0.774312E+01  0.820317E+01  0.307548E+01 -0.313679E+01  0.135606E-02  0.706787E-02  0.421952E-03  0.233435E-02  0.252460E-02 -0.847123E+03
  0.300851E+02  0.108984E+01 -0.575512E+01  0.566896E+01  0.820317E+01  0.220587E+01 -0.367588E+01  0.374837E-02  0.533592E-02  0.421952E-03  0.543761E-02  0.240561E-02 -0.849946E+03
  0.300851E+02  0.108984E+01 -0.338270E+01  0.583391E+01  0.820317E+01  0.220587E+01 -0.367588E+01  0.666718E-03  0.425847E-02  0.421952E-03  0.420323E-02  0.402887E-02 -0.849949E+03
  0.300851E+02  0.108984E+01 -0.338270E+01  0.898174E+01  0.820317E+01  0.220587E+01 -0.367588E+01  0.666718E-03  0.425847E-02  0.421952E-03  0.318897E-02  0.285254E-02 -0.849159E+03
  0.304156E+02  0.108984E+01 -0.338270E+01  0.898174E+01  0.820317E+01  0.375759E+01  0.132362E+01  0.180287E-02  0.109035E-02  0.421952E-03  0.253056E-02  0.388884E-02 -0.847226E+03
  0.304156E+02  0.108984E+01 -0.338270E+01  0.898174E+01  0.105698E+02  0.375759E+01 -0.818128E+00  0.376321E-02  0.125985E-02  0.421952E-03  0.407654E-03  0.388884E-02 -0.846651E+03
  0.304156E+02  0.572402E+00 -0.338270E+01  0.898174E+01  0.999562E+01  0.246457E+01 -0.110200E+01  0.930159E-02  0.263116E-02  0.421952E-03  0.407654E-03  0.531024E-02 -0.847065E+03
  0.304156E+02  0.572402E+00 -0.433336E+01  0.898174E+01  0.999562E+01  0.246457E+01 -0.110200E+01  0.946524E-02  0.622012E-02  0.189422E-03  0.407654E-03  0.429002E-02 -0.846404E+03
  0.304156E+02  0.572402E+00 -0.444821E+01  0.898174E+01  0.999562E+01  0.188173E+01 -0.110200E+01  0.862720E-02  0.622012E-02  0.189422E-03  0.556143E-03  0.512944E-02 -0.846937E+03
  0.304156E+02  0.572402E+00 -0.444821E+01  0.898174E+01  0.999562E+01  0.248650E+01  0.265445E+01  0.114554E-01  0.517789E-02  0.189422E-03  0.212174E-02  0.703198E-02 -0.848007E+03
  0.296868E+02  0.572402E+00 -0.444821E+01  0.898174E+01  0.999562E+01  0.248650E+01  0.117014E+01  0.134757E-01  0.682848E-02  0.250358E-03  0.212174E-02  0.466041E-02 -0.849290E+03
  0.306759E+02  0.572402E+00 -0.444821E+01  0.898174E+01  0.999562E+01  0.248650E+01 -0.395121E-01  0.929994E-02  0.122848E-01  0.250358E-03  0.212174E-02  0.729752E-02 -0.847485E+03
  0.306077E+02  0.572402E+00 -0.495419E+01  0.898174E+01  0.999562E+01  0.231036E+01 -0.395121E-01  0.746343E-02  0.123968E-01  0.106400E-02  0.212174E-02  0.729752E-02 -0.847524E+03
  0.306077E+02  0.652477E+00 -0.495419E+01  0.898174E+01  0.965702E+01  0.231036E+01 -0.395121E-01  0.104411E-01  0.123968E-01  0.336528E-02  0.802361E-03  0.777767E-02 -0.847727E+03
  0.306077E+02  0.652477E+00 -0.495419E+01  0.898174E+01  0.965702E+01  0.231036E+01 -0.395121E-01  0.108021E-01  0.140800E-01  0.963172E-03  0.802361E-03  0.630670E-02 -0.847514E+03
  0.306077E+02  0.652477E+00 -0.365117E+01  0.898174E+01  0.111533E+02  0.231036E+01 -0.395121E-01  0.964064E-02  0.121769E-01  0.963172E-03  0.802361E-03  0.485571E-02 -0.848935E+03
  0.306077E+02  0.531570E+00 -0.365117E+01  0.898174E+01  0.111533E+02  0.231036E+01 -0.395121E-01  0.756432E-02  0.141984E-01  0.283295E-02  0.802361E-03  0.753827E-02 -0.849595E+03
  0.306077E+02  0.531570E+00 -0.365117E+01  0.768242E+01  0.953302E+01  0.528435E+01 -0.395121E-01  0.118288E-01  0.126434E-01  0.302416E-02  0.377172E-02  0.194596E-02 -0.846128E+03
  0.306077E+02  0.531570E+00 -0.365117E+01  0.768242E+01  0.953302E+01  0.334587E+01  0.558473E-01  0.941256E-02  0.934453E-02  0.302416E-02  0.272751E-02  0.194596E-02 -0.846490E+03
  0.306077E+02  0.643472E+00 -0.365117E+01  0.768242E+01  0.953302E+01  0.467039E+01  0.558473E-01  0.127844E-01  0.754976E-02  0.171155E-02  0.238185E-02  0.357392E-02 -0.845702E+03
  0.306077E+02  0.643472E+00 -0.365117E+01  0.768242E+01  0.953302E+01  0.467039E+01  0.558473E-01  0.127183E-01  0.720139E-02  0.171155E-02  0.238185E-02  0.430620E-02 -0.845741E+03
  0.306077E+02  0.643472E+00 -0.365117E+01  0.740522E+01  0.104542E+02  0.467039E+01  0.558473E-01  0.104136E-01  0.106811E-01  0.652636E-02  0.279074E-02  0.678695E-02 -0.847141E+03
  0.306077E+02  0.643472E+00 -0.365117E+01  0.740522E+01  0.104542E+02  0.467039E+01  0.732911E+00  0.104136E-01  0.812601E-02  0.798286E-02  0.178085E-02  0.726058E-02 -0.847227E+03
  0.306077E+02  0.643472E+00 -0.365117E+01  0.948369E+01  0.105740E+02  0.467039E+01 -0.343688E+00  0.116133E-01  0.681760E-02  0.519818E-02  0.178085E-02  0.692666E-02 -0.848343E+03
  0.306077E+02  0.643472E+00 -0.365117E+01  0.704861E+01  0.105740E+02  0.527679E+01 -0.343688E+00  0.109908E-01  0.512077E-02  0.457402E-02  0.312967E-02  0.225873E-02 -0.845959E+03
  0.306077E+02  0.643472E+00 -0.454708E+01  0.581805E+01  0.105740E+02  0.527679E+01 -0.294294E+01  0.152974E-01  0.566130E-02  0.333018E-02  0.524942E-02  0.227197E-02 -0.846491E+03
  0.306077E+02  0.643472E+00 -0.454708E+01  0.581805E+01  0.109927E+02  0.527679E+01 -0.294294E+01  0.126809E-01  0.547926E-02  0.826423E-02  0.684541E-02  0.129219E-02 -0.847225E+03
  0.306077E+02  0.643472E+00 -0.454708E+01  0.581805E+01  0.112527E+02  0.527679E+01 -0.294294E+01  0.129376E-01  0.386772E-02  0.453596E-02  0.659275E-03  0.557138E-03 -0.846226E+03
  0.306077E+02  0.105204E+01 -0.509300E+01  0.581805E+01  0.859618E+01  0.527679E+01 -0.294294E+01  0.143467E-01  0.290323E-03  0.365784E-02  0.539548E-02  0.164443E-02 -0.847324E+03
  0.306077E+02  0.105204E+01 -0.509300E+01  0.687687E+01  0.859618E+01  0.580244E+01 -0.294294E+01  0.144297E-01  0.290323E-03  0.250445E-02  0.500005E-02  0.194798E-03 -0.846021E+03
  0.306077E+02  0.105204E+01 -0.509300E+01  0.625339E+01  0.109769E+02  0.580244E+01 -0.428090E+01  0.196803E-01  0.698880E-03  0.267272E-02  0.351461E-02  0.194798E-03 -0.847321E+03
  0.306077E+02  0.105204E+01 -0.337387E+01  0.411587E+01  0.109769E+02  0.580244E+01 -0.428090E+01  0.148146E-01  0.175838E-02  0.225956E-02  0.111881E-02  0.194798E-03 -0.849930E+03
  0.306077E+02  0.105204E+01 -0.337387E+01  0.711566E+01  0.101689E+02  0.580244E+01 -0.424166E+01  0.139940E-01  0.333119E-02  0.649050E-03  0.111881E-02  0.493318E-03 -0.847248E+03
  0.304005E+02  0.105204E+01 -0.679137E+01  0.711566E+01  0.101689E+02  0.580244E+01 -0.178457E+01  0.108188E-01  0.136377E-02  0.649050E-03  0.111881E-02  0.493318E-03 -0.845682E+03
  0.304005E+02  0.105204E+01 -0.679137E+01  0.711566E+01  0.101689E+02  0.580244E+01 -0.178457E+01  0.835895E-02  0.136377E-02  0.649050E-03  0.111881E-02  0.230573E-02 -0.845662E+03
  0.304005E+02  0.105204E+01 -0.306416E+01  0.711566E+01  0.101689E+02  0.580244E+01 -0.178457E+01  0.657126E-02  0.135731E-02  0.649050E-03  0.111881E-02  0.532626E-02 -0.845960E+03
  0.304005E+02  0.105204E+01 -0.306416E+01  0.711566E+01  0.101689E+02  0.580244E+01 -0.178457E+01  0.675755E-02  0.480207E-02  0.649050E-03  0.270585E-02  0.429950E-02 -0.846360E+03
  0.304005E+02  0.105204E+01 -0.306416E+01  0.711566E+01  0.101689E+02  0.580244E+01 -0.178457E+01  0.674977E-02  0.366490E-02  0.649050E-03  0.240283E-02  0.688754E-02 -0.846474E+03
  0.304005E+02  0.105204E+01 -0.306416E+01  0.711566E+01  0.101689E+02  0.580244E+01 -0.930843E+00  0.586918E-02  0.366490E-02  0.105109E-02  0.225550E-02  0.658395E-02 -0.846282E+03
  0.304005E+02  0.105204E+01 -0.319864E+01  0.711566E+01  0.101689E+02  0.525002E+01 -0.769434E+00  0.984182E-02  0.476483E-02  0.105109E-02  0.261311E-03  0.802282E-02 -0.846100E+03
  0.304005E+02  0.105204E+01 -0.416980E+01  0.711566E+01  0.101689E+02  0.525002E+01  0.777197E+00  0.799218E-02  0.476483E-02  0.634747E-02  0.358175E-02  0.802282E-02 -0.846523E+03
  0.304902E+02  0.105204E+01 -0.416980E+01  0.711566E+01  0.101689E+02  0.528020E+01  0.777197E+00  0.424321E-02  0.183904E-02  0.546308E-02  0.291519E-02  0.759664E-02 -0.846293E+03
  0.304902E+02  0.105204E+01 -0.416980E+01  0.711566E+01  0.101689E+02  0.528020E+01  0.777197E+00  0.415355E-02  0.188761E-03  0.451654E-02  0.315227E-02  0.618590E-02 -0.845916E+03
  0.304902E+02  0.105204E+01 -0.416980E+01  0.711566E+01  0.101689E+02  0.624661E+01  0.777197E+00  0.254728E-02  0.188761E-03  0.264535E-02  0.323985E-02  0.224212E-02 -0.845191E+03
  0.304902E+02  0.105204E+01 -0.416980E+01  0.881824E+01  0.101689E+02  0.624661E+01  0.777197E+00  0.517765E-02  0.428114E-02  0.384788E-02  0.164216E-02  0.224212E-02 -0.845935E+03
  0.304902E+02  0.105204E+01 -0.416980E+01  0.669158E+01  0.101689E+02  0.624661E+01  0.401251E+00  0.542113E-02  0.541538E-02  0.542044E-02  0.502431E-03  0.514607E-02 -0.846127E+03
  0.304902E+02  0.105204E+01 -0.337465E+01  0.669158E+01  0.101689E+02  0.624661E+01  0.401251E+00  0.122932E-02  0.509929E-02  0.475382E-02  0.502431E-03  0.224031E-02 -0.846527E+03
  0.299563E+02  0.105204E+01 -0.138053E+01  0.669158E+01  0.101689E+02  0.624661E+01  0.401251E+00  0.195816E-02  0.723905E-02  0.145286E-02  0.502431E-03  0.521685E-02 -0.850104E+03
  0.299563E+02  0.105204E+01 -0.575386E+01  0.669158E+01  0.101689E+02  0.624661E+01 -0.346163E+01  0.474199E-05  0.204096E-02  0.263297E-02  0.440322E-03  0.321862E-03 -0.845908E+03
  0.299563E+02  0.105204E+01 -0.575386E+01  0.649929E+01  0.101689E+02  0.624661E+01  0.492925E+00  0.566714E-02  0.204096E-02  0.355422E-02  0.440322E-03  0.249475E-02 -0.845198E+03
  0.299563E+02  0.121480E+01 -0.575386E+01  0.649929E+01  0.101689E+02  0.624661E+01  0.492925E+00  0.379526E-02  0.204096E-02  0.429242E-02  0.440322E-03  0.249475E-02 -0.845478E+03
  0.299563E+02 -0.132960E+00 -0.575386E+01  0.649929E+01  0.101689E+02  0.624661E+01  0.492925E+00  0.379526E-02  0.281186E-02  0.429242E-02  0.370754E-02  0.393874E-02 -0.846041E+03
  0.299563E+02 -0.132960E+00 -0.575386E+01  0.648897E+01  0.916014E+01  0.624661E+01  0.492925E+00  0.731092E-02  0.281186E-02  0.655547E-02  0.263634E-02  0.447974E-02 -0.845489E+03
  0.299563E+02 -0.132960E+00 -0.575386E+01  0.644062E+01  0.916014E+01  0.624661E+01  0.492925E+00  0.580508E-02  0.768895E-03  0.300282E-02  0.261546E-02  0.179592E-02 -0.844614E+03
  0.299563E+02 -0.132960E+00 -0.479152E+01  0.644062E+01  0.698210E+01  0.624661E+01 -0.344119E+00  0.237601E-02  0.768895E-03  0.809718E-02  0.177192E-02  0.528943E-02 -0.845736E+03
  0.299563E+02 -0.132960E+00 -0.479152E+01  0.644062E+01  0.698210E+01  0.624661E+01 -0.344119E+00  0.237601E-02  0.211182E-02  0.354590E-02  0.285931E-02  0.404031E-02 -0.845399E+03
  0.299563E+02 -0.132960E+00 -0.479152E+01  0.644062E+01  0.698210E+01  0.563514E+01 -0.400450E+01  0.669615E-04  0.211182E-02  0.175179E-02  0.957968E-02  0.401141E-02 -0.847685E+03
  0.298539E+02 -0.132960E+00 -0.462346E+01  0.786786E+01  0.698210E+01  0.678473E+01 -0.400450E+01  0.669615E-04  0.778922E-02  0.175179E-02  0.100759E-01  0.522940E-02 -0.851059E+03
  0.298539E+02  0.939374E+00 -0.462346E+01  0.786786E+01  0.698210E+01  0.678473E+01 -0.400450E+01  0.251910E-02  0.778922E-02  0.175179E-02  0.103258E-01  0.522940E-02 -0.850648E+03
  0.298539E+02  0.939374E+00 -0.462346E+01  0.698325E+01  0.698210E+01  0.362951E+01 -0.400450E+01  0.218104E-02  0.620872E-02  0.657331E-03  0.910174E-02  0.139127E-02 -0.848301E+03
  0.298539E+02  0.873095E+00 -0.462346E+01  0.698325E+01  0.736294E+01  0.362951E+01 -0.246908E+01  0.241678E-02  0.393809E-02  0.101862E-02  0.706188E-02  0.112473E-02 -0.846222E+03
  0.298539E+02 -0.898446E-01 -0.462346E+01  0.698325E+01  0.755472E+01  0.362951E+01 -0.157026E+01  0.702891E-02  0.159202E-02  0.101862E-02  0.706188E-02  0.350632E-02 -0.845022E+03
  0.298539E+02 -0.240726E+00 -0.462346E+01  0.698325E+01  0.755472E+01  0.423802E+01 -0.157026E+01  0.956268E-02  0.511230E-02  0.101862E-02  0.106296E-01  0.494660E-02 -0.845826E+03
  0.298539E+02 -0.240726E+00 -0.462346E+01  0.698325E+01  0.755472E+01  0.423802E+01 -0.157026E+01  0.924010E-02  0.780235E-02  0.101862E-02  0.120952E-01  0.494660E-02 -0.846237E+03
  0.298539E+02 -0.240726E+00 -0.462346E+01  0.794272E+01  0.755472E+01  0.423802E+01 -0.157026E+01  0.111650E-01  0.780235E-02  0.101862E-02  0.914462E-02  0.491520E-02 -0.846584E+03
  0.298539E+02 -0.240726E+00 -0.462346E+01  0.794272E+01  0.755472E+01  0.423802E+01  0.322484E+01  0.770892E-02  0.708587E-02  0.101862E-02  0.101247E-01  0.294232E-02 -0.847331E+03
  0.298539E+02 -0.240726E+00 -0.462346E+01  0.794272E+01  0.755472E+01  0.423802E+01  0.322484E+01  0.776407E-02  0.465735E-02  0.101862E-02  0.111055E-01  0.415839E-02 -0.847309E+03
  0.298539E+02 -0.240726E+00 -0.393387E+01  0.794272E+01  0.755472E+01  0.423802E+01  0.322484E+01  0.520273E-02  0.135963E-03  0.211434E-02  0.114850E-01  0.563443E-02 -0.847221E+03
  0.298539E+02 -0.103097E+01 -0.393387E+01  0.879415E+01  0.755472E+01  0.423802E+01  0.158085E+01  0.888564E-02  0.135963E-03  0.250394E-02  0.135995E-01  0.618010E-02 -0.848587E+03
  0.298539E+02 -0.103097E+01 -0.393387E+01  0.506772E+01  0.980375E+01  0.423802E+01  0.807060E+00  0.102529E-01  0.135963E-03  0.540150E-02  0.138938E-01  0.802780E-02 -0.849879E+03
  0.298539E+02 -0.103097E+01 -0.393387E+01  0.506772E+01  0.980375E+01  0.423802E+01  0.807060E+00  0.859625E-02  0.135963E-03  0.540150E-02  0.140099E-01  0.940539E-02 -0.850069E+03
  0.298539E+02 -0.103097E+01 -0.393387E+01  0.506772E+01  0.695523E+01  0.475560E+01  0.807060E+00  0.938439E-02  0.299884E-02  0.540150E-02  0.116434E-01  0.722735E-02 -0.849776E+03
  0.298412E+02 -0.103097E+01 -0.393387E+01  0.656047E+01  0.695523E+01  0.556432E+01  0.807060E+00  0.253658E-02  0.610751E-02  0.540150E-02  0.124216E-01  0.202561E-02 -0.848177E+03
  0.298412E+02 -0.103097E+01 -0.393387E+01  0.656047E+01  0.695523E+01  0.560660E+01  0.122460E+00  0.850866E-03  0.587026E-02  0.540150E-02  0.591736E-02  0.384076E-02 -0.847644E+03
  0.291456E+02 -0.103097E+01 -0.393387E+01  0.575388E+01  0.695523E+01  0.560660E+01  0.122460E+00  0.884544E-03  0.885331E-02  0.934521E-02  0.260881E-02  0.403497E-02 -0.850791E+03
  0.291456E+02 -0.403786E+00 -0.572520E+01  0.575388E+01  0.695523E+01  0.560660E+01  0.122460E+00  0.884544E-03  0.662219E-02  0.110847E-01  0.260881E-02  0.754714E-02 -0.849697E+03
  0.303019E+02 -0.403786E+00 -0.572520E+01  0.586089E+01  0.695523E+01  0.620976E+01 -0.147160E+01  0.459946E-02  0.693852E-02  0.110847E-01  0.829927E-03  0.580129E-02 -0.848232E+03
  0.303019E+02 -0.403786E+00 -0.572520E+01  0.586089E+01  0.112577E+02  0.620976E+01 -0.154664E+01  0.969084E-02  0.739835E-02  0.109251E-01  0.154560E-02  0.580129E-02 -0.848801E+03
  0.303019E+02  0.200956E+01 -0.572520E+01  0.586089E+01  0.112577E+02  0.611269E+01 -0.110513E+01  0.603950E-02  0.440890E-02  0.112855E-01  0.102456E-02  0.529992E-02 -0.849191E+03
  0.303019E+02  0.370933E-01 -0.572520E+01  0.586089E+01  0.112577E+02  0.611269E+01 -0.110513E+01  0.550676E-02  0.609169E-02  0.981642E-02  0.102456E-02  0.574361E-02 -0.847091E+03
  0.303019E+02  0.112256E+01 -0.572520E+01  0.586089E+01  0.112577E+02  0.611269E+01 -0.110513E+01  0.231650E-02  0.491014E-02  0.696846E-02  0.336544E-02  0.969821E-02 -0.847082E+03
