Kmin_a0        Kmin_a1        Kmin_a2        Kmin_a3        Kmin_a4        Kmin_a5        Kmin_a6        Kmin_a7        Kmin_a8        Kmin_a9        Kmin_a10       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.308599E+02   0.180167E+01  -0.486857E+01   0.477277E+01   0.923735E+01   0.434719E+01   0.284457E+01  -0.475741E+01  -0.471392E+01  -0.130544E+02   0.746968E+01   0.845671E-03   0.435083E-02   0.290609E-01   0.133455E-02   0.876736E-02  -0.820421E+03
   0.315787E+02   0.240558E+01  -0.523126E+01   0.735182E+01   0.956810E+01   0.583145E+01   0.338340E+01  -0.834946E+01  -0.599026E+01  -0.109749E+02   0.423102E+01   0.885645E-02   0.149425E-01   0.239497E-01   0.102954E-01   0.583566E-02  -0.824751E+03
   0.310885E+02   0.582679E+00  -0.437211E+01   0.620933E+01   0.787468E+01   0.104802E+01   0.522848E+00  -0.105790E+02  -0.332951E+00  -0.117758E+02   0.821469E+01   0.443627E-02   0.564461E-02   0.248198E-01   0.147216E-03   0.112597E-01  -0.828177E+03
   0.306174E+02   0.194514E+01  -0.448822E+01   0.367296E+01   0.885676E+01   0.219167E+01   0.400970E+01  -0.956129E+01  -0.253998E+01  -0.111948E+02   0.561914E+01   0.684974E-02   0.500521E-02   0.540111E-01   0.910715E-02   0.910959E-02  -0.828087E+03
   0.306174E+02   0.135550E+01  -0.339959E+01   0.597653E+01   0.544240E+01   0.980781E+01   0.453475E+01  -0.681420E+01  -0.253998E+01  -0.107385E+02   0.211579E+01   0.612250E-02   0.187449E-02   0.741706E-02   0.936106E-02   0.102392E-01  -0.825388E+03
   0.306801E+02  -0.304595E-01  -0.339959E+01   0.560622E+01   0.732180E+01   0.480239E+01   0.461453E+01  -0.793817E+01  -0.294399E+01  -0.884706E+01   0.234675E+01   0.352993E-02   0.103225E-01   0.160765E-01   0.744388E-02   0.109457E-01  -0.823535E+03
   0.306801E+02   0.821810E+00  -0.328861E+01   0.799424E+01   0.732180E+01   0.424582E+01   0.283407E+01  -0.845406E+01  -0.409383E+01  -0.781369E+01   0.184423E+01   0.670555E-02   0.140671E-01   0.631527E-02   0.646301E-02   0.147090E-01  -0.824952E+03
   0.316674E+02   0.196782E+01  -0.578079E+01   0.608051E+01   0.683699E+01   0.216549E+01   0.415054E+01  -0.865164E+01  -0.919822E+01  -0.863783E+01   0.659831E+01   0.329710E-02   0.126364E-02   0.594390E-03   0.177709E-01   0.998372E-02  -0.825061E+03
   0.316770E+02   0.977026E+00  -0.629814E+01   0.544391E+01   0.913060E+01   0.193673E+01   0.161110E+01  -0.666689E+01  -0.485316E+01  -0.132443E+02   0.619763E+01   0.119829E-01   0.454346E-02   0.677242E-02   0.367281E-02   0.186456E-02  -0.822263E+03
   0.309367E+02   0.977026E+00  -0.521897E+01   0.400126E+01   0.826333E+01   0.751422E+01   0.186379E+01  -0.789738E+01  -0.113036E+01  -0.108767E+02   0.192819E+01   0.181622E-01   0.525108E-02   0.122043E-01   0.367281E-02   0.973971E-02  -0.824836E+03
   0.312321E+02   0.139837E+01  -0.600053E+01   0.638158E+01   0.109538E+02   0.678129E+00  -0.103640E+01  -0.797540E+01   0.234009E-01  -0.139189E+02   0.499307E+01   0.219111E-02   0.473447E-03   0.252516E-01   0.390542E-01   0.150044E-01  -0.832415E+03
   0.310285E+02   0.140093E+01  -0.509520E+01   0.449749E+01   0.948732E+01   0.785623E+01   0.287474E+01  -0.870903E+01  -0.127883E+01  -0.115800E+02   0.305796E+01   0.451016E-02   0.135891E-03   0.126882E-01   0.346344E-01   0.874068E-03  -0.821884E+03
   0.307387E+02   0.172773E+01  -0.420522E+01   0.536900E+01   0.891230E+01   0.417145E+01   0.825094E+00  -0.933171E+01  -0.222518E+01  -0.125702E+02   0.382687E+01   0.421845E-03   0.355224E-02   0.232190E-02   0.415244E-02   0.394240E-02  -0.818082E+03
   0.308335E+02   0.157436E+01  -0.420522E+01   0.378588E+01   0.749253E+01   0.220410E+01  -0.330285E+00  -0.602063E+01  -0.465246E+01  -0.119343E+02   0.510921E+01   0.737174E-02   0.514461E-02   0.180663E-01   0.240178E-01   0.103113E-01  -0.827295E+03
   0.309323E+02   0.169671E+01  -0.420522E+01   0.381547E+01   0.790617E+01   0.608136E+01   0.502097E+01  -0.683779E+01  -0.582717E+01  -0.101463E+02   0.876416E+01   0.902225E-02   0.940175E-03   0.643585E-01   0.952414E-02   0.104519E-01  -0.826734E+03
   0.315135E+02   0.135689E-01  -0.622983E+01   0.307609E+01   0.981107E+01   0.554561E+01   0.312018E+01  -0.773759E+01   0.147048E+01  -0.150348E+02   0.988678E+01   0.111891E-01   0.103686E-01   0.822639E-02   0.202218E-02   0.355486E-02  -0.829012E+03
   0.313270E+02   0.277258E+01  -0.356893E+01   0.464418E+01   0.124518E+02   0.678860E+01  -0.485009E+00  -0.808684E+01  -0.914290E+00  -0.140832E+02  -0.525252E+00   0.541998E-02   0.144771E-01   0.225174E-02   0.326667E-02   0.135513E-02  -0.827954E+03
   0.311655E+02   0.272207E+01  -0.507229E+01   0.435868E+01   0.879435E+01   0.706508E+01   0.138182E+01  -0.713293E+01  -0.362328E+00  -0.132470E+02   0.796303E+01   0.453528E-02   0.110438E-01   0.651214E-02   0.188784E-02   0.135513E-02  -0.824256E+03
   0.305418E+02   0.141110E+01  -0.570091E+01   0.510793E+01   0.884595E+01   0.505522E+01   0.382827E+01  -0.668216E+01  -0.242917E+01  -0.840667E+01   0.617806E+01   0.892443E-02   0.697889E-02   0.124302E-01   0.196773E-03   0.135513E-02  -0.820240E+03
   0.313686E+02  -0.908651E-01  -0.476255E+01   0.860939E+01   0.807606E+01   0.141097E+01   0.442811E+01  -0.600079E+01  -0.237202E+01  -0.147984E+02   0.361130E+01   0.319671E-02   0.796773E-02   0.857617E-02   0.601091E-02   0.257959E-02  -0.824811E+03
