a0_min_r_1     a0_flood_r_1   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.103525E+03   0.518402E+02   0.134258E-04   0.106113E+02   0.139161E+02   0.179107E+02   0.138465E+02   0.475840E+02  -0.962865E+01   0.000000E+00   0.572127E+02  -0.114425E+03
   0.103525E+03   0.523986E+02   0.134258E-04   0.924716E+01   0.139161E+02   0.179107E+02   0.138465E+02   0.483221E+02  -0.952362E+01   0.000000E+00   0.578457E+02  -0.115691E+03
   0.103525E+03   0.535800E+02   0.925110E-05   0.924716E+01   0.139161E+02   0.159117E+02   0.138465E+02   0.491355E+02  -0.905564E+01   0.000000E+00   0.581911E+02  -0.116382E+03
   0.103525E+03   0.535800E+02   0.496911E-04   0.924716E+01   0.104233E+02   0.159117E+02   0.138465E+02   0.507477E+02  -0.742306E+01   0.000000E+00   0.581708E+02  -0.116342E+03
   0.103525E+03   0.535800E+02   0.496911E-04   0.924716E+01   0.122332E+02   0.159117E+02   0.138465E+02   0.501012E+02  -0.806956E+01   0.000000E+00   0.581708E+02  -0.116342E+03
   0.103735E+03   0.535800E+02   0.496911E-04   0.924716E+01   0.799282E+01   0.159117E+02   0.138465E+02   0.502584E+02  -0.776351E+01   0.000000E+00   0.580219E+02  -0.116044E+03
   0.103735E+03   0.535800E+02   0.149847E-03   0.924716E+01   0.831794E+01   0.159117E+02   0.138465E+02   0.502608E+02  -0.759993E+01   0.000000E+00   0.578607E+02  -0.115721E+03
   0.103735E+03   0.535800E+02   0.149847E-03   0.795665E+01   0.831794E+01   0.159117E+02   0.138465E+02   0.498346E+02  -0.802614E+01   0.000000E+00   0.578607E+02  -0.115721E+03
   0.103735E+03   0.535800E+02   0.149847E-03   0.947731E+01   0.831794E+01   0.159117E+02   0.138295E+02   0.502755E+02  -0.758522E+01   0.000000E+00   0.578607E+02  -0.115721E+03
   0.103498E+03   0.535800E+02   0.149847E-03   0.947731E+01   0.112522E+02   0.159117E+02   0.129514E+02   0.502452E+02  -0.775880E+01   0.000000E+00   0.580040E+02  -0.116008E+03
   0.103498E+03   0.535800E+02   0.149847E-03   0.947731E+01   0.112522E+02   0.179829E+02   0.129514E+02   0.497552E+02  -0.824885E+01   0.000000E+00   0.580040E+02  -0.116008E+03
   0.103498E+03   0.532968E+02   0.279045E-03   0.947731E+01   0.112522E+02   0.179829E+02   0.129514E+02   0.492852E+02  -0.824885E+01   0.000000E+00   0.575340E+02  -0.115068E+03
   0.103498E+03   0.543719E+02   0.392661E-04   0.996662E+01   0.107907E+02   0.219436E+02   0.191631E+02   0.471363E+02  -0.105889E+02   0.000000E+00   0.577252E+02  -0.115450E+03
   0.103498E+03   0.543719E+02   0.233741E-03   0.996662E+01   0.107907E+02   0.131589E+02   0.191631E+02   0.488661E+02  -0.848282E+01   0.000000E+00   0.573489E+02  -0.114698E+03
   0.103498E+03   0.543719E+02   0.233741E-03   0.996662E+01   0.107907E+02   0.131589E+02   0.191631E+02   0.488661E+02  -0.848282E+01   0.000000E+00   0.573489E+02  -0.114698E+03
   0.103498E+03   0.543719E+02   0.233741E-03   0.738130E+01   0.116275E+02   0.131589E+02   0.191631E+02   0.477276E+02  -0.962133E+01   0.000000E+00   0.573489E+02  -0.114698E+03
   0.103107E+03   0.543719E+02   0.233741E-03   0.738130E+01   0.122979E+02   0.131589E+02   0.191631E+02   0.477533E+02  -0.992798E+01   0.000000E+00   0.576813E+02  -0.115363E+03
   0.103107E+03   0.543719E+02   0.233741E-03   0.738130E+01   0.122979E+02   0.131589E+02   0.191631E+02   0.477533E+02  -0.992798E+01   0.000000E+00   0.576813E+02  -0.115363E+03
   0.103107E+03   0.542018E+02   0.156976E-04   0.738130E+01   0.122979E+02   0.109013E+02   0.213883E+02   0.464686E+02  -0.117322E+02   0.000000E+00   0.582008E+02  -0.116402E+03
   0.103922E+03   0.512155E+02   0.596745E-04   0.983417E+01   0.127200E+02   0.109013E+02   0.213883E+02   0.461127E+02  -0.110926E+02   0.000000E+00   0.572053E+02  -0.114411E+03
   0.103922E+03   0.512155E+02   0.596745E-04   0.976832E+01   0.729006E+01   0.109013E+02   0.213883E+02   0.461475E+02  -0.110579E+02   0.000000E+00   0.572054E+02  -0.114411E+03
   0.103922E+03   0.512155E+02   0.596745E-04   0.976832E+01   0.729006E+01   0.109013E+02   0.213883E+02   0.461475E+02  -0.110579E+02   0.000000E+00   0.572054E+02  -0.114411E+03
   0.103922E+03   0.512155E+02   0.596745E-04   0.976832E+01   0.729006E+01   0.109013E+02   0.213883E+02   0.461475E+02  -0.110579E+02   0.000000E+00   0.572054E+02  -0.114411E+03
   0.103922E+03   0.512155E+02   0.596745E-04   0.976832E+01   0.729006E+01   0.108607E+02   0.213883E+02   0.461213E+02  -0.110841E+02   0.000000E+00   0.572054E+02  -0.114411E+03
   0.103922E+03   0.549927E+02   0.596745E-04   0.945617E+01   0.729006E+01   0.108607E+02   0.110748E+02   0.457518E+02  -0.100026E+02   0.000000E+00   0.557544E+02  -0.111509E+03
   0.103922E+03   0.549927E+02   0.596745E-04   0.982091E+01   0.729006E+01   0.165569E+02   0.164195E+02   0.471632E+02  -0.859126E+01   0.000000E+00   0.557545E+02  -0.111509E+03
   0.103922E+03   0.549927E+02   0.812571E-04   0.982091E+01   0.512285E+01   0.170548E+02   0.175882E+02   0.427827E+02  -0.129791E+02   0.000000E+00   0.557618E+02  -0.111524E+03
   0.103922E+03   0.549927E+02   0.276803E-03   0.916546E+01   0.512285E+01   0.170548E+02   0.175882E+02   0.427211E+02  -0.130009E+02   0.000000E+00   0.557220E+02  -0.111444E+03
   0.103922E+03   0.528447E+02   0.276803E-03   0.916546E+01   0.513618E+01   0.170548E+02   0.175882E+02   0.445739E+02  -0.129601E+02   0.000000E+00   0.575340E+02  -0.115068E+03
   0.103922E+03   0.508633E+02   0.276803E-03   0.108208E+02   0.513618E+01   0.170548E+02   0.175882E+02   0.432717E+02  -0.131090E+02   0.000000E+00   0.563807E+02  -0.112761E+03
   0.103922E+03   0.508633E+02   0.276803E-03   0.831455E+01   0.788895E+01   0.170548E+02   0.175882E+02   0.476041E+02  -0.877657E+01   0.000000E+00   0.563807E+02  -0.112761E+03
   0.103922E+03   0.508633E+02   0.276803E-03   0.831455E+01   0.788895E+01   0.144145E+02   0.154052E+02   0.483989E+02  -0.798181E+01   0.000000E+00   0.563807E+02  -0.112761E+03
   0.103922E+03   0.508633E+02   0.276803E-03   0.831455E+01   0.788895E+01   0.144145E+02   0.154052E+02   0.483989E+02  -0.798181E+01   0.000000E+00   0.563807E+02  -0.112761E+03
   0.104862E+03   0.526542E+02   0.276803E-03   0.111959E+02   0.788895E+01   0.144145E+02   0.195812E+02   0.476478E+02  -0.913189E+01   0.000000E+00   0.567797E+02  -0.113559E+03
   0.104862E+03   0.526542E+02   0.276803E-03   0.111959E+02   0.788895E+01   0.144145E+02   0.195812E+02   0.476478E+02  -0.913189E+01   0.000000E+00   0.567797E+02  -0.113559E+03
   0.104862E+03   0.513306E+02   0.276803E-03   0.111959E+02   0.108607E+02   0.144145E+02   0.189063E+02   0.489574E+02  -0.858055E+01   0.000000E+00   0.575380E+02  -0.115076E+03
   0.106226E+03   0.513306E+02   0.276803E-03   0.128316E+02   0.860968E+01   0.144145E+02   0.199153E+02   0.460020E+02  -0.968371E+01   0.000000E+00   0.556857E+02  -0.111371E+03
   0.103447E+03   0.513306E+02   0.276803E-03   0.126753E+02   0.860968E+01   0.144145E+02   0.199153E+02   0.464204E+02  -0.959694E+01   0.000000E+00   0.560173E+02  -0.112035E+03
   0.106198E+03   0.488529E+02   0.276803E-03   0.126753E+02   0.860968E+01   0.145330E+02   0.151158E+02   0.491897E+02  -0.831860E+01   0.000000E+00   0.575083E+02  -0.115017E+03
   0.106198E+03   0.505249E+02   0.554528E-04   0.114329E+02   0.123639E+02   0.145330E+02   0.112868E+02   0.481460E+02  -0.909998E+01   0.000000E+00   0.572460E+02  -0.114492E+03
   0.106198E+03   0.505249E+02   0.554528E-04   0.114329E+02   0.123639E+02   0.145330E+02   0.112868E+02   0.481460E+02  -0.909998E+01   0.000000E+00   0.572460E+02  -0.114492E+03
   0.106198E+03   0.508435E+02   0.554528E-04   0.114329E+02   0.812876E+01   0.145330E+02   0.112868E+02   0.480980E+02  -0.865430E+01   0.000000E+00   0.567523E+02  -0.113505E+03
   0.106319E+03   0.508435E+02   0.165605E-03   0.114329E+02   0.812876E+01   0.154518E+02   0.112868E+02   0.476754E+02  -0.871411E+01   0.000000E+00   0.563895E+02  -0.112779E+03
   0.106319E+03   0.508435E+02   0.165605E-03   0.114329E+02   0.114695E+02   0.154518E+02   0.112868E+02   0.476327E+02  -0.875684E+01   0.000000E+00   0.563895E+02  -0.112779E+03
   0.106319E+03   0.508435E+02   0.165605E-03   0.114329E+02   0.958587E+01   0.154518E+02   0.112868E+02   0.480247E+02  -0.836482E+01   0.000000E+00   0.563895E+02  -0.112779E+03
   0.106319E+03   0.508435E+02   0.402769E-03   0.914351E+01   0.958587E+01   0.112595E+02   0.162874E+02   0.476434E+02  -0.815872E+01   0.000000E+00   0.558021E+02  -0.111604E+03
   0.106319E+03   0.500171E+02   0.219886E-03   0.914351E+01   0.958587E+01   0.112595E+02   0.162874E+02   0.491734E+02  -0.815872E+01   0.000000E+00   0.573321E+02  -0.114664E+03
   0.106604E+03   0.490151E+02   0.219886E-03   0.914351E+01   0.958587E+01   0.108772E+02   0.173022E+02   0.490900E+02  -0.861733E+01   0.000000E+00   0.577073E+02  -0.115415E+03
   0.106604E+03   0.490151E+02   0.219886E-03   0.914351E+01   0.143708E+02   0.164028E+02   0.173022E+02   0.478443E+02  -0.986310E+01   0.000000E+00   0.577074E+02  -0.115415E+03
   0.106604E+03   0.490151E+02   0.219886E-03   0.914351E+01   0.143708E+02   0.164028E+02   0.245781E+02   0.447000E+02  -0.130073E+02   0.000000E+00   0.577073E+02  -0.115415E+03
   0.106604E+03   0.490151E+02   0.219886E-03   0.914351E+01   0.124843E+02   0.164028E+02   0.192166E+02   0.483959E+02  -0.931139E+01   0.000000E+00   0.577073E+02  -0.115415E+03
   0.106604E+03   0.490151E+02   0.219886E-03   0.914351E+01   0.124843E+02   0.112971E+02   0.117817E+02   0.483914E+02  -0.931598E+01   0.000000E+00   0.577074E+02  -0.115415E+03
   0.106353E+03   0.490151E+02   0.219886E-03   0.740957E+01   0.124843E+02   0.112971E+02   0.117817E+02   0.476655E+02  -0.101291E+02   0.000000E+00   0.577946E+02  -0.115589E+03
   0.106011E+03   0.490151E+02   0.219886E-03   0.740957E+01   0.124843E+02   0.124311E+02   0.117817E+02   0.480600E+02  -0.966115E+01   0.000000E+00   0.577211E+02  -0.115442E+03
   0.106011E+03   0.490151E+02   0.309531E-03   0.740957E+01   0.124843E+02   0.124311E+02   0.117817E+02   0.476516E+02  -0.966115E+01   0.000000E+00   0.573127E+02  -0.114625E+03
   0.106011E+03   0.490255E+02   0.309531E-03   0.740957E+01   0.709651E+01   0.124311E+02   0.139224E+02   0.478571E+02  -0.945870E+01   0.000000E+00   0.573158E+02  -0.114632E+03
   0.106011E+03   0.509928E+02   0.338839E-03   0.764943E+01   0.676549E+01   0.124311E+02   0.139224E+02   0.467566E+02  -0.965480E+01   0.000000E+00   0.564114E+02  -0.112823E+03
   0.106011E+03   0.509928E+02   0.338839E-03   0.760670E+01   0.676549E+01   0.124311E+02   0.139224E+02   0.467242E+02  -0.968711E+01   0.000000E+00   0.564113E+02  -0.112823E+03
   0.104249E+03   0.522608E+02   0.338839E-03   0.107285E+02   0.116385E+02   0.176086E+02   0.139224E+02   0.489017E+02  -0.830753E+01   0.000000E+00   0.572092E+02  -0.114418E+03
   0.104249E+03   0.522608E+02   0.338839E-03   0.107285E+02   0.116385E+02   0.176086E+02   0.139224E+02   0.489017E+02  -0.830753E+01   0.000000E+00   0.572092E+02  -0.114418E+03
   0.104249E+03   0.522608E+02   0.338839E-03   0.828221E+01   0.116385E+02   0.176086E+02   0.139224E+02   0.487783E+02  -0.843097E+01   0.000000E+00   0.572093E+02  -0.114419E+03
   0.104081E+03   0.522608E+02   0.338839E-03   0.828221E+01   0.116385E+02   0.176086E+02   0.139224E+02   0.487765E+02  -0.843097E+01   0.000000E+00   0.572075E+02  -0.114415E+03
   0.105660E+03   0.522608E+02   0.308522E-03   0.828221E+01   0.116385E+02   0.176086E+02   0.139224E+02   0.471356E+02  -0.843097E+01   0.000000E+00   0.555666E+02  -0.111133E+03
   0.105660E+03   0.522608E+02   0.308522E-03   0.828221E+01   0.116385E+02   0.176086E+02   0.139224E+02   0.471356E+02  -0.843097E+01   0.000000E+00   0.555666E+02  -0.111133E+03
   0.105660E+03   0.522608E+02   0.308522E-03   0.828221E+01   0.116385E+02   0.168446E+02   0.139224E+02   0.473332E+02  -0.823340E+01   0.000000E+00   0.555666E+02  -0.111133E+03
   0.105660E+03   0.522608E+02   0.308522E-03   0.828221E+01   0.116385E+02   0.168446E+02   0.139224E+02   0.473332E+02  -0.823340E+01   0.000000E+00   0.555666E+02  -0.111133E+03
   0.105275E+03   0.484716E+02   0.308522E-03   0.709967E+01   0.116385E+02   0.168446E+02   0.114237E+02   0.460551E+02  -0.976191E+01   0.000000E+00   0.558170E+02  -0.111634E+03
   0.105275E+03   0.502362E+02   0.308522E-03   0.709967E+01   0.151671E+02   0.168446E+02   0.114237E+02   0.454429E+02  -0.119078E+02   0.000000E+00   0.573507E+02  -0.114701E+03
   0.105275E+03   0.510423E+02   0.308522E-03   0.709967E+01   0.111168E+02   0.168446E+02   0.118658E+02   0.479302E+02  -0.936583E+01   0.000000E+00   0.572960E+02  -0.114592E+03
   0.105275E+03   0.510423E+02   0.308522E-03   0.709967E+01   0.111168E+02   0.168446E+02   0.113373E+02   0.476828E+02  -0.961320E+01   0.000000E+00   0.572960E+02  -0.114592E+03
   0.105275E+03   0.510423E+02   0.308522E-03   0.709967E+01   0.111168E+02   0.168446E+02   0.157875E+02   0.482987E+02  -0.899738E+01   0.000000E+00   0.572961E+02  -0.114592E+03
   0.105295E+03   0.510423E+02   0.308522E-03   0.108752E+02   0.111168E+02   0.168446E+02   0.169077E+02   0.490250E+02  -0.826015E+01   0.000000E+00   0.572851E+02  -0.114570E+03
   0.105295E+03   0.510423E+02   0.308522E-03   0.108752E+02   0.854497E+01   0.168446E+02   0.132279E+02   0.493462E+02  -0.793896E+01   0.000000E+00   0.572852E+02  -0.114570E+03
   0.105295E+03   0.510423E+02   0.308522E-03   0.106205E+02   0.854497E+01   0.192160E+02   0.132279E+02   0.486821E+02  -0.860304E+01   0.000000E+00   0.572851E+02  -0.114570E+03
   0.105295E+03   0.529003E+02   0.308522E-03   0.106205E+02   0.114588E+02   0.109360E+02   0.132279E+02   0.467165E+02  -0.873672E+01   0.000000E+00   0.554532E+02  -0.110906E+03
   0.105295E+03   0.502756E+02   0.308522E-03   0.973543E+01   0.114588E+02   0.109360E+02   0.132279E+02   0.487506E+02  -0.861339E+01   0.000000E+00   0.573640E+02  -0.114728E+03
   0.105954E+03   0.502756E+02   0.308522E-03   0.973543E+01   0.909744E+01   0.135911E+02   0.158735E+02   0.498021E+02  -0.737832E+01   0.000000E+00   0.571804E+02  -0.114361E+03
   0.105161E+03   0.502756E+02   0.308522E-03   0.973543E+01   0.909744E+01   0.135911E+02   0.158735E+02   0.499348E+02  -0.737832E+01   0.000000E+00   0.573131E+02  -0.114626E+03
   0.105476E+03   0.488887E+02   0.308865E-03   0.973543E+01   0.909744E+01   0.135911E+02   0.158735E+02   0.493425E+02  -0.737832E+01   0.000000E+00   0.567208E+02  -0.113442E+03
   0.105476E+03   0.488887E+02   0.423435E-03   0.973543E+01   0.909744E+01   0.135911E+02   0.158735E+02   0.487905E+02  -0.737832E+01   0.000000E+00   0.561688E+02  -0.112338E+03
   0.107883E+03   0.488887E+02   0.423435E-03   0.973543E+01   0.909744E+01   0.135911E+02   0.158735E+02   0.478892E+02  -0.737832E+01   0.000000E+00   0.552675E+02  -0.110535E+03
   0.107883E+03   0.480753E+02   0.217904E-03   0.973543E+01   0.962899E+01   0.135911E+02   0.137913E+02   0.497058E+02  -0.724870E+01   0.000000E+00   0.569545E+02  -0.113909E+03
   0.106373E+03   0.480753E+02   0.217904E-03   0.973543E+01   0.962899E+01   0.216650E+02   0.137913E+02   0.482178E+02  -0.928293E+01   0.000000E+00   0.575007E+02  -0.115001E+03
   0.105857E+03   0.512506E+02   0.154539E-03   0.973543E+01   0.962899E+01   0.216650E+02   0.137913E+02   0.475793E+02  -0.928293E+01   0.000000E+00   0.568622E+02  -0.113724E+03
   0.105857E+03   0.512506E+02   0.154539E-03   0.973543E+01   0.962899E+01   0.152897E+02   0.176284E+02   0.491297E+02  -0.773254E+01   0.000000E+00   0.568622E+02  -0.113724E+03
   0.105476E+03   0.512506E+02   0.154539E-03   0.973543E+01   0.962899E+01   0.177067E+02   0.176284E+02   0.493319E+02  -0.821874E+01   0.000000E+00   0.575506E+02  -0.115101E+03
   0.104784E+03   0.512506E+02   0.154539E-03   0.101280E+02   0.962899E+01   0.177067E+02   0.165281E+02   0.500372E+02  -0.797863E+01   0.000000E+00   0.580158E+02  -0.116032E+03
   0.105325E+03   0.512506E+02   0.242031E-03   0.716075E+01   0.962899E+01   0.177067E+02   0.165281E+02   0.484479E+02  -0.902412E+01   0.000000E+00   0.574720E+02  -0.114944E+03
   0.105090E+03   0.516797E+02   0.242031E-03   0.716075E+01   0.909234E+01   0.177067E+02   0.165281E+02   0.483636E+02  -0.906208E+01   0.000000E+00   0.574257E+02  -0.114851E+03
   0.105090E+03   0.500729E+02   0.242031E-03   0.716075E+01   0.909234E+01   0.204527E+02   0.206209E+02   0.460395E+02  -0.114337E+02   0.000000E+00   0.574732E+02  -0.114946E+03
   0.105090E+03   0.500729E+02   0.242031E-03   0.716075E+01   0.909234E+01   0.204527E+02   0.999152E+01   0.459666E+02  -0.115067E+02   0.000000E+00   0.574733E+02  -0.114947E+03
   0.105090E+03   0.500729E+02   0.242031E-03   0.183542E+02   0.909234E+01   0.204527E+02   0.999152E+01   0.418098E+02  -0.156635E+02   0.000000E+00   0.574733E+02  -0.114947E+03
   0.105090E+03   0.500729E+02   0.242031E-03   0.183542E+02   0.909234E+01   0.119726E+02   0.904853E+01   0.418811E+02  -0.155922E+02   0.000000E+00   0.574733E+02  -0.114947E+03
   0.105090E+03   0.500729E+02   0.620993E-03   0.152603E+02   0.909234E+01   0.119726E+02   0.208367E+02   0.431501E+02  -0.120218E+02   0.000000E+00   0.551719E+02  -0.110344E+03
   0.105090E+03   0.500029E+02   0.532388E-03   0.103613E+02   0.909234E+01   0.119726E+02   0.122077E+02   0.477129E+02  -0.806272E+01   0.000000E+00   0.557756E+02  -0.111551E+03
   0.105090E+03   0.500029E+02   0.810293E-04   0.840427E+01   0.705390E+01   0.999798E+01   0.122077E+02   0.472147E+02  -0.106125E+02   0.000000E+00   0.578272E+02  -0.115654E+03
   0.105090E+03   0.514468E+02   0.810293E-04   0.890517E+01   0.980420E+01   0.155959E+02   0.122077E+02   0.503074E+02  -0.767881E+01   0.000000E+00   0.579862E+02  -0.115972E+03
   0.104923E+03   0.514468E+02   0.810293E-04   0.890517E+01   0.804283E+01   0.155959E+02   0.112760E+02   0.496329E+02  -0.847709E+01   0.000000E+00   0.581100E+02  -0.116220E+03
   0.104923E+03   0.521234E+02   0.810293E-04   0.890517E+01   0.123651E+02   0.155959E+02   0.112760E+02   0.487909E+02  -0.887756E+01   0.000000E+00   0.576685E+02  -0.115337E+03
   0.104923E+03   0.521234E+02   0.810293E-04   0.890517E+01   0.110541E+02   0.154511E+02   0.161763E+02   0.499440E+02  -0.772449E+01   0.000000E+00   0.576685E+02  -0.115337E+03
   0.104923E+03   0.505886E+02   0.215933E-03   0.890517E+01   0.110541E+02   0.154511E+02   0.151640E+02   0.501181E+02  -0.759010E+01   0.000000E+00   0.577082E+02  -0.115416E+03
   0.104923E+03   0.505886E+02   0.505222E-04   0.146960E+02   0.135898E+02   0.154511E+02   0.151640E+02   0.470473E+02  -0.110327E+02   0.000000E+00   0.580800E+02  -0.116160E+03
   0.104923E+03   0.505886E+02   0.505222E-04   0.146960E+02   0.135898E+02   0.154511E+02   0.179811E+02   0.464676E+02  -0.116124E+02   0.000000E+00   0.580800E+02  -0.116160E+03
   0.104923E+03   0.505886E+02   0.505222E-04   0.105499E+02   0.963334E+01   0.154511E+02   0.112212E+02   0.499479E+02  -0.813210E+01   0.000000E+00   0.580800E+02  -0.116160E+03
   0.104923E+03   0.505886E+02   0.505222E-04   0.108647E+02   0.963334E+01   0.154511E+02   0.190487E+02   0.496785E+02  -0.840153E+01   0.000000E+00   0.580800E+02  -0.116160E+03
   0.105757E+03   0.505886E+02   0.505222E-04   0.108647E+02   0.963334E+01   0.154511E+02   0.185988E+02   0.496579E+02  -0.824199E+01   0.000000E+00   0.578999E+02  -0.115800E+03
   0.105757E+03   0.505886E+02   0.505222E-04   0.108647E+02   0.963334E+01   0.154511E+02   0.162767E+02   0.502859E+02  -0.761396E+01   0.000000E+00   0.578999E+02  -0.115800E+03
   0.105757E+03   0.505886E+02   0.505222E-04   0.108647E+02   0.963334E+01   0.158796E+02   0.124756E+02   0.501539E+02  -0.774604E+01   0.000000E+00   0.578999E+02  -0.115800E+03
   0.105757E+03   0.488956E+02   0.505222E-04   0.108647E+02   0.963334E+01   0.158796E+02   0.873229E+01   0.471439E+02  -0.106236E+02   0.000000E+00   0.577675E+02  -0.115535E+03
