a0_min         a0_flood       a1_flood       a2_flood       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.606357E+02   0.722816E+02   0.931462E+01  -0.103123E+01   0.773970E-02   0.121242E+02   0.846317E+01   0.925376E+01   0.947338E+01   0.697711E+02  -0.726602E+01   0.000000E+00   0.770371E+02  -0.154074E+03
   0.606357E+02   0.732275E+02   0.946024E+01  -0.166932E+01   0.914356E-02   0.893511E+01   0.100752E+02   0.948099E+01   0.881122E+01   0.700421E+02  -0.655828E+01   0.000000E+00   0.766004E+02  -0.153201E+03
   0.667853E+02   0.663564E+02   0.872045E+01  -0.924173E+00   0.566550E-02   0.893511E+01   0.871644E+01   0.111987E+02   0.975925E+01   0.711751E+02  -0.684922E+01   0.000000E+00   0.780243E+02  -0.156049E+03
   0.724448E+02   0.684035E+02   0.839402E+01  -0.101600E+01   0.952527E-02   0.938841E+01   0.871644E+01   0.112615E+02   0.785928E+01   0.700201E+02  -0.731324E+01   0.000000E+00   0.773333E+02  -0.154667E+03
   0.778509E+02   0.680920E+02   0.879677E+01  -0.103955E+01   0.278656E-02   0.729543E+01   0.990901E+01   0.959900E+01   0.762498E+01   0.716746E+02  -0.799580E+01   0.000000E+00   0.796704E+02  -0.159341E+03
   0.716428E+02   0.804672E+02   0.885938E+01  -0.140258E+01   0.278656E-02   0.729543E+01   0.837261E+01   0.956911E+01   0.946055E+01   0.721215E+02  -0.755590E+01   0.000000E+00   0.796774E+02  -0.159355E+03
   0.716428E+02   0.861195E+02   0.861703E+01  -0.106045E+01   0.184003E-02   0.752121E+01   0.961713E+01   0.703222E+01   0.839297E+01   0.713687E+02  -0.856370E+01   0.000000E+00   0.799324E+02  -0.159865E+03
   0.823644E+02   0.832100E+02   0.778581E+01  -0.127252E+01   0.184003E-02   0.752121E+01   0.104702E+02   0.703222E+01   0.839297E+01   0.715452E+02  -0.865603E+01   0.000000E+00   0.802012E+02  -0.160402E+03
   0.823644E+02   0.737771E+02   0.788691E+01  -0.127465E+01   0.184003E-02   0.756919E+01   0.975737E+01   0.703222E+01   0.773060E+01   0.712006E+02  -0.889057E+01   0.000000E+00   0.800912E+02  -0.160182E+03
   0.823644E+02   0.709646E+02   0.774841E+01  -0.710026E+00   0.677607E-03   0.707049E+01   0.975737E+01   0.759334E+01   0.953306E+01   0.718871E+02  -0.823971E+01   0.000000E+00   0.801268E+02  -0.160254E+03
   0.873998E+02   0.716866E+02   0.768230E+01  -0.270600E-01   0.421948E-02   0.689779E+01   0.108122E+02   0.931847E+01   0.109547E+02   0.716781E+02  -0.814216E+01   0.000000E+00   0.798203E+02  -0.159641E+03
   0.795767E+02   0.739883E+02   0.719155E+01  -0.132020E-01   0.421948E-02   0.689779E+01   0.912204E+01   0.931847E+01   0.113276E+02   0.715016E+02  -0.812529E+01   0.000000E+00   0.796269E+02  -0.159254E+03
   0.795767E+02   0.821907E+02   0.707773E+01   0.437119E-01   0.421948E-02   0.689779E+01   0.912204E+01   0.931847E+01   0.113276E+02   0.716344E+02  -0.812529E+01   0.000000E+00   0.797597E+02  -0.159519E+03
   0.795767E+02   0.852069E+02   0.723591E+01   0.475705E+00   0.460727E-02   0.719415E+01   0.912204E+01   0.102687E+02   0.106818E+02   0.720661E+02  -0.764394E+01   0.000000E+00   0.797100E+02  -0.159420E+03
   0.107522E+03   0.852069E+02   0.750366E+01   0.965663E+00   0.460727E-02   0.800798E+01   0.825446E+01   0.102687E+02   0.772725E+01   0.716462E+02  -0.771966E+01   0.000000E+00   0.793659E+02  -0.158732E+03
   0.124066E+03   0.836369E+02   0.760140E+01   0.981425E+00   0.460727E-02   0.800798E+01   0.825446E+01   0.107764E+02   0.772725E+01   0.707935E+02  -0.782902E+01   0.000000E+00   0.786225E+02  -0.157245E+03
   0.122393E+03   0.789958E+02   0.702068E+01   0.866722E+00   0.460727E-02   0.800798E+01   0.120685E+02   0.107764E+02   0.100027E+02   0.712565E+02  -0.761787E+01   0.000000E+00   0.788744E+02  -0.157749E+03
   0.110886E+03   0.781434E+02   0.714120E+01   0.596891E+00   0.460727E-02   0.800798E+01   0.105574E+02   0.785580E+01   0.100027E+02   0.719675E+02  -0.742104E+01   0.000000E+00   0.793885E+02  -0.158777E+03
   0.914366E+02   0.786557E+02   0.726409E+01   0.545863E+00   0.460727E-02   0.800798E+01   0.117695E+02   0.785580E+01   0.106589E+02   0.718467E+02  -0.793919E+01   0.000000E+00   0.797859E+02  -0.159572E+03
   0.985637E+02   0.782962E+02   0.694789E+01   0.122232E+00   0.460727E-02   0.931740E+01   0.142126E+02   0.938505E+01   0.117244E+02   0.709156E+02  -0.879879E+01   0.000000E+00   0.797144E+02  -0.159429E+03
   0.103100E+03   0.689829E+02   0.680142E+01   0.337859E+00   0.314979E-02   0.870063E+01   0.124175E+02   0.966414E+01   0.104517E+02   0.726296E+02  -0.740287E+01   0.000000E+00   0.800325E+02  -0.160065E+03
   0.892461E+02   0.689829E+02   0.657606E+01  -0.314825E+00   0.314979E-02   0.105679E+02   0.119831E+02   0.813415E+01   0.923447E+01   0.725541E+02  -0.745797E+01   0.000000E+00   0.800121E+02  -0.160024E+03
   0.933595E+02   0.610067E+02   0.697818E+01   0.212272E+00   0.314979E-02   0.105679E+02   0.120910E+02   0.103983E+02   0.782530E+01   0.722736E+02  -0.774684E+01   0.000000E+00   0.800204E+02  -0.160041E+03
   0.906569E+02   0.610067E+02   0.720970E+01   0.269040E-01   0.246792E-02   0.914494E+01   0.841756E+01   0.851207E+01   0.869314E+01   0.731334E+02  -0.692595E+01   0.000000E+00   0.800593E+02  -0.160119E+03
   0.906569E+02   0.704954E+02   0.740206E+01  -0.196371E+00   0.246792E-02   0.103513E+02   0.736051E+01   0.851207E+01   0.809156E+01   0.722843E+02  -0.787735E+01   0.000000E+00   0.801617E+02  -0.160323E+03
   0.680312E+02   0.586142E+02   0.731455E+01  -0.174096E+00   0.246792E-02   0.113368E+02   0.736051E+01   0.851207E+01   0.978982E+01   0.703360E+02  -0.778579E+01   0.000000E+00   0.781218E+02  -0.156244E+03
   0.941641E+02   0.632158E+02   0.740633E+01  -0.109404E+01   0.246792E-02   0.113368E+02   0.771353E+01   0.851207E+01   0.105653E+02   0.725222E+02  -0.760955E+01   0.000000E+00   0.801317E+02  -0.160263E+03
   0.941641E+02   0.573775E+02   0.742068E+01  -0.143733E+01   0.451458E-02   0.113368E+02   0.941886E+01   0.961300E+01   0.105653E+02   0.728426E+02  -0.682832E+01   0.000000E+00   0.796709E+02  -0.159342E+03
   0.928499E+02   0.573775E+02   0.749002E+01  -0.746887E+00   0.184439E-02   0.892511E+01   0.944803E+01   0.105483E+02   0.107358E+02   0.734080E+02  -0.670279E+01   0.000000E+00   0.801108E+02  -0.160222E+03
   0.125275E+03   0.667749E+02   0.780854E+01   0.292055E+00   0.184439E-02   0.786936E+01   0.748395E+01   0.105100E+02   0.113523E+02   0.714065E+02  -0.809513E+01   0.000000E+00   0.795016E+02  -0.159003E+03
   0.134176E+03   0.667749E+02   0.729905E+01  -0.264486E+00   0.184439E-02   0.786936E+01   0.117272E+02   0.113287E+02   0.106378E+02   0.712573E+02  -0.783193E+01   0.000000E+00   0.790892E+02  -0.158178E+03
   0.134176E+03   0.626553E+02   0.796696E+01  -0.364000E+00   0.184439E-02   0.796028E+01   0.117272E+02   0.113287E+02   0.107239E+02   0.713939E+02  -0.779759E+01   0.000000E+00   0.791915E+02  -0.158383E+03
   0.108596E+03   0.703327E+02   0.781591E+01  -0.908666E-01   0.129213E-02   0.111653E+02   0.114662E+02   0.113287E+02   0.100191E+02   0.726966E+02  -0.740250E+01   0.000000E+00   0.800991E+02  -0.160198E+03
   0.113795E+03   0.697636E+02   0.806529E+01  -0.594339E+00   0.129213E-02   0.116143E+02   0.113859E+02   0.125966E+02   0.100191E+02   0.718194E+02  -0.811720E+01   0.000000E+00   0.799366E+02  -0.159873E+03
   0.102323E+03   0.800106E+02   0.902653E+01  -0.341503E+00   0.129213E-02   0.907629E+01   0.113859E+02   0.117477E+02   0.100191E+02   0.728056E+02  -0.729653E+01   0.000000E+00   0.801021E+02  -0.160204E+03
   0.102323E+03   0.837913E+02   0.935467E+01  -0.585892E+00   0.129213E-02   0.814676E+01   0.857269E+01   0.151039E+02   0.107660E+02   0.704479E+02  -0.959083E+01   0.000000E+00   0.800387E+02  -0.160077E+03
   0.946797E+02   0.796942E+02   0.937438E+01  -0.226017E+00   0.129213E-02   0.814676E+01   0.807822E+01   0.145258E+02   0.117396E+02   0.705450E+02  -0.972197E+01   0.000000E+00   0.802670E+02  -0.160534E+03
   0.974298E+02   0.738960E+02   0.944229E+01   0.126028E+00   0.129213E-02   0.833406E+01   0.827934E+01   0.145637E+02   0.100876E+02   0.711853E+02  -0.909040E+01   0.000000E+00   0.802757E+02  -0.160551E+03
   0.909774E+02   0.787244E+02   0.917253E+01   0.750275E+00   0.129213E-02   0.833406E+01   0.827934E+01   0.145637E+02   0.116882E+02   0.707768E+02  -0.954090E+01   0.000000E+00   0.803177E+02  -0.160635E+03
   0.743234E+02   0.755800E+02   0.893513E+01   0.691250E+00   0.129213E-02   0.833406E+01   0.827934E+01   0.103740E+02   0.102675E+02   0.728613E+02  -0.702675E+01   0.000000E+00   0.798881E+02  -0.159776E+03
   0.686853E+02   0.734407E+02   0.865286E+01   0.691250E+00   0.129213E-02   0.943695E+01   0.827934E+01   0.123320E+02   0.904768E+01   0.719071E+02  -0.747317E+01   0.000000E+00   0.793803E+02  -0.158761E+03
   0.686853E+02   0.736329E+02   0.855218E+01   0.357407E+00   0.336769E-02   0.981408E+01   0.768387E+01   0.123320E+02   0.904768E+01   0.713150E+02  -0.782211E+01   0.000000E+00   0.791371E+02  -0.158274E+03
   0.926561E+02   0.742345E+02   0.819487E+01  -0.190732E+00   0.336769E-02   0.981592E+01   0.744238E+01   0.123320E+02   0.904768E+01   0.720314E+02  -0.801335E+01   0.000000E+00   0.800448E+02  -0.160090E+03
   0.926561E+02   0.729409E+02   0.820860E+01   0.681702E+00   0.336769E-02   0.981592E+01   0.744238E+01   0.128157E+02   0.904768E+01   0.717872E+02  -0.827194E+01   0.000000E+00   0.800591E+02  -0.160118E+03
   0.109773E+03   0.707087E+02   0.741406E+01   0.280640E+00   0.336769E-02   0.983298E+01   0.744238E+01   0.132232E+02   0.104360E+02   0.712627E+02  -0.855092E+01   0.000000E+00   0.798136E+02  -0.159627E+03
   0.111745E+03   0.714259E+02   0.726981E+01   0.711140E-01   0.144202E-02   0.115591E+02   0.744238E+01   0.123576E+02   0.116081E+02   0.711367E+02  -0.884986E+01   0.000000E+00   0.799866E+02  -0.159973E+03
   0.111745E+03   0.799649E+02   0.678300E+01   0.193071E+00   0.409943E-03   0.115591E+02   0.744238E+01   0.123576E+02   0.905089E+01   0.714263E+02  -0.844737E+01   0.000000E+00   0.798737E+02  -0.159747E+03
   0.114330E+03   0.725144E+02   0.664450E+01   0.322300E+00   0.197443E-02   0.129136E+02   0.951131E+01   0.962150E+01   0.106822E+02   0.722422E+02  -0.760303E+01   0.000000E+00   0.798452E+02  -0.159690E+03
   0.731366E+02   0.662363E+02   0.700087E+01   0.144021E+01   0.220957E-02   0.127429E+02   0.951131E+01   0.962150E+01   0.972352E+01   0.719466E+02  -0.736823E+01   0.000000E+00   0.793148E+02  -0.158630E+03
   0.823776E+02   0.719008E+02   0.734735E+01   0.178222E+01   0.696079E-03   0.122475E+02   0.837727E+01   0.107613E+02   0.721417E+01   0.716597E+02  -0.852665E+01   0.000000E+00   0.801863E+02  -0.160373E+03
   0.823776E+02   0.775259E+02   0.750646E+01   0.208139E+01   0.696079E-03   0.118878E+02   0.837727E+01   0.105015E+02   0.721417E+01   0.719771E+02  -0.829506E+01   0.000000E+00   0.802722E+02  -0.160544E+03
   0.832952E+02   0.771736E+02   0.733031E+01   0.248028E+01   0.696079E-03   0.133793E+02   0.837727E+01   0.105015E+02   0.721417E+01   0.711943E+02  -0.909887E+01   0.000000E+00   0.802932E+02  -0.160586E+03
   0.832952E+02   0.820486E+02   0.700605E+01   0.269812E+01   0.696079E-03   0.133793E+02   0.837727E+01   0.105015E+02   0.721417E+01   0.712304E+02  -0.909887E+01   0.000000E+00   0.803293E+02  -0.160659E+03
   0.832952E+02   0.976085E+02   0.715615E+01   0.246835E+01   0.696079E-03   0.108935E+02   0.837727E+01   0.852281E+01   0.766059E+01   0.727217E+02  -0.762108E+01   0.000000E+00   0.803428E+02  -0.160686E+03
   0.994608E+02   0.979185E+02   0.672192E+01   0.253635E+01   0.696079E-03   0.889354E+01   0.831682E+01   0.852281E+01   0.113144E+02   0.727783E+02  -0.721689E+01   0.000000E+00   0.799952E+02  -0.159990E+03
   0.107861E+03   0.982937E+02   0.707034E+01   0.325847E+01   0.338322E-02   0.889354E+01   0.101012E+02   0.885741E+01   0.113144E+02   0.724566E+02  -0.689109E+01   0.000000E+00   0.793477E+02  -0.158695E+03
   0.107861E+03   0.102709E+03   0.797562E+01   0.293545E+01   0.338322E-02   0.889354E+01   0.112004E+02   0.975798E+01   0.910336E+01   0.724571E+02  -0.677634E+01   0.000000E+00   0.792334E+02  -0.158467E+03
   0.100751E+03   0.953989E+02   0.803428E+01   0.345553E+01   0.451609E-02   0.889354E+01   0.112004E+02   0.102359E+02   0.910336E+01   0.726305E+02  -0.682345E+01   0.000000E+00   0.794539E+02  -0.158908E+03
   0.995668E+02   0.957609E+02   0.784035E+01   0.335110E+01   0.451609E-02   0.889354E+01   0.112004E+02   0.125059E+02   0.866299E+01   0.717530E+02  -0.773960E+01   0.000000E+00   0.794926E+02  -0.158985E+03
   0.751664E+02   0.100642E+03   0.718270E+01   0.322648E+01   0.364876E-02   0.889354E+01   0.956160E+01   0.114849E+02   0.110447E+02   0.728848E+02  -0.708408E+01   0.000000E+00   0.799689E+02  -0.159938E+03
   0.751664E+02   0.116453E+03   0.723455E+01   0.311306E+01   0.364876E-02   0.870010E+01   0.989350E+01   0.923751E+01   0.945283E+01   0.734639E+02  -0.652483E+01   0.000000E+00   0.799887E+02  -0.159977E+03
   0.100833E+03   0.110646E+03   0.747574E+01   0.315827E+01   0.461116E-02   0.870010E+01   0.820277E+01   0.923751E+01   0.921487E+01   0.723334E+02  -0.684510E+01   0.000000E+00   0.791785E+02  -0.158357E+03
   0.100833E+03   0.104443E+03   0.777998E+01   0.351248E+01   0.461116E-02   0.870010E+01   0.108693E+02   0.931071E+01   0.884347E+01   0.725011E+02  -0.677995E+01   0.000000E+00   0.792810E+02  -0.158562E+03
   0.100833E+03   0.106091E+03   0.842720E+01   0.336464E+01   0.461116E-02   0.127225E+02   0.112006E+02   0.841311E+01   0.884347E+01   0.712883E+02  -0.795428E+01   0.000000E+00   0.792426E+02  -0.158485E+03
   0.532806E+02   0.114747E+03   0.921097E+01   0.276247E+01   0.516912E-02   0.134398E+02   0.135114E+02   0.675158E+01   0.884347E+01   0.679373E+02  -0.108714E+02   0.000000E+00   0.788087E+02  -0.157617E+03
   0.527703E+02   0.115363E+03   0.875116E+01   0.204804E+01   0.294936E-02   0.133876E+02   0.135114E+02   0.716158E+01   0.884347E+01   0.688588E+02  -0.103624E+02   0.000000E+00   0.792212E+02  -0.158442E+03
   0.829996E+02   0.113749E+03   0.877346E+01   0.869536E+00   0.294936E-02   0.123845E+02   0.135114E+02   0.845278E+01   0.915502E+01   0.711686E+02  -0.886121E+01   0.000000E+00   0.800298E+02  -0.160060E+03
   0.829996E+02   0.110085E+03   0.883606E+01   0.502206E+00   0.327765E-03   0.119065E+02   0.133700E+02   0.845278E+01   0.915502E+01   0.717424E+02  -0.854248E+01   0.000000E+00   0.802849E+02  -0.160570E+03
   0.879919E+02   0.117059E+03   0.875105E+01   0.196756E+00   0.327765E-03   0.119065E+02   0.145072E+02   0.869850E+01   0.815187E+01   0.705740E+02  -0.952706E+01   0.000000E+00   0.801011E+02  -0.160202E+03
   0.640103E+02   0.119983E+03   0.913369E+01   0.858848E+00   0.247965E-02   0.117211E+02   0.142710E+02   0.869850E+01   0.855303E+01   0.709511E+02  -0.911173E+01   0.000000E+00   0.800628E+02  -0.160126E+03
   0.523372E+02   0.126705E+03   0.952444E+01   0.628482E-01   0.215338E-03   0.117211E+02   0.146337E+02   0.911310E+01   0.855303E+01   0.704248E+02  -0.927920E+01   0.000000E+00   0.797040E+02  -0.159408E+03
   0.523372E+02   0.130485E+03   0.976925E+01  -0.316332E+00   0.215338E-03   0.935842E+01   0.122521E+02   0.101514E+02   0.770152E+01   0.720193E+02  -0.776508E+01   0.000000E+00   0.797844E+02  -0.159569E+03
   0.477704E+02   0.130183E+03   0.942416E+01  -0.798511E+00   0.139145E-02   0.111215E+02   0.119670E+02   0.102823E+02   0.770152E+01   0.713794E+02  -0.790746E+01   0.000000E+00   0.792869E+02  -0.158574E+03
   0.477704E+02   0.127773E+03   0.932198E+01  -0.511695E+00   0.139145E-02   0.129060E+02   0.119670E+02   0.102823E+02   0.906014E+01   0.710571E+02  -0.816017E+01   0.000000E+00   0.792173E+02  -0.158435E+03
   0.469843E+02   0.124904E+03   0.906359E+01  -0.926193E-02   0.185437E-02   0.142354E+02   0.119670E+02   0.760247E+01   0.906014E+01   0.693535E+02  -0.963120E+01   0.000000E+00   0.789847E+02  -0.157969E+03
   0.514285E+02   0.115249E+03   0.907588E+01  -0.671524E+00   0.185437E-02   0.138249E+02   0.129502E+02   0.760247E+01   0.904410E+01   0.693569E+02  -0.986830E+01   0.000000E+00   0.792252E+02  -0.158450E+03
   0.662532E+02   0.119209E+03   0.816581E+01  -0.114275E+01   0.365177E-03   0.106212E+02   0.129502E+02   0.643512E+01   0.110853E+02   0.703957E+02  -0.987188E+01   0.000000E+00   0.802676E+02  -0.160535E+03
   0.566835E+02   0.120625E+03   0.831283E+01  -0.700409E+00   0.704665E-02   0.877184E+01   0.102737E+02   0.643512E+01   0.110853E+02   0.698518E+02  -0.879195E+01   0.000000E+00   0.786438E+02  -0.157288E+03
   0.890223E+02   0.126704E+03   0.796724E+01  -0.134542E+01   0.320985E-02   0.102233E+02   0.808345E+01   0.662828E+01   0.110853E+02   0.709141E+02  -0.876810E+01   0.000000E+00   0.796822E+02  -0.159364E+03
   0.869077E+02   0.127673E+03   0.739639E+01  -0.132565E+01   0.320985E-02   0.102233E+02   0.808345E+01   0.960446E+01   0.110853E+02   0.727020E+02  -0.704536E+01   0.000000E+00   0.797474E+02  -0.159495E+03
   0.869077E+02   0.127767E+03   0.708607E+01  -0.127847E+01   0.139813E-02   0.102695E+02   0.808345E+01   0.979892E+01   0.106981E+02   0.730216E+02  -0.694613E+01   0.000000E+00   0.799677E+02  -0.159935E+03
   0.869077E+02   0.120089E+03   0.727523E+01  -0.149404E+01   0.139813E-02   0.102695E+02   0.951144E+01   0.112302E+02   0.102176E+02   0.732751E+02  -0.677665E+01   0.000000E+00   0.800518E+02  -0.160104E+03
   0.975938E+02   0.126433E+03   0.709264E+01  -0.105094E+01   0.282637E-03   0.876718E+01   0.115975E+02   0.120058E+02   0.810505E+01   0.716993E+02  -0.789811E+01   0.000000E+00   0.795974E+02  -0.159195E+03
   0.104740E+03   0.131469E+03   0.680445E+01  -0.137999E+01   0.526656E-02   0.876718E+01   0.115975E+02   0.116989E+02   0.810505E+01   0.707004E+02  -0.776225E+01   0.000000E+00   0.784627E+02  -0.156925E+03
   0.958669E+02   0.134419E+03   0.717219E+01  -0.178175E+01   0.606978E-02   0.982730E+01   0.114958E+02   0.114636E+02   0.892885E+01   0.713998E+02  -0.723397E+01   0.000000E+00   0.786338E+02  -0.157268E+03
   0.958669E+02   0.127792E+03   0.695623E+01  -0.166268E+01   0.606978E-02   0.112121E+02   0.103120E+02   0.119551E+02   0.892885E+01   0.713410E+02  -0.739322E+01   0.000000E+00   0.787342E+02  -0.157468E+03
   0.101986E+03   0.126014E+03   0.756523E+01  -0.162226E+01   0.953863E-03   0.114056E+02   0.986550E+01   0.119551E+02   0.892885E+01   0.719461E+02  -0.740916E+01   0.000000E+00   0.793553E+02  -0.158711E+03
   0.101986E+03   0.114884E+03   0.795353E+01  -0.142030E+01   0.953863E-03   0.888631E+01   0.986550E+01   0.121963E+02   0.847921E+01   0.721939E+02  -0.735981E+01   0.000000E+00   0.795537E+02  -0.159107E+03
   0.101986E+03   0.118914E+03   0.772805E+01  -0.161652E+01   0.953863E-03   0.101106E+02   0.847674E+01   0.128794E+02   0.870744E+01   0.716918E+02  -0.779146E+01   0.000000E+00   0.794833E+02  -0.158967E+03
   0.101986E+03   0.119848E+03   0.786101E+01  -0.163388E+01   0.953863E-03   0.115786E+02   0.847674E+01   0.962418E+01   0.870744E+01   0.723432E+02  -0.712067E+01   0.000000E+00   0.794639E+02  -0.158928E+03
   0.839459E+02   0.115289E+03   0.755604E+01  -0.154670E+01   0.953863E-03   0.105177E+02   0.101349E+02   0.100172E+02   0.849739E+01   0.734832E+02  -0.671664E+01   0.000000E+00   0.801998E+02  -0.160400E+03
   0.839459E+02   0.121142E+03   0.762875E+01  -0.240764E+01   0.953863E-03   0.105177E+02   0.123398E+02   0.100172E+02   0.849739E+01   0.726831E+02  -0.746378E+01   0.000000E+00   0.801469E+02  -0.160294E+03
   0.892743E+02   0.105435E+03   0.780024E+01  -0.260868E+01   0.953863E-03   0.105177E+02   0.123398E+02   0.108207E+02   0.849739E+01   0.725407E+02  -0.761866E+01   0.000000E+00   0.801594E+02  -0.160319E+03
   0.892743E+02   0.105154E+03   0.825251E+01  -0.296622E+01   0.546182E-02   0.939625E+01   0.115955E+02   0.108207E+02   0.849739E+01   0.722181E+02  -0.718172E+01   0.000000E+00   0.793998E+02  -0.158800E+03
