a0_min         a0_flood       a1_flood       a2_flood       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.107522E+03   0.852069E+02   0.750366E+01   0.965663E+00   0.460727E-02   0.800798E+01   0.825446E+01   0.102687E+02   0.772725E+01   0.716462E+02
   0.124066E+03   0.836369E+02   0.760140E+01   0.981425E+00   0.460727E-02   0.800798E+01   0.825446E+01   0.107764E+02   0.772725E+01   0.707935E+02
   0.122393E+03   0.789958E+02   0.702068E+01   0.866722E+00   0.460727E-02   0.800798E+01   0.120685E+02   0.107764E+02   0.100027E+02   0.712565E+02
   0.110886E+03   0.781434E+02   0.714120E+01   0.596891E+00   0.460727E-02   0.800798E+01   0.105574E+02   0.785580E+01   0.100027E+02   0.719675E+02
   0.914366E+02   0.786557E+02   0.726409E+01   0.545863E+00   0.460727E-02   0.800798E+01   0.117695E+02   0.785580E+01   0.106589E+02   0.718467E+02
   0.985637E+02   0.782962E+02   0.694789E+01   0.122232E+00   0.460727E-02   0.931740E+01   0.142126E+02   0.938505E+01   0.117244E+02   0.709156E+02
   0.103100E+03   0.689829E+02   0.680142E+01   0.337859E+00   0.314979E-02   0.870063E+01   0.124175E+02   0.966414E+01   0.104517E+02   0.726296E+02
   0.892461E+02   0.689829E+02   0.657606E+01  -0.314825E+00   0.314979E-02   0.105679E+02   0.119831E+02   0.813415E+01   0.923447E+01   0.725541E+02
   0.933595E+02   0.610067E+02   0.697818E+01   0.212272E+00   0.314979E-02   0.105679E+02   0.120910E+02   0.103983E+02   0.782530E+01   0.722736E+02
   0.906569E+02   0.610067E+02   0.720970E+01   0.269040E-01   0.246792E-02   0.914494E+01   0.841756E+01   0.851207E+01   0.869314E+01   0.731334E+02
   0.906569E+02   0.704954E+02   0.740206E+01  -0.196371E+00   0.246792E-02   0.103513E+02   0.736051E+01   0.851207E+01   0.809156E+01   0.722843E+02
   0.680312E+02   0.586142E+02   0.731455E+01  -0.174096E+00   0.246792E-02   0.113368E+02   0.736051E+01   0.851207E+01   0.978982E+01   0.703360E+02
   0.941641E+02   0.632158E+02   0.740633E+01  -0.109404E+01   0.246792E-02   0.113368E+02   0.771353E+01   0.851207E+01   0.105653E+02   0.725222E+02
   0.941641E+02   0.573775E+02   0.742068E+01  -0.143733E+01   0.451458E-02   0.113368E+02   0.941886E+01   0.961300E+01   0.105653E+02   0.728426E+02
   0.928499E+02   0.573775E+02   0.749002E+01  -0.746887E+00   0.184439E-02   0.892511E+01   0.944803E+01   0.105483E+02   0.107358E+02   0.734080E+02
   0.125275E+03   0.667749E+02   0.780854E+01   0.292055E+00   0.184439E-02   0.786936E+01   0.748395E+01   0.105100E+02   0.113523E+02   0.714065E+02
   0.134176E+03   0.667749E+02   0.729905E+01  -0.264486E+00   0.184439E-02   0.786936E+01   0.117272E+02   0.113287E+02   0.106378E+02   0.712573E+02
   0.134176E+03   0.626553E+02   0.796696E+01  -0.364000E+00   0.184439E-02   0.796028E+01   0.117272E+02   0.113287E+02   0.107239E+02   0.713939E+02
   0.108596E+03   0.703327E+02   0.781591E+01  -0.908666E-01   0.129213E-02   0.111653E+02   0.114662E+02   0.113287E+02   0.100191E+02   0.726966E+02
   0.113795E+03   0.697636E+02   0.806529E+01  -0.594339E+00   0.129213E-02   0.116143E+02   0.113859E+02   0.125966E+02   0.100191E+02   0.718194E+02
   0.102323E+03   0.800106E+02   0.902653E+01  -0.341503E+00   0.129213E-02   0.907629E+01   0.113859E+02   0.117477E+02   0.100191E+02   0.728056E+02
   0.102323E+03   0.837913E+02   0.935467E+01  -0.585892E+00   0.129213E-02   0.814676E+01   0.857269E+01   0.151039E+02   0.107660E+02   0.704479E+02
   0.946797E+02   0.796942E+02   0.937438E+01  -0.226017E+00   0.129213E-02   0.814676E+01   0.807822E+01   0.145258E+02   0.117396E+02   0.705450E+02
   0.974298E+02   0.738960E+02   0.944229E+01   0.126028E+00   0.129213E-02   0.833406E+01   0.827934E+01   0.145637E+02   0.100876E+02   0.711853E+02
   0.909774E+02   0.787244E+02   0.917253E+01   0.750275E+00   0.129213E-02   0.833406E+01   0.827934E+01   0.145637E+02   0.116882E+02   0.707768E+02
   0.743234E+02   0.755800E+02   0.893513E+01   0.691250E+00   0.129213E-02   0.833406E+01   0.827934E+01   0.103740E+02   0.102675E+02   0.728613E+02
   0.686853E+02   0.734407E+02   0.865286E+01   0.691250E+00   0.129213E-02   0.943695E+01   0.827934E+01   0.123320E+02   0.904768E+01   0.719071E+02
   0.686853E+02   0.736329E+02   0.855218E+01   0.357407E+00   0.336769E-02   0.981408E+01   0.768387E+01   0.123320E+02   0.904768E+01   0.713150E+02
   0.926561E+02   0.742345E+02   0.819487E+01  -0.190732E+00   0.336769E-02   0.981592E+01   0.744238E+01   0.123320E+02   0.904768E+01   0.720314E+02
   0.926561E+02   0.729409E+02   0.820860E+01   0.681702E+00   0.336769E-02   0.981592E+01   0.744238E+01   0.128157E+02   0.904768E+01   0.717872E+02
   0.109773E+03   0.707087E+02   0.741406E+01   0.280640E+00   0.336769E-02   0.983298E+01   0.744238E+01   0.132232E+02   0.104360E+02   0.712627E+02
   0.111745E+03   0.714259E+02   0.726981E+01   0.711140E-01   0.144202E-02   0.115591E+02   0.744238E+01   0.123576E+02   0.116081E+02   0.711367E+02
   0.111745E+03   0.799649E+02   0.678300E+01   0.193071E+00   0.409943E-03   0.115591E+02   0.744238E+01   0.123576E+02   0.905089E+01   0.714263E+02
   0.114330E+03   0.725144E+02   0.664450E+01   0.322300E+00   0.197443E-02   0.129136E+02   0.951131E+01   0.962150E+01   0.106822E+02   0.722422E+02
   0.731366E+02   0.662363E+02   0.700087E+01   0.144021E+01   0.220957E-02   0.127429E+02   0.951131E+01   0.962150E+01   0.972352E+01   0.719466E+02
   0.823776E+02   0.719008E+02   0.734735E+01   0.178222E+01   0.696079E-03   0.122475E+02   0.837727E+01   0.107613E+02   0.721417E+01   0.716597E+02
   0.823776E+02   0.775259E+02   0.750646E+01   0.208139E+01   0.696079E-03   0.118878E+02   0.837727E+01   0.105015E+02   0.721417E+01   0.719771E+02
   0.832952E+02   0.771736E+02   0.733031E+01   0.248028E+01   0.696079E-03   0.133793E+02   0.837727E+01   0.105015E+02   0.721417E+01   0.711943E+02
   0.832952E+02   0.820486E+02   0.700605E+01   0.269812E+01   0.696079E-03   0.133793E+02   0.837727E+01   0.105015E+02   0.721417E+01   0.712304E+02
   0.832952E+02   0.976085E+02   0.715615E+01   0.246835E+01   0.696079E-03   0.108935E+02   0.837727E+01   0.852281E+01   0.766059E+01   0.727217E+02
   0.994608E+02   0.979185E+02   0.672192E+01   0.253635E+01   0.696079E-03   0.889354E+01   0.831682E+01   0.852281E+01   0.113144E+02   0.727783E+02
   0.107861E+03   0.982937E+02   0.707034E+01   0.325847E+01   0.338322E-02   0.889354E+01   0.101012E+02   0.885741E+01   0.113144E+02   0.724566E+02
   0.107861E+03   0.102709E+03   0.797562E+01   0.293545E+01   0.338322E-02   0.889354E+01   0.112004E+02   0.975798E+01   0.910336E+01   0.724571E+02
   0.100751E+03   0.953989E+02   0.803428E+01   0.345553E+01   0.451609E-02   0.889354E+01   0.112004E+02   0.102359E+02   0.910336E+01   0.726305E+02
   0.995668E+02   0.957609E+02   0.784035E+01   0.335110E+01   0.451609E-02   0.889354E+01   0.112004E+02   0.125059E+02   0.866299E+01   0.717530E+02
   0.751664E+02   0.100642E+03   0.718270E+01   0.322648E+01   0.364876E-02   0.889354E+01   0.956160E+01   0.114849E+02   0.110447E+02   0.728848E+02
   0.751664E+02   0.116453E+03   0.723455E+01   0.311306E+01   0.364876E-02   0.870010E+01   0.989350E+01   0.923751E+01   0.945283E+01   0.734639E+02
   0.100833E+03   0.110646E+03   0.747574E+01   0.315827E+01   0.461116E-02   0.870010E+01   0.820277E+01   0.923751E+01   0.921487E+01   0.723334E+02
   0.100833E+03   0.104443E+03   0.777998E+01   0.351248E+01   0.461116E-02   0.870010E+01   0.108693E+02   0.931071E+01   0.884347E+01   0.725011E+02
   0.100833E+03   0.106091E+03   0.842720E+01   0.336464E+01   0.461116E-02   0.127225E+02   0.112006E+02   0.841311E+01   0.884347E+01   0.712883E+02
   0.532806E+02   0.114747E+03   0.921097E+01   0.276247E+01   0.516912E-02   0.134398E+02   0.135114E+02   0.675158E+01   0.884347E+01   0.679373E+02
   0.527703E+02   0.115363E+03   0.875116E+01   0.204804E+01   0.294936E-02   0.133876E+02   0.135114E+02   0.716158E+01   0.884347E+01   0.688588E+02
   0.829996E+02   0.113749E+03   0.877346E+01   0.869536E+00   0.294936E-02   0.123845E+02   0.135114E+02   0.845278E+01   0.915502E+01   0.711686E+02
   0.829996E+02   0.110085E+03   0.883606E+01   0.502206E+00   0.327765E-03   0.119065E+02   0.133700E+02   0.845278E+01   0.915502E+01   0.717424E+02
   0.879919E+02   0.117059E+03   0.875105E+01   0.196756E+00   0.327765E-03   0.119065E+02   0.145072E+02   0.869850E+01   0.815187E+01   0.705740E+02
   0.640103E+02   0.119983E+03   0.913369E+01   0.858848E+00   0.247965E-02   0.117211E+02   0.142710E+02   0.869850E+01   0.855303E+01   0.709511E+02
   0.523372E+02   0.126705E+03   0.952444E+01   0.628482E-01   0.215338E-03   0.117211E+02   0.146337E+02   0.911310E+01   0.855303E+01   0.704248E+02
   0.523372E+02   0.130485E+03   0.976925E+01  -0.316332E+00   0.215338E-03   0.935842E+01   0.122521E+02   0.101514E+02   0.770152E+01   0.720193E+02
   0.477704E+02   0.130183E+03   0.942416E+01  -0.798511E+00   0.139145E-02   0.111215E+02   0.119670E+02   0.102823E+02   0.770152E+01   0.713794E+02
   0.477704E+02   0.127773E+03   0.932198E+01  -0.511695E+00   0.139145E-02   0.129060E+02   0.119670E+02   0.102823E+02   0.906014E+01   0.710571E+02
   0.469843E+02   0.124904E+03   0.906359E+01  -0.926193E-02   0.185437E-02   0.142354E+02   0.119670E+02   0.760247E+01   0.906014E+01   0.693535E+02
   0.514285E+02   0.115249E+03   0.907588E+01  -0.671524E+00   0.185437E-02   0.138249E+02   0.129502E+02   0.760247E+01   0.904410E+01   0.693569E+02
   0.662532E+02   0.119209E+03   0.816581E+01  -0.114275E+01   0.365177E-03   0.106212E+02   0.129502E+02   0.643512E+01   0.110853E+02   0.703957E+02
   0.566835E+02   0.120625E+03   0.831283E+01  -0.700409E+00   0.704665E-02   0.877184E+01   0.102737E+02   0.643512E+01   0.110853E+02   0.698518E+02
   0.890223E+02   0.126704E+03   0.796724E+01  -0.134542E+01   0.320985E-02   0.102233E+02   0.808345E+01   0.662828E+01   0.110853E+02   0.709141E+02
   0.869077E+02   0.127673E+03   0.739639E+01  -0.132565E+01   0.320985E-02   0.102233E+02   0.808345E+01   0.960446E+01   0.110853E+02   0.727020E+02
   0.869077E+02   0.127767E+03   0.708607E+01  -0.127847E+01   0.139813E-02   0.102695E+02   0.808345E+01   0.979892E+01   0.106981E+02   0.730216E+02
   0.869077E+02   0.120089E+03   0.727523E+01  -0.149404E+01   0.139813E-02   0.102695E+02   0.951144E+01   0.112302E+02   0.102176E+02   0.732751E+02
   0.975938E+02   0.126433E+03   0.709264E+01  -0.105094E+01   0.282637E-03   0.876718E+01   0.115975E+02   0.120058E+02   0.810505E+01   0.716993E+02
   0.104740E+03   0.131469E+03   0.680445E+01  -0.137999E+01   0.526656E-02   0.876718E+01   0.115975E+02   0.116989E+02   0.810505E+01   0.707004E+02
   0.958669E+02   0.134419E+03   0.717219E+01  -0.178175E+01   0.606978E-02   0.982730E+01   0.114958E+02   0.114636E+02   0.892885E+01   0.713998E+02
   0.958669E+02   0.127792E+03   0.695623E+01  -0.166268E+01   0.606978E-02   0.112121E+02   0.103120E+02   0.119551E+02   0.892885E+01   0.713410E+02
   0.101986E+03   0.126014E+03   0.756523E+01  -0.162226E+01   0.953863E-03   0.114056E+02   0.986550E+01   0.119551E+02   0.892885E+01   0.719461E+02
   0.101986E+03   0.114884E+03   0.795353E+01  -0.142030E+01   0.953863E-03   0.888631E+01   0.986550E+01   0.121963E+02   0.847921E+01   0.721939E+02
   0.101986E+03   0.118914E+03   0.772805E+01  -0.161652E+01   0.953863E-03   0.101106E+02   0.847674E+01   0.128794E+02   0.870744E+01   0.716918E+02
   0.101986E+03   0.119848E+03   0.786101E+01  -0.163388E+01   0.953863E-03   0.115786E+02   0.847674E+01   0.962418E+01   0.870744E+01   0.723432E+02
   0.839459E+02   0.115289E+03   0.755604E+01  -0.154670E+01   0.953863E-03   0.105177E+02   0.101349E+02   0.100172E+02   0.849739E+01   0.734832E+02
   0.839459E+02   0.121142E+03   0.762875E+01  -0.240764E+01   0.953863E-03   0.105177E+02   0.123398E+02   0.100172E+02   0.849739E+01   0.726831E+02
   0.892743E+02   0.105435E+03   0.780024E+01  -0.260868E+01   0.953863E-03   0.105177E+02   0.123398E+02   0.108207E+02   0.849739E+01   0.725407E+02
   0.892743E+02   0.105154E+03   0.825251E+01  -0.296622E+01   0.546182E-02   0.939625E+01   0.115955E+02   0.108207E+02   0.849739E+01   0.722181E+02
   0.508790E+02   0.110050E+03   0.798367E+01  -0.254308E+01   0.517778E-02   0.863420E+01   0.115955E+02   0.109247E+02   0.849739E+01   0.710631E+02
   0.508790E+02   0.109431E+03   0.737973E+01  -0.316479E+01   0.605652E-02   0.813236E+01   0.859093E+01   0.109247E+02   0.948886E+01   0.710720E+02
   0.508790E+02   0.119257E+03   0.779353E+01  -0.409126E+01   0.543224E-02   0.103036E+02   0.834400E+01   0.109247E+02   0.948886E+01   0.717667E+02
   0.737416E+02   0.121415E+03   0.776286E+01  -0.433389E+01   0.543224E-02   0.858360E+01   0.834400E+01   0.103774E+02   0.798208E+01   0.722615E+02
   0.767173E+02   0.120889E+03   0.851274E+01  -0.415577E+01   0.543224E-02   0.857045E+01   0.834400E+01   0.103774E+02   0.833855E+01   0.724162E+02
   0.566845E+02   0.115333E+03   0.845472E+01  -0.397677E+01   0.735854E-02   0.116842E+02   0.844142E+01   0.105934E+02   0.905934E+01   0.712264E+02
   0.686020E+02   0.118621E+03   0.847374E+01  -0.386899E+01   0.735854E-02   0.824147E+01   0.844142E+01   0.105934E+02   0.798505E+01   0.714831E+02
   0.558136E+02   0.109663E+03   0.909900E+01  -0.411792E+01   0.735854E-02   0.824147E+01   0.116211E+02   0.115644E+02   0.798505E+01   0.702860E+02
   0.558136E+02   0.102048E+03   0.941016E+01  -0.401049E+01   0.735854E-02   0.693509E+01   0.123408E+02   0.122780E+02   0.798505E+01   0.683779E+02
   0.875177E+02   0.980787E+02   0.969685E+01  -0.384219E+01   0.229625E-02   0.693509E+01   0.130732E+02   0.136122E+02   0.734559E+01   0.688218E+02
   0.875177E+02   0.100049E+03   0.934510E+01  -0.283805E+01   0.229625E-02   0.693509E+01   0.133434E+02   0.136122E+02   0.903556E+01   0.695073E+02
   0.963665E+02   0.100049E+03   0.952861E+01  -0.246191E+01   0.229625E-02   0.693509E+01   0.133434E+02   0.136122E+02   0.113799E+02   0.689685E+02
   0.963665E+02   0.111338E+03   0.939572E+01  -0.180404E+01   0.229625E-02   0.693509E+01   0.133434E+02   0.136122E+02   0.794463E+01   0.687147E+02
   0.112461E+03   0.112615E+03   0.905206E+01  -0.147301E+01   0.925978E-03   0.693509E+01   0.140854E+02   0.116728E+02   0.111519E+02   0.687268E+02
   0.112461E+03   0.999300E+02   0.901846E+01  -0.214008E+01   0.191741E-02   0.693509E+01   0.130902E+02   0.103615E+02   0.105349E+02   0.701603E+02
   0.112461E+03   0.112351E+03   0.876298E+01  -0.264669E+01   0.191741E-02   0.693509E+01   0.130902E+02   0.103033E+02   0.855310E+01   0.698317E+02
   0.112511E+03   0.115802E+03   0.811701E+01  -0.237322E+01   0.191741E-02   0.637866E+01   0.160729E+02   0.103033E+02   0.778447E+01   0.665008E+02
   0.524625E+02   0.121238E+03   0.790095E+01  -0.293324E+01   0.191741E-02   0.769044E+01   0.160729E+02   0.867645E+01   0.932956E+01   0.690570E+02
   0.524625E+02   0.119074E+03   0.830247E+01  -0.264190E+01   0.116239E-02   0.775536E+01   0.126185E+02   0.103648E+02   0.122128E+02   0.708381E+02
   0.524625E+02   0.118655E+03   0.820163E+01  -0.228317E+01   0.230554E-02   0.775536E+01   0.126185E+02   0.109863E+02   0.109833E+02   0.710659E+02
   0.684283E+02   0.112594E+03   0.842163E+01  -0.217632E+01   0.184872E-03   0.775536E+01   0.110146E+02   0.905169E+01   0.118583E+02   0.724948E+02
   0.684283E+02   0.109989E+03   0.836580E+01  -0.208350E+01   0.184872E-03   0.806919E+01   0.109364E+02   0.986725E+01   0.118583E+02   0.727256E+02
   0.684283E+02   0.116223E+03   0.861880E+01  -0.257828E+01   0.184872E-03   0.732436E+01   0.106435E+02   0.103338E+02   0.118583E+02   0.722522E+02
   0.546981E+02   0.116223E+03   0.848057E+01  -0.245612E+01   0.235848E-02   0.692321E+01   0.106435E+02   0.129980E+02   0.118583E+02   0.699806E+02
   0.706300E+02   0.118649E+03   0.781195E+01  -0.262538E+01   0.147016E-02   0.974002E+01   0.781464E+01   0.134461E+02   0.112294E+02   0.716447E+02
   0.927271E+02   0.112314E+03   0.737164E+01  -0.252315E+01   0.147016E-02   0.974002E+01   0.781464E+01   0.134461E+02   0.112294E+02   0.713293E+02
   0.691808E+02   0.102381E+03   0.669226E+01  -0.215384E+01   0.147016E-02   0.974002E+01   0.781464E+01   0.134461E+02   0.112294E+02   0.714922E+02
   0.615930E+02   0.105295E+03   0.706253E+01  -0.214344E+01   0.164426E-02   0.105658E+02   0.715777E+01   0.131058E+02   0.112294E+02   0.707328E+02
   0.829692E+02   0.917614E+02   0.685551E+01  -0.189275E+01   0.164426E-02   0.855837E+01   0.919982E+01   0.112725E+02   0.115268E+02   0.729567E+02
   0.751260E+02   0.835517E+02   0.666528E+01  -0.195991E+01   0.426187E-03   0.798247E+01   0.919982E+01   0.832288E+01   0.115268E+02   0.725764E+02
   0.864530E+02   0.746054E+02   0.658048E+01  -0.128257E+01   0.426187E-03   0.798247E+01   0.919982E+01   0.832288E+01   0.121242E+02   0.725077E+02
   0.969805E+02   0.624586E+02   0.640186E+01  -0.132448E+01   0.867535E-03   0.798247E+01   0.899559E+01   0.832288E+01   0.112995E+02   0.728429E+02
   0.969805E+02   0.659069E+02   0.657292E+01  -0.868409E+00   0.867535E-03   0.798247E+01   0.110919E+02   0.103527E+02   0.118454E+02   0.726359E+02
   0.101202E+03   0.670998E+02   0.648384E+01  -0.540560E+00   0.291375E-02   0.881189E+01   0.117671E+02   0.933725E+01   0.101010E+02   0.730770E+02
   0.838491E+02   0.820432E+02   0.698613E+01  -0.102607E+01   0.177655E-02   0.105411E+02   0.937553E+01   0.789423E+01   0.136598E+02   0.717013E+02
   0.883338E+02   0.748244E+02   0.634996E+01  -0.860882E+00   0.177655E-02   0.105411E+02   0.804391E+01   0.789423E+01   0.123102E+02   0.720963E+02
   0.126582E+03   0.737524E+02   0.669756E+01  -0.119293E+01   0.177655E-02   0.109310E+02   0.804391E+01   0.789423E+01   0.973189E+01   0.718500E+02
   0.126582E+03   0.706995E+02   0.698433E+01  -0.174873E+01   0.185518E-02   0.109310E+02   0.804391E+01   0.957977E+01   0.958424E+01   0.724104E+02
   0.123923E+03   0.639597E+02   0.734038E+01  -0.211646E+01   0.185518E-02   0.109310E+02   0.804391E+01   0.803981E+01   0.111157E+02   0.720421E+02
   0.123923E+03   0.682241E+02   0.758397E+01  -0.231339E+01   0.283755E-02   0.109213E+02   0.676053E+01   0.803981E+01   0.866253E+01   0.707803E+02
   0.106548E+03   0.791648E+02   0.743130E+01  -0.238518E+01   0.649721E-02   0.109213E+02   0.676053E+01   0.803981E+01   0.966334E+01   0.704497E+02
   0.113728E+03   0.808003E+02   0.732435E+01  -0.310191E+01   0.649721E-02   0.106675E+02   0.676053E+01   0.110728E+02   0.109289E+02   0.701916E+02
   0.113728E+03   0.805938E+02   0.699239E+01  -0.364498E+01   0.606242E-02   0.105896E+02   0.739239E+01   0.113005E+02   0.118066E+02   0.706416E+02
   0.113728E+03   0.775713E+02   0.618703E+01  -0.364285E+01   0.606242E-02   0.106858E+02   0.739239E+01   0.113296E+02   0.939567E+01   0.712156E+02
   0.113728E+03   0.719344E+02   0.603835E+01  -0.441548E+01   0.606242E-02   0.106858E+02   0.739239E+01   0.102135E+02   0.903328E+01   0.715710E+02
   0.113728E+03   0.735959E+02   0.561690E+01  -0.471319E+01   0.606242E-02   0.106858E+02   0.745586E+01   0.102135E+02   0.793596E+01   0.711969E+02
   0.115600E+03   0.724869E+02   0.562352E+01  -0.470211E+01   0.512670E-02   0.106858E+02   0.884582E+01   0.102135E+02   0.793596E+01   0.721431E+02
   0.125325E+03   0.649013E+02   0.486565E+01  -0.439540E+01   0.268336E-04   0.753366E+01   0.889656E+01   0.102135E+02   0.793596E+01   0.721155E+02
