a0_min_r_1     a0_flood_r_1   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.112934E+03   0.408500E+02   0.117733E-03   0.801349E+01   0.109865E+02   0.135868E+02   0.166224E+02   0.496139E+02
   0.112934E+03   0.408500E+02   0.117733E-03   0.801349E+01   0.109865E+02   0.122172E+02   0.166224E+02   0.493162E+02
   0.112934E+03   0.398861E+02   0.117733E-03   0.801349E+01   0.109865E+02   0.119732E+02   0.225293E+02   0.473316E+02
   0.112934E+03   0.398861E+02   0.117733E-03   0.103642E+02   0.733536E+01   0.119732E+02   0.126479E+02   0.492677E+02
   0.112934E+03   0.398861E+02   0.117733E-03   0.103642E+02   0.733536E+01   0.119732E+02   0.126479E+02   0.492677E+02
   0.112934E+03   0.398861E+02   0.117733E-03   0.103642E+02   0.770798E+01   0.119732E+02   0.126479E+02   0.495713E+02
   0.112934E+03   0.398861E+02   0.117733E-03   0.103642E+02   0.100130E+02   0.119732E+02   0.126479E+02   0.501568E+02
   0.113014E+03   0.398861E+02   0.117733E-03   0.125427E+02   0.797813E+01   0.119732E+02   0.126479E+02   0.489533E+02
   0.113014E+03   0.398861E+02   0.117733E-03   0.125427E+02   0.118788E+02   0.146464E+02   0.126479E+02   0.492488E+02
   0.113014E+03   0.398861E+02   0.117733E-03   0.970976E+01   0.110171E+02   0.172970E+02   0.126479E+02   0.500511E+02
   0.113014E+03   0.398861E+02   0.117733E-03   0.970976E+01   0.110171E+02   0.172970E+02   0.124142E+02   0.499859E+02
   0.112445E+03   0.398861E+02   0.117733E-03   0.970976E+01   0.110171E+02   0.172970E+02   0.155259E+02   0.497506E+02
   0.112445E+03   0.411966E+02   0.274479E-03   0.970976E+01   0.110171E+02   0.172970E+02   0.155259E+02   0.495211E+02
   0.112445E+03   0.411966E+02   0.321783E-03   0.970976E+01   0.110171E+02   0.172970E+02   0.155220E+02   0.492874E+02
   0.111684E+03   0.411966E+02   0.321783E-03   0.970976E+01   0.966979E+01   0.172970E+02   0.155220E+02   0.495443E+02
   0.111684E+03   0.411966E+02   0.321783E-03   0.970976E+01   0.966979E+01   0.172970E+02   0.155220E+02   0.495443E+02
   0.111684E+03   0.411966E+02   0.321783E-03   0.970976E+01   0.966979E+01   0.172970E+02   0.155220E+02   0.495443E+02
   0.111684E+03   0.411966E+02   0.346956E-03   0.970976E+01   0.966979E+01   0.194554E+02   0.155220E+02   0.486965E+02
   0.111684E+03   0.441611E+02   0.346956E-03   0.970976E+01   0.966979E+01   0.194554E+02   0.132642E+02   0.460956E+02
   0.111684E+03   0.410252E+02   0.346956E-03   0.970976E+01   0.966979E+01   0.194554E+02   0.132642E+02   0.485952E+02
   0.111684E+03   0.410553E+02   0.346956E-03   0.970976E+01   0.966979E+01   0.194554E+02   0.140324E+02   0.486892E+02
   0.111684E+03   0.410553E+02   0.346956E-03   0.966709E+01   0.966979E+01   0.134777E+02   0.161034E+02   0.496145E+02
   0.111684E+03   0.410553E+02   0.346956E-03   0.966709E+01   0.966979E+01   0.140024E+02   0.161034E+02   0.496602E+02
   0.111684E+03   0.416396E+02   0.346956E-03   0.966709E+01   0.116786E+02   0.140024E+02   0.161034E+02   0.493462E+02
   0.111684E+03   0.420480E+02   0.157202E-03   0.742362E+01   0.116786E+02   0.130458E+02   0.161034E+02   0.491479E+02
   0.111684E+03   0.420480E+02   0.157202E-03   0.784954E+01   0.116786E+02   0.130458E+02   0.161034E+02   0.494687E+02
   0.111132E+03   0.420480E+02   0.157202E-03   0.784954E+01   0.116786E+02   0.203006E+02   0.120239E+02   0.479086E+02
   0.111132E+03   0.420480E+02   0.157202E-03   0.784954E+01   0.116786E+02   0.190422E+02   0.163921E+02   0.486085E+02
   0.111132E+03   0.420480E+02   0.157202E-03   0.881290E+01   0.116786E+02   0.132629E+02   0.163921E+02   0.499099E+02
   0.109443E+03   0.435417E+02   0.157202E-03   0.881290E+01   0.116786E+02   0.132629E+02   0.163921E+02   0.493508E+02
   0.109443E+03   0.435417E+02   0.157202E-03   0.881290E+01   0.116786E+02   0.132629E+02   0.163921E+02   0.493508E+02
   0.109443E+03   0.435417E+02   0.157202E-03   0.881290E+01   0.116786E+02   0.133421E+02   0.134894E+02   0.495152E+02
   0.109443E+03   0.435417E+02   0.157202E-03   0.951679E+01   0.113295E+02   0.158517E+02   0.134894E+02   0.497049E+02
   0.111230E+03   0.435417E+02   0.239072E-03   0.125223E+02   0.113295E+02   0.158517E+02   0.134894E+02   0.482437E+02
   0.111230E+03   0.435417E+02   0.239072E-03   0.110471E+02   0.120522E+02   0.158517E+02   0.143340E+02   0.486292E+02
   0.110531E+03   0.435417E+02   0.239072E-03   0.110471E+02   0.120522E+02   0.158517E+02   0.143340E+02   0.494528E+02
   0.110531E+03   0.435417E+02   0.239072E-03   0.106824E+02   0.120522E+02   0.158517E+02   0.143340E+02   0.495558E+02
   0.110522E+03   0.435417E+02   0.239072E-03   0.106824E+02   0.130051E+02   0.158517E+02   0.143340E+02   0.490577E+02
   0.109113E+03   0.435417E+02   0.239072E-03   0.106824E+02   0.130051E+02   0.158517E+02   0.143340E+02   0.480368E+02
   0.109113E+03   0.435417E+02   0.239072E-03   0.106824E+02   0.130051E+02   0.288442E+02   0.150017E+02   0.421124E+02
   0.109113E+03   0.435417E+02   0.239072E-03   0.114530E+02   0.124683E+02   0.288442E+02   0.150017E+02   0.421640E+02
   0.110156E+03   0.435417E+02   0.239072E-03   0.767005E+01   0.124683E+02   0.305672E+02   0.121703E+02   0.416294E+02
   0.110156E+03   0.435417E+02   0.239072E-03   0.701929E+01   0.138726E+02   0.305672E+02   0.119236E+02   0.401023E+02
   0.110156E+03   0.435417E+02   0.145462E-03   0.721673E+01   0.138726E+02   0.305672E+02   0.119236E+02   0.406330E+02
   0.110156E+03   0.435417E+02   0.145462E-03   0.721673E+01   0.873576E+01   0.115967E+02   0.119236E+02   0.486826E+02
   0.110156E+03   0.435417E+02   0.145462E-03   0.988988E+01   0.873576E+01   0.115967E+02   0.119236E+02   0.496959E+02
   0.110283E+03   0.435417E+02   0.145462E-03   0.988988E+01   0.873576E+01   0.116576E+02   0.136086E+02   0.501313E+02
   0.110283E+03   0.435417E+02   0.145462E-03   0.988988E+01   0.873576E+01   0.194742E+02   0.166105E+02   0.493499E+02
   0.110283E+03   0.435417E+02   0.145462E-03   0.988988E+01   0.873576E+01   0.194742E+02   0.166105E+02   0.493499E+02
   0.110283E+03   0.435417E+02   0.229190E-03   0.988988E+01   0.117175E+02   0.194742E+02   0.114115E+02   0.482603E+02
   0.110283E+03   0.435417E+02   0.229190E-03   0.988988E+01   0.117482E+02   0.128559E+02   0.116931E+02   0.493517E+02
   0.110283E+03   0.435417E+02   0.308110E-03   0.988988E+01   0.117482E+02   0.173223E+02   0.116931E+02   0.487173E+02
   0.110283E+03   0.435417E+02   0.308110E-03   0.988988E+01   0.117482E+02   0.116714E+02   0.116931E+02   0.485842E+02
   0.110283E+03   0.435417E+02   0.308110E-03   0.728859E+01   0.728721E+01   0.116714E+02   0.110033E+02   0.468267E+02
   0.110645E+03   0.435417E+02   0.308110E-03   0.728859E+01   0.124317E+02   0.219664E+02   0.110033E+02   0.451515E+02
   0.111318E+03   0.435417E+02   0.308110E-03   0.728859E+01   0.124317E+02   0.219664E+02   0.110033E+02   0.443449E+02
   0.110329E+03   0.416379E+02   0.308110E-03   0.728859E+01   0.124317E+02   0.259911E+02   0.110033E+02   0.417190E+02
   0.112731E+03   0.416379E+02   0.308110E-03   0.932247E+01   0.102162E+02   0.259911E+02   0.110033E+02   0.440650E+02
   0.112731E+03   0.416379E+02   0.308110E-03   0.932247E+01   0.102162E+02   0.114787E+02   0.110033E+02   0.477646E+02
   0.112731E+03   0.416379E+02   0.308110E-03   0.932247E+01   0.848481E+01   0.114787E+02   0.110033E+02   0.476186E+02
   0.112731E+03   0.416379E+02   0.800046E-04   0.932247E+01   0.848481E+01   0.114787E+02   0.110033E+02   0.480710E+02
   0.111671E+03   0.416379E+02   0.800046E-04   0.932247E+01   0.114083E+02   0.114787E+02   0.169177E+02   0.496439E+02
   0.110542E+03   0.416379E+02   0.800046E-04   0.932247E+01   0.114083E+02   0.114787E+02   0.169177E+02   0.481916E+02
   0.110542E+03   0.416379E+02   0.800046E-04   0.932247E+01   0.114083E+02   0.114787E+02   0.181234E+02   0.478564E+02
   0.112987E+03   0.427500E+02   0.308938E-03   0.932247E+01   0.114083E+02   0.165860E+02   0.181234E+02   0.453120E+02
   0.112987E+03   0.427500E+02   0.307189E-03   0.932247E+01   0.114083E+02   0.165860E+02   0.181234E+02   0.453087E+02
   0.112987E+03   0.422675E+02   0.307189E-03   0.104822E+02   0.114083E+02   0.165860E+02   0.181234E+02   0.463693E+02
   0.112946E+03   0.422675E+02   0.307189E-03   0.104822E+02   0.874061E+01   0.165860E+02   0.181234E+02   0.467348E+02
   0.112915E+03   0.422675E+02   0.307189E-03   0.104822E+02   0.971343E+01   0.264718E+02   0.141272E+02   0.432284E+02
   0.112915E+03   0.412790E+02   0.307189E-03   0.134993E+02   0.971343E+01   0.234883E+02   0.141272E+02   0.451131E+02
   0.112915E+03   0.412790E+02   0.307189E-03   0.134993E+02   0.971343E+01   0.234883E+02   0.141272E+02   0.451131E+02
   0.112915E+03   0.393015E+02   0.376281E-03   0.134993E+02   0.971343E+01   0.197608E+02   0.137341E+02   0.467710E+02
   0.112915E+03   0.393015E+02   0.376281E-03   0.127514E+02   0.601317E+01   0.115939E+02   0.137341E+02   0.451250E+02
   0.112915E+03   0.389524E+02   0.376281E-03   0.125425E+02   0.601317E+01   0.119331E+02   0.163527E+02   0.448871E+02
   0.112915E+03   0.403101E+02   0.119552E-03   0.125425E+02   0.601317E+01   0.136880E+02   0.163527E+02   0.470356E+02
   0.112915E+03   0.403101E+02   0.119552E-03   0.125425E+02   0.601317E+01   0.136880E+02   0.163527E+02   0.470356E+02
   0.112915E+03   0.403101E+02   0.119552E-03   0.125425E+02   0.601317E+01   0.136880E+02   0.163527E+02   0.470356E+02
   0.112915E+03   0.403101E+02   0.119552E-03   0.821748E+01   0.601317E+01   0.136880E+02   0.152657E+02   0.477763E+02
   0.112915E+03   0.403101E+02   0.119552E-03   0.865186E+01   0.601317E+01   0.136880E+02   0.151441E+02   0.479551E+02
   0.112915E+03   0.403101E+02   0.184087E-03   0.865186E+01   0.756532E+01   0.145218E+02   0.151441E+02   0.498451E+02
   0.113451E+03   0.403101E+02   0.104931E-03   0.865186E+01   0.756532E+01   0.145218E+02   0.151441E+02   0.495794E+02
   0.113451E+03   0.403101E+02   0.257243E-03   0.865186E+01   0.756532E+01   0.145218E+02   0.151441E+02   0.491829E+02
   0.114004E+03   0.403101E+02   0.388753E-04   0.865186E+01   0.756532E+01   0.145218E+02   0.151441E+02   0.484921E+02
   0.114004E+03   0.403101E+02   0.388753E-04   0.865186E+01   0.907174E+01   0.125560E+02   0.151441E+02   0.489281E+02
   0.114004E+03   0.375883E+02   0.388753E-04   0.865186E+01   0.907174E+01   0.125560E+02   0.151441E+02   0.493466E+02
   0.115000E+03   0.375883E+02   0.388753E-04   0.865186E+01   0.907174E+01   0.125560E+02   0.169045E+02   0.502950E+02
   0.115000E+03   0.375883E+02   0.388753E-04   0.865186E+01   0.907174E+01   0.125560E+02   0.188183E+02   0.497235E+02
   0.115000E+03   0.375883E+02   0.388753E-04   0.865186E+01   0.907174E+01   0.125560E+02   0.188183E+02   0.497235E+02
   0.115000E+03   0.375883E+02   0.388753E-04   0.865186E+01   0.108081E+02   0.125560E+02   0.188183E+02   0.495915E+02
   0.115000E+03   0.375883E+02   0.388753E-04   0.865186E+01   0.108081E+02   0.161636E+02   0.188183E+02   0.496646E+02
   0.115000E+03   0.375883E+02   0.330141E-03   0.112586E+02   0.999313E+01   0.138578E+02   0.200836E+02   0.483504E+02
   0.115000E+03   0.375883E+02   0.210728E-04   0.112586E+02   0.999313E+01   0.138578E+02   0.200836E+02   0.493092E+02
   0.115000E+03   0.375883E+02   0.210728E-04   0.112586E+02   0.999313E+01   0.138578E+02   0.197065E+02   0.494619E+02
   0.115000E+03   0.375883E+02   0.210728E-04   0.112586E+02   0.999313E+01   0.138578E+02   0.159731E+02   0.505535E+02
   0.115000E+03   0.375883E+02   0.210728E-04   0.670052E+01   0.122667E+02   0.138578E+02   0.145534E+02   0.486485E+02
   0.115000E+03   0.375883E+02   0.210728E-04   0.733125E+01   0.122667E+02   0.138578E+02   0.145534E+02   0.493578E+02
   0.115000E+03   0.375883E+02   0.210728E-04   0.106085E+02   0.108477E+02   0.138578E+02   0.145534E+02   0.507113E+02
   0.115000E+03   0.375883E+02   0.210728E-04   0.106085E+02   0.108477E+02   0.138578E+02   0.126662E+02   0.505041E+02
   0.115000E+03   0.381995E+02   0.210728E-04   0.106085E+02   0.122439E+02   0.138578E+02   0.126662E+02   0.497321E+02
   0.115000E+03   0.381995E+02   0.175066E-04   0.106085E+02   0.122439E+02   0.168705E+02   0.126662E+02   0.494422E+02
   0.115000E+03   0.381995E+02   0.175066E-04   0.106085E+02   0.106763E+02   0.168705E+02   0.150498E+02   0.502229E+02
   0.115000E+03   0.365414E+02   0.175066E-04   0.106085E+02   0.106763E+02   0.168705E+02   0.150498E+02   0.493605E+02
   0.115000E+03   0.365414E+02   0.175066E-04   0.106085E+02   0.166750E+02   0.168705E+02   0.150498E+02   0.456999E+02
   0.115000E+03   0.379777E+02   0.175066E-04   0.962195E+01   0.144038E+02   0.168705E+02   0.150498E+02   0.485849E+02
   0.115050E+03   0.379777E+02   0.175066E-04   0.962195E+01   0.147479E+02   0.168705E+02   0.162005E+02   0.481597E+02
   0.115050E+03   0.379777E+02   0.175066E-04   0.962195E+01   0.147479E+02   0.168705E+02   0.162005E+02   0.481597E+02
   0.115050E+03   0.379777E+02   0.311512E-04   0.136908E+02   0.655669E+01   0.168705E+02   0.162005E+02   0.470569E+02
   0.115050E+03   0.379777E+02   0.311512E-04   0.136908E+02   0.121396E+02   0.168705E+02   0.127322E+02   0.481773E+02
   0.115824E+03   0.379777E+02   0.311512E-04   0.106243E+02   0.121396E+02   0.168705E+02   0.127322E+02   0.484588E+02
   0.115760E+03   0.379777E+02   0.167705E-03   0.102821E+02   0.134075E+02   0.168705E+02   0.127322E+02   0.478468E+02
   0.115760E+03   0.361794E+02   0.167705E-03   0.102821E+02   0.133093E+02   0.177616E+02   0.127322E+02   0.483653E+02
   0.115760E+03   0.369253E+02   0.129736E-04   0.920738E+01   0.133093E+02   0.137807E+02   0.127322E+02   0.494678E+02
   0.115760E+03   0.369253E+02   0.129736E-04   0.920738E+01   0.123656E+02   0.137807E+02   0.127322E+02   0.499994E+02
   0.115760E+03   0.377973E+02   0.129736E-04   0.105351E+02   0.999032E+01   0.137807E+02   0.127322E+02   0.498883E+02
   0.115760E+03   0.377973E+02   0.129736E-04   0.105351E+02   0.809612E+01   0.137807E+02   0.127322E+02   0.495410E+02
   0.115760E+03   0.377973E+02   0.447450E-03   0.105351E+02   0.113936E+02   0.137807E+02   0.127322E+02   0.482399E+02
   0.115760E+03   0.377973E+02   0.438228E-03   0.687385E+01   0.113936E+02   0.137807E+02   0.136162E+02   0.471500E+02
   0.115760E+03   0.363392E+02   0.451281E-03   0.636860E+01   0.113936E+02   0.137807E+02   0.136162E+02   0.466774E+02
   0.115253E+03   0.363392E+02   0.451281E-03   0.593276E+01   0.108624E+02   0.137807E+02   0.136162E+02   0.456797E+02
   0.115253E+03   0.363392E+02   0.523382E-03   0.972308E+01   0.108624E+02   0.143436E+02   0.156448E+02   0.481263E+02
   0.115253E+03   0.363392E+02   0.523382E-03   0.120738E+02   0.835184E+01   0.143436E+02   0.156448E+02   0.474186E+02
   0.115253E+03   0.389125E+02   0.457046E-03   0.120738E+02   0.113101E+02   0.143436E+02   0.156448E+02   0.472655E+02
   0.115253E+03   0.389125E+02   0.457046E-03   0.120738E+02   0.113101E+02   0.129380E+02   0.156448E+02   0.471203E+02
   0.112363E+03   0.389125E+02   0.457046E-03   0.120738E+02   0.662889E+01   0.129380E+02   0.156448E+02   0.453025E+02
   0.112741E+03   0.389125E+02   0.457046E-03   0.120738E+02   0.100168E+02   0.129380E+02   0.156448E+02   0.475879E+02
   0.112741E+03   0.389125E+02   0.457046E-03   0.120738E+02   0.100168E+02   0.129380E+02   0.156448E+02   0.475879E+02
   0.112741E+03   0.389125E+02   0.457046E-03   0.120738E+02   0.103848E+02   0.168175E+02   0.156448E+02   0.473817E+02
   0.112741E+03   0.389125E+02   0.457046E-03   0.682183E+01   0.103848E+02   0.188221E+02   0.156448E+02   0.459750E+02
   0.113940E+03   0.389125E+02   0.457046E-03   0.976746E+01   0.103848E+02   0.188221E+02   0.162791E+02   0.481248E+02
   0.113940E+03   0.394081E+02   0.580237E-04   0.976746E+01   0.103848E+02   0.188221E+02   0.140442E+02   0.498434E+02
   0.113940E+03   0.394081E+02   0.580237E-04   0.825982E+01   0.103848E+02   0.188221E+02   0.140442E+02   0.495611E+02
   0.113940E+03   0.394081E+02   0.580237E-04   0.122440E+02   0.103848E+02   0.140758E+02   0.140442E+02   0.499960E+02
   0.113940E+03   0.394081E+02   0.580237E-04   0.113175E+02   0.851473E+01   0.140758E+02   0.140442E+02   0.502888E+02
   0.113940E+03   0.398549E+02   0.580237E-04   0.876156E+01   0.851473E+01   0.201855E+02   0.140442E+02   0.486214E+02
   0.113940E+03   0.398549E+02   0.580237E-04   0.876156E+01   0.958821E+01   0.108890E+02   0.140442E+02   0.492405E+02
   0.113940E+03   0.398549E+02   0.580237E-04   0.759466E+01   0.958821E+01   0.108890E+02   0.140442E+02   0.486556E+02
   0.112294E+03   0.398549E+02   0.580237E-04   0.759466E+01   0.958821E+01   0.108890E+02   0.140442E+02   0.485405E+02
   0.113169E+03   0.393686E+02   0.580237E-04   0.759466E+01   0.898550E+01   0.109664E+02   0.152352E+02   0.491478E+02
   0.113169E+03   0.393686E+02   0.580237E-04   0.111881E+02   0.108088E+02   0.109664E+02   0.143392E+02   0.494700E+02
   0.113169E+03   0.393686E+02   0.580237E-04   0.111881E+02   0.108088E+02   0.109664E+02   0.143392E+02   0.494700E+02
   0.113169E+03   0.389763E+02   0.580237E-04   0.966885E+01   0.112782E+02   0.185808E+02   0.143392E+02   0.493542E+02
   0.114083E+03   0.389763E+02   0.580237E-04   0.966885E+01   0.103168E+02   0.126297E+02   0.143392E+02   0.506915E+02
   0.114083E+03   0.389763E+02   0.367152E-03   0.966885E+01   0.103168E+02   0.126297E+02   0.143392E+02   0.495560E+02
   0.113659E+03   0.389763E+02   0.367152E-03   0.966885E+01   0.103168E+02   0.126297E+02   0.143392E+02   0.495536E+02
   0.113659E+03   0.389763E+02   0.367152E-03   0.966885E+01   0.103168E+02   0.126297E+02   0.143392E+02   0.495536E+02
   0.114198E+03   0.389763E+02   0.367152E-03   0.874771E+01   0.103168E+02   0.126297E+02   0.195265E+02   0.482512E+02
   0.114198E+03   0.389763E+02   0.367152E-03   0.874771E+01   0.843388E+01   0.126297E+02   0.195265E+02   0.481022E+02
   0.114453E+03   0.389763E+02   0.367152E-03   0.874771E+01   0.806109E+01   0.126297E+02   0.124823E+02   0.486743E+02
   0.114453E+03   0.389763E+02   0.367152E-03   0.874771E+01   0.806109E+01   0.126297E+02   0.124823E+02   0.486743E+02
   0.114453E+03   0.389763E+02   0.367152E-03   0.874771E+01   0.806109E+01   0.135155E+02   0.145989E+02   0.490967E+02
   0.114453E+03   0.384299E+02   0.194756E-03   0.874771E+01   0.872657E+01   0.135155E+02   0.145989E+02   0.504212E+02
   0.114453E+03   0.384299E+02   0.194756E-03   0.885333E+01   0.793061E+01   0.127672E+02   0.145989E+02   0.499712E+02
   0.114453E+03   0.384299E+02   0.219828E-03   0.885333E+01   0.105509E+02   0.127672E+02   0.116929E+02   0.496845E+02
   0.114453E+03   0.384299E+02   0.219828E-03   0.885333E+01   0.105509E+02   0.153371E+02   0.153240E+02   0.503189E+02
   0.114453E+03   0.384299E+02   0.176057E-03   0.885333E+01   0.109852E+02   0.153371E+02   0.178758E+02   0.498262E+02
   0.114506E+03   0.384299E+02   0.176057E-03   0.109756E+02   0.109852E+02   0.162233E+02   0.178758E+02   0.495460E+02
   0.114506E+03   0.384299E+02   0.176057E-03   0.109756E+02   0.129524E+02   0.162233E+02   0.178758E+02   0.486551E+02
   0.114506E+03   0.384299E+02   0.176057E-03   0.109756E+02   0.129524E+02   0.162233E+02   0.178758E+02   0.486551E+02
   0.114506E+03   0.384299E+02   0.176057E-03   0.691319E+01   0.129524E+02   0.162233E+02   0.178758E+02   0.475222E+02
   0.114506E+03   0.384299E+02   0.176057E-03   0.691319E+01   0.129524E+02   0.162233E+02   0.178758E+02   0.475222E+02
   0.114446E+03   0.384299E+02   0.176057E-03   0.691319E+01   0.129524E+02   0.140066E+02   0.178758E+02   0.477029E+02
   0.114446E+03   0.370149E+02   0.176057E-03   0.110693E+02   0.129524E+02   0.120336E+02   0.156025E+02   0.477057E+02
   0.114446E+03   0.370149E+02   0.176057E-03   0.110693E+02   0.718978E+01   0.120336E+02   0.156025E+02   0.477702E+02
   0.114446E+03   0.370149E+02   0.176057E-03   0.110693E+02   0.610780E+01   0.153060E+02   0.156025E+02   0.466169E+02
   0.114446E+03   0.370149E+02   0.176057E-03   0.958791E+01   0.605870E+01   0.153060E+02   0.156025E+02   0.467752E+02
   0.114446E+03   0.370149E+02   0.174156E-03   0.101424E+02   0.800787E+01   0.153060E+02   0.168301E+02   0.487620E+02
   0.114305E+03   0.370149E+02   0.375511E-03   0.871220E+01   0.108402E+02   0.153060E+02   0.168301E+02   0.480937E+02
   0.116056E+03   0.370149E+02   0.375511E-03   0.871220E+01   0.108402E+02   0.153060E+02   0.140365E+02   0.493142E+02
   0.116056E+03   0.370149E+02   0.375511E-03   0.783339E+01   0.108402E+02   0.153060E+02   0.151549E+02   0.488899E+02
   0.116056E+03   0.370149E+02   0.123226E-04   0.783339E+01   0.108402E+02   0.158716E+02   0.151549E+02   0.499545E+02
   0.116056E+03   0.370149E+02   0.123226E-04   0.103332E+02   0.108402E+02   0.158716E+02   0.140792E+02   0.504343E+02
   0.116056E+03   0.370149E+02   0.123226E-04   0.881843E+01   0.116309E+02   0.121768E+02   0.140792E+02   0.498956E+02
   0.116056E+03   0.365997E+02   0.123226E-04   0.881843E+01   0.116309E+02   0.187037E+02   0.138714E+02   0.496182E+02
   0.116056E+03   0.365997E+02   0.123226E-04   0.112829E+02   0.768167E+01   0.187037E+02   0.127978E+02   0.490598E+02
   0.115329E+03   0.377935E+02   0.123226E-04   0.112829E+02   0.768167E+01   0.187037E+02   0.127978E+02   0.488708E+02
   0.115329E+03   0.377935E+02   0.123226E-04   0.851869E+01   0.768167E+01   0.187037E+02   0.127978E+02   0.490127E+02
   0.115329E+03   0.377935E+02   0.123226E-04   0.783588E+01   0.120392E+02   0.198145E+02   0.127978E+02   0.482462E+02
   0.115329E+03   0.374984E+02   0.339519E-03   0.783588E+01   0.120392E+02   0.165775E+02   0.127978E+02   0.484308E+02
   0.115329E+03   0.374984E+02   0.339519E-03   0.783588E+01   0.120392E+02   0.165775E+02   0.127978E+02   0.484308E+02
   0.115329E+03   0.374984E+02   0.339519E-03   0.145809E+02   0.690149E+01   0.130241E+02   0.127978E+02   0.461601E+02
   0.115329E+03   0.374984E+02   0.339519E-03   0.145809E+02   0.690149E+01   0.145527E+02   0.147193E+02   0.464578E+02
   0.115329E+03   0.374984E+02   0.339519E-03   0.145809E+02   0.690149E+01   0.145527E+02   0.115790E+02   0.458647E+02
   0.113829E+03   0.374984E+02   0.339519E-03   0.685588E+01   0.690149E+01   0.145527E+02   0.115790E+02   0.454087E+02
   0.113829E+03   0.374984E+02   0.349830E-03   0.735445E+01   0.690149E+01   0.145527E+02   0.115790E+02   0.459054E+02
   0.113829E+03   0.374984E+02   0.349830E-03   0.935449E+01   0.130394E+02   0.145527E+02   0.115790E+02   0.469919E+02
   0.113829E+03   0.400328E+02   0.349830E-03   0.935449E+01   0.130394E+02   0.145527E+02   0.158546E+02   0.481970E+02
   0.113829E+03   0.400328E+02   0.349830E-03   0.935449E+01   0.130394E+02   0.145527E+02   0.172162E+02   0.479157E+02
   0.113829E+03   0.400328E+02   0.349830E-03   0.935449E+01   0.130394E+02   0.145527E+02   0.172162E+02   0.479157E+02
   0.113829E+03   0.400328E+02   0.349830E-03   0.103514E+02   0.844563E+01   0.159254E+02   0.172162E+02   0.486897E+02
   0.113829E+03   0.393353E+02   0.264003E-03   0.103514E+02   0.844563E+01   0.982432E+01   0.166677E+02   0.479944E+02
   0.113829E+03   0.393353E+02   0.264003E-03   0.103514E+02   0.844563E+01   0.116287E+02   0.186131E+02   0.487006E+02
   0.113001E+03   0.393353E+02   0.264003E-03   0.103514E+02   0.844563E+01   0.137934E+02   0.191225E+02   0.488562E+02
   0.113502E+03   0.393353E+02   0.264003E-03   0.103317E+02   0.844563E+01   0.137934E+02   0.191225E+02   0.491252E+02
   0.113502E+03   0.393353E+02   0.264003E-03   0.103317E+02   0.141107E+02   0.137934E+02   0.126590E+02   0.482760E+02
   0.114144E+03   0.372929E+02   0.705191E-03   0.103317E+02   0.888502E+01   0.137934E+02   0.126590E+02   0.466343E+02
   0.115222E+03   0.372929E+02   0.705191E-03   0.103317E+02   0.638157E+01   0.137934E+02   0.126590E+02   0.450771E+02
   0.116217E+03   0.355735E+02   0.705191E-03   0.106172E+02   0.106025E+02   0.137934E+02   0.132734E+02   0.469755E+02
   0.116217E+03   0.379360E+02   0.705191E-03   0.103790E+02   0.106025E+02   0.137934E+02   0.132734E+02   0.464935E+02
   0.116217E+03   0.379360E+02   0.705191E-03   0.103790E+02   0.982946E+01   0.165409E+02   0.122819E+02   0.461600E+02
   0.116217E+03   0.345837E+02   0.699344E-03   0.103790E+02   0.112713E+02   0.165409E+02   0.122819E+02   0.457453E+02
   0.115576E+03   0.345837E+02   0.676778E-03   0.103790E+02   0.112713E+02   0.165409E+02   0.122819E+02   0.450438E+02
   0.115576E+03   0.374533E+02   0.676778E-03   0.894344E+01   0.835225E+01   0.158960E+02   0.122819E+02   0.468851E+02
   0.115576E+03   0.386670E+02   0.676778E-03   0.894344E+01   0.107737E+02   0.168478E+02   0.122819E+02   0.461215E+02
   0.115576E+03   0.388039E+02   0.676778E-03   0.894344E+01   0.107737E+02   0.132854E+02   0.122819E+02   0.462298E+02
   0.115576E+03   0.388039E+02   0.676778E-03   0.894344E+01   0.108009E+02   0.122972E+02   0.122819E+02   0.459906E+02
   0.112547E+03   0.388039E+02   0.676778E-03   0.951702E+01   0.108009E+02   0.122972E+02   0.164106E+02   0.462278E+02
   0.115271E+03   0.382952E+02   0.330591E-03   0.951702E+01   0.108009E+02   0.102070E+02   0.178017E+02   0.473899E+02
   0.115271E+03   0.384848E+02   0.330591E-03   0.951702E+01   0.887665E+01   0.102070E+02   0.178017E+02   0.472854E+02
   0.115271E+03   0.384848E+02   0.330591E-03   0.951702E+01   0.887665E+01   0.102070E+02   0.178017E+02   0.472854E+02
   0.112963E+03   0.384848E+02   0.330591E-03   0.951702E+01   0.887665E+01   0.102070E+02   0.178017E+02   0.466566E+02
   0.112963E+03   0.384848E+02   0.330591E-03   0.942494E+01   0.104932E+02   0.102070E+02   0.212500E+02   0.453073E+02
   0.112984E+03   0.397193E+02   0.330591E-03   0.942494E+01   0.104932E+02   0.102070E+02   0.212500E+02   0.465530E+02
   0.112984E+03   0.397193E+02   0.330591E-03   0.941075E+01   0.125618E+02   0.112527E+02   0.105401E+02   0.471346E+02
   0.112984E+03   0.397193E+02   0.330591E-03   0.828283E+01   0.125618E+02   0.126434E+02   0.105401E+02   0.474158E+02
